Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Most Total Return [%],XLE,false,41,57,46,39.130434782608695,1.2467689985054144,0.0069696969696969695,2.094341010754588,0.8922636258836116,0.14636363636363636,0.2927272727272727,0.30653536611953514,0.3411714934177265,0,0,6600,6601 days 00:00:00,1000.0,1709.3611743280364,70.93611743280364,300.4620472003043,100.0,141.80302834684363,49.46098693926268,1686 days 00:00:00,46,0,0.0,69.95684766613284,-15.579520270123467,15.203146653679259,-6.332748331125558,167 days 13:19:59.999999998,35 days 18:00:00,15.420895094087726,0.24568022643790974,0.06083244467975936,1.0445950085421458,-0.3179066337716598,3.9289480538940627,0.9788372256882221,0.46039823008849556,-0.01987536342268761,None,None,0.00014459812120978726,0.036438726544866386,0.7093611743280384,0.02067780832177535,0.1785003816584839,-0.7639098911367206,87 days 07:49:33.913043477,false
Mean Max Drawdown [%],XLE,false,41,57,46,39.130434782608695,1.2467689985054144,0.0069696969696969695,2.094341010754588,0.8922636258836116,0.14636363636363636,0.2927272727272727,0.30653536611953514,0.3411714934177265,0,0,6600,6601 days 00:00:00,1000.0,1709.3611743280364,70.93611743280364,300.4620472003043,100.0,141.80302834684363,49.46098693926268,1686 days 00:00:00,46,0,0.0,69.95684766613284,-15.579520270123467,15.203146653679259,-6.332748331125558,167 days 13:19:59.999999998,35 days 18:00:00,15.420895094087726,0.24568022643790974,0.06083244467975936,1.0445950085421458,-0.3179066337716598,3.9289480538940627,0.9788372256882221,0.46039823008849556,-0.01987536342268761,None,None,0.00014459812120978726,0.036438726544866386,0.7093611743280384,0.02067780832177535,0.1785003816584839,-0.7639098911367206,87 days 07:49:33.913043477,false
Least Total Trades,XLE,false,41,57,46,39.130434782608695,1.2467689985054144,0.0069696969696969695,2.094341010754588,0.8922636258836116,0.14636363636363636,0.2927272727272727,0.30653536611953514,0.3411714934177265,0,0,6600,6601 days 00:00:00,1000.0,1709.3611743280364,70.93611743280364,300.4620472003043,100.0,141.80302834684363,49.46098693926268,1686 days 00:00:00,46,0,0.0,69.95684766613284,-15.579520270123467,15.203146653679259,-6.332748331125558,167 days 13:19:59.999999998,35 days 18:00:00,15.420895094087726,0.24568022643790974,0.06083244467975936,1.0445950085421458,-0.3179066337716598,3.9289480538940627,0.9788372256882221,0.46039823008849556,-0.01987536342268761,None,None,0.00014459812120978726,0.036438726544866386,0.7093611743280384,0.02067780832177535,0.1785003816584839,-0.7639098911367206,87 days 07:49:33.913043477,false
Most Avg Winning Trade [%],XLE,false,41,57,46,39.130434782608695,1.2467689985054144,0.0069696969696969695,2.094341010754588,0.8922636258836116,0.14636363636363636,0.2927272727272727,0.30653536611953514,0.3411714934177265,0,0,6600,6601 days 00:00:00,1000.0,1709.3611743280364,70.93611743280364,300.4620472003043,100.0,141.80302834684363,49.46098693926268,1686 days 00:00:00,46,0,0.0,69.95684766613284,-15.579520270123467,15.203146653679259,-6.332748331125558,167 days 13:19:59.999999998,35 days 18:00:00,15.420895094087726,0.24568022643790974,0.06083244467975936,1.0445950085421458,-0.3179066337716598,3.9289480538940627,0.9788372256882221,0.46039823008849556,-0.01987536342268761,None,None,0.00014459812120978726,0.036438726544866386,0.7093611743280384,0.02067780832177535,0.1785003816584839,-0.7639098911367206,87 days 07:49:33.913043477,false
Most Profit Factor,XLE,false,41,57,46,39.130434782608695,1.2467689985054144,0.0069696969696969695,2.094341010754588,0.8922636258836116,0.14636363636363636,0.2927272727272727,0.30653536611953514,0.3411714934177265,0,0,6600,6601 days 00:00:00,1000.0,1709.3611743280364,70.93611743280364,300.4620472003043,100.0,141.80302834684363,49.46098693926268,1686 days 00:00:00,46,0,0.0,69.95684766613284,-15.579520270123467,15.203146653679259,-6.332748331125558,167 days 13:19:59.999999998,35 days 18:00:00,15.420895094087726,0.24568022643790974,0.06083244467975936,1.0445950085421458,-0.3179066337716598,3.9289480538940627,0.9788372256882221,0.46039823008849556,-0.01987536342268761,None,None,0.00014459812120978726,0.036438726544866386,0.7093611743280384,0.02067780832177535,0.1785003816584839,-0.7639098911367206,87 days 07:49:33.913043477,false
Most Expectancy,XLE,false,41,57,46,39.130434782608695,1.2467689985054144,0.0069696969696969695,2.094341010754588,0.8922636258836116,0.14636363636363636,0.2927272727272727,0.30653536611953514,0.3411714934177265,0,0,6600,6601 days 00:00:00,1000.0,1709.3611743280364,70.93611743280364,300.4620472003043,100.0,141.80302834684363,49.46098693926268,1686 days 00:00:00,46,0,0.0,69.95684766613284,-15.579520270123467,15.203146653679259,-6.332748331125558,167 days 13:19:59.999999998,35 days 18:00:00,15.420895094087726,0.24568022643790974,0.06083244467975936,1.0445950085421458,-0.3179066337716598,3.9289480538940627,0.9788372256882221,0.46039823008849556,-0.01987536342268761,None,None,0.00014459812120978726,0.036438726544866386,0.7093611743280384,0.02067780832177535,0.1785003816584839,-0.7639098911367206,87 days 07:49:33.913043477,false
Most Sharpe Ratio,XLE,false,41,57,46,39.130434782608695,1.2467689985054144,0.0069696969696969695,2.094341010754588,0.8922636258836116,0.14636363636363636,0.2927272727272727,0.30653536611953514,0.3411714934177265,0,0,6600,6601 days 00:00:00,1000.0,1709.3611743280364,70.93611743280364,300.4620472003043,100.0,141.80302834684363,49.46098693926268,1686 days 00:00:00,46,0,0.0,69.95684766613284,-15.579520270123467,15.203146653679259,-6.332748331125558,167 days 13:19:59.999999998,35 days 18:00:00,15.420895094087726,0.24568022643790974,0.06083244467975936,1.0445950085421458,-0.3179066337716598,3.9289480538940627,0.9788372256882221,0.46039823008849556,-0.01987536342268761,None,None,0.00014459812120978726,0.036438726544866386,0.7093611743280384,0.02067780832177535,0.1785003816584839,-0.7639098911367206,87 days 07:49:33.913043477,false
Most Calmar Ratio,XLE,false,41,57,46,39.130434782608695,1.2467689985054144,0.0069696969696969695,2.094341010754588,0.8922636258836116,0.14636363636363636,0.2927272727272727,0.30653536611953514,0.3411714934177265,0,0,6600,6601 days 00:00:00,1000.0,1709.3611743280364,70.93611743280364,300.4620472003043,100.0,141.80302834684363,49.46098693926268,1686 days 00:00:00,46,0,0.0,69.95684766613284,-15.579520270123467,15.203146653679259,-6.332748331125558,167 days 13:19:59.999999998,35 days 18:00:00,15.420895094087726,0.24568022643790974,0.06083244467975936,1.0445950085421458,-0.3179066337716598,3.9289480538940627,0.9788372256882221,0.46039823008849556,-0.01987536342268761,None,None,0.00014459812120978726,0.036438726544866386,0.7093611743280384,0.02067780832177535,0.1785003816584839,-0.7639098911367206,87 days 07:49:33.913043477,false
Most Omega Ratio,XLE,false,41,57,46,39.130434782608695,1.2467689985054144,0.0069696969696969695,2.094341010754588,0.8922636258836116,0.14636363636363636,0.2927272727272727,0.30653536611953514,0.3411714934177265,0,0,6600,6601 days 00:00:00,1000.0,1709.3611743280364,70.93611743280364,300.4620472003043,100.0,141.80302834684363,49.46098693926268,1686 days 00:00:00,46,0,0.0,69.95684766613284,-15.579520270123467,15.203146653679259,-6.332748331125558,167 days 13:19:59.999999998,35 days 18:00:00,15.420895094087726,0.24568022643790974,0.06083244467975936,1.0445950085421458,-0.3179066337716598,3.9289480538940627,0.9788372256882221,0.46039823008849556,-0.01987536342268761,None,None,0.00014459812120978726,0.036438726544866386,0.7093611743280384,0.02067780832177535,0.1785003816584839,-0.7639098911367206,87 days 07:49:33.913043477,false
Most Sortino Ratio,XLE,false,41,57,46,39.130434782608695,1.2467689985054144,0.0069696969696969695,2.094341010754588,0.8922636258836116,0.14636363636363636,0.2927272727272727,0.30653536611953514,0.3411714934177265,0,0,6600,6601 days 00:00:00,1000.0,1709.3611743280364,70.93611743280364,300.4620472003043,100.0,141.80302834684363,49.46098693926268,1686 days 00:00:00,46,0,0.0,69.95684766613284,-15.579520270123467,15.203146653679259,-6.332748331125558,167 days 13:19:59.999999998,35 days 18:00:00,15.420895094087726,0.24568022643790974,0.06083244467975936,1.0445950085421458,-0.3179066337716598,3.9289480538940627,0.9788372256882221,0.46039823008849556,-0.01987536342268761,None,None,0.00014459812120978726,0.036438726544866386,0.7093611743280384,0.02067780832177535,0.1785003816584839,-0.7639098911367206,87 days 07:49:33.913043477,false
