Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Score,Avg Trade Duration
Most Profit Factor,CCU,false,20,87,false,48,38.297872340425535,1.835285569739923,0.005740107474352711,3.6851136879321302,1.2218096589202128,0.12310698583292623,0.24364924279433317,0.4536632385729833,0.6107352645065688,0,0,8188,8189 days 00:00:00,1000.0,4861.52102768206,386.152102768206,208.91088697562532,100.0,175.52072513926908,59.14176351619687,4561 days 00:00:00,47,1,1289.721162809995,39.566013131261805,-16.689285869625987,19.125348734357466,-5.8984804788146326,174 days 02:40:00,41 days 05:47:35.172413793,54.71914606110775,0.41659028914736107,0.12347851385149694,1.0864110283134079,0.13531880140035826,8.694189692583883,1.0946963364416349,0.34444262025939915,-0.018686327405356577,None,None,0.00026939168129645443,0.06788670368670652,3.8615210276821026,0.04986638804993393,0.1961199352513385,0.8484058363758722,11859.603174603175,0.08558070713231548,92 days 03:03:49.787234042
Least Max Drawdown [%],CCU,false,22,89,false,44,39.53488372093023,1.7532347015931828,0.0052515876893014166,3.8495969677062902,1.2054365159515001,0.11284807034684904,0.2231314118221788,0.4344195894187362,0.5928784708313158,0,0,8188,8189 days 00:00:00,1000.0,4564.489152714878,356.44891527148786,208.91088697562532,100.0,170.84651958575782,57.02408723481148,4172 days 00:00:00,43,1,1155.272187363225,39.566013131261805,-16.094651412100866,19.459423837755743,-6.356828293479891,180 days 11:17:38.823529412,48 days 03:41:32.307692307,56.02830151980592,0.40475039607093555,0.12278384003998558,1.0840224442684885,0.13449097526354634,8.725071346567415,1.08972509701213,0.34289931124959006,-0.018726298559091258,None,None,0.00026163340234913827,0.06593161739198285,3.5644891527148728,0.04783154250762367,0.19604357298786684,0.7062246991133427,11859.603174603175,0.07971388315202568,100 days 11:09:46.046511627
Median Total Trades,CCU,false,23,84,false,45,38.63636363636363,1.7388284665324196,0.00537371763556424,3.810324919184501,1.193139134760297,0.11541279921836833,0.22826086956521738,0.43976026485458636,0.5942054874799579,0,0,8188,8189 days 00:00:00,1000.0,4584.858955322807,358.4858955322806,208.91088697562532,100.0,173.69728398472202,58.70830739090862,4165 days 00:00:00,44,1,1160.4277843265832,39.566013131261805,-16.094651412100863,19.881529072307526,-6.308581399448514,179 days 22:35:17.647058824,46 days 11:33:20,55.100708431732315,0.40569143871060087,0.11962318743615352,1.0842895510755144,0.1335557169336276,8.750050453396994,1.0920752587184706,0.3424590163934427,-0.018726298559091303,None,None,0.0002620894665319772,0.06604654556605825,3.584858955322791,0.04797513054990121,0.19592976905191525,0.7159751735394573,11859.603174603175,0.07749388720257959,98 days 01:05:27.272727272
Median Win Rate [%],CCU,false,23,84,false,45,38.63636363636363,1.7388284665324196,0.00537371763556424,3.810324919184501,1.193139134760297,0.11541279921836833,0.22826086956521738,0.43976026485458636,0.5942054874799579,0,0,8188,8189 days 00:00:00,1000.0,4584.858955322807,358.4858955322806,208.91088697562532,100.0,173.69728398472202,58.70830739090862,4165 days 00:00:00,44,1,1160.4277843265832,39.566013131261805,-16.094651412100863,19.881529072307526,-6.308581399448514,179 days 22:35:17.647058824,46 days 11:33:20,55.100708431732315,0.40569143871060087,0.11962318743615352,1.0842895510755144,0.1335557169336276,8.750050453396994,1.0920752587184706,0.3424590163934427,-0.018726298559091303,None,None,0.0002620894665319772,0.06604654556605825,3.584858955322791,0.04797513054990121,0.19592976905191525,0.7159751735394573,11859.603174603175,0.07749388720257959,98 days 01:05:27.272727272
Least Total Trades,CCU,false,40,54,false,43,40.476190476190474,1.67229579334648,0.005129457743038593,3.8192175130377954,1.1959237008959758,0.11028334147532974,0.2180019540791402,0.42119606915890684,0.5723319855560914,0,0,8188,8189 days 00:00:00,1000.0,4299.594522992584,329.95945229925843,208.91088697562532,100.0,157.6647145920983,62.1930969793399,4139 days 00:00:00,42,1,1140.6467268638835,40.53591972580847,-22.818864872023497,19.6617953243725,-6.953735398669804,180 days 05:38:49.411764708,51 days 02:52:48,51.403518955445264,0.39201552382519067,0.1080004207022198,1.0812117480176882,0.10544196106567383,8.699468308054403,1.0801859304199495,0.34665351093570135,-0.01890206383346871,None,None,0.00025580087584393377,0.06446182071267131,3.2995945229926003,0.04590552456433583,0.19789984967846394,0.5794267932898894,11859.603174603175,0.07368915574254745,103 days 09:08:34.285714286
Least Max Drawdown Duration,CCU,false,40,54,false,43,40.476190476190474,1.67229579334648,0.005129457743038593,3.8192175130377954,1.1959237008959758,0.11028334147532974,0.2180019540791402,0.42119606915890684,0.5723319855560914,0,0,8188,8189 days 00:00:00,1000.0,4299.594522992584,329.95945229925843,208.91088697562532,100.0,157.6647145920983,62.1930969793399,4139 days 00:00:00,42,1,1140.6467268638835,40.53591972580847,-22.818864872023497,19.6617953243725,-6.953735398669804,180 days 05:38:49.411764708,51 days 02:52:48,51.403518955445264,0.39201552382519067,0.1080004207022198,1.0812117480176882,0.10544196106567383,8.699468308054403,1.0801859304199495,0.34665351093570135,-0.01890206383346871,None,None,0.00025580087584393377,0.06446182071267131,3.2995945229926003,0.04590552456433583,0.19789984967846394,0.5794267932898894,11859.603174603175,0.07368915574254745,103 days 09:08:34.285714286
Most Worst Trade [%],CCU,false,23,89,false,45,38.63636363636363,1.6731365114729213,0.00537371763556424,3.6104387985222197,1.1305481594193725,0.11541279921836833,0.22826086956521738,0.41669084814405194,0.5718105640002881,0,0,8188,8189 days 00:00:00,1000.0,4237.020797764379,323.7020797764378,208.91088697562532,100.0,167.1297809082077,59.090408266411146,4222 days 00:00:00,44,1,1072.3899479584306,39.5783644237361,-16.094651412100855,19.475474636421914,-6.378657840155366,180 days 12:42:21.176470588,46 days 05:20:00,49.1961556774079,0.3907164068969234,0.11249152742491865,1.0810156047004624,0.13299665233719324,8.733916286067522,1.0882637936208688,0.34223897721684976,-0.018795185718382023,None,None,0.0002525130463386907,0.06363328767735006,3.237020797764382,0.04543377855045638,0.1960057786733147,0.5494744408136363,11859.603174603175,0.06799164900522085,98 days 02:43:38.181818182
Most Avg Losing Trade Duration,CCU,false,43,51,false,43,40.476190476190474,1.6125762838350224,0.005129457743038593,3.639556398328147,1.1396658458570363,0.11028334147532974,0.2180019540791402,0.4013824410955443,0.5524607539076318,0,0,8188,8189 days 00:00:00,1000.0,4005.3883663614106,300.53883663614107,208.91088697562532,100.0,152.53027875877538,63.03324174317406,4139 days 00:00:00,42,1,1062.5962763411726,39.566013131261805,-22.818864872023486,19.40911217282015,-7.083741528326415,180 days 09:52:56.470588234,51 days 04:48:00,46.25695452429136,0.3786414382009077,0.10122064180354892,1.0782495848601283,0.10488675540659331,8.669786827986348,1.0802955992526544,0.34665351093570135,-0.018927282040591537,None,None,0.00024726479805874617,0.062310729110804035,3.0053883663613874,0.04362668708301287,0.1980527394184923,0.4385982510868687,11859.603174603175,0.0653639405509485,103 days 11:59:59.999999999
Mean Win Rate [%],CCU,false,25,65,false,55,38.88888888888889,1.5620367066739187,0.006595017098192477,3.0027260779244953,1.1614891809986079,0.1410600879335613,0.2795554469956033,0.42356480459242696,0.5599360648541468,0,0,8188,8189 days 00:00:00,1000.0,4122.86845036528,312.28684503652806,208.91088697562532,100.0,198.68245173152218,67.6354610940685,4561 days 00:00:00,54,1,1072.598729831097,42.475723665187004,-16.95538316249384,17.36311952374672,-6.135706114871469,145 days 06:51:25.714285714,39 days 13:49:05.454545454,37.96795778767006,0.3840801368748801,0.09636107839249274,1.0791425302593243,0.0953910766776018,8.587524318485725,1.0847497895096092,0.3486495388669302,-0.0188859271851416,None,None,0.00025077562800003485,0.06319545825600878,3.12286845036527,0.044555514670497676,0.19802051312249425,0.4948327947741859,11859.603174603175,0.06380645133756944,80 days 16:26:40
Mean Best Trade [%],CCU,false,25,65,false,55,38.88888888888889,1.5620367066739187,0.006595017098192477,3.0027260779244953,1.1614891809986079,0.1410600879335613,0.2795554469956033,0.42356480459242696,0.5599360648541468,0,0,8188,8189 days 00:00:00,1000.0,4122.86845036528,312.28684503652806,208.91088697562532,100.0,198.68245173152218,67.6354610940685,4561 days 00:00:00,54,1,1072.598729831097,42.475723665187004,-16.95538316249384,17.36311952374672,-6.135706114871469,145 days 06:51:25.714285714,39 days 13:49:05.454545454,37.96795778767006,0.3840801368748801,0.09636107839249274,1.0791425302593243,0.0953910766776018,8.587524318485725,1.0847497895096092,0.3486495388669302,-0.0188859271851416,None,None,0.00025077562800003485,0.06319545825600878,3.12286845036527,0.044555514670497676,0.19802051312249425,0.4948327947741859,11859.603174603175,0.06380645133756944,80 days 16:26:40
Median Expectancy,CCU,false,23,68,false,58,38.59649122807017,1.487320387929371,0.0069614069369809475,2.6350708085729466,1.0678128161467089,0.14875427454811918,0.2949438202247191,0.3919780465121945,0.5259581386998505,0,0,8188,8189 days 00:00:00,1000.0,3655.4770779576143,265.5477077957614,208.91088697562532,100.0,190.65335904591038,68.85660943681694,5916 days 00:00:00,57,1,951.0029529068879,42.475723665187004,-16.955383162493835,16.479623406145627,-6.067219395615594,142 days 17:27:16.363636362,34 days 16:27:25.714285714,29.903054825451342,0.36162178685522667,0.08637806323602099,1.074345626793702,0.07781720360444852,8.577485472468547,1.084519354320159,0.3475399045581702,-0.018902063833468645,None,None,0.00023605469286256675,0.05948578260136682,2.655477077957625,0.0406950072751473,0.19797244813494125,0.2711051666098388,11859.603174603175,0.05221551061961196,76 days 09:15:47.368421051
Mean Total Fees Paid,CCU,false,29,85,false,43,38.095238095238095,1.485657068469386,0.005129457743038593,3.654211031250348,1.0769455977160725,0.11028334147532974,0.2180019540791402,0.402998602982299,0.5157599625209222,0,0,8188,8189 days 00:00:00,1000.0,3483.991422971273,248.39914229712733,208.91088697562532,100.0,149.95533327867736,65.42981028134295,4540 days 00:00:00,42,1,884.0338283103865,78.36212891769173,-24.164449721075044,21.271774913682044,-7.18736674255377,195 days 07:30:00,45 days 20:18:27.692307692,38.09422844430682,0.3532724560552153,0.08743791567258663,1.0730572515842116,0.11993084589070184,8.764027486922151,1.089581713591284,0.3400425462281132,-0.018854045234520875,None,None,0.0002292500124442464,0.05777100313595009,2.4839914229712443,0.039157392437959126,0.19680960642375692,0.1890196145024711,11859.603174603175,0.05155403930104167,102 days 18:51:25.714285713
Most Best Trade [%],CCU,false,29,85,false,43,38.095238095238095,1.485657068469386,0.005129457743038593,3.654211031250348,1.0769455977160725,0.11028334147532974,0.2180019540791402,0.402998602982299,0.5157599625209222,0,0,8188,8189 days 00:00:00,1000.0,3483.991422971273,248.39914229712733,208.91088697562532,100.0,149.95533327867736,65.42981028134295,4540 days 00:00:00,42,1,884.0338283103865,78.36212891769173,-24.164449721075044,21.271774913682044,-7.18736674255377,195 days 07:30:00,45 days 20:18:27.692307692,38.09422844430682,0.3532724560552153,0.08743791567258663,1.0730572515842116,0.11993084589070184,8.764027486922151,1.089581713591284,0.3400425462281132,-0.018854045234520875,None,None,0.0002292500124442464,0.05777100313595009,2.4839914229712443,0.039157392437959126,0.19680960642375692,0.1890196145024711,11859.603174603175,0.05155403930104167,102 days 18:51:25.714285713
Median Worst Trade [%],CCU,false,30,83,false,43,38.095238095238095,1.4675854844406329,0.005129457743038593,3.6590281781016465,1.078365276287094,0.11028334147532974,0.2180019540791402,0.40352985403343755,0.5130087123347482,0,0,8188,8189 days 00:00:00,1000.0,3452.9659323522005,245.29659323522006,208.91088697562532,100.0,151.41173904906756,67.03023818213974,4222 days 00:00:00,42,1,876.1613682732159,78.36212891769173,-26.297470887750794,21.438993317327597,-7.282488830652784,195 days 09:00:00,45 days 20:18:27.692307692,37.542965811404386,0.3515489361842606,0.08472152233166316,1.072708328647088,0.11218176257385817,8.805918694382163,1.089743638967279,0.3400425462281132,-0.018835628282341192,None,None,0.00022822733630064126,0.0575132887477616,2.4529659323522086,0.038871387353438536,0.19689222921187988,0.17416854998006898,11859.603174603175,0.0507220475731086,102 days 19:25:42.857142856
Median Avg Losing Trade [%],CCU,false,31,79,false,44,39.53488372093023,1.5058123216667259,0.0052515876893014166,3.259848148020412,1.020766596359311,0.11284807034684904,0.2231314118221788,0.367867573127853,0.511639740829478,0,0,8188,8189 days 00:00:00,1000.0,3432.982647556458,243.2982647556458,208.91088697562532,100.0,144.0226363607726,66.799355630579,4561 days 00:00:00,43,1,871.0907760657497,39.566013131261805,-24.16444972107504,19.279654124618435,-7.214640375139834,183 days 07:03:31.764705882,45 days 20:18:27.692307692,36.3230667788537,0.3504645014797202,0.08460513097340806,1.072512064193148,0.12027664279944905,8.755594196371028,1.0900942291799227,0.3391659852820932,-0.01886799582470598,None,None,0.00022749162290998962,0.057327888973317385,2.4329826475564484,0.03868585186658602,0.19686480304851153,0.1646030911928138,11859.603174603175,0.05003172200655773,100 days 04:27:54.418604650
Median Total Fees Paid,CCU,false,30,75,false,45,38.63636363636363,1.5163505332922176,0.00537371763556424,3.1457565568829997,0.9850407343343341,0.11541279921836833,0.22826086956521738,0.36306056988940333,0.5128220527613981,0,0,8188,8189 days 00:00:00,1000.0,3444.7281036118666,244.47281036118667,208.91088697562532,100.0,145.67233370865284,64.86278731717913,4564 days 00:00:00,44,1,871.8606700520386,39.566013131261805,-19.50582678652461,19.149812426953726,-6.930871213161531,179 days 18:21:10.588235292,46 days 08:53:20,35.746987126359684,0.351529905118664,0.0873791229285646,1.0727893837425866,0.10956474492672115,8.853330499609546,1.0877609391461194,0.3400425462281132,-0.01883562828234112,None,None,0.0002273672057383401,0.0572965358460617,2.4447281036119035,0.038795029356262,0.19616081181351608,0.17022532382293004,11859.603174603175,0.04815079336276325,97 days 21:49:05.454545453
Most Avg Winning Trade [%],CCU,false,31,82,false,43,38.095238095238095,1.4241745293225152,0.005129457743038593,3.551345596841041,1.0466297577722723,0.11028334147532974,0.2180019540791402,0.39165425915332924,0.49866026087777504,0,0,8188,8189 days 00:00:00,1000.0,3279.741177706686,227.97411777066858,208.91088697562532,100.0,147.97465711459552,67.03023818213974,4537 days 00:00:00,42,1,832.2070284325046,78.36212891769173,-26.297470887750794,21.528453075307585,-7.511489774522985,195 days 09:00:00,45 days 18:27:41.538461538,34.46509879224239,0.3420028472882665,0.08110885842868927,1.070688577554721,0.10760011964656392,8.836866520030535,1.0892554315007577,0.33960412236217896,-0.018799864331922173,None,None,0.00022175321196598357,0.05588180941542786,2.2797411777066765,0.03722726680723598,0.19664680740303458,0.09125053782988088,11859.603174603175,0.046436960594626195,102 days 18:17:08.571428571
Mean Total Return [%],CCU,false,31,81,false,44,39.53488372093023,1.4435573751546307,0.0052515876893014166,3.1753529387121358,0.9943083433064343,0.11284807034684904,0.2231314118221788,0.3583324518038609,0.4998693156013327,0,0,8188,8189 days 00:00:00,1000.0,3291.805555722821,229.18055557228206,208.91088697562532,100.0,148.61763206247315,67.03023818213978,4537 days 00:00:00,43,1,835.2682639491786,40.53591972580847,-26.297470887750794,19.26697887383282,-7.346094788097543,183 days 14:07:03.529411766,45 days 18:27:41.538461538,33.872960273805646,0.3426224025492062,0.08136630468601762,1.0708775623844722,0.11326156674384012,8.832662460018108,1.0905077347774355,0.3389470241988228,-0.018799864331922145,None,None,0.00022229427055591447,0.05601815618009045,2.2918055557228274,0.03734446905738653,0.19677014957879554,0.09702542979017512,11859.603174603175,0.04564524014168749,100 days 06:08:22.325581395
Mean Sortino Ratio,CCU,false,28,89,false,43,38.095238095238095,1.4251189206993826,0.005129457743038593,3.4956896520006104,1.0302271952847626,0.11028334147532974,0.2180019540791402,0.3855163355833599,0.49531687814931585,0,0,8188,8189 days 00:00:00,1000.0,3232.526362036152,223.25263620361522,208.91088697562532,100.0,143.93492870562324,66.40088306787095,4563 days 00:00:00,42,1,820.2266618980216,78.36212891769173,-26.2974708877508,21.209032102196726,-7.404828778889307,195 days 21:00:00,45 days 14:46:09.230769230,33.62618333662216,0.3394336926942367,0.08085167385763832,1.070081392650306,0.12644845828929852,8.763019246232634,1.0875815212458384,0.34026186579378065,-0.01885404523452088,None,None,0.00021970046576608973,0.05536451737305461,2.232526362036138,0.03676453391470025,0.19630109917413882,0.06865008059471421,11859.603174603175,0.045432849561489394,102 days 20:34:17.142857142
Most Avg Winning Trade Duration,CCU,false,28,89,false,43,38.095238095238095,1.4251189206993826,0.005129457743038593,3.4956896520006104,1.0302271952847626,0.11028334147532974,0.2180019540791402,0.3855163355833599,0.49531687814931585,0,0,8188,8189 days 00:00:00,1000.0,3232.526362036152,223.25263620361522,208.91088697562532,100.0,143.93492870562324,66.40088306787095,4563 days 00:00:00,42,1,820.2266618980216,78.36212891769173,-26.2974708877508,21.209032102196726,-7.404828778889307,195 days 21:00:00,45 days 14:46:09.230769230,33.62618333662216,0.3394336926942367,0.08085167385763832,1.070081392650306,0.12644845828929852,8.763019246232634,1.0875815212458384,0.34026186579378065,-0.01885404523452088,None,None,0.00021970046576608973,0.05536451737305461,2.232526362036138,0.03676453391470025,0.19630109917413882,0.06865008059471421,11859.603174603175,0.045432849561489394,102 days 20:34:17.142857142
Mean Worst Trade [%],CCU,false,46,50,false,44,39.53488372093023,1.46330894295064,0.0052515876893014166,3.121303494449407,0.9773836692878968,0.11284807034684904,0.2231314118221788,0.35223307631549244,0.4983706969539827,0,0,8188,8189 days 00:00:00,1000.0,3290.7841927181767,229.07841927181764,208.91088697562532,100.0,138.60621723917427,64.32669765356704,4536 days 00:00:00,43,1,873.0177225239404,39.566013131261805,-24.715332725868112,19.102545619015736,-7.327970202382423,180 days 09:52:56.470588234,48 days 16:36:55.384615384,32.97131326033107,0.34201654985981833,0.0847633157730803,1.0705484097746678,0.1066243478524892,8.718009576219613,1.0812794439537945,0.34378076796849366,-0.01891328122176614,None,None,0.0002230743465406257,0.056214735328237675,2.290784192718152,0.037334562929627335,0.19781044065791212,0.09653653090154832,11859.603174603175,0.04534584385688862,100 days 18:25:06.976744185
