Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Expectancy,AMGN,true,65,86,86,51.162790697674424,1.410571642459196,8.195159138555365,2357.435221686418,1827.4691640979986,0.17209834190966267,1,405.7106928116706,1.0958583668085928,0,0,10494,10495 days 00:00:00,1000.0,203739.429065032,20273.942906503198,85293.45703125063,100.0,27657.131878692675,60.45036839294243,2557 days 00:00:00,86,0,0.0,274.52490780125083,-39.55454545454545,28.240384205474523,-7.326903373495367,102 days 22:54:32.727272727,43 days 16:00:00,0.6993601744337073,0.33599809284928117,1.1480030321082035,-0.7623036559641961,74 days 00:00:00,0
Least Win Rate [%],AMGN,true,62,89,68,50.0,1.5472793788195014,6.479893272346103,2009.5239894915617,1522.3666587057285,0.13607775871926817,1,273.4515205826139,1.029049697932788,0,0,10494,10495 days 00:00:00,1000.0,137647.63128542612,13664.763128542612,85293.45703125063,100.0,11752.243026117067,54.8476322464604,2557 days 00:00:00,68,0,0.0,295.4555633311564,-38.41217838765007,35.38322092842685,-8.428469242037055,131 days 20:28:14.117647058,56 days 07:45:52.941176470,0.6600146928839131,0.3406075729947119,1.1388018311027175,-0.8397911914446615,94 days 02:07:03.529411764,0
Most Avg Winning Trade [%],AMGN,true,62,89,68,50.0,1.5472793788195014,6.479893272346103,2009.5239894915617,1522.3666587057285,0.13607775871926817,1,273.4515205826139,1.029049697932788,0,0,10494,10495 days 00:00:00,1000.0,137647.63128542612,13664.763128542612,85293.45703125063,100.0,11752.243026117067,54.8476322464604,2557 days 00:00:00,68,0,0.0,295.4555633311564,-38.41217838765007,35.38322092842685,-8.428469242037055,131 days 20:28:14.117647058,56 days 07:45:52.941176470,0.6600146928839131,0.3406075729947119,1.1388018311027175,-0.8397911914446615,94 days 02:07:03.529411764,0
Most Total Return [%],AMGN,true,39,48,146,54.794520547945204,1.6079154642731779,13.912712025919573,1585.1628180405896,1316.033887953997,0.292166952544311,1,463.1321898334713,1.1484461278256224,0,0,10494,10495 days 00:00:00,1000.0,232433.77143392613,23143.377143392612,85293.45703125063,100.0,31941.040686462486,65.71762084064386,3148 days 00:00:00,146,0,0.0,139.47706929053552,-20.814733196355835,14.55141215397637,-5.911339998147339,55 days 10:48:00,25 days 00:21:49.090909091,0.738005173177578,0.3174765496623799,1.1593086447053285,-0.7286617526252556,41 days 16:36:09.863013698,0
Most Sharpe Ratio,AMGN,true,39,48,146,54.794520547945204,1.6079154642731779,13.912712025919573,1585.1628180405896,1316.033887953997,0.292166952544311,1,463.1321898334713,1.1484461278256224,0,0,10494,10495 days 00:00:00,1000.0,232433.77143392613,23143.377143392612,85293.45703125063,100.0,31941.040686462486,65.71762084064386,3148 days 00:00:00,146,0,0.0,139.47706929053552,-20.814733196355835,14.55141215397637,-5.911339998147339,55 days 10:48:00,25 days 00:21:49.090909091,0.738005173177578,0.3174765496623799,1.1593086447053285,-0.7286617526252556,41 days 16:36:09.863013698,0
Most Omega Ratio,AMGN,true,39,48,146,54.794520547945204,1.6079154642731779,13.912712025919573,1585.1628180405896,1316.033887953997,0.292166952544311,1,463.1321898334713,1.1484461278256224,0,0,10494,10495 days 00:00:00,1000.0,232433.77143392613,23143.377143392612,85293.45703125063,100.0,31941.040686462486,65.71762084064386,3148 days 00:00:00,146,0,0.0,139.47706929053552,-20.814733196355835,14.55141215397637,-5.911339998147339,55 days 10:48:00,25 days 00:21:49.090909091,0.738005173177578,0.3174765496623799,1.1593086447053285,-0.7286617526252556,41 days 16:36:09.863013698,0
Most Sortino Ratio,AMGN,true,39,48,146,54.794520547945204,1.6079154642731779,13.912712025919573,1585.1628180405896,1316.033887953997,0.292166952544311,1,463.1321898334713,1.1484461278256224,0,0,10494,10495 days 00:00:00,1000.0,232433.77143392613,23143.377143392612,85293.45703125063,100.0,31941.040686462486,65.71762084064386,3148 days 00:00:00,146,0,0.0,139.47706929053552,-20.814733196355835,14.55141215397637,-5.911339998147339,55 days 10:48:00,25 days 00:21:49.090909091,0.738005173177578,0.3174765496623799,1.1593086447053285,-0.7286617526252556,41 days 16:36:09.863013698,0
Most Win Rate [%],AMGN,true,76,82,129,59.68992248062015,1.3401527030431413,12.292738707833047,1448.1449094607042,1309.691778582032,0.258147512864494,1,373.8350066446586,1.058791451555591,0,0,10494,10495 days 00:00:00,1000.0,187810.69332043038,18681.069332043036,85293.45703125063,100.0,34557.52694621437,65.3156025128757,2557 days 00:00:00,129,0,0.0,335.1490728858721,-52.91596091205211,16.38451706372046,-7.241915867879362,58 days 23:03:53.766233766,34 days 22:36:55.384615384,0.6874718277765615,0.30576250662350185,1.1455882383566336,-0.7809788701002177,49 days 06:41:51.627906976,0
Least Max Drawdown Duration,AMGN,true,76,84,115,54.78260869565217,1.4242649214437497,10.958643034114733,1132.4443614320421,939.9735806352917,0.2301315037164094,1,260.6111237715249,1.0020518598490338,0,0,10494,10495 days 00:00:00,1000.0,131231.10156468494,13023.110156468494,85293.45703125063,100.0,19422.965119581524,65.14195063007149,2106 days 00:00:00,115,0,0.0,328.15996818166474,-52.91596091205209,19.535898100721848,-6.9094022638195405,71 days 06:51:25.714285715,36 days 03:41:32.307692307,0.6547433816364636,0.28375945630990373,1.1374718418893306,-0.8473140776590053,55 days 09:35:59.999999999,0
Most Profit Factor,AMGN,true,38,48,136,50.73529411764706,1.6998826306351043,12.959786544692205,1148.2161875395752,882.6528179615718,0.27215551743853633,1,312.49337065113656,1.072091654431689,0,0,10494,10495 days 00:00:00,1000.0,157157.40150538227,15615.740150538226,85293.45703125063,100.0,18886.797299520793,65.66930125208866,3148 days 00:00:00,136,0,0.0,139.47706929053552,-21.917349809649817,16.027055715984716,-5.729433067089333,61 days 11:28:41.739130435,27 days 12:32:14.328358209,0.6959964852850473,0.2928292708239846,1.1500554809951236,-0.8169174905782423,44 days 17:59:59.999999999,0
Median Max Drawdown [%],AMGN,true,75,86,99,58.58585858585859,1.4388422850036915,9.433962264150942,983.875069764711,873.3509955058653,0.1981132075471698,1,194.91864589678235,0.9563589994352362,0,0,10494,10495 days 00:00:00,1000.0,98403.63190670633,9740.363190670634,85293.45703125063,100.0,13065.647744779088,64.85543294775056,2106 days 00:00:00,99,0,0.0,329.7976485199596,-53.22135922330096,20.041154260803598,-8.270166668215346,79 days 02:53:47.586206896,43 days 19:54:08.780487805,0.6264640729310973,0.26681316114550807,1.131150905899592,-0.8858017539715636,64 days 12:07:16.363636363,0
Most Calmar Ratio,AMGN,true,78,81,182,56.043956043956044,1.2656395632386455,17.343243758338097,1020.5083743267523,866.5655526251144,0.3642081189251001,1,371.67743536085834,1.0688197668694692,0,0,10494,10495 days 00:00:00,1000.0,186732.52412746957,18573.252412746955,85293.45703125063,100.0,51640.14112901335,54.32316767682912,2557 days 00:00:00,182,0,0.0,117.35677505234476,-39.89967426710097,11.631264713765264,-5.715359345647224,42 days 17:10:35.294117647,24 days 22:12:00,0.6884616829351292,0.36719219329335806,1.1454708361534465,-0.7822429403237589,34 days 21:29:40.219780219,0
Least Avg Winning Trade Duration,AMGN,true,72,89,84,54.761904761904766,1.4422309322782487,8.004574042309892,1040.3085149101457,863.1708457046664,0.16809605488850773,1,174.87175722331781,0.9399097804735582,0,0,10494,10495 days 00:00:00,1000.0,88385.91525245222,8738.591525245221,85293.45703125063,100.0,10625.583936359024,67.74887805048823,2557 days 00:00:00,84,0,0.0,306.78023779994646,-44.30679245283019,25.440976776063025,-8.4427402788169,100 days 00:00:00,46 days 17:41:03.157894737,0.6174032148824743,0.2489648087287097,1.129231164586917,-0.897546754119211,75 days 21:42:51.428571429,0
Most Worst Trade [%],AMGN,true,39,49,138,51.449275362318836,1.5223344256532472,13.15037164093768,1103.9671796454336,860.5804760081882,0.27615780445969124,1,304.8691525264405,1.0789106626924843,0,0,10494,10495 days 00:00:00,1000.0,153347.47079107,15234.747079106997,85293.45703125063,100.0,21494.10844085048,67.27075020800584,3204 days 00:00:00,138,0,0.0,131.47595414905624,-17.457031249999982,15.941414723992853,-5.991708356907115,60 days 09:27:53.239436620,26 days 21:08:03.582089552,0.6933178514884136,0.2843460571298716,1.1492352128360888,-0.8213843404948971,44 days 02:57:23.478260869,0
Least Total Trades,AMGN,true,58,86,67,50.74626865671642,1.3495257219287575,6.384600724223366,1085.961636136541,834.9772869435186,0.13407661520869069,1,145.6020604196792,0.9259320952635554,0,0,10494,10495 days 00:00:00,1000.0,73759.42962114817,7275.942962114817,85293.45703125063,100.0,8020.074376841821,57.81946520280702,2557 days 00:00:00,67,0,0.0,270.43804475243974,-31.729331046312158,33.6710971526697,-9.654075651029377,129 days 12:00:00,60 days 02:10:54.545454546,0.5983892094629576,0.2790430309784966,1.125614202873159,-0.9146951804351301,95 days 07:31:20.597014926,0
Most Avg Winning Trade Duration,AMGN,true,70,87,88,52.27272727272727,1.385592326311633,8.385744234800839,883.2255789664605,699.5243910547035,0.17610062893081763,1,155.53657994377923,0.9363944705447353,0,0,10494,10495 days 00:00:00,1000.0,78723.85094904859,7772.385094904858,85293.45703125063,100.0,10559.445320900586,56.308832673330144,3314 days 00:00:00,88,0,0.0,286.0747967203125,-35.239552238805956,24.30728722402393,-7.494035174633722,99 days 15:07:49.565217392,42 days 20:34:17.142857142,0.6084202859013027,0.2912066142194394,1.1265633428486517,-0.908874779315638,72 days 12:49:05.454545454,0
Mean Total Fees Paid,AMGN,true,69,87,86,51.162790697674424,1.3102311183804958,8.195159138555365,831.6604475383447,644.698021347554,0.17209834190966267,1,143.12738405319712,0.9234431737625444,0,0,10494,10495 days 00:00:00,1000.0,72522.7984882976,7152.279848829759,85293.45703125063,100.0,11227.951174097583,61.38422748174437,3195 days 00:00:00,86,0,0.0,290.70889541232805,-40.365979381443296,25.653612247742462,-7.712759728157298,102 days 19:38:10.909090909,43 days 20:00:00,0.6005999391531548,0.26172600397269635,1.1249355432247266,-0.9161450350616082,74 days 00:16:44.651162790,0
Most Max Drawdown Duration,AMGN,true,33,87,70,50.0,1.4779606256579723,6.670478368591576,825.035482306122,625.0268805349409,0.1400800457404231,1,115.57100809891361,0.8916483016356571,0,0,10494,10495 days 00:00:00,1000.0,58752.48376142858,5775.2483761428575,85293.45703125063,100.0,5486.319749547155,66.3330068665011,6300 days 00:00:00,70,0,0.0,279.52,-39.32429798998278,32.60275049573166,-9.315426016203322,134 days 08:54:51.428571428,45 days 10:17:08.571428571,0.5843446735099193,0.2294329576573341,1.122794832214354,-0.9322896670253749,89 days 21:35:59.999999999,0
Mean Max Drawdown [%],AMGN,true,73,88,89,51.68539325842697,1.427972735389705,8.481036782923576,770.4068335570828,603.3148509299593,0.17810177244139508,1,137.2108225574793,0.9023846648392307,0,0,10494,10495 days 00:00:00,1000.0,69566.20818658033,6856.620818658034,85293.45703125063,100.0,8674.99740674883,64.5699471152274,2557 days 00:00:00,89,0,0.0,316.9100388168497,-44.30679245283018,24.49493917156435,-7.810648396791529,97 days 14:05:13.043478260,44 days 02:47:26.511627907,0.5944284298086171,0.24621297711310564,1.123832549705492,-0.9196114091594876,71 days 18:04:02.696629213,0
Median Avg Losing Trade [%],AMGN,true,35,50,116,52.58620689655172,1.5157163119195824,11.05393558223747,684.487372801914,545.3726455187664,0.23213264722698684,1,158.89186584195375,0.9504534957330292,0,0,10494,10495 days 00:00:00,1000.0,80400.53524502198,7940.053524502198,85293.45703125063,100.0,10157.367769343844,72.24644101306767,3310 days 00:00:00,116,0,0.0,189.93285587068814,-34.32221689787167,18.675992201906205,-7.693390965165574,72 days 06:17:42.295081967,30 days 22:15:16.363636363,0.6243121409015686,0.2281475524169464,1.1335872579285167,-0.9069089962950727,52 days 15:55:51.724137930,0
Mean Total Trades,AMGN,true,32,45,134,51.127819548872175,1.4569040831169955,12.673908900323996,691.4050794740763,535.6065778564272,0.26815323041738137,1,185.40250558795987,0.9868408268240724,0,0,10494,10495 days 00:00:00,1000.0,92864.01155849357,9186.401155849357,85293.45703125063,100.0,12996.12061839158,67.33099366297633,3685 days 00:00:00,133,1,-92.8640115584858,125.66007498401548,-33.24082001039496,16.225463857586487,-6.770376168281624,62 days 15:31:45.882352941,27 days 21:24:55.384615384,0.6427771935189519,0.25349602375410035,1.1381196467355446,-0.8922965315793971,45 days 15:52:46.917293232,1
Least Max Drawdown [%],AMGN,true,62,81,88,54.54545454545454,1.486683099902576,8.385744234800839,641.414727802168,530.0948163654281,0.17610062893081763,1,112.95353697145099,0.8802781942886988,0,0,10494,10495 days 00:00:00,1000.0,57444.49604659084,5644.449604659084,85293.45703125063,100.0,6506.34158871137,50.7929664197572,2557 days 00:00:00,88,0,0.0,285.989006014716,-35.18181818181817,23.71472897396668,-8.947115638436772,92 days 13:30:00,46 days 23:24:00,0.5732860409931878,0.29785217646980267,1.1211101179700393,-0.9338231817407634,71 days 20:10:54.545454544,0
Median Total Trades,AMGN,true,72,82,113,52.21238938053098,1.3134273388160007,10.768057937869258,647.7506043996755,512.4334360362142,0.22612921669525443,1,146.47533678677624,0.9222123766819066,0,0,10494,10495 days 00:00:00,1000.0,74195.81829716335,7319.581829716336,85293.45703125063,100.0,13630.12142194418,58.29105245192181,2557 days 00:00:00,113,0,0.0,292.3925607052675,-40.578260869565206,19.377989833527916,-6.6999163844123775,75 days 05:41:41.694915254,35 days 14:40:00,0.5982436079223649,0.2771942901322347,1.1253702207934155,-0.9141835483695483,56 days 07:13:16.460176991,0
Mean Total Return [%],AMGN,true,66,79,95,51.578947368421055,1.3100545884074237,9.052792071659995,617.655905714719,482.6975977674837,0.19010863350485993,1,117.42172021163184,0.8833053313796042,0,0,10494,10495 days 00:00:00,1000.0,59677.311042898335,5867.731104289833,85293.45703125063,100.0,9732.447448195506,61.054643753448126,2557 days 00:00:00,95,0,0.0,275.63736449635974,-39.95953177257524,23.485230209475354,-8.2408258010026,88 days 16:39:11.020408163,43 days 07:49:33.913043478,0.5750756920602923,0.25029349777245263,1.121565716677512,-0.9312053783663621,66 days 17:25:53.684210525,0
Mean Worst Trade [%],AMGN,true,35,83,72,50.0,1.3658889050243492,6.861063464837049,632.3063305344494,479.0199473745829,0.14408233276157803,1,91.10417112331689,0.851654469138906,0,0,10494,10495 days 00:00:00,1000.0,46526.05579848041,4552.605579848041,85293.45703125063,100.0,4888.89737824777,67.57539508069178,6300 days 00:00:00,72,0,0.0,291.17497459411624,-37.253809957872434,32.289482985175574,-10.17878898739213,126 days 12:00:00,47 days 17:20:00,0.5572270081073587,0.2114351171936078,1.118128556470542,-0.9466242108327253,87 days 02:40:00,0
Mean Avg Winning Trade [%],AMGN,true,70,78,116,51.724137931034484,1.2763755676737287,11.05393558223747,597.3538758388918,468.1456707201346,0.23213264722698684,1,138.66533652978276,0.9120273465278513,0,0,10494,10495 days 00:00:00,1000.0,70293.04959731143,6929.304959731142,85293.45703125063,100.0,13835.625042916647,61.35763217043208,3130 days 00:00:00,116,0,0.0,293.054717364227,-42.15799999999999,19.077252049033923,-7.039752408504209,72 days 04:48:00,35 days 16:17:08.571428571,0.5919173906473407,0.2597861347409876,1.124822917915815,-0.9187592436639973,54 days 13:39:18.620689655,0
Mean Win Rate [%],AMGN,true,31,49,116,52.17391304347826,1.4505214823704007,10.958643034114733,585.4259286506963,462.7872953760445,0.23213264722698684,1,135.89647057300326,0.9277918478429517,0,0,10494,10495 days 00:00:00,1000.0,68255.72606876124,6725.572606876125,85293.45703125063,100.0,9428.398494986872,65.85532834840629,3141 days 00:00:00,115,1,-68.25572606876085,193.04960110261135,-32.451096078693574,18.06484182454459,-7.180189590798721,72 days 06:00:00,31 days 19:38:10.909090909,0.6090050454910186,0.24024371871479447,1.1308136293125868,-0.9211478483699875,52 days 21:54:46.956521739,1
Mean Sharpe Ratio,AMGN,true,66,78,101,53.46534653465347,1.3342367261423165,9.624547360396416,557.3414429329607,451.49171794749293,0.20211549456832476,1,112.6473413818191,0.8770137171038872,0,0,10494,10495 days 00:00:00,1000.0,57291.485736228955,5629.148573622896,85293.45703125063,100.0,9244.646649606326,56.989588931533284,2557 days 00:00:00,101,0,0.0,275.63736449635974,-39.95953177257524,21.203039879658107,-8.119169364638482,82 days 09:20:00,40 days 03:34:28.085106383,0.5713358280156969,0.26527857113347925,1.1207879257862838,-0.9340025745285429,62 days 17:35:02.970297029,0
