Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],DOGE-USD,SMA,9,21,false,61,9.509647445732364,50.81967213114754,2.3808557531135284,26.21751342804517,2.8045943436579632,7.821848909696524,19 days 18:29:30.491803278,0.02254249815225425,0.6762749445676275,1.352549889135255,17.730247440252278,0,0,2706,2707 days 00:00:00,1000.0,927646.312509122,92664.63125091219,10503.992099554096,100.0,21052.073734078964,72.25259233211074,926 days 00:00:00,61,0,0.0,696.6684146105316,-22.24219752538826,61.09761873224704,-9.825262052963433,27 days 21:40:38.709677419,11 days 08:48:00,15190.923155887245,1.3198312528516618,2.0933725369863896,1.461832101659835,5.578473580163084,74.94596192720182,1.5401445356773251,0.29459588713534196,-0.05520952093083631,None,None,0.00391985809705277,0.9878042404572981,926.6463125091229,0.8890328758537647,0.9007383215429977,2706
Most Worst Trade [%],DOGE-USD,SMA,9,21,false,61,9.509647445732364,50.81967213114754,2.3808557531135284,26.21751342804517,2.8045943436579632,7.821848909696524,19 days 18:29:30.491803278,0.02254249815225425,0.6762749445676275,1.352549889135255,17.730247440252278,0,0,2706,2707 days 00:00:00,1000.0,927646.312509122,92664.63125091219,10503.992099554096,100.0,21052.073734078964,72.25259233211074,926 days 00:00:00,61,0,0.0,696.6684146105316,-22.24219752538826,61.09761873224704,-9.825262052963433,27 days 21:40:38.709677419,11 days 08:48:00,15190.923155887245,1.3198312528516618,2.0933725369863896,1.461832101659835,5.578473580163084,74.94596192720182,1.5401445356773251,0.29459588713534196,-0.05520952093083631,None,None,0.00391985809705277,0.9878042404572981,926.6463125091229,0.8890328758537647,0.9007383215429977,2706
Most Expectancy,DOGE-USD,SMA,9,21,false,61,9.509647445732364,50.81967213114754,2.3808557531135284,26.21751342804517,2.8045943436579632,7.821848909696524,19 days 18:29:30.491803278,0.02254249815225425,0.6762749445676275,1.352549889135255,17.730247440252278,0,0,2706,2707 days 00:00:00,1000.0,927646.312509122,92664.63125091219,10503.992099554096,100.0,21052.073734078964,72.25259233211074,926 days 00:00:00,61,0,0.0,696.6684146105316,-22.24219752538826,61.09761873224704,-9.825262052963433,27 days 21:40:38.709677419,11 days 08:48:00,15190.923155887245,1.3198312528516618,2.0933725369863896,1.461832101659835,5.578473580163084,74.94596192720182,1.5401445356773251,0.29459588713534196,-0.05520952093083631,None,None,0.00391985809705277,0.9878042404572981,926.6463125091229,0.8890328758537647,0.9007383215429977,2706
Most Sharpe Ratio,DOGE-USD,SMA,9,21,false,61,9.509647445732364,50.81967213114754,2.3808557531135284,26.21751342804517,2.8045943436579632,7.821848909696524,19 days 18:29:30.491803278,0.02254249815225425,0.6762749445676275,1.352549889135255,17.730247440252278,0,0,2706,2707 days 00:00:00,1000.0,927646.312509122,92664.63125091219,10503.992099554096,100.0,21052.073734078964,72.25259233211074,926 days 00:00:00,61,0,0.0,696.6684146105316,-22.24219752538826,61.09761873224704,-9.825262052963433,27 days 21:40:38.709677419,11 days 08:48:00,15190.923155887245,1.3198312528516618,2.0933725369863896,1.461832101659835,5.578473580163084,74.94596192720182,1.5401445356773251,0.29459588713534196,-0.05520952093083631,None,None,0.00391985809705277,0.9878042404572981,926.6463125091229,0.8890328758537647,0.9007383215429977,2706
Most Calmar Ratio,DOGE-USD,SMA,9,21,false,61,9.509647445732364,50.81967213114754,2.3808557531135284,26.21751342804517,2.8045943436579632,7.821848909696524,19 days 18:29:30.491803278,0.02254249815225425,0.6762749445676275,1.352549889135255,17.730247440252278,0,0,2706,2707 days 00:00:00,1000.0,927646.312509122,92664.63125091219,10503.992099554096,100.0,21052.073734078964,72.25259233211074,926 days 00:00:00,61,0,0.0,696.6684146105316,-22.24219752538826,61.09761873224704,-9.825262052963433,27 days 21:40:38.709677419,11 days 08:48:00,15190.923155887245,1.3198312528516618,2.0933725369863896,1.461832101659835,5.578473580163084,74.94596192720182,1.5401445356773251,0.29459588713534196,-0.05520952093083631,None,None,0.00391985809705277,0.9878042404572981,926.6463125091229,0.8890328758537647,0.9007383215429977,2706
Most Omega Ratio,DOGE-USD,SMA,9,21,false,61,9.509647445732364,50.81967213114754,2.3808557531135284,26.21751342804517,2.8045943436579632,7.821848909696524,19 days 18:29:30.491803278,0.02254249815225425,0.6762749445676275,1.352549889135255,17.730247440252278,0,0,2706,2707 days 00:00:00,1000.0,927646.312509122,92664.63125091219,10503.992099554096,100.0,21052.073734078964,72.25259233211074,926 days 00:00:00,61,0,0.0,696.6684146105316,-22.24219752538826,61.09761873224704,-9.825262052963433,27 days 21:40:38.709677419,11 days 08:48:00,15190.923155887245,1.3198312528516618,2.0933725369863896,1.461832101659835,5.578473580163084,74.94596192720182,1.5401445356773251,0.29459588713534196,-0.05520952093083631,None,None,0.00391985809705277,0.9878042404572981,926.6463125091229,0.8890328758537647,0.9007383215429977,2706
Most Sortino Ratio,DOGE-USD,SMA,9,21,false,61,9.509647445732364,50.81967213114754,2.3808557531135284,26.21751342804517,2.8045943436579632,7.821848909696524,19 days 18:29:30.491803278,0.02254249815225425,0.6762749445676275,1.352549889135255,17.730247440252278,0,0,2706,2707 days 00:00:00,1000.0,927646.312509122,92664.63125091219,10503.992099554096,100.0,21052.073734078964,72.25259233211074,926 days 00:00:00,61,0,0.0,696.6684146105316,-22.24219752538826,61.09761873224704,-9.825262052963433,27 days 21:40:38.709677419,11 days 08:48:00,15190.923155887245,1.3198312528516618,2.0933725369863896,1.461832101659835,5.578473580163084,74.94596192720182,1.5401445356773251,0.29459588713534196,-0.05520952093083631,None,None,0.00391985809705277,0.9878042404572981,926.6463125091229,0.8890328758537647,0.9007383215429977,2706
Most Max Drawdown Duration,DOGE-USD,SMA,9,21,false,61,9.509647445732364,50.81967213114754,2.3808557531135284,26.21751342804517,2.8045943436579632,7.821848909696524,19 days 18:29:30.491803278,0.02254249815225425,0.6762749445676275,1.352549889135255,17.730247440252278,0,0,2706,2707 days 00:00:00,1000.0,927646.312509122,92664.63125091219,10503.992099554096,100.0,21052.073734078964,72.25259233211074,926 days 00:00:00,61,0,0.0,696.6684146105316,-22.24219752538826,61.09761873224704,-9.825262052963433,27 days 21:40:38.709677419,11 days 08:48:00,15190.923155887245,1.3198312528516618,2.0933725369863896,1.461832101659835,5.578473580163084,74.94596192720182,1.5401445356773251,0.29459588713534196,-0.05520952093083631,None,None,0.00391985809705277,0.9878042404572981,926.6463125091229,0.8890328758537647,0.9007383215429977,2706
Most Profit Factor,DOGE-USD,SMA,9,20,false,64,9.489746227964398,51.5625,2.4259140538064297,24.61288316338783,2.7349497906884563,6.359064306802688,18 days 20:14:59.999999999,0.023651145602365115,0.7095343680709534,1.4190687361419068,17.463686501738593,0,0,2706,2707 days 00:00:00,1000.0,773995.5333876596,77299.55333876597,10503.992099554096,100.0,18942.78106855096,75.32506027713855,1026 days 00:00:00,64,0,0.0,728.481406788343,-22.242197525388267,57.02308529654667,-9.888299752555449,25 days 21:05:27.272727272,11 days 08:30:58.064516129,12078.05520918218,1.2967927783266524,1.927528017909172,1.4483016127778745,5.524050956544398,74.08563050159705,1.5281107778256013,0.2952153110047847,-0.05724992349666476,None,None,0.0038626605211507,0.9733904513299764,772.9955333876601,0.8574553943678693,0.9033637517825203,2706
Least Max Drawdown Duration,DOGE-USD,SMA,9,20,false,64,9.489746227964398,51.5625,2.4259140538064297,24.61288316338783,2.7349497906884563,6.359064306802688,18 days 20:14:59.999999999,0.023651145602365115,0.7095343680709534,1.4190687361419068,17.463686501738593,0,0,2706,2707 days 00:00:00,1000.0,773995.5333876596,77299.55333876597,10503.992099554096,100.0,18942.78106855096,75.32506027713855,1026 days 00:00:00,64,0,0.0,728.481406788343,-22.242197525388267,57.02308529654667,-9.888299752555449,25 days 21:05:27.272727272,11 days 08:30:58.064516129,12078.05520918218,1.2967927783266524,1.927528017909172,1.4483016127778745,5.524050956544398,74.08563050159705,1.5281107778256013,0.2952153110047847,-0.05724992349666476,None,None,0.0038626605211507,0.9733904513299764,772.9955333876601,0.8574553943678693,0.9033637517825203,2706
