Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Least Total Fees Paid,MKR-USD,false,71,89,2,0.0,0.0,0.0003734129947722181,NaN,NaN,0.022404779686333084,0.033607169529499624,NaN,-0.3692571049937339,0,0,2678,2679 days 00:00:00,1000.0,-314.42017994681055,-131.44201799468104,348.8754827860425,100.0,2.9950069910107127,250.49982908143974,2541 days 00:00:00,1,1,-186.47162840464136,-129.51165328699764,-129.51165328699764,NaN,-129.51165328699764,NaT,35 days 00:00:00,-1127.9485515421693,-0.36925715042650126,0.00001086849355745897,0.0028794685192728175,-51.7590495935434,2678.9994763589884,0.0028213426019583045,0.9259525521207764,-0.08791368715802834,None,None,-6.329628312592207,-1595.0663347732361,0.22249079985745368,0.019076420405595318,5198.71484908446,-1.376759114584419,35 days 00:00:00,false
Least Total Trades,MKR-USD,false,71,89,2,0.0,0.0,0.0003734129947722181,NaN,NaN,0.022404779686333084,0.033607169529499624,NaN,-0.3692571049937339,0,0,2678,2679 days 00:00:00,1000.0,-314.42017994681055,-131.44201799468104,348.8754827860425,100.0,2.9950069910107127,250.49982908143974,2541 days 00:00:00,1,1,-186.47162840464136,-129.51165328699764,-129.51165328699764,NaN,-129.51165328699764,NaT,35 days 00:00:00,-1127.9485515421693,-0.36925715042650126,0.00001086849355745897,0.0028794685192728175,-51.7590495935434,2678.9994763589884,0.0028213426019583045,0.9259525521207764,-0.08791368715802834,None,None,-6.329628312592207,-1595.0663347732361,0.22249079985745368,0.019076420405595318,5198.71484908446,-1.376759114584419,35 days 00:00:00,false
Least Win Rate [%],MKR-USD,false,24,88,8,0.0,0.0,0.0026138909634055266,NaN,NaN,0.08961911874533234,0.16803584764749813,NaN,-0.7888056837235663,0,0,2678,2679 days 00:00:00,1000.0,-113.39687628520369,-111.33968762852038,348.8754827860425,100.0,9.096969444919853,140.09668841660252,2541 days 00:00:00,7,1,-93.35026750649345,-7.444319687985734,-113.04417987957478,NaN,-30.307263555650216,NaT,76 days 17:08:34.285714285,-145.7209441112443,-0.6580832840859503,NaN,0.8755116575883976,-7.138522948772552,183.0628863664428,0.8589071261513763,0.7636603028308098,-0.08632318061778504,None,None,-0.002220503555905494,-0.5595668960881844,-1.0001091687676837,NaN,1.0233337937190758,-1.3191387561527288,76 days 17:08:34.285714285,false
Least Best Trade [%],MKR-USD,false,71,89,2,0.0,0.0,0.0003734129947722181,NaN,NaN,0.022404779686333084,0.033607169529499624,NaN,-0.3692571049937339,0,0,2678,2679 days 00:00:00,1000.0,-314.42017994681055,-131.44201799468104,348.8754827860425,100.0,2.9950069910107127,250.49982908143974,2541 days 00:00:00,1,1,-186.47162840464136,-129.51165328699764,-129.51165328699764,NaN,-129.51165328699764,NaT,35 days 00:00:00,-1127.9485515421693,-0.36925715042650126,0.00001086849355745897,0.0028794685192728175,-51.7590495935434,2678.9994763589884,0.0028213426019583045,0.9259525521207764,-0.08791368715802834,None,None,-6.329628312592207,-1595.0663347732361,0.22249079985745368,0.019076420405595318,5198.71484908446,-1.376759114584419,35 days 00:00:00,false
Mean Avg Winning Trade [%],MKR-USD,false,24,88,8,0.0,0.0,0.0026138909634055266,NaN,NaN,0.08961911874533234,0.16803584764749813,NaN,-0.7888056837235663,0,0,2678,2679 days 00:00:00,1000.0,-113.39687628520369,-111.33968762852038,348.8754827860425,100.0,9.096969444919853,140.09668841660252,2541 days 00:00:00,7,1,-93.35026750649345,-7.444319687985734,-113.04417987957478,NaN,-30.307263555650216,NaT,76 days 17:08:34.285714285,-145.7209441112443,-0.6580832840859503,NaN,0.8755116575883976,-7.138522948772552,183.0628863664428,0.8589071261513763,0.7636603028308098,-0.08632318061778504,None,None,-0.002220503555905494,-0.5595668960881844,-1.0001091687676837,NaN,1.0233337937190758,-1.3191387561527288,76 days 17:08:34.285714285,false
Least Avg Losing Trade [%],MKR-USD,false,71,89,2,0.0,0.0,0.0003734129947722181,NaN,NaN,0.022404779686333084,0.033607169529499624,NaN,-0.3692571049937339,0,0,2678,2679 days 00:00:00,1000.0,-314.42017994681055,-131.44201799468104,348.8754827860425,100.0,2.9950069910107127,250.49982908143974,2541 days 00:00:00,1,1,-186.47162840464136,-129.51165328699764,-129.51165328699764,NaN,-129.51165328699764,NaT,35 days 00:00:00,-1127.9485515421693,-0.36925715042650126,0.00001086849355745897,0.0028794685192728175,-51.7590495935434,2678.9994763589884,0.0028213426019583045,0.9259525521207764,-0.08791368715802834,None,None,-6.329628312592207,-1595.0663347732361,0.22249079985745368,0.019076420405595318,5198.71484908446,-1.376759114584419,35 days 00:00:00,false
Least Profit Factor,MKR-USD,false,24,88,8,0.0,0.0,0.0026138909634055266,NaN,NaN,0.08961911874533234,0.16803584764749813,NaN,-0.7888056837235663,0,0,2678,2679 days 00:00:00,1000.0,-113.39687628520369,-111.33968762852038,348.8754827860425,100.0,9.096969444919853,140.09668841660252,2541 days 00:00:00,7,1,-93.35026750649345,-7.444319687985734,-113.04417987957478,NaN,-30.307263555650216,NaT,76 days 17:08:34.285714285,-145.7209441112443,-0.6580832840859503,NaN,0.8755116575883976,-7.138522948772552,183.0628863664428,0.8589071261513763,0.7636603028308098,-0.08632318061778504,None,None,-0.002220503555905494,-0.5595668960881844,-1.0001091687676837,NaN,1.0233337937190758,-1.3191387561527288,76 days 17:08:34.285714285,false
Least Expectancy,MKR-USD,false,71,89,2,0.0,0.0,0.0003734129947722181,NaN,NaN,0.022404779686333084,0.033607169529499624,NaN,-0.3692571049937339,0,0,2678,2679 days 00:00:00,1000.0,-314.42017994681055,-131.44201799468104,348.8754827860425,100.0,2.9950069910107127,250.49982908143974,2541 days 00:00:00,1,1,-186.47162840464136,-129.51165328699764,-129.51165328699764,NaN,-129.51165328699764,NaT,35 days 00:00:00,-1127.9485515421693,-0.36925715042650126,0.00001086849355745897,0.0028794685192728175,-51.7590495935434,2678.9994763589884,0.0028213426019583045,0.9259525521207764,-0.08791368715802834,None,None,-6.329628312592207,-1595.0663347732361,0.22249079985745368,0.019076420405595318,5198.71484908446,-1.376759114584419,35 days 00:00:00,false
Mean Calmar Ratio,MKR-USD,false,24,88,8,0.0,0.0,0.0026138909634055266,NaN,NaN,0.08961911874533234,0.16803584764749813,NaN,-0.7888056837235663,0,0,2678,2679 days 00:00:00,1000.0,-113.39687628520369,-111.33968762852038,348.8754827860425,100.0,9.096969444919853,140.09668841660252,2541 days 00:00:00,7,1,-93.35026750649345,-7.444319687985734,-113.04417987957478,NaN,-30.307263555650216,NaT,76 days 17:08:34.285714285,-145.7209441112443,-0.6580832840859503,NaN,0.8755116575883976,-7.138522948772552,183.0628863664428,0.8589071261513763,0.7636603028308098,-0.08632318061778504,None,None,-0.002220503555905494,-0.5595668960881844,-1.0001091687676837,NaN,1.0233337937190758,-1.3191387561527288,76 days 17:08:34.285714285,false
Least Omega Ratio,MKR-USD,false,71,89,2,0.0,0.0,0.0003734129947722181,NaN,NaN,0.022404779686333084,0.033607169529499624,NaN,-0.3692571049937339,0,0,2678,2679 days 00:00:00,1000.0,-314.42017994681055,-131.44201799468104,348.8754827860425,100.0,2.9950069910107127,250.49982908143974,2541 days 00:00:00,1,1,-186.47162840464136,-129.51165328699764,-129.51165328699764,NaN,-129.51165328699764,NaT,35 days 00:00:00,-1127.9485515421693,-0.36925715042650126,0.00001086849355745897,0.0028794685192728175,-51.7590495935434,2678.9994763589884,0.0028213426019583045,0.9259525521207764,-0.08791368715802834,None,None,-6.329628312592207,-1595.0663347732361,0.22249079985745368,0.019076420405595318,5198.71484908446,-1.376759114584419,35 days 00:00:00,false
