Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Expectancy,LINK-USD,EMA,6,7,false,114,2.4591350883728387,40.35087719298245,1.3668204512863442,10.00238227968197,2.4500174270863635,8.783159284295293,12 days 07:22:06.315789473,0.04212860310421286,1.2638580931263859,2.5277161862527717,12.641591794720007,0,0,2706,2707 days 00:00:00,1000.0,495970.14747670456,49497.01474767045,5059.410085157972,100.0,59841.0484053734,58.610408462354634,666 days 00:00:00,114,0,0.0,321.65022272038175,-34.32003475674675,35.975863452054,-7.567913807510873,22 days 08:52:10.434782608,5 days 12:00:00,4341.843398918456,1.3604595372167398,2.233568254485883,1.3332691326292254,2.355556397957728,22.13694605842756,1.5396985864027892,0.35147279081377936,-0.05953390380450958,None,None,0.0033241269747443926,0.837679997635587,494.9701474767044,0.7820722316022031,0.7410349265313144,2706
Most Total Return [%],LINK-USD,EMA,5,6,false,136,2.3848524555677115,38.23529411764706,1.4236539167166413,8.296389134407825,2.4986102083628743,10.603637998606924,10 days 07:45:52.941176469,0.05025868440502587,1.507760532150776,3.015521064301552,12.508968096224658,0,0,2706,2707 days 00:00:00,1000.0,588075.6311467414,58707.56311467414,5059.410085157972,100.0,66043.49137687654,57.78068674372713,912 days 00:00:00,136,0,0.0,285.51053841237587,-34.32003475674675,32.36826880714824,-6.605250663002904,19 days 03:41:32.307692307,4 days 20:34:17.142857142,4316.732581961327,1.386381092576349,2.3584912116280585,1.3409335004135743,2.356075933250954,22.15797936177121,1.5553324051080364,0.35757271815446334,-0.0596124838025722,None,None,0.0033866644015083853,0.8534394291801131,587.0756311467394,0.8105562789860559,0.740860155631001,2706
Most Total Fees Paid,LINK-USD,EMA,5,6,false,136,2.3848524555677115,38.23529411764706,1.4236539167166413,8.296389134407825,2.4986102083628743,10.603637998606924,10 days 07:45:52.941176469,0.05025868440502587,1.507760532150776,3.015521064301552,12.508968096224658,0,0,2706,2707 days 00:00:00,1000.0,588075.6311467414,58707.56311467414,5059.410085157972,100.0,66043.49137687654,57.78068674372713,912 days 00:00:00,136,0,0.0,285.51053841237587,-34.32003475674675,32.36826880714824,-6.605250663002904,19 days 03:41:32.307692307,4 days 20:34:17.142857142,4316.732581961327,1.386381092576349,2.3584912116280585,1.3409335004135743,2.356075933250954,22.15797936177121,1.5553324051080364,0.35757271815446334,-0.0596124838025722,None,None,0.0033866644015083853,0.8534394291801131,587.0756311467394,0.8105562789860559,0.740860155631001,2706
Least Max Drawdown [%],LINK-USD,EMA,5,6,false,136,2.3848524555677115,38.23529411764706,1.4236539167166413,8.296389134407825,2.4986102083628743,10.603637998606924,10 days 07:45:52.941176469,0.05025868440502587,1.507760532150776,3.015521064301552,12.508968096224658,0,0,2706,2707 days 00:00:00,1000.0,588075.6311467414,58707.56311467414,5059.410085157972,100.0,66043.49137687654,57.78068674372713,912 days 00:00:00,136,0,0.0,285.51053841237587,-34.32003475674675,32.36826880714824,-6.605250663002904,19 days 03:41:32.307692307,4 days 20:34:17.142857142,4316.732581961327,1.386381092576349,2.3584912116280585,1.3409335004135743,2.356075933250954,22.15797936177121,1.5553324051080364,0.35757271815446334,-0.0596124838025722,None,None,0.0033866644015083853,0.8534394291801131,587.0756311467394,0.8105562789860559,0.740860155631001,2706
Most Total Trades,LINK-USD,EMA,5,6,false,136,2.3848524555677115,38.23529411764706,1.4236539167166413,8.296389134407825,2.4986102083628743,10.603637998606924,10 days 07:45:52.941176469,0.05025868440502587,1.507760532150776,3.015521064301552,12.508968096224658,0,0,2706,2707 days 00:00:00,1000.0,588075.6311467414,58707.56311467414,5059.410085157972,100.0,66043.49137687654,57.78068674372713,912 days 00:00:00,136,0,0.0,285.51053841237587,-34.32003475674675,32.36826880714824,-6.605250663002904,19 days 03:41:32.307692307,4 days 20:34:17.142857142,4316.732581961327,1.386381092576349,2.3584912116280585,1.3409335004135743,2.356075933250954,22.15797936177121,1.5553324051080364,0.35757271815446334,-0.0596124838025722,None,None,0.0033866644015083853,0.8534394291801131,587.0756311467394,0.8105562789860559,0.740860155631001,2706
Least Avg Winning Trade [%],LINK-USD,EMA,5,6,false,136,2.3848524555677115,38.23529411764706,1.4236539167166413,8.296389134407825,2.4986102083628743,10.603637998606924,10 days 07:45:52.941176469,0.05025868440502587,1.507760532150776,3.015521064301552,12.508968096224658,0,0,2706,2707 days 00:00:00,1000.0,588075.6311467414,58707.56311467414,5059.410085157972,100.0,66043.49137687654,57.78068674372713,912 days 00:00:00,136,0,0.0,285.51053841237587,-34.32003475674675,32.36826880714824,-6.605250663002904,19 days 03:41:32.307692307,4 days 20:34:17.142857142,4316.732581961327,1.386381092576349,2.3584912116280585,1.3409335004135743,2.356075933250954,22.15797936177121,1.5553324051080364,0.35757271815446334,-0.0596124838025722,None,None,0.0033866644015083853,0.8534394291801131,587.0756311467394,0.8105562789860559,0.740860155631001,2706
Most Avg Losing Trade [%],LINK-USD,EMA,5,6,false,136,2.3848524555677115,38.23529411764706,1.4236539167166413,8.296389134407825,2.4986102083628743,10.603637998606924,10 days 07:45:52.941176469,0.05025868440502587,1.507760532150776,3.015521064301552,12.508968096224658,0,0,2706,2707 days 00:00:00,1000.0,588075.6311467414,58707.56311467414,5059.410085157972,100.0,66043.49137687654,57.78068674372713,912 days 00:00:00,136,0,0.0,285.51053841237587,-34.32003475674675,32.36826880714824,-6.605250663002904,19 days 03:41:32.307692307,4 days 20:34:17.142857142,4316.732581961327,1.386381092576349,2.3584912116280585,1.3409335004135743,2.356075933250954,22.15797936177121,1.5553324051080364,0.35757271815446334,-0.0596124838025722,None,None,0.0033866644015083853,0.8534394291801131,587.0756311467394,0.8105562789860559,0.740860155631001,2706
Most Sharpe Ratio,LINK-USD,EMA,5,6,false,136,2.3848524555677115,38.23529411764706,1.4236539167166413,8.296389134407825,2.4986102083628743,10.603637998606924,10 days 07:45:52.941176469,0.05025868440502587,1.507760532150776,3.015521064301552,12.508968096224658,0,0,2706,2707 days 00:00:00,1000.0,588075.6311467414,58707.56311467414,5059.410085157972,100.0,66043.49137687654,57.78068674372713,912 days 00:00:00,136,0,0.0,285.51053841237587,-34.32003475674675,32.36826880714824,-6.605250663002904,19 days 03:41:32.307692307,4 days 20:34:17.142857142,4316.732581961327,1.386381092576349,2.3584912116280585,1.3409335004135743,2.356075933250954,22.15797936177121,1.5553324051080364,0.35757271815446334,-0.0596124838025722,None,None,0.0033866644015083853,0.8534394291801131,587.0756311467394,0.8105562789860559,0.740860155631001,2706
Most Calmar Ratio,LINK-USD,EMA,5,6,false,136,2.3848524555677115,38.23529411764706,1.4236539167166413,8.296389134407825,2.4986102083628743,10.603637998606924,10 days 07:45:52.941176469,0.05025868440502587,1.507760532150776,3.015521064301552,12.508968096224658,0,0,2706,2707 days 00:00:00,1000.0,588075.6311467414,58707.56311467414,5059.410085157972,100.0,66043.49137687654,57.78068674372713,912 days 00:00:00,136,0,0.0,285.51053841237587,-34.32003475674675,32.36826880714824,-6.605250663002904,19 days 03:41:32.307692307,4 days 20:34:17.142857142,4316.732581961327,1.386381092576349,2.3584912116280585,1.3409335004135743,2.356075933250954,22.15797936177121,1.5553324051080364,0.35757271815446334,-0.0596124838025722,None,None,0.0033866644015083853,0.8534394291801131,587.0756311467394,0.8105562789860559,0.740860155631001,2706
Most Omega Ratio,LINK-USD,EMA,5,6,false,136,2.3848524555677115,38.23529411764706,1.4236539167166413,8.296389134407825,2.4986102083628743,10.603637998606924,10 days 07:45:52.941176469,0.05025868440502587,1.507760532150776,3.015521064301552,12.508968096224658,0,0,2706,2707 days 00:00:00,1000.0,588075.6311467414,58707.56311467414,5059.410085157972,100.0,66043.49137687654,57.78068674372713,912 days 00:00:00,136,0,0.0,285.51053841237587,-34.32003475674675,32.36826880714824,-6.605250663002904,19 days 03:41:32.307692307,4 days 20:34:17.142857142,4316.732581961327,1.386381092576349,2.3584912116280585,1.3409335004135743,2.356075933250954,22.15797936177121,1.5553324051080364,0.35757271815446334,-0.0596124838025722,None,None,0.0033866644015083853,0.8534394291801131,587.0756311467394,0.8105562789860559,0.740860155631001,2706
