Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Fees Paid,LUV,true,65,67,false,235,50.212765957446805,1.2947491703576945,0.0206068046299544,3.0933286315959405,2.5463046984884614,0.43274289722904247,0.8654857944580849,1.3386159941183766,0.9090438354191636,0,0,11404,11405 days 00:00:00,1000.0,90577.08349398605,8957.708349398605,16386.97038036095,100.0,19659.9927579689,67.13154875738226,2935 days 00:00:00,235,0,0.0,184.58101995404587,-30.549309185322965,11.356990531566321,-5.240962857263074,34 days 11:35:35.593220339,21 days 00:24:36.923076923,381.17907869781243,0.6128989521839424,0.23108592733650682,1.122858710451103,0.058675175904677274,8.886890518233818,1.161162166145583,0.38426993567180484,-0.026698354482826606,None,None,0.000533535438333808,0.1344509304601196,89.5770834939858,0.10469258700943906,0.2640104364344867,1.2947491703576945,-0.45336397506802,16517.698412698413,2.2916577146957855,2.2202635477975474,27 days 18:41:21.702127659
Mean Total Fees Paid,LUV,true,17,22,false,326,50.153846153846146,1.3155208503589328,0.02849877236057524,1.570252128306636,1.291052191243287,0.6003156787092249,1.1987898982813048,0.9426469721490031,0.7603110997007883,0,0,11404,11405 days 00:00:00,1000.0,32647.44970706122,3164.744970706122,16386.97038036095,100.0,6552.651548330458,60.240745228164194,2887 days 00:00:00,325,1,3354.0940415622135,111.009439696888,-23.319718933435492,8.50545483237323,-5.407760468994936,26 days 03:32:01.472392638,11 days 14:31:06.666666666,87.05647897076608,0.5129603371580453,0.1959092665831154,1.105907130648592,0.21443273933065998,9.809370566073861,1.180004760842806,0.35451306413301664,-0.025739191772918123,None,None,0.0004394821907708824,0.11074951207426237,31.647449707061057,0.08006368873300707,0.2598389168876771,1.3155208503589328,-0.806874309451433,16517.698412698413,2.6991350833040553,2.2196683788953626,18 days 21:33:47.076923075
Least Best Trade [%],LUV,true,17,22,false,326,50.153846153846146,1.3155208503589328,0.02849877236057524,1.570252128306636,1.291052191243287,0.6003156787092249,1.1987898982813048,0.9426469721490031,0.7603110997007883,0,0,11404,11405 days 00:00:00,1000.0,32647.44970706122,3164.744970706122,16386.97038036095,100.0,6552.651548330458,60.240745228164194,2887 days 00:00:00,325,1,3354.0940415622135,111.009439696888,-23.319718933435492,8.50545483237323,-5.407760468994936,26 days 03:32:01.472392638,11 days 14:31:06.666666666,87.05647897076608,0.5129603371580453,0.1959092665831154,1.105907130648592,0.21443273933065998,9.809370566073861,1.180004760842806,0.35451306413301664,-0.025739191772918123,None,None,0.0004394821907708824,0.11074951207426237,31.647449707061057,0.08006368873300707,0.2598389168876771,1.3155208503589328,-0.806874309451433,16517.698412698413,2.6991350833040553,2.2196683788953626,18 days 21:33:47.076923075
Least Avg Losing Trade Duration,LUV,true,17,22,false,326,50.153846153846146,1.3155208503589328,0.02849877236057524,1.570252128306636,1.291052191243287,0.6003156787092249,1.1987898982813048,0.9426469721490031,0.7603110997007883,0,0,11404,11405 days 00:00:00,1000.0,32647.44970706122,3164.744970706122,16386.97038036095,100.0,6552.651548330458,60.240745228164194,2887 days 00:00:00,325,1,3354.0940415622135,111.009439696888,-23.319718933435492,8.50545483237323,-5.407760468994936,26 days 03:32:01.472392638,11 days 14:31:06.666666666,87.05647897076608,0.5129603371580453,0.1959092665831154,1.105907130648592,0.21443273933065998,9.809370566073861,1.180004760842806,0.35451306413301664,-0.025739191772918123,None,None,0.0004394821907708824,0.11074951207426237,31.647449707061057,0.08006368873300707,0.2598389168876771,1.3155208503589328,-0.806874309451433,16517.698412698413,2.6991350833040553,2.2196683788953626,18 days 21:33:47.076923075
Mean Win Rate [%],LUV,true,73,74,false,301,51.49501661129568,1.2810927766142823,0.02639424763240968,2.1835296894757876,1.8432934037838196,0.5542792002806033,1.1085584005612066,1.2102850900715936,0.7853518132515267,0,0,11404,11405 days 00:00:00,1000.0,41546.17009055547,4054.617009055547,16386.97038036095,100.0,12225.171134378214,76.9432667487897,3516 days 00:00:00,301,0,0.0,185.6194138090613,-30.106311399867142,8.73020728660429,-4.766710225283925,28 days 03:52:15.483870967,15 days 02:08:13.150684931,134.70488402177892,0.5351777292429065,0.1646343246048314,1.1057385244853823,-0.0847063988855556,8.581009451470873,1.1805261490871173,0.3839339885936174,-0.02652937060827174,None,None,0.0004646920784026793,0.11710240375747519,40.54617009055555,0.08583132979256702,0.2633382464122916,1.2810927766142823,-0.7525706756683455,16517.698412698413,2.5935765328643026,2.2028213078597236,21 days 19:41:39.667774085
Mean Profit Factor,LUV,true,72,74,false,205,50.73170731707317,1.3713554725979469,0.017976148719747457,3.67405758914935,3.0555936767015788,0.3774991231146966,0.7549982462293932,1.3869535181767758,0.8918156991792155,0,0,11404,11405 days 00:00:00,1000.0,82533.07112141317,8153.307112141318,16386.97038036095,100.0,14655.195631535486,77.86726598782347,3444 days 00:00:00,205,0,0.0,185.6194138090613,-30.986739396483387,12.720466911019285,-5.641056960102859,42 days 01:23:04.615384615,21 days 21:08:54.653465346,397.72229815323544,0.60350319271978,0.19481683771014385,1.120339916710193,-0.008819573501848801,9.042185783171051,1.1549204873677084,0.38578371810449574,-0.026305223505623403,None,None,0.0005256310902025384,0.13245903473103968,81.5330711214133,0.10242484524002382,0.2641485163597276,1.3713554725979469,-0.50245183075984,16517.698412698413,2.1403891987222,2.177045726998293,32 days 02:48:35.121951219
Median Calmar Ratio,LUV,true,71,73,false,213,53.051643192488264,1.2679690133816324,0.01867765696246931,3.455050053096296,3.004853813591022,0.39223079621185547,0.7844615924237109,1.3551770332777737,0.851048943272887,0,0,11404,11405 days 00:00:00,1000.0,62990.24799052231,6199.02479905223,16386.97038036095,100.0,14239.17433910741,76.23528484763143,3194 days 00:00:00,213,0,0.0,178.28528189949563,-29.730245598918298,11.970393453497756,-6.167287989357353,40 days 05:44:04.247787610,20 days 06:00:00,291.03402812451804,0.5760619611030167,0.1859790306633235,1.1148696370815205,0.002054264286521772,9.09473986278558,1.1643408729583582,0.38242424242424233,-0.026315868914624653,None,None,0.0005021473320973004,0.1265411276885197,61.99024799052214,0.09586226676319409,0.2643678649698223,1.2679690133816324,-0.621710135847839,16517.698412698413,2.181753201248515,2.0475655033048596,30 days 20:30:25.352112675
Most Total Return [%],LUV,true,66,73,false,124,54.03225806451613,1.415483515063362,0.010873377762188706,6.675694957971258,5.913161848017904,0.22834093300596284,0.4566818660119257,1.524334415166359,0.9743517261761423,0,0,11404,11405 days 00:00:00,1000.0,139533.55251776928,13853.355251776926,16386.97038036095,100.0,14854.30659674635,68.03293278974174,2987 days 00:00:00,124,0,0.0,186.90666637977841,-31.418701674319372,19.591811175720693,-8.506406561137723,63 days 20:25:04.477611940,39 days 17:41:03.157894737,1117.2060686916884,0.6565484693188166,0.25166731143587534,1.1322024416669387,0.0045126899126570605,8.859533782231464,1.1357830945501375,0.383598204537183,-0.026245996957566912,None,None,0.0005715017403956535,0.14401843857970467,138.5335525177691,0.11529024036929036,0.2639960730400607,1.415483515063362,-0.15461156454035255,16517.698412698413,1.6646642880316538,2.0336233510890525,52 days 18:23:13.548387096
Most Sharpe Ratio,LUV,true,66,73,false,124,54.03225806451613,1.415483515063362,0.010873377762188706,6.675694957971258,5.913161848017904,0.22834093300596284,0.4566818660119257,1.524334415166359,0.9743517261761423,0,0,11404,11405 days 00:00:00,1000.0,139533.55251776928,13853.355251776926,16386.97038036095,100.0,14854.30659674635,68.03293278974174,2987 days 00:00:00,124,0,0.0,186.90666637977841,-31.418701674319372,19.591811175720693,-8.506406561137723,63 days 20:25:04.477611940,39 days 17:41:03.157894737,1117.2060686916884,0.6565484693188166,0.25166731143587534,1.1322024416669387,0.0045126899126570605,8.859533782231464,1.1357830945501375,0.383598204537183,-0.026245996957566912,None,None,0.0005715017403956535,0.14401843857970467,138.5335525177691,0.11529024036929036,0.2639960730400607,1.415483515063362,-0.15461156454035255,16517.698412698413,1.6646642880316538,2.0336233510890525,52 days 18:23:13.548387096
Most Omega Ratio,LUV,true,66,73,false,124,54.03225806451613,1.415483515063362,0.010873377762188706,6.675694957971258,5.913161848017904,0.22834093300596284,0.4566818660119257,1.524334415166359,0.9743517261761423,0,0,11404,11405 days 00:00:00,1000.0,139533.55251776928,13853.355251776926,16386.97038036095,100.0,14854.30659674635,68.03293278974174,2987 days 00:00:00,124,0,0.0,186.90666637977841,-31.418701674319372,19.591811175720693,-8.506406561137723,63 days 20:25:04.477611940,39 days 17:41:03.157894737,1117.2060686916884,0.6565484693188166,0.25166731143587534,1.1322024416669387,0.0045126899126570605,8.859533782231464,1.1357830945501375,0.383598204537183,-0.026245996957566912,None,None,0.0005715017403956535,0.14401843857970467,138.5335525177691,0.11529024036929036,0.2639960730400607,1.415483515063362,-0.15461156454035255,16517.698412698413,1.6646642880316538,2.0336233510890525,52 days 18:23:13.548387096
