Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],STRF_MSTR,SMA,30,35,false,3,NaN,100.0,inf,NaN,50.684734210295325,-0.010847591388960163,0 days 09:30:00,0.5345117101193106,24.387096774193548,40.64516129032258,NaN,0,0,62,2 days 15:00:00,1000.0,1184.4170771370204,18.441707713702055,18.64394966150642,100.0,5.4649072373174175,2.5544569932743686,0 days 06:00:00,2,1,27.564717298309688,7.6174624892891,7.511820277144962,7.56464138321703,NaN,0 days 09:30:00,NaT,78.42617991935552,16.629909076604253,650652998850.6562,2.619159237930231,3.5633238549399016,17.34765732101789,2.83742250775775,0.23529411764705882,-0.014821852625426717,None,None,0.0028085456234517936,16.986083930636447,0.18441707713702082,11387997.670998918,1.2292764248307007,3.741732804232804
Median Total Return [%],STRF_MSTR,SMA,4,48,false,1,NaN,NaN,NaN,NaN,3.931297829586868,-0.9329632436833074,NaT,0.0,8.129032258064516,8.129032258064516,NaN,0,0,62,2 days 15:00:00,1000.0,1012.4982991023909,1.2498299102390888,18.64394966150642,100.0,0.9990009990009412,8.010202052242702,0 days 06:00:00,0,1,12.498299102390888,NaN,NaN,NaN,NaN,NaT,NaT,NaN,1.930427126189442,57.729549753395666,1.139288379009858,4.009473065262747,28.69596324302627,1.4647993444412457,0.125,-0.015928083923871898,None,None,0.00029318322149866774,1.7731721236239426,0.012498299102390753,2.294981816525842,1.105461559342767,3.741732804232804
Least Total Fees Paid,STRF_MSTR,SMA,2,56,false,1,NaN,NaN,NaN,NaN,-5.484109147603429,-1.0621589365306727,NaT,0.0,8.129032258064516,8.129032258064516,NaN,0,0,62,2 days 15:00:00,1000.0,988.4111191630936,-1.1588880836906357,18.64394966150642,100.0,0.9990009990009412,3.5556431672222972,0 days 07:00:00,0,1,-11.588880836906355,NaN,NaN,NaN,NaN,NaT,NaT,NaN,-4.272548976427205,-22.56308446724655,0.6885361544067043,-1.219618165674355,23.49010891160762,0.9180482058756058,0.05,-0.0008991008991007446,None,None,-0.00017753924913746383,-1.0737573787833812,-0.011588880836906013,-0.673403333801099,0.3024581374096542,3.741732804232804
Mean Total Fees Paid,STRF_MSTR,SMA,40,42,false,1,NaN,100.0,inf,NaN,16.65118624263716,-0.591198246362608,0 days 19:00:00,0.2672558550596553,8.129032258064516,16.258064516129032,NaN,0,0,62,2 days 15:00:00,1000.0,1076.2167931635108,7.621679316351083,18.64394966150642,100.0,2.0762950862517027,8.010202052242708,0 days 06:00:00,1,0,0.0,7.629300995667429,7.629300995667429,7.629300995667429,NaN,0 days 19:00:00,NaT,76.21679316351079,7.37231123163192,340350.89230980014,1.5299777486683888,3.1359670573380365,16.285442125041527,1.8699728039280312,0.16666666666666666,-0.016208728504631464,None,None,0.0012953571675878915,7.8343201495715675,0.07621679316351049,1153.456003901958,1.2789212857768764,3.741732804232804
Median Total Fees Paid,STRF_MSTR,SMA,2,56,false,1,NaN,NaN,NaN,NaN,-5.484109147603429,-1.0621589365306727,NaT,0.0,8.129032258064516,8.129032258064516,NaN,0,0,62,2 days 15:00:00,1000.0,988.4111191630936,-1.1588880836906357,18.64394966150642,100.0,0.9990009990009412,3.5556431672222972,0 days 07:00:00,0,1,-11.588880836906355,NaN,NaN,NaN,NaN,NaT,NaT,NaN,-4.272548976427205,-22.56308446724655,0.6885361544067043,-1.219618165674355,23.49010891160762,0.9180482058756058,0.05,-0.0008991008991007446,None,None,-0.00017753924913746383,-1.0737573787833812,-0.011588880836906013,-0.673403333801099,0.3024581374096542,3.741732804232804
Least Max Drawdown [%],STRF_MSTR,SMA,2,60,false,1,NaN,NaN,NaN,NaN,280.0650054886922,-0.8721979899921262,NaT,0.0,8.129032258064516,8.129032258064516,NaN,0,0,62,2 days 15:00:00,1000.0,1023.8273424122614,2.3827342412261374,18.64394966150642,100.0,0.9990009990009412,0.09990009990008275,0 days 01:00:00,0,1,23.827342412261373,NaN,NaN,NaN,NaN,NaT,NaT,NaN,14.763239803243726,25449.607715490183,24.750735772936043,7.283596779346986,55.29887699804531,8.250245257645348,0.05,0.0,None,None,0.0003766191867328222,2.2777928413601085,0.023827342412261476,8.588826761550965,0.18568580782089314,3.741732804232804
Median Max Drawdown [%],STRF_MSTR,SMA,4,48,false,1,NaN,NaN,NaN,NaN,3.931297829586868,-0.9329632436833074,NaT,0.0,8.129032258064516,8.129032258064516,NaN,0,0,62,2 days 15:00:00,1000.0,1012.4982991023909,1.2498299102390888,18.64394966150642,100.0,0.9990009990009412,8.010202052242702,0 days 06:00:00,0,1,12.498299102390888,NaN,NaN,NaN,NaN,NaT,NaT,NaN,1.930427126189442,57.729549753395666,1.139288379009858,4.009473065262747,28.69596324302627,1.4647993444412457,0.125,-0.015928083923871898,None,None,0.00029318322149866774,1.7731721236239426,0.012498299102390753,2.294981816525842,1.105461559342767,3.741732804232804
Least Total Trades,STRF_MSTR,SMA,2,56,false,1,NaN,NaN,NaN,NaN,-5.484109147603429,-1.0621589365306727,NaT,0.0,8.129032258064516,8.129032258064516,NaN,0,0,62,2 days 15:00:00,1000.0,988.4111191630936,-1.1588880836906357,18.64394966150642,100.0,0.9990009990009412,3.5556431672222972,0 days 07:00:00,0,1,-11.588880836906355,NaN,NaN,NaN,NaN,NaT,NaT,NaN,-4.272548976427205,-22.56308446724655,0.6885361544067043,-1.219618165674355,23.49010891160762,0.9180482058756058,0.05,-0.0008991008991007446,None,None,-0.00017753924913746383,-1.0737573787833812,-0.011588880836906013,-0.673403333801099,0.3024581374096542,3.741732804232804
Mean Total Trades,STRF_MSTR,SMA,2,42,false,2,NaN,100.0,inf,NaN,1.9037555631968228,-0.9732298726103468,0 days 13:00:00,0.2672558550596553,16.258064516129032,24.387096774193548,NaN,0,0,62,2 days 15:00:00,1000.0,1004.9910090748481,0.49910090748480795,18.64394966150642,100.0,3.0325516027573496,11.369749986496224,0 days 13:00:00,1,1,-11.783276028088494,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,1.1639928481154618,8.779701071628711,1.0600591158105217,1.3232963017583101,9.144255246230806,1.413412154414029,0.16666666666666666,-0.016208728504631464,None,None,0.000148688655394125,0.8992689878236679,0.004991009074847952,0.6127570157139852,0.9297912750302119,3.741732804232804
Median Total Trades,STRF_MSTR,SMA,2,56,false,1,NaN,NaN,NaN,NaN,-5.484109147603429,-1.0621589365306727,NaT,0.0,8.129032258064516,8.129032258064516,NaN,0,0,62,2 days 15:00:00,1000.0,988.4111191630936,-1.1588880836906357,18.64394966150642,100.0,0.9990009990009412,3.5556431672222972,0 days 07:00:00,0,1,-11.588880836906355,NaN,NaN,NaN,NaN,NaT,NaT,NaN,-4.272548976427205,-22.56308446724655,0.6885361544067043,-1.219618165674355,23.49010891160762,0.9180482058756058,0.05,-0.0008991008991007446,None,None,-0.00017753924913746383,-1.0737573787833812,-0.011588880836906013,-0.673403333801099,0.3024581374096542,3.741732804232804
