Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Least Total Fees Paid,EOS-USD,true,35,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.3738893000087781,0,0,2689,2690 days 00:00:00,1000.0,-1.9964272909699048,-100.19964272909698,-54.72518764762382,100.0,2.9950069910107127,105.65012932664486,2560 days 00:00:00,1,1,28.184112357529855,-106.33679902692886,-106.33679902692886,NaN,-106.33679902692886,NaT,56 days 00:00:00,-1030.1805396485,-0.2986412765688452,NaN,0.9416086376510092,-5.954815456261933,177.03076234396104,0.9496816657212837,0.9118692253020612,-0.07869720671402963,None,None,-0.0010703269512636275,-0.2697223917184341,-1.0009869301837857,NaN,1.0869594197113688,-0.830960240361052,56 days 00:00:00,false
Least Total Trades,EOS-USD,true,35,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.3738893000087781,0,0,2689,2690 days 00:00:00,1000.0,-1.9964272909699048,-100.19964272909698,-54.72518764762382,100.0,2.9950069910107127,105.65012932664486,2560 days 00:00:00,1,1,28.184112357529855,-106.33679902692886,-106.33679902692886,NaN,-106.33679902692886,NaT,56 days 00:00:00,-1030.1805396485,-0.2986412765688452,NaN,0.9416086376510092,-5.954815456261933,177.03076234396104,0.9496816657212837,0.9118692253020612,-0.07869720671402963,None,None,-0.0010703269512636275,-0.2697223917184341,-1.0009869301837857,NaN,1.0869594197113688,-0.830960240361052,56 days 00:00:00,false
Least Win Rate [%],EOS-USD,true,35,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.3738893000087781,0,0,2689,2690 days 00:00:00,1000.0,-1.9964272909699048,-100.19964272909698,-54.72518764762382,100.0,2.9950069910107127,105.65012932664486,2560 days 00:00:00,1,1,28.184112357529855,-106.33679902692886,-106.33679902692886,NaN,-106.33679902692886,NaT,56 days 00:00:00,-1030.1805396485,-0.2986412765688452,NaN,0.9416086376510092,-5.954815456261933,177.03076234396104,0.9496816657212837,0.9118692253020612,-0.07869720671402963,None,None,-0.0010703269512636275,-0.2697223917184341,-1.0009869301837857,NaN,1.0869594197113688,-0.830960240361052,56 days 00:00:00,false
Least Best Trade [%],EOS-USD,true,72,82,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.4953051798907222,0,0,2689,2690 days 00:00:00,1000.0,-56.027772926699754,-105.60277729266998,-54.72518764762382,100.0,2.9950069910107127,363.06251558368456,2561 days 00:00:00,1,1,430.7690251181119,-290.5506441192619,-290.5506441192619,NaN,-290.5506441192619,NaT,51 days 00:00:00,-1486.7967980448116,-0.49045267657687974,NaN,0.7100580468917478,-46.64230452671485,2325.7739854303018,0.7217991642025583,0.8943661971830987,-0.08227986029154838,None,None,-0.007151046083416612,-1.8020636130209862,-1.0017362557978813,NaN,4.422004400350519,-0.9296923744263357,51 days 00:00:00,false
Mean Avg Winning Trade [%],EOS-USD,true,35,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.3738893000087781,0,0,2689,2690 days 00:00:00,1000.0,-1.9964272909699048,-100.19964272909698,-54.72518764762382,100.0,2.9950069910107127,105.65012932664486,2560 days 00:00:00,1,1,28.184112357529855,-106.33679902692886,-106.33679902692886,NaN,-106.33679902692886,NaT,56 days 00:00:00,-1030.1805396485,-0.2986412765688452,NaN,0.9416086376510092,-5.954815456261933,177.03076234396104,0.9496816657212837,0.9118692253020612,-0.07869720671402963,None,None,-0.0010703269512636275,-0.2697223917184341,-1.0009869301837857,NaN,1.0869594197113688,-0.830960240361052,56 days 00:00:00,false
Least Profit Factor,EOS-USD,true,35,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.3738893000087781,0,0,2689,2690 days 00:00:00,1000.0,-1.9964272909699048,-100.19964272909698,-54.72518764762382,100.0,2.9950069910107127,105.65012932664486,2560 days 00:00:00,1,1,28.184112357529855,-106.33679902692886,-106.33679902692886,NaN,-106.33679902692886,NaT,56 days 00:00:00,-1030.1805396485,-0.2986412765688452,NaN,0.9416086376510092,-5.954815456261933,177.03076234396104,0.9496816657212837,0.9118692253020612,-0.07869720671402963,None,None,-0.0010703269512636275,-0.2697223917184341,-1.0009869301837857,NaN,1.0869594197113688,-0.830960240361052,56 days 00:00:00,false
Least Expectancy,EOS-USD,true,72,82,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.4953051798907222,0,0,2689,2690 days 00:00:00,1000.0,-56.027772926699754,-105.60277729266998,-54.72518764762382,100.0,2.9950069910107127,363.06251558368456,2561 days 00:00:00,1,1,430.7690251181119,-290.5506441192619,-290.5506441192619,NaN,-290.5506441192619,NaT,51 days 00:00:00,-1486.7967980448116,-0.49045267657687974,NaN,0.7100580468917478,-46.64230452671485,2325.7739854303018,0.7217991642025583,0.8943661971830987,-0.08227986029154838,None,None,-0.007151046083416612,-1.8020636130209862,-1.0017362557978813,NaN,4.422004400350519,-0.9296923744263357,51 days 00:00:00,false
Mean Calmar Ratio,EOS-USD,true,35,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.3738893000087781,0,0,2689,2690 days 00:00:00,1000.0,-1.9964272909699048,-100.19964272909698,-54.72518764762382,100.0,2.9950069910107127,105.65012932664486,2560 days 00:00:00,1,1,28.184112357529855,-106.33679902692886,-106.33679902692886,NaN,-106.33679902692886,NaT,56 days 00:00:00,-1030.1805396485,-0.2986412765688452,NaN,0.9416086376510092,-5.954815456261933,177.03076234396104,0.9496816657212837,0.9118692253020612,-0.07869720671402963,None,None,-0.0010703269512636275,-0.2697223917184341,-1.0009869301837857,NaN,1.0869594197113688,-0.830960240361052,56 days 00:00:00,false
Least Omega Ratio,EOS-USD,true,54,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.36884163642086737,0,0,2689,2690 days 00:00:00,1000.0,-36.46843601796718,-103.64684360179672,-54.72518764762382,100.0,2.9950069910107127,242.7719189612537,2560 days 00:00:00,1,1,359.058017715052,-231.40041791586273,-231.40041791586273,NaN,-231.40041791586273,NaT,53 days 00:00:00,-1395.5264537330193,-0.36884123185519485,NaN,0.028578351166601016,-51.86476360995537,2689.969131058376,0.028959097224463288,0.9024045261669023,-0.08154773361321335,None,None,-0.6095044079023685,-153.59511079139685,-1.0025492107712297,NaN,501.168872909678,-0.8939513605541212,53 days 00:00:00,false
Most Avg Winning Trade Duration,EOS-USD,true,35,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.3738893000087781,0,0,2689,2690 days 00:00:00,1000.0,-1.9964272909699048,-100.19964272909698,-54.72518764762382,100.0,2.9950069910107127,105.65012932664486,2560 days 00:00:00,1,1,28.184112357529855,-106.33679902692886,-106.33679902692886,NaN,-106.33679902692886,NaT,56 days 00:00:00,-1030.1805396485,-0.2986412765688452,NaN,0.9416086376510092,-5.954815456261933,177.03076234396104,0.9496816657212837,0.9118692253020612,-0.07869720671402963,None,None,-0.0010703269512636275,-0.2697223917184341,-1.0009869301837857,NaN,1.0869594197113688,-0.830960240361052,56 days 00:00:00,false
