Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Return [%],JCI,false,41,47,false,53,42.30769230769231,2.0508047826449305,0.005504392928972161,11.200871203562166,4.538942097593805,0.11781517942203874,0.23340743093045413,1.3196326505308236,0.8214834103858416,0,0,9447,9448 days 00:00:00,1000.0,26151.828481816447,2515.1828481816447,1050.015826974559,100.0,961.3139839217642,67.89713061349511,2302 days 00:00:00,52,1,-2102.2570173835993,221.68314345504453,-50.94227335864092,37.58896875359415,-8.150400333127957,218 days 20:43:38.181818184,40 days 09:36:00,524.1170288307702,0.6095659778822932,0.1979290109110596,1.1285868151652245,-7.346752734398114,313.2455318168965,1.0844751079146469,0.46959091616114484,-0.01972975938205051,None,None,0.0004679541446463487,0.11792444445087986,25.151828481816548,0.09095806354389735,0.2328248229313125,1.3953761301186418,13683.154761904761,0.9905402061798344,1.1574033351409627,115 days 21:41:32.307692308
Most Expectancy,JCI,false,41,47,false,53,42.30769230769231,2.0508047826449305,0.005504392928972161,11.200871203562166,4.538942097593805,0.11781517942203874,0.23340743093045413,1.3196326505308236,0.8214834103858416,0,0,9447,9448 days 00:00:00,1000.0,26151.828481816447,2515.1828481816447,1050.015826974559,100.0,961.3139839217642,67.89713061349511,2302 days 00:00:00,52,1,-2102.2570173835993,221.68314345504453,-50.94227335864092,37.58896875359415,-8.150400333127957,218 days 20:43:38.181818184,40 days 09:36:00,524.1170288307702,0.6095659778822932,0.1979290109110596,1.1285868151652245,-7.346752734398114,313.2455318168965,1.0844751079146469,0.46959091616114484,-0.01972975938205051,None,None,0.0004679541446463487,0.11792444445087986,25.151828481816548,0.09095806354389735,0.2328248229313125,1.3953761301186418,13683.154761904761,0.9905402061798344,1.1574033351409627,115 days 21:41:32.307692308
Most Sharpe Ratio,JCI,false,41,47,false,53,42.30769230769231,2.0508047826449305,0.005504392928972161,11.200871203562166,4.538942097593805,0.11781517942203874,0.23340743093045413,1.3196326505308236,0.8214834103858416,0,0,9447,9448 days 00:00:00,1000.0,26151.828481816447,2515.1828481816447,1050.015826974559,100.0,961.3139839217642,67.89713061349511,2302 days 00:00:00,52,1,-2102.2570173835993,221.68314345504453,-50.94227335864092,37.58896875359415,-8.150400333127957,218 days 20:43:38.181818184,40 days 09:36:00,524.1170288307702,0.6095659778822932,0.1979290109110596,1.1285868151652245,-7.346752734398114,313.2455318168965,1.0844751079146469,0.46959091616114484,-0.01972975938205051,None,None,0.0004679541446463487,0.11792444445087986,25.151828481816548,0.09095806354389735,0.2328248229313125,1.3953761301186418,13683.154761904761,0.9905402061798344,1.1574033351409627,115 days 21:41:32.307692308
Most Omega Ratio,JCI,false,41,47,false,53,42.30769230769231,2.0508047826449305,0.005504392928972161,11.200871203562166,4.538942097593805,0.11781517942203874,0.23340743093045413,1.3196326505308236,0.8214834103858416,0,0,9447,9448 days 00:00:00,1000.0,26151.828481816447,2515.1828481816447,1050.015826974559,100.0,961.3139839217642,67.89713061349511,2302 days 00:00:00,52,1,-2102.2570173835993,221.68314345504453,-50.94227335864092,37.58896875359415,-8.150400333127957,218 days 20:43:38.181818184,40 days 09:36:00,524.1170288307702,0.6095659778822932,0.1979290109110596,1.1285868151652245,-7.346752734398114,313.2455318168965,1.0844751079146469,0.46959091616114484,-0.01972975938205051,None,None,0.0004679541446463487,0.11792444445087986,25.151828481816548,0.09095806354389735,0.2328248229313125,1.3953761301186418,13683.154761904761,0.9905402061798344,1.1574033351409627,115 days 21:41:32.307692308
Most Sortino Ratio,JCI,false,41,47,false,53,42.30769230769231,2.0508047826449305,0.005504392928972161,11.200871203562166,4.538942097593805,0.11781517942203874,0.23340743093045413,1.3196326505308236,0.8214834103858416,0,0,9447,9448 days 00:00:00,1000.0,26151.828481816447,2515.1828481816447,1050.015826974559,100.0,961.3139839217642,67.89713061349511,2302 days 00:00:00,52,1,-2102.2570173835993,221.68314345504453,-50.94227335864092,37.58896875359415,-8.150400333127957,218 days 20:43:38.181818184,40 days 09:36:00,524.1170288307702,0.6095659778822932,0.1979290109110596,1.1285868151652245,-7.346752734398114,313.2455318168965,1.0844751079146469,0.46959091616114484,-0.01972975938205051,None,None,0.0004679541446463487,0.11792444445087986,25.151828481816548,0.09095806354389735,0.2328248229313125,1.3953761301186418,13683.154761904761,0.9905402061798344,1.1574033351409627,115 days 21:41:32.307692308
Least Max Drawdown Duration,JCI,false,41,47,false,53,42.30769230769231,2.0508047826449305,0.005504392928972161,11.200871203562166,4.538942097593805,0.11781517942203874,0.23340743093045413,1.3196326505308236,0.8214834103858416,0,0,9447,9448 days 00:00:00,1000.0,26151.828481816447,2515.1828481816447,1050.015826974559,100.0,961.3139839217642,67.89713061349511,2302 days 00:00:00,52,1,-2102.2570173835993,221.68314345504453,-50.94227335864092,37.58896875359415,-8.150400333127957,218 days 20:43:38.181818184,40 days 09:36:00,524.1170288307702,0.6095659778822932,0.1979290109110596,1.1285868151652245,-7.346752734398114,313.2455318168965,1.0844751079146469,0.46959091616114484,-0.01972975938205051,None,None,0.0004679541446463487,0.11792444445087986,25.151828481816548,0.09095806354389735,0.2328248229313125,1.3953761301186418,13683.154761904761,0.9905402061798344,1.1574033351409627,115 days 21:41:32.307692308
Median Worst Trade [%],JCI,false,42,46,false,53,42.30769230769231,2.0610491733054888,0.005504392928972161,10.92151561000696,4.425738504699818,0.11781517942203874,0.23340743093045413,1.286720321153567,0.8145451104815926,0,0,9447,9448 days 00:00:00,1000.0,25298.289104753832,2429.828910475383,1050.015826974559,100.0,924.3201831417932,67.8971306134951,2302 days 00:00:00,52,1,-2033.643874471214,204.33209281095134,-50.94227335864093,36.88267480012456,-8.116667796079284,218 days 22:54:32.727272728,40 days 11:12:00,506.3833265235588,0.6046620934631564,0.19578862578133785,1.127427251376072,-7.328318276014537,311.9635390147505,1.0830168432616207,0.4700482340127587,-0.01973686566865521,None,None,0.00046466712657495927,0.11709611589688973,24.298289104753984,0.08999293852744095,0.23306438227211326,1.3140878909192437,13683.154761904761,0.9905402061798344,1.1533605831062457,115 days 23:32:18.461538461
Median Best Trade [%],JCI,false,43,46,false,51,42.0,2.0817208113301238,0.005292685508627077,11.195513202927001,4.330554011078781,0.113369323594792,0.22451571927596065,1.2692277591123975,0.8046448107346706,0,0,9447,9448 days 00:00:00,1000.0,24013.58474615213,2301.358474615213,1050.015826974559,100.0,828.4542427400776,68.12799649664866,2868 days 00:00:00,50,1,-1930.3708373674526,204.33209281095137,-50.85144046431116,38.02627326973111,-8.233657879931142,229 days 09:08:34.285714284,42 days 00:00:00,498.8791116703916,0.5975978663129377,0.19178031689657918,1.1257561285619158,-7.338692536524809,312.38247373053616,1.082156834605693,0.4700482340127587,-0.019736865668655082,None,None,0.00045907586390808817,0.11568711770483822,23.013584746152016,0.08847881085529852,0.23298186884224284,1.1917369390956547,13683.154761904761,0.9716710455762729,1.1206381824786806,120 days 16:47:59.999999999
Most Profit Factor,JCI,false,43,46,false,51,42.0,2.0817208113301238,0.005292685508627077,11.195513202927001,4.330554011078781,0.113369323594792,0.22451571927596065,1.2692277591123975,0.8046448107346706,0,0,9447,9448 days 00:00:00,1000.0,24013.58474615213,2301.358474615213,1050.015826974559,100.0,828.4542427400776,68.12799649664866,2868 days 00:00:00,50,1,-1930.3708373674526,204.33209281095137,-50.85144046431116,38.02627326973111,-8.233657879931142,229 days 09:08:34.285714284,42 days 00:00:00,498.8791116703916,0.5975978663129377,0.19178031689657918,1.1257561285619158,-7.338692536524809,312.38247373053616,1.082156834605693,0.4700482340127587,-0.019736865668655082,None,None,0.00045907586390808817,0.11568711770483822,23.013584746152016,0.08847881085529852,0.23298186884224284,1.1917369390956547,13683.154761904761,0.9716710455762729,1.1206381824786806,120 days 16:47:59.999999999
Median Total Trades,JCI,false,37,50,false,56,41.81818181818181,1.9853750253124542,0.005821954059489785,10.27185651551849,4.351679864743511,0.12448396316290887,0.24674499841219436,1.278681408092489,0.807515631207645,0,0,9447,9448 days 00:00:00,1000.0,24242.920107340724,2324.2920107340724,1050.015826974559,100.0,1009.3389667983818,67.70516174689536,2375 days 00:00:00,55,1,-1948.8063311887781,221.6831434550445,-50.94227335864092,35.403488685190325,-7.79150410643314,206 days 04:10:26.086956520,39 days 21:45:00,458.0313897914454,0.5994255599652613,0.19359135423965862,1.1264155620876137,-7.3673852870616034,314.4608918871233,1.086760945820166,0.4677644865620631,-0.019729759382050443,None,None,0.00045971767003957385,0.11584885284997261,23.242920107340733,0.08875479498747696,0.23259621427407137,1.213578072847837,13683.154761904761,1.018188498722138,1.1190693234032343,109 days 10:28:21.818181817
