Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Score,Avg Trade Duration
Median Win Rate [%],EDV,true,9,64,false,48,44.680851063829785,1.8408964443526274,0.01087207957436965,1.8792367102422456,0.7269104976070575,0.23317140874392783,0.4614850798056905,0.4381842710904889,0.6083866121199939,0,0,4323,4324 days 00:00:00,1000.0,2102.642574153537,110.26425741535373,-27.027577805990287,100.0,164.5016027897612,28.81594660599798,1137 days 00:00:00,47,1,-31.564360726444193,27.568703433343742,-5.853098720396567,7.80807246628916,-2.9094383234879544,75 days 03:25:42.857142857,18 days 22:09:13.846153846,24.132062444254935,0.41442436671374305,0.22468339156365222,1.0897882146404563,0.2449339007666334,10.799027584537473,1.0447556437875427,0.3366306027820711,-0.015933382367244817,None,None,0.00022616752546499489,0.05699421641717871,1.1026425741535326,0.04426462813538046,0.1655128307723436,5.079694385003867,6261.488095238095,0.07536171227779168,44 days 01:01:16.595744680
Most Calmar Ratio,EDV,true,9,65,false,46,42.22222222222222,1.8771683308171776,0.010409437890353921,1.9910026188663932,0.6967959064001008,0.2234559333795975,0.44205412907702984,0.4449013485600129,0.6235202242217804,0,0,4323,4324 days 00:00:00,1000.0,2151.408990106288,115.14089901062883,-27.027577805990287,100.0,155.76825472844507,26.12845816959431,886 days 00:00:00,45,1,-8.180321265518614,27.56870343334374,-5.853098720396568,8.68102117310092,-2.897857093843453,81 days 00:00:00,20 days 15:41:32.307692307,25.768651363817913,0.42424346586018585,0.2556881267917854,1.0918559487206485,0.2509585295153514,10.804447736248145,1.0428624125601043,0.33787128712871284,-0.015911887934399318,None,None,0.0002314174606401005,0.05831720008130533,1.1514089901062818,0.04566094095104223,0.1654351022702569,5.260126447036236,6261.488095238095,0.07375965054237058,46 days 03:11:59.999999999
Most Best Trade [%],EDV,true,45,66,false,35,47.05882352941176,1.518500860274099,0.007864908628267407,2.933444203552642,0.8645258290079623,0.17002081887578072,0.33518390006939625,0.4987465856144326,0.5652708981696397,0,0,4323,4324 days 00:00:00,1000.0,1996.0130601269996,99.60130601269995,-27.027577805990287,100.0,130.4800650181308,38.17310622088698,1767 days 00:00:00,34,1,6.9536268030619794,65.86796699417648,-11.718834374029493,12.291746335598285,-5.385046580487927,93 days 04:30:00,37 days 16:00:00,29.089983333057006,0.3879468995885689,0.15738141532203312,1.0818538921615102,0.21077776452702132,10.205083675126103,1.0005967439292904,0.3601761560239069,-0.016322971624293282,None,None,0.0002167553416894375,0.05462234610573825,0.9960130601269932,0.041102124924018435,0.16945103513872026,4.685173222982073,6261.488095238095,0.07067557871777322,63 days 19:03:31.764705882
Most Total Fees Paid,EDV,true,17,20,false,160,50.0,1.2968576751834606,0.037011334721258386,0.5988656911070211,0.490873517300837,0.777238029146426,1.554476058292852,0.4654611894794335,0.6146589232456509,0,0,4323,4324 days 00:00:00,1000.0,2092.9797933352606,109.29797933352607,-27.027577805990287,100.0,567.7771577843288,35.614059820028366,1140 days 00:00:00,160,0,0.0,40.83901438038996,-9.952118910950881,3.7708209638952037,-2.5730895816811614,16 days 06:54:00,10 days 10:12:00,6.831123708345373,0.41510237814200984,0.1806329792686898,1.0875600882708965,0.26843333364146066,9.717201653883688,1.1808362272284336,0.33952912019826514,-0.01579858057844897,None,None,0.00022377542903501073,0.0563914081168227,1.0929797933352607,0.043984340698041136,0.1634947756209448,5.043942824550918,6261.488095238095,0.06654261019165796,13 days 08:33:00
Most Total Trades,EDV,true,17,20,false,160,50.0,1.2968576751834606,0.037011334721258386,0.5988656911070211,0.490873517300837,0.777238029146426,1.554476058292852,0.4654611894794335,0.6146589232456509,0,0,4323,4324 days 00:00:00,1000.0,2092.9797933352606,109.29797933352607,-27.027577805990287,100.0,567.7771577843288,35.614059820028366,1140 days 00:00:00,160,0,0.0,40.83901438038996,-9.952118910950881,3.7708209638952037,-2.5730895816811614,16 days 06:54:00,10 days 10:12:00,6.831123708345373,0.41510237814200984,0.1806329792686898,1.0875600882708965,0.26843333364146066,9.717201653883688,1.1808362272284336,0.33952912019826514,-0.01579858057844897,None,None,0.00022377542903501073,0.0563914081168227,1.0929797933352607,0.043984340698041136,0.1634947756209448,5.043942824550918,6261.488095238095,0.06654261019165796,13 days 08:33:00
Least Avg Losing Trade Duration,EDV,true,17,20,false,160,50.0,1.2968576751834606,0.037011334721258386,0.5988656911070211,0.490873517300837,0.777238029146426,1.554476058292852,0.4654611894794335,0.6146589232456509,0,0,4323,4324 days 00:00:00,1000.0,2092.9797933352606,109.29797933352607,-27.027577805990287,100.0,567.7771577843288,35.614059820028366,1140 days 00:00:00,160,0,0.0,40.83901438038996,-9.952118910950881,3.7708209638952037,-2.5730895816811614,16 days 06:54:00,10 days 10:12:00,6.831123708345373,0.41510237814200984,0.1806329792686898,1.0875600882708965,0.26843333364146066,9.717201653883688,1.1808362272284336,0.33952912019826514,-0.01579858057844897,None,None,0.00022377542903501073,0.0563914081168227,1.0929797933352607,0.043984340698041136,0.1634947756209448,5.043942824550918,6261.488095238095,0.06654261019165796,13 days 08:33:00
Least Max Drawdown Duration,EDV,true,9,70,false,40,41.02564102564102,1.779313234755703,0.009021512838306732,2.1597075039337943,0.6364951199657525,0.1943095072866065,0.3837612768910479,0.4196517009725624,0.577588401760815,0,0,4323,4324 days 00:00:00,1000.0,2006.1879769369389,100.61879769369388,-27.027577805990287,100.0,134.67983685088726,27.55136428588159,1133 days 00:00:00,39,1,-7.628146133922428,27.568703433343742,-6.0577758227769385,9.992827048088532,-3.2894191354781976,98 days 22:30:00,21 days 16:41:44.347826087,25.995285206945155,0.39330004283009323,0.2197076991924522,1.0847686396581484,0.26917176935487175,10.769333557876443,1.0360931237760516,0.33787128712871284,-0.016046420010887377,None,None,0.00021597391825175103,0.05442542739944126,1.0061879769369444,0.04141068194708364,0.16654209224870126,4.722819647989067,6261.488095238095,0.05858730776013148,53 days 09:13:50.769230769
Median Total Trades,EDV,true,70,78,false,42,45.23809523809524,1.7024209800412038,0.009715475364330326,1.969591328445173,0.6893025463337317,0.20402498265093685,0.4080499653018737,0.4018458366154621,0.5342147984396927,0,0,4323,4324 days 00:00:00,1000.0,1891.951497704058,89.1951497704058,-27.027577805990287,100.0,134.20463436588003,32.33167471741235,1275 days 00:00:00,42,0,0.0,44.67908443926317,-8.087135809780808,8.415826343003925,-3.355559335755535,72 days 06:18:56.842105263,33 days 10:26:05.217391304,21.236940421525187,0.36597613273513385,0.1710303037124828,1.0781626897131116,0.23532250478926273,10.451652812277828,1.0335222903190482,0.3457827575474634,-0.016462623289801533,None,None,0.0002042151574785758,0.0514622196846011,0.8919514977040524,0.037858485680544174,0.16923177616723697,4.300153288269766,6261.488095238095,0.05710838123589679,51 days 00:00:00
Mean Max Drawdown [%],EDV,true,69,71,false,93,53.76344086021505,1.4422772762135714,0.021512838306731435,0.8278028451586861,0.7295988411410946,0.45176960444136016,0.9035392088827203,0.3739761639127721,0.5184009969872978,0,0,4323,4324 days 00:00:00,1000.0,1844.4422442579016,84.44422442579015,-27.027577805990287,100.0,319.67435067215285,35.06601825374485,1275 days 00:00:00,93,0,0.0,44.40540691460236,-8.677020848544874,3.7314188535608723,-2.5484948390299023,24 days 18:14:24,20 days 22:19:32.093023256,9.08002413180538,0.3553548866400685,0.15124017764045966,1.075826513975607,0.2380021644813939,10.481551894320488,1.061405247032233,0.3491419656786271,-0.016502864664029223,None,None,0.0001983904412279857,0.0499943911894524,0.8444422442579049,0.03632135722494145,0.1693187891100103,4.124372632721615,6261.488095238095,0.05524811606708736,22 days 23:44:30.967741935
Most Avg Losing Trade Duration,EDV,true,17,21,false,145,47.58620689655172,1.30773423738728,0.03354152209114041,0.6114676466824991,0.47700698271444253,0.7043719639139486,1.4087439278278973,0.43070066716359234,0.5710298717904763,0,0,4323,4324 days 00:00:00,1000.0,1965.5941603800406,96.55941603800406,-27.027577805990287,100.0,502.0525382965097,33.985173995315606,1275 days 00:00:00,145,0,0.0,39.626635762064026,-9.952118910950885,3.948653144413319,-2.418345502573114,20 days 01:44:20.869565217,9 days 22:25:15.789473684,6.659270071586484,0.3886222891532404,0.1727342871484437,1.0819658300958108,0.19373042824965847,10.070190554026013,1.1476881425313663,0.3424402359515678,-0.01579858057844897,None,None,0.00020905455189465456,0.05268174707745295,0.9655941603800142,0.04017075014587168,0.16314682454323112,4.572625587506514,6261.488095238095,0.05391938465157246,14 days 18:12:24.827586206
Mean Profit Factor,EDV,true,35,47,false,53,53.84615384615385,1.4602553969121508,0.012028683784408975,1.4174888011585494,0.7310680868012411,0.25746009715475365,0.5100624566273421,0.3649468044620554,0.5103213757891026,0,0,4323,4324 days 00:00:00,1000.0,1819.1838231201257,81.91838231201257,-27.027577805990287,100.0,177.6835351209731,28.07349372451705,1275 days 00:00:00,52,1,-39.034506220955336,20.770406213794317,-14.030870912033716,6.292421890003097,-4.269933135826755,55 days 13:42:51.428571428,22 days 21:00:00,16.50419864117461,0.35174822396564376,0.18454749352356214,1.0748639736501377,0.16632726480287657,10.501868524737747,1.0291457774858335,0.3432743087915502,-0.01635923624192811,None,None,0.00019367975757280683,0.04880729890834732,0.8191838231201325,0.035488890755410285,0.16699329044657601,4.030918378999412,6261.488095238095,0.05384451133469121,40 days 11:32:18.461538460
Median Total Return [%],EDV,true,50,65,false,37,55.55555555555556,1.419552622017688,0.008327550312283136,2.1844768252809836,0.8047437190204398,0.17973629424011103,0.3546148507980569,0.39262976942940647,0.4571981263734513,0,0,4323,4324 days 00:00:00,1000.0,1673.223787011076,67.3223787011076,-27.027577805990287,100.0,115.53883037470406,36.593224220462716,1275 days 00:00:00,36,1,-6.362113475309798,58.715710787620225,-11.708400877531979,8.974068690620008,-6.302513006392798,79 days 13:12:00,35 days 15:00:00,18.877386124621815,0.3148927304029239,0.12135963046807015,1.0660144911928595,0.2107587444258221,10.193849852997442,0.9947593449038007,0.35676184499529345,-0.016462623289801543,None,None,0.00017598997111401446,0.04434947272073164,0.6732237870110824,0.03045394975808713,0.16950089198058566,3.4908772507977583,6261.488095238095,0.05256341262301463,60 days 00:40:00
Least Avg Losing Trade [%],EDV,true,50,65,false,37,55.55555555555556,1.419552622017688,0.008327550312283136,2.1844768252809836,0.8047437190204398,0.17973629424011103,0.3546148507980569,0.39262976942940647,0.4571981263734513,0,0,4323,4324 days 00:00:00,1000.0,1673.223787011076,67.3223787011076,-27.027577805990287,100.0,115.53883037470406,36.593224220462716,1275 days 00:00:00,36,1,-6.362113475309798,58.715710787620225,-11.708400877531979,8.974068690620008,-6.302513006392798,79 days 13:12:00,35 days 15:00:00,18.877386124621815,0.3148927304029239,0.12135963046807015,1.0660144911928595,0.2107587444258221,10.193849852997442,0.9947593449038007,0.35676184499529345,-0.016462623289801543,None,None,0.00017598997111401446,0.04434947272073164,0.6732237870110824,0.03045394975808713,0.16950089198058566,3.4908772507977583,6261.488095238095,0.05256341262301463,60 days 00:40:00
Mean Win Rate [%],EDV,true,75,84,false,40,45.0,1.6991808155346897,0.009252833680314597,1.9326835679871068,0.6407865946540418,0.1943095072866065,0.388619014573213,0.3755387918364954,0.5176384743628316,0,0,4323,4324 days 00:00:00,1000.0,1844.0029223754395,84.40029223754395,-27.027577805990287,100.0,127.27490920654158,35.27181169946416,1275 days 00:00:00,40,0,0.0,40.020419582958674,-10.14432448296532,8.433893484080304,-3.3864881815436907,70 days 17:20:00.000000001,38 days 19:38:10.909090909,21.100073059386013,0.3553687601079581,0.1502977339997058,1.0761701211325294,0.2203175493643585,10.483505289917725,1.0198363061273963,0.3445273631840796,-0.016647901507607768,None,None,0.00019826794866149007,0.0499635230626955,0.8440029223754344,0.036306970041156905,0.16920764024292886,4.122747174881421,6261.488095238095,0.05123409315097693,53 days 04:12:00
Most Avg Losing Trade [%],EDV,true,77,78,false,120,49.166666666666664,1.4691857275291005,0.027758501040943788,0.6263006488519178,0.5048051677904802,0.5829285218598196,1.1658570437196392,0.36508851147509436,0.5249543233624399,0,0,4323,4324 days 00:00:00,1000.0,1853.8191827232831,85.38191827232832,-27.027577805990287,100.0,379.91558080499567,33.501160678824284,1141 days 00:00:00,120,0,0.0,37.645287628625276,-7.01519905607446,3.1692550419272782,-1.8332781903521191,20 days 21:33:33.559322033,14 days 18:29:30.491803278,7.115159856027361,0.358231681507286,0.15965047836558402,1.0764181303396327,0.266445229495036,10.638872776107895,1.112428501788607,0.34369173399627095,-0.016240159935739507,None,None,0.00019897219168408192,0.05014099230438864,0.8538191827232722,0.03662767194308336,0.16845158229851878,4.159066598021396,6261.488095238095,0.04936202796555501,17 days 18:47:59.999999998
Median Expectancy,EDV,true,74,79,false,52,44.230769230769226,1.5798575148287617,0.012028683784408975,1.5143079115930753,0.6415377043035685,0.25260235947258847,0.5052047189451769,0.38251775143641875,0.5231237594277043,0,0,4323,4324 days 00:00:00,1000.0,1855.6097903852303,85.56097903852303,-27.027577805990287,100.0,174.82245085945468,35.193607532968805,1275 days 00:00:00,52,0,0.0,41.15835425911162,-8.798984769024415,7.0729884510750045,-2.894300792133972,50 days 09:23:28.695652174,33 days 17:22:45.517241379,16.45403443048521,0.3574881793111393,0.15221690585795353,1.0762389847337102,0.2568805508109291,10.354005585571013,1.0480193368519033,0.34369173399627095,-0.016687111361208415,None,None,0.00020003948485293685,0.05040995018294009,0.8556097903852293,0.036685999431925076,0.16970738599862623,4.165691711358598,6261.488095238095,0.047856922471567316,41 days 02:18:27.692307692
Median Avg Winning Trade [%],EDV,true,13,68,false,38,45.94594594594595,1.6404518063039217,0.008558871154291001,1.9535279798472387,0.6117144162350905,0.1845940319222762,0.3643303261623872,0.3606096062729809,0.5027549978844638,0,0,4323,4324 days 00:00:00,1000.0,1788.8891378464962,78.88891378464962,-27.027577805990287,100.0,119.89488831524014,29.08917484639209,1275 days 00:00:00,37,1,-38.3844685140748,28.0682567500736,-9.848647693661196,8.737496326873805,-3.812845115125343,93 days 16:56:28.235294117,25 days 02:24:00,22.358746117853258,0.34467031169055007,0.17298185104697753,1.0737898712880058,0.22741163923632426,10.72848880337031,1.0220056463760265,0.3407751937984496,-0.016161292668697202,None,None,0.00018975908329651184,0.047819288990720986,0.7888891378464984,0.03447596145916121,0.16697267289011666,3.9188303277093883,6261.488095238095,0.0474949321750157,56 days 14:55:08.108108108
Median Total Fees Paid,EDV,true,69,77,false,43,46.51162790697674,1.586072497635098,0.00994679620633819,1.7587352914074987,0.6479039570482589,0.208882720333102,0.417765440666204,0.3673694120150292,0.4905242559962078,0,0,4323,4324 days 00:00:00,1000.0,1761.883424261957,76.1883424261957,-27.027577805990287,100.0,132.1557911869126,33.7221292134483,1745 days 00:00:00,43,0,0.0,44.37850341735252,-9.131514323954788,7.959192727209017,-3.6329668266807777,68 days 10:48:00,33 days 13:33:54.782608696,17.71821916888272,0.3361019874681698,0.14521979709770705,1.0714800455762057,0.24595457748746552,10.369643895273791,1.0309009996661966,0.344945567651633,-0.016502864664029136,None,None,0.00018803178116762613,0.04738400885424179,0.7618834242619519,0.03355928951272236,0.16967071189633173,3.818911223680193,6261.488095238095,0.04642695136473931,49 days 18:58:36.279069767
Most Worst Trade [%],EDV,true,74,76,false,86,50.0,1.452443964158863,0.01989359241267638,0.8312169926886783,0.6583593789945325,0.417765440666204,0.835530881332408,0.3472537332398226,0.4945057844001446,0,0,4323,4324 days 00:00:00,1000.0,1772.0656150497634,77.20656150497635,-27.027577805990287,100.0,292.0166985761641,28.82068928673699,1275 days 00:00:00,86,0,0.0,41.933458152344706,-5.7272007918791745,3.919982397012576,-2.257548411635219,28 days 03:20:55.813953488,21 days 06:08:22.325581395,8.977507151741435,0.33829353367931964,0.17168771054126297,1.0720092687061988,0.24685415744974512,10.30583747397459,1.0817725589494223,0.3403595784252945,-0.016626400378550697,None,None,0.00018952525959302057,0.047760365417441185,0.772065615049762,0.033906454024061894,0.1699104563195953,3.8565845618568377,6261.488095238095,0.044730889614007174,24 days 16:44:39.069767441
Most Avg Winning Trade Duration,EDV,true,10,81,false,37,44.44444444444444,1.5255971876383916,0.008327550312283136,2.1014899576586674,0.6193376187610734,0.17973629424011103,0.3546148507980569,0.3777140173723767,0.4954926083544126,0,0,4323,4324 days 00:00:00,1000.0,1762.700408217559,76.2700408217559,-27.027577805990287,100.0,130.72324009147238,39.2429823330178,1275 days 00:00:00,36,1,-37.82253292701216,36.75661585392585,-7.284741787034619,9.84610579264496,-4.094202710330367,99 days 21:00:00,24 days 15:36:00,22.236748365126957,0.33857787980330173,0.12489432472825664,1.0725937258248077,0.26949032107420673,10.807804925359294,1.030357892298737,0.33787128712871284,-0.016114080952267074,None,None,0.00018622625904433048,0.04692901727917128,0.7627004082175575,0.033587214424096956,0.16681267267355102,3.8219340027152455,6261.488095238095,0.0435183292695675,58 days 02:00:00
Least Avg Winning Trade [%],EDV,true,73,74,false,127,51.181102362204726,1.36824517800433,0.029377746934998842,0.5559277316876139,0.4664425269097057,0.6169326856349757,1.2338653712699514,0.34296998852899985,0.49439459545512143,0,0,4323,4324 days 00:00:00,1000.0,1774.6231354118024,77.46231354118024,-27.027577805990287,100.0,426.1703535183806,30.14541948495031,1275 days 00:00:00,127,0,0.0,39.23389388278548,-7.369346299618035,2.8875833287909725,-1.8885499104368746,20 days 19:56:18.461538461,12 days 14:19:21.290322580,6.099394767022062,0.33894255342843105,0.16456680352773315,1.0719134581659797,0.23474367496396276,10.317181621053033,1.1057125311712124,0.3453640323584319,-0.0167339849441172,None,None,0.00018982584263703623,0.04783611234453313,0.7746231354118025,0.033993358160218534,0.16985406386998314,3.8660471943590813,6261.488095238095,0.04293686669821357,16 days 19:27:52.440944881
