Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Mean Total Trades,UNI-USD,false,8,45,4,66.66666666666666,0.6123594474252047,0.0015166835187057635,8.377795117436747,0.38666746695861914,0.06066734074823053,0.10616784630940343,0.5082585511083972,-0.4307245623477728,0,0,1978,1979 days 00:00:00,1000.0,-66.8258651967003,-106.68258651967002,-97.777307647827,100.0,11.691922973036668,7923.268176526188,1830 days 00:00:00,3,1,73.97655791897037,80.27924428401062,-110.70364894992805,67.91851715111919,-110.70364894992805,83 days 12:00:00,1 days 00:00:00,-380.26747437189033,-0.43072518490886047,-0.8611857220259835,0.004121980444219548,-44.485903953699996,1978.9970986231936,0.004265482764606536,0.7268760907504364,-0.18639258667051467,None,None,-7.97685252230145,-2010.1668356199655,-1.0,-1.0,5616.658245013147,-0.09107715364712166,55 days 23:59:59.999999999,false
Mean Sharpe Ratio,UNI-USD,false,8,45,4,66.66666666666666,0.6123594474252047,0.0015166835187057635,8.377795117436747,0.38666746695861914,0.06066734074823053,0.10616784630940343,0.5082585511083972,-0.4307245623477728,0,0,1978,1979 days 00:00:00,1000.0,-66.8258651967003,-106.68258651967002,-97.777307647827,100.0,11.691922973036668,7923.268176526188,1830 days 00:00:00,3,1,73.97655791897037,80.27924428401062,-110.70364894992805,67.91851715111919,-110.70364894992805,83 days 12:00:00,1 days 00:00:00,-380.26747437189033,-0.43072518490886047,-0.8611857220259835,0.004121980444219548,-44.485903953699996,1978.9970986231936,0.004265482764606536,0.7268760907504364,-0.18639258667051467,None,None,-7.97685252230145,-2010.1668356199655,-1.0,-1.0,5616.658245013147,-0.09107715364712166,55 days 23:59:59.999999999,false
Mean Calmar Ratio,UNI-USD,false,8,45,4,66.66666666666666,0.6123594474252047,0.0015166835187057635,8.377795117436747,0.38666746695861914,0.06066734074823053,0.10616784630940343,0.5082585511083972,-0.4307245623477728,0,0,1978,1979 days 00:00:00,1000.0,-66.8258651967003,-106.68258651967002,-97.777307647827,100.0,11.691922973036668,7923.268176526188,1830 days 00:00:00,3,1,73.97655791897037,80.27924428401062,-110.70364894992805,67.91851715111919,-110.70364894992805,83 days 12:00:00,1 days 00:00:00,-380.26747437189033,-0.43072518490886047,-0.8611857220259835,0.004121980444219548,-44.485903953699996,1978.9970986231936,0.004265482764606536,0.7268760907504364,-0.18639258667051467,None,None,-7.97685252230145,-2010.1668356199655,-1.0,-1.0,5616.658245013147,-0.09107715364712166,55 days 23:59:59.999999999,false
Median Calmar Ratio,UNI-USD,false,8,45,4,66.66666666666666,0.6123594474252047,0.0015166835187057635,8.377795117436747,0.38666746695861914,0.06066734074823053,0.10616784630940343,0.5082585511083972,-0.4307245623477728,0,0,1978,1979 days 00:00:00,1000.0,-66.8258651967003,-106.68258651967002,-97.777307647827,100.0,11.691922973036668,7923.268176526188,1830 days 00:00:00,3,1,73.97655791897037,80.27924428401062,-110.70364894992805,67.91851715111919,-110.70364894992805,83 days 12:00:00,1 days 00:00:00,-380.26747437189033,-0.43072518490886047,-0.8611857220259835,0.004121980444219548,-44.485903953699996,1978.9970986231936,0.004265482764606536,0.7268760907504364,-0.18639258667051467,None,None,-7.97685252230145,-2010.1668356199655,-1.0,-1.0,5616.658245013147,-0.09107715364712166,55 days 23:59:59.999999999,false
Mean Omega Ratio,UNI-USD,false,8,45,4,66.66666666666666,0.6123594474252047,0.0015166835187057635,8.377795117436747,0.38666746695861914,0.06066734074823053,0.10616784630940343,0.5082585511083972,-0.4307245623477728,0,0,1978,1979 days 00:00:00,1000.0,-66.8258651967003,-106.68258651967002,-97.777307647827,100.0,11.691922973036668,7923.268176526188,1830 days 00:00:00,3,1,73.97655791897037,80.27924428401062,-110.70364894992805,67.91851715111919,-110.70364894992805,83 days 12:00:00,1 days 00:00:00,-380.26747437189033,-0.43072518490886047,-0.8611857220259835,0.004121980444219548,-44.485903953699996,1978.9970986231936,0.004265482764606536,0.7268760907504364,-0.18639258667051467,None,None,-7.97685252230145,-2010.1668356199655,-1.0,-1.0,5616.658245013147,-0.09107715364712166,55 days 23:59:59.999999999,false
Mean Sortino Ratio,UNI-USD,false,8,45,4,66.66666666666666,0.6123594474252047,0.0015166835187057635,8.377795117436747,0.38666746695861914,0.06066734074823053,0.10616784630940343,0.5082585511083972,-0.4307245623477728,0,0,1978,1979 days 00:00:00,1000.0,-66.8258651967003,-106.68258651967002,-97.777307647827,100.0,11.691922973036668,7923.268176526188,1830 days 00:00:00,3,1,73.97655791897037,80.27924428401062,-110.70364894992805,67.91851715111919,-110.70364894992805,83 days 12:00:00,1 days 00:00:00,-380.26747437189033,-0.43072518490886047,-0.8611857220259835,0.004121980444219548,-44.485903953699996,1978.9970986231936,0.004265482764606536,0.7268760907504364,-0.18639258667051467,None,None,-7.97685252230145,-2010.1668356199655,-1.0,-1.0,5616.658245013147,-0.09107715364712166,55 days 23:59:59.999999999,false
Least Avg Losing Trade Duration,UNI-USD,false,8,45,4,66.66666666666666,0.6123594474252047,0.0015166835187057635,8.377795117436747,0.38666746695861914,0.06066734074823053,0.10616784630940343,0.5082585511083972,-0.4307245623477728,0,0,1978,1979 days 00:00:00,1000.0,-66.8258651967003,-106.68258651967002,-97.777307647827,100.0,11.691922973036668,7923.268176526188,1830 days 00:00:00,3,1,73.97655791897037,80.27924428401062,-110.70364894992805,67.91851715111919,-110.70364894992805,83 days 12:00:00,1 days 00:00:00,-380.26747437189033,-0.43072518490886047,-0.8611857220259835,0.004121980444219548,-44.485903953699996,1978.9970986231936,0.004265482764606536,0.7268760907504364,-0.18639258667051467,None,None,-7.97685252230145,-2010.1668356199655,-1.0,-1.0,5616.658245013147,-0.09107715364712166,55 days 23:59:59.999999999,false
Median Win Rate [%],UNI-USD,false,10,45,5,50.0,0.6008933517399888,0.0020222446916076846,4.811932545915994,0.22778378915578668,0.07583417593528817,0.1365015166835187,0.3649089392757326,-0.43072554733886403,0,0,1978,1979 days 00:00:00,1000.0,-63.84602604380211,-106.3846026043802,-97.777307647827,100.0,14.331322912168721,7923.268176526197,1830 days 00:00:00,4,1,70.67786147808289,80.27924428401063,-110.70364894992808,65.99701539574284,-56.37315030391085,83 days 00:00:00,1 days 00:00:00,-283.63097188047135,-0.43072617039238353,-0.8611864326493825,0.004124887886184123,-44.4859039490205,1978.997098345499,0.0042936558622734804,0.7238675958188154,-0.18639258667051462,None,None,-7.976870764079153,-2010.1714325479466,-1.0,-1.0,5616.658238697134,-0.08802957622391122,42 days 00:00:00,false
Most Total Fees Paid,UNI-USD,false,2,3,22,38.095238095238095,0.7071720323619761,0.010616784630940344,0.0001,0.00001893491124260355,0.33367037411526795,0.6521739130434783,0.0000333670374115268,-0.4307981065804362,0,0,1978,1979 days 00:00:00,1000.0,-0.8678763743988611,-100.08678763743988,-97.777307647827,100.0,59.10414459684411,220.35561626414264,1840 days 00:00:00,21,1,0.9607433691764962,55.70171253857337,-110.70364894992808,22.31436815914652,-33.55098961959745,9 days 03:00:00,4 days 03:41:32.307692307,-47.7061247496941,-0.4307987663532958,-0.9974840005556698,0.004199764320726732,-44.485903439358815,1978.997068099899,0.004457735102098151,0.6987124463519312,-0.2127219461094452,None,None,-7.978214560238682,-2010.5100691801479,-1.0,-1.0,5616.657780357812,-0.02361979527940303,6 days 01:08:34.285714285,false
Least Max Drawdown [%],UNI-USD,false,2,3,22,38.095238095238095,0.7071720323619761,0.010616784630940344,0.0001,0.00001893491124260355,0.33367037411526795,0.6521739130434783,0.0000333670374115268,-0.4307981065804362,0,0,1978,1979 days 00:00:00,1000.0,-0.8678763743988611,-100.08678763743988,-97.777307647827,100.0,59.10414459684411,220.35561626414264,1840 days 00:00:00,21,1,0.9607433691764962,55.70171253857337,-110.70364894992808,22.31436815914652,-33.55098961959745,9 days 03:00:00,4 days 03:41:32.307692307,-47.7061247496941,-0.4307987663532958,-0.9974840005556698,0.004199764320726732,-44.485903439358815,1978.997068099899,0.004457735102098151,0.6987124463519312,-0.2127219461094452,None,None,-7.978214560238682,-2010.5100691801479,-1.0,-1.0,5616.657780357812,-0.02361979527940303,6 days 01:08:34.285714285,false
