Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Return [%],GWW,true,17,56,false,127,51.96850393700787,2.453179233672871,0.009666615923275994,3.184610857413362,2.7131059324807265,0.20299893438879588,0.40599786877759175,0.6464726104979021,0.7143795387153451,0,0,13138,13139 days 00:00:00,1000.0,20997.67173916529,1999.7671739165287,21625.471166236814,100.0,1031.467519986207,53.25840510182503,3087 days 00:00:00,127,0,0.0,89.60875019536799,-21.05068807339448,11.590598182807248,-5.910391822521006,84 days 20:43:38.181818181,34 days 07:28:31.475409836,157.46198219815187,0.4821167306724625,0.1657066995934264,1.0973600181944259,0.5601209846866667,14.20475993680938,1.0693124777932888,0.40029841202174155,-0.018339360851707627,None,None,0.0003040512001298168,0.07662090243271384,19.997671739165277,0.060128809224099244,0.1912675177715905,2.453179233672871,-0.907527232190959,19029.24603174603,1.8082301449493823,2.6997426738973704,60 days 13:59:03.307086613
Most Profit Factor,GWW,true,17,56,false,127,51.96850393700787,2.453179233672871,0.009666615923275994,3.184610857413362,2.7131059324807265,0.20299893438879588,0.40599786877759175,0.6464726104979021,0.7143795387153451,0,0,13138,13139 days 00:00:00,1000.0,20997.67173916529,1999.7671739165287,21625.471166236814,100.0,1031.467519986207,53.25840510182503,3087 days 00:00:00,127,0,0.0,89.60875019536799,-21.05068807339448,11.590598182807248,-5.910391822521006,84 days 20:43:38.181818181,34 days 07:28:31.475409836,157.46198219815187,0.4821167306724625,0.1657066995934264,1.0973600181944259,0.5601209846866667,14.20475993680938,1.0693124777932888,0.40029841202174155,-0.018339360851707627,None,None,0.0003040512001298168,0.07662090243271384,19.997671739165277,0.060128809224099244,0.1912675177715905,2.453179233672871,-0.907527232190959,19029.24603174603,1.8082301449493823,2.6997426738973704,60 days 13:59:03.307086613
Most Expectancy,GWW,true,17,56,false,127,51.96850393700787,2.453179233672871,0.009666615923275994,3.184610857413362,2.7131059324807265,0.20299893438879588,0.40599786877759175,0.6464726104979021,0.7143795387153451,0,0,13138,13139 days 00:00:00,1000.0,20997.67173916529,1999.7671739165287,21625.471166236814,100.0,1031.467519986207,53.25840510182503,3087 days 00:00:00,127,0,0.0,89.60875019536799,-21.05068807339448,11.590598182807248,-5.910391822521006,84 days 20:43:38.181818181,34 days 07:28:31.475409836,157.46198219815187,0.4821167306724625,0.1657066995934264,1.0973600181944259,0.5601209846866667,14.20475993680938,1.0693124777932888,0.40029841202174155,-0.018339360851707627,None,None,0.0003040512001298168,0.07662090243271384,19.997671739165277,0.060128809224099244,0.1912675177715905,2.453179233672871,-0.907527232190959,19029.24603174603,1.8082301449493823,2.6997426738973704,60 days 13:59:03.307086613
Most Sharpe Ratio,GWW,true,17,56,false,127,51.96850393700787,2.453179233672871,0.009666615923275994,3.184610857413362,2.7131059324807265,0.20299893438879588,0.40599786877759175,0.6464726104979021,0.7143795387153451,0,0,13138,13139 days 00:00:00,1000.0,20997.67173916529,1999.7671739165287,21625.471166236814,100.0,1031.467519986207,53.25840510182503,3087 days 00:00:00,127,0,0.0,89.60875019536799,-21.05068807339448,11.590598182807248,-5.910391822521006,84 days 20:43:38.181818181,34 days 07:28:31.475409836,157.46198219815187,0.4821167306724625,0.1657066995934264,1.0973600181944259,0.5601209846866667,14.20475993680938,1.0693124777932888,0.40029841202174155,-0.018339360851707627,None,None,0.0003040512001298168,0.07662090243271384,19.997671739165277,0.060128809224099244,0.1912675177715905,2.453179233672871,-0.907527232190959,19029.24603174603,1.8082301449493823,2.6997426738973704,60 days 13:59:03.307086613
Most Omega Ratio,GWW,true,17,56,false,127,51.96850393700787,2.453179233672871,0.009666615923275994,3.184610857413362,2.7131059324807265,0.20299893438879588,0.40599786877759175,0.6464726104979021,0.7143795387153451,0,0,13138,13139 days 00:00:00,1000.0,20997.67173916529,1999.7671739165287,21625.471166236814,100.0,1031.467519986207,53.25840510182503,3087 days 00:00:00,127,0,0.0,89.60875019536799,-21.05068807339448,11.590598182807248,-5.910391822521006,84 days 20:43:38.181818181,34 days 07:28:31.475409836,157.46198219815187,0.4821167306724625,0.1657066995934264,1.0973600181944259,0.5601209846866667,14.20475993680938,1.0693124777932888,0.40029841202174155,-0.018339360851707627,None,None,0.0003040512001298168,0.07662090243271384,19.997671739165277,0.060128809224099244,0.1912675177715905,2.453179233672871,-0.907527232190959,19029.24603174603,1.8082301449493823,2.6997426738973704,60 days 13:59:03.307086613
Most Sortino Ratio,GWW,true,17,56,false,127,51.96850393700787,2.453179233672871,0.009666615923275994,3.184610857413362,2.7131059324807265,0.20299893438879588,0.40599786877759175,0.6464726104979021,0.7143795387153451,0,0,13138,13139 days 00:00:00,1000.0,20997.67173916529,1999.7671739165287,21625.471166236814,100.0,1031.467519986207,53.25840510182503,3087 days 00:00:00,127,0,0.0,89.60875019536799,-21.05068807339448,11.590598182807248,-5.910391822521006,84 days 20:43:38.181818181,34 days 07:28:31.475409836,157.46198219815187,0.4821167306724625,0.1657066995934264,1.0973600181944259,0.5601209846866667,14.20475993680938,1.0693124777932888,0.40029841202174155,-0.018339360851707627,None,None,0.0003040512001298168,0.07662090243271384,19.997671739165277,0.060128809224099244,0.1912675177715905,2.453179233672871,-0.907527232190959,19029.24603174603,1.8082301449493823,2.6997426738973704,60 days 13:59:03.307086613
Most Total Fees Paid,GWW,true,44,48,false,257,50.97276264591439,1.727224354629634,0.019561577104582128,1.3133160442603355,1.09743191808448,0.4107931191962247,0.8215862383924494,0.5395011943121503,0.6241867963756608,0,0,13138,13139 days 00:00:00,1000.0,12637.205848039432,1163.7205848039432,21625.471166236814,100.0,1667.3440022723858,47.774771995106406,3162 days 00:00:00,257,0,0.0,62.96487214677501,-13.972621359223295,6.39409337739533,-3.9690794370149356,38 days 05:40:45.801526717,20 days 20:45:42.857142857,45.280956607157336,0.41595461422563285,0.15282112814317067,1.084760038279462,0.7955541569426495,17.014265502257135,1.1293675453002132,0.38787366642019644,-0.018367655637107093,None,None,0.00026897619780806385,0.0677820018476321,11.637205848039264,0.0498546171981149,0.1961167133653663,1.727224354629634,-0.9461875038070465,19029.24603174603,2.5722809787553285,2.3173416873146815,29 days 17:16:34.552529181
Mean Best Trade [%],GWW,true,44,48,false,257,50.97276264591439,1.727224354629634,0.019561577104582128,1.3133160442603355,1.09743191808448,0.4107931191962247,0.8215862383924494,0.5395011943121503,0.6241867963756608,0,0,13138,13139 days 00:00:00,1000.0,12637.205848039432,1163.7205848039432,21625.471166236814,100.0,1667.3440022723858,47.774771995106406,3162 days 00:00:00,257,0,0.0,62.96487214677501,-13.972621359223295,6.39409337739533,-3.9690794370149356,38 days 05:40:45.801526717,20 days 20:45:42.857142857,45.280956607157336,0.41595461422563285,0.15282112814317067,1.084760038279462,0.7955541569426495,17.014265502257135,1.1293675453002132,0.38787366642019644,-0.018367655637107093,None,None,0.00026897619780806385,0.0677820018476321,11.637205848039264,0.0498546171981149,0.1961167133653663,1.727224354629634,-0.9461875038070465,19029.24603174603,2.5722809787553285,2.3173416873146815,29 days 17:16:34.552529181
Most Worst Trade [%],GWW,true,44,48,false,257,50.97276264591439,1.727224354629634,0.019561577104582128,1.3133160442603355,1.09743191808448,0.4107931191962247,0.8215862383924494,0.5395011943121503,0.6241867963756608,0,0,13138,13139 days 00:00:00,1000.0,12637.205848039432,1163.7205848039432,21625.471166236814,100.0,1667.3440022723858,47.774771995106406,3162 days 00:00:00,257,0,0.0,62.96487214677501,-13.972621359223295,6.39409337739533,-3.9690794370149356,38 days 05:40:45.801526717,20 days 20:45:42.857142857,45.280956607157336,0.41595461422563285,0.15282112814317067,1.084760038279462,0.7955541569426495,17.014265502257135,1.1293675453002132,0.38787366642019644,-0.018367655637107093,None,None,0.00026897619780806385,0.0677820018476321,11.637205848039264,0.0498546171981149,0.1961167133653663,1.727224354629634,-0.9461875038070465,19029.24603174603,2.5722809787553285,2.3173416873146815,29 days 17:16:34.552529181
Least Avg Winning Trade [%],GWW,true,44,48,false,257,50.97276264591439,1.727224354629634,0.019561577104582128,1.3133160442603355,1.09743191808448,0.4107931191962247,0.8215862383924494,0.5395011943121503,0.6241867963756608,0,0,13138,13139 days 00:00:00,1000.0,12637.205848039432,1163.7205848039432,21625.471166236814,100.0,1667.3440022723858,47.774771995106406,3162 days 00:00:00,257,0,0.0,62.96487214677501,-13.972621359223295,6.39409337739533,-3.9690794370149356,38 days 05:40:45.801526717,20 days 20:45:42.857142857,45.280956607157336,0.41595461422563285,0.15282112814317067,1.084760038279462,0.7955541569426495,17.014265502257135,1.1293675453002132,0.38787366642019644,-0.018367655637107093,None,None,0.00026897619780806385,0.0677820018476321,11.637205848039264,0.0498546171981149,0.1961167133653663,1.727224354629634,-0.9461875038070465,19029.24603174603,2.5722809787553285,2.3173416873146815,29 days 17:16:34.552529181
Most Avg Losing Trade [%],GWW,true,44,48,false,257,50.97276264591439,1.727224354629634,0.019561577104582128,1.3133160442603355,1.09743191808448,0.4107931191962247,0.8215862383924494,0.5395011943121503,0.6241867963756608,0,0,13138,13139 days 00:00:00,1000.0,12637.205848039432,1163.7205848039432,21625.471166236814,100.0,1667.3440022723858,47.774771995106406,3162 days 00:00:00,257,0,0.0,62.96487214677501,-13.972621359223295,6.39409337739533,-3.9690794370149356,38 days 05:40:45.801526717,20 days 20:45:42.857142857,45.280956607157336,0.41595461422563285,0.15282112814317067,1.084760038279462,0.7955541569426495,17.014265502257135,1.1293675453002132,0.38787366642019644,-0.018367655637107093,None,None,0.00026897619780806385,0.0677820018476321,11.637205848039264,0.0498546171981149,0.1961167133653663,1.727224354629634,-0.9461875038070465,19029.24603174603,2.5722809787553285,2.3173416873146815,29 days 17:16:34.552529181
Most Total Trades,GWW,true,23,30,false,268,51.865671641791046,1.7201019534203308,0.020398843050692648,1.223730184355742,1.0404850478679235,0.4283757040645456,0.8567514081290912,0.5242162793084272,0.5929408250597855,0,0,13138,13139 days 00:00:00,1000.0,10667.291398296473,966.7291398296474,21625.471166236814,100.0,1242.6006862247086,58.62513554141518,3087 days 00:00:00,268,0,0.0,30.83443503243373,-27.54105263157894,6.703511305155277,-4.6808401706142995,36 days 00:51:47.913669065,18 days 13:46:02.790697674,36.07198282946444,0.40049194202537086,0.11594078627179956,1.0828221670204137,0.652895849766163,17.3853997573354,1.1056627123142102,0.3778313758389261,-0.017987298114340362,None,None,0.00025231526845690793,0.0635834476511408,9.667291398296484,0.04644789264771498,0.19107173719015202,1.7201019534203308,-0.9552967363162486,19029.24603174603,2.6267530283000196,2.277901576826287,27 days 15:08:03.582089551
Median Avg Losing Trade [%],GWW,true,18,54,false,131,51.14503816793893,2.0288962036006426,0.009971076267316182,2.945003057347967,2.4692179307009607,0.20939260161363984,0.4187852032272797,0.6166618519382142,0.6767337237788678,0,0,13138,13139 days 00:00:00,1000.0,17162.83730900587,1616.283730900587,21625.471166236814,100.0,1026.5691745567317,45.59479169277973,2265 days 00:00:00,131,0,0.0,89.60875019536797,-21.050688073394493,11.494140908016535,-6.004875630070688,84 days 01:04:28.656716418,32 days 10:07:30,123.38043747332725,0.4573137382457569,0.18022484473233646,1.0920710161464007,0.5525269911687992,14.108560950603772,1.0690892339738982,0.39999999999999997,-0.018434293831408027,None,None,0.0002890012285554928,0.07282830959598419,16.162837309005774,0.05603631504802298,0.19166029103465754,2.0288962036006426,-0.9252601842301571,19029.24603174603,1.8364854522654188,2.114164680919765,58 days 19:47:10.534351144
Most Calmar Ratio,GWW,true,18,54,false,131,51.14503816793893,2.0288962036006426,0.009971076267316182,2.945003057347967,2.4692179307009607,0.20939260161363984,0.4187852032272797,0.6166618519382142,0.6767337237788678,0,0,13138,13139 days 00:00:00,1000.0,17162.83730900587,1616.283730900587,21625.471166236814,100.0,1026.5691745567317,45.59479169277973,2265 days 00:00:00,131,0,0.0,89.60875019536797,-21.050688073394493,11.494140908016535,-6.004875630070688,84 days 01:04:28.656716418,32 days 10:07:30,123.38043747332725,0.4573137382457569,0.18022484473233646,1.0920710161464007,0.5525269911687992,14.108560950603772,1.0690892339738982,0.39999999999999997,-0.018434293831408027,None,None,0.0002890012285554928,0.07282830959598419,16.162837309005774,0.05603631504802298,0.19166029103465754,2.0288962036006426,-0.9252601842301571,19029.24603174603,1.8364854522654188,2.114164680919765,58 days 19:47:10.534351144
