Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Most Worst Trade [%],DOT-USD,false,21,23,18,58.82352941176471,1.0920625052606683,0.01015531660692951,4.8108919867162285,1.1386726595778056,0.3225806451612903,0.6272401433691757,1.5519006408762026,0.6587061911716546,0,0,1674,1675 days 00:00:00,1000.0,1589.8768917847774,58.98768917847775,53.25728757675279,100.0,30.611234528936055,73.03251922373487,759 days 00:00:00,17,1,462.59007673826034,53.701718786310614,-56.243698201993055,22.75988635355319,-20.830528537336573,76 days 02:24:00,21 days 10:17:08.571428571,7.487459708618658,0.49778075939825195,0.1455735650185704,1.117953683118089,-5.163077583320544,116.64984285719032,1.1491939058000329,0.42674616695059625,-0.03139015796794616,None,None,0.0007045669212420041,0.17755086415298504,0.5898768917847812,0.07224662350575906,0.42927030434706465,0.10759845013635895,53 days 14:07:03.529411764,false
Median Worst Trade [%],DOT-USD,false,21,23,18,58.82352941176471,1.0920625052606683,0.01015531660692951,4.8108919867162285,1.1386726595778056,0.3225806451612903,0.6272401433691757,1.5519006408762026,0.6587061911716546,0,0,1674,1675 days 00:00:00,1000.0,1589.8768917847774,58.98768917847775,53.25728757675279,100.0,30.611234528936055,73.03251922373487,759 days 00:00:00,17,1,462.59007673826034,53.701718786310614,-56.243698201993055,22.75988635355319,-20.830528537336573,76 days 02:24:00,21 days 10:17:08.571428571,7.487459708618658,0.49778075939825195,0.1455735650185704,1.117953683118089,-5.163077583320544,116.64984285719032,1.1491939058000329,0.42674616695059625,-0.03139015796794616,None,None,0.0007045669212420041,0.17755086415298504,0.5898768917847812,0.07224662350575906,0.42927030434706465,0.10759845013635895,53 days 14:07:03.529411764,false
Most Total Return [%],DOT-USD,false,32,37,12,63.63636363636363,1.327951134597252,0.006571087216248507,6.734633102145782,1.115797200355514,0.21505376344086022,0.4121863799283154,1.4483081940098457,0.7035266010459236,0,0,1674,1675 days 00:00:00,1000.0,1708.4822475059573,70.84822475059573,53.25728757675279,100.0,19.379223224233257,64.25932473683201,661 days 00:00:00,11,1,432.39301458320136,50.17626810451466,-56.243698201993055,22.898397097190006,-21.551953889181608,121 days 03:25:42.857142856,18 days 18:00:00,25.09902117479605,0.52699256970011,0.19265373943445308,1.1278831126072812,-5.037027764869629,119.70508851227886,1.1528463203309844,0.4219015280135824,-0.03061689027254075,None,None,0.0007400268897107693,0.18648677620711387,0.7084822475059562,0.08391624317510615,0.42588241810425964,0.3303010343606294,83 days 21:49:05.454545454,false
Most Profit Factor,DOT-USD,false,32,37,12,63.63636363636363,1.327951134597252,0.006571087216248507,6.734633102145782,1.115797200355514,0.21505376344086022,0.4121863799283154,1.4483081940098457,0.7035266010459236,0,0,1674,1675 days 00:00:00,1000.0,1708.4822475059573,70.84822475059573,53.25728757675279,100.0,19.379223224233257,64.25932473683201,661 days 00:00:00,11,1,432.39301458320136,50.17626810451466,-56.243698201993055,22.898397097190006,-21.551953889181608,121 days 03:25:42.857142856,18 days 18:00:00,25.09902117479605,0.52699256970011,0.19265373943445308,1.1278831126072812,-5.037027764869629,119.70508851227886,1.1528463203309844,0.4219015280135824,-0.03061689027254075,None,None,0.0007400268897107693,0.18648677620711387,0.7084822475059562,0.08391624317510615,0.42588241810425964,0.3303010343606294,83 days 21:49:05.454545454,false
Most Expectancy,DOT-USD,false,32,37,12,63.63636363636363,1.327951134597252,0.006571087216248507,6.734633102145782,1.115797200355514,0.21505376344086022,0.4121863799283154,1.4483081940098457,0.7035266010459236,0,0,1674,1675 days 00:00:00,1000.0,1708.4822475059573,70.84822475059573,53.25728757675279,100.0,19.379223224233257,64.25932473683201,661 days 00:00:00,11,1,432.39301458320136,50.17626810451466,-56.243698201993055,22.898397097190006,-21.551953889181608,121 days 03:25:42.857142856,18 days 18:00:00,25.09902117479605,0.52699256970011,0.19265373943445308,1.1278831126072812,-5.037027764869629,119.70508851227886,1.1528463203309844,0.4219015280135824,-0.03061689027254075,None,None,0.0007400268897107693,0.18648677620711387,0.7084822475059562,0.08391624317510615,0.42588241810425964,0.3303010343606294,83 days 21:49:05.454545454,false
Most Sharpe Ratio,DOT-USD,false,32,37,12,63.63636363636363,1.327951134597252,0.006571087216248507,6.734633102145782,1.115797200355514,0.21505376344086022,0.4121863799283154,1.4483081940098457,0.7035266010459236,0,0,1674,1675 days 00:00:00,1000.0,1708.4822475059573,70.84822475059573,53.25728757675279,100.0,19.379223224233257,64.25932473683201,661 days 00:00:00,11,1,432.39301458320136,50.17626810451466,-56.243698201993055,22.898397097190006,-21.551953889181608,121 days 03:25:42.857142856,18 days 18:00:00,25.09902117479605,0.52699256970011,0.19265373943445308,1.1278831126072812,-5.037027764869629,119.70508851227886,1.1528463203309844,0.4219015280135824,-0.03061689027254075,None,None,0.0007400268897107693,0.18648677620711387,0.7084822475059562,0.08391624317510615,0.42588241810425964,0.3303010343606294,83 days 21:49:05.454545454,false
Most Calmar Ratio,DOT-USD,false,32,37,12,63.63636363636363,1.327951134597252,0.006571087216248507,6.734633102145782,1.115797200355514,0.21505376344086022,0.4121863799283154,1.4483081940098457,0.7035266010459236,0,0,1674,1675 days 00:00:00,1000.0,1708.4822475059573,70.84822475059573,53.25728757675279,100.0,19.379223224233257,64.25932473683201,661 days 00:00:00,11,1,432.39301458320136,50.17626810451466,-56.243698201993055,22.898397097190006,-21.551953889181608,121 days 03:25:42.857142856,18 days 18:00:00,25.09902117479605,0.52699256970011,0.19265373943445308,1.1278831126072812,-5.037027764869629,119.70508851227886,1.1528463203309844,0.4219015280135824,-0.03061689027254075,None,None,0.0007400268897107693,0.18648677620711387,0.7084822475059562,0.08391624317510615,0.42588241810425964,0.3303010343606294,83 days 21:49:05.454545454,false
Most Sortino Ratio,DOT-USD,false,32,37,12,63.63636363636363,1.327951134597252,0.006571087216248507,6.734633102145782,1.115797200355514,0.21505376344086022,0.4121863799283154,1.4483081940098457,0.7035266010459236,0,0,1674,1675 days 00:00:00,1000.0,1708.4822475059573,70.84822475059573,53.25728757675279,100.0,19.379223224233257,64.25932473683201,661 days 00:00:00,11,1,432.39301458320136,50.17626810451466,-56.243698201993055,22.898397097190006,-21.551953889181608,121 days 03:25:42.857142856,18 days 18:00:00,25.09902117479605,0.52699256970011,0.19265373943445308,1.1278831126072812,-5.037027764869629,119.70508851227886,1.1528463203309844,0.4219015280135824,-0.03061689027254075,None,None,0.0007400268897107693,0.18648677620711387,0.7084822475059562,0.08391624317510615,0.42588241810425964,0.3303010343606294,83 days 21:49:05.454545454,false
Most Omega Ratio,DOT-USD,false,9,88,12,54.54545454545454,1.2208875054083081,0.006571087216248507,6.637285846496461,0.9425731379639943,0.21505376344086022,0.4121863799283154,1.4273733003218196,0.6334301913200827,0,0,1674,1675 days 00:00:00,1000.0,1560.1025515705742,56.01025515705741,53.25728757675279,100.0,20.092649303638364,63.60578520437197,628 days 00:00:00,11,1,361.40668435524515,71.42417430270031,-56.243698201993055,26.96241250558315,-17.75286614440756,148 days 20:00:00,4 days 14:24:00,18.06326065593896,0.48876213528695023,0.15999776281248734,1.1288326222257372,-6.716317581181437,168.32190687239637,1.1152048642109402,0.4219015280135824,-0.026406418044601265,None,None,0.0006294451483454586,0.15862017738305556,0.5601025515705711,0.06920125181877546,0.390577336598747,0.051691847361492585,83 days 06:32:43.636363635,false
Most Win Rate [%],DOT-USD,false,23,44,13,66.66666666666666,1.0629465866520889,0.007168458781362007,4.830063982651341,0.8917041198740937,0.23297491039426524,0.44802867383512546,1.125283723556764,0.5954618926568467,0,0,1674,1675 days 00:00:00,1000.0,1398.1075041349307,39.81075041349306,53.25728757675279,100.0,18.455638594668528,68.18849490651998,783 days 00:00:00,12,1,339.64044801417253,48.92021010338786,-56.243698201993055,20.425862798390234,-26.361533648826423,105 days 15:00:00,20 days 00:00:00,4.872254676729824,0.4428466524887741,0.11110167332263045,1.107206141120674,-4.6228413444373055,111.17996351739401,1.1542736086581928,0.4182895850973752,-0.0319615840275115,None,None,0.0006347212765502616,0.15994976169066594,0.3981075041349331,0.05171060317499321,0.43468674068271457,-0.252482576095919,77 days 01:59:59.999999999,false
