Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Most Best Trade [%],AXP,true,27,74,false,93,50.53763440860215,1.7325548803235258,0.006983554854697004,4.753618711659831,3.9383056486517196,0.14665465194863708,0.29330930389727417,0.6971402976550011,0.6665319899789584,0,0,13317,13318 days 00:00:00,1000.0,22290.988574540777,2129.0988574540775,7088.177319549237,100.0,1469.3825531525054,46.75403286588108,1974 days 00:00:00,93,0,0.0,101.43694329386055,-21.332686834149523,16.506067318959403,-7.254317908841903,126 days 09:42:07.659574468,47 days 08:52:10.434782608,228.93536101656758,0.44619923870380473,0.18992701823455505,1.086717289408082,0.7055633902078973,12.44127200891209,1.0950531417942388,0.4157542255766982,-0.02252250692084985,None,None,0.000336004655851928,0.08467317327468585,21.290988574540645,0.06049586539048146,0.22838268417114688,-0.699626750083973,87 days 07:29:01.935483870
Most Expectancy,AXP,true,27,74,false,93,50.53763440860215,1.7325548803235258,0.006983554854697004,4.753618711659831,3.9383056486517196,0.14665465194863708,0.29330930389727417,0.6971402976550011,0.6665319899789584,0,0,13317,13318 days 00:00:00,1000.0,22290.988574540777,2129.0988574540775,7088.177319549237,100.0,1469.3825531525054,46.75403286588108,1974 days 00:00:00,93,0,0.0,101.43694329386055,-21.332686834149523,16.506067318959403,-7.254317908841903,126 days 09:42:07.659574468,47 days 08:52:10.434782608,228.93536101656758,0.44619923870380473,0.18992701823455505,1.086717289408082,0.7055633902078973,12.44127200891209,1.0950531417942388,0.4157542255766982,-0.02252250692084985,None,None,0.000336004655851928,0.08467317327468585,21.290988574540645,0.06049586539048146,0.22838268417114688,-0.699626750083973,87 days 07:29:01.935483870
Median Worst Trade [%],AXP,true,36,77,false,89,53.93258426966292,1.571550888264421,0.006683186903957348,3.9768220701941495,3.516070351249202,0.1403469249831043,0.2806938499662086,0.5581347487566919,0.5270457864530594,0,0,13317,13318 days 00:00:00,1000.0,9443.484824784595,844.3484824784595,7088.177319549237,100.0,681.1864322932228,55.722892203512544,2679 days 00:00:00,89,0,0.0,73.92494863139947,-32.243386953075934,15.179885340800636,-9.138959319784174,131 days 22:30:00,43 days 18:08:46.829268293,94.87061600881566,0.35999300805493767,0.11390176148896136,1.0701752554792634,0.14880273263857505,19.021794038891205,1.0899678623106335,0.41305039787798414,-0.022654268251570773,None,None,0.0002757749766973437,0.06949529412773062,8.443484824784688,0.04340092913915883,0.2323311774338804,-0.8808793227915249,91 days 07:33:02.022471910
Mean Win Rate [%],AXP,true,34,79,false,89,51.68539325842697,1.439541389869502,0.006683186903957348,3.9075003175437946,3.310830992945562,0.1403469249831043,0.2806938499662086,0.5484056539377752,0.5234643187674337,0,0,13317,13318 days 00:00:00,1000.0,8915.722929050904,791.5722929050904,7088.177319549237,100.0,760.0705443119955,55.4727190873852,2685 days 00:00:00,89,0,0.0,77.38468882457221,-30.630746859400965,15.864119790101332,-8.883301908913108,133 days 06:15:39.130434784,46 days 10:36:16.744186046,88.94070706798774,0.3554342505985181,0.11139624684418911,1.0682257437862588,0.43581177878361615,9.991112655968355,1.0863173268219035,0.41365035558857877,-0.02265426825157069,None,None,0.0002667160856015076,0.06721245357157991,7.9157229290507996,0.042266152885303665,0.22758133257711421,-0.8883249871977765,91 days 07:33:02.022471911
Least Win Rate [%],AXP,true,32,68,false,100,50.0,1.5091186266592675,0.007509198768491402,3.880623256355789,3.18083873471786,0.15769317413831946,0.3153863482766389,0.6119477989297257,0.6121108946813056,0,0,13317,13318 days 00:00:00,1000.0,15682.663313447974,1468.2663313447974,7088.177319549237,100.0,1414.9955950038507,52.893517183999016,2429 days 00:00:00,100,0,0.0,93.99289453255531,-21.032234236636704,14.859573262396179,-7.098326749684601,118 days 11:31:12,42 days 08:09:36,146.82663313447978,0.41252107850246195,0.14813977132474504,1.0799274597932331,0.49687193762274845,9.308416575456043,1.0964341230387828,0.40812010995982234,-0.022482284060107487,None,None,0.0003080971892447361,0.0776404916896735,14.682663313448016,0.05346338842731657,0.22651047687497775,-0.7928569976240141,80 days 09:50:24
Median Sortino Ratio,AXP,true,48,85,false,79,50.63291139240506,1.4528788416918859,0.005932267027108208,4.045232689220314,2.9804624713356525,0.12457760756927236,0.24915521513854472,0.5039454104840806,0.44027308432343426,0,0,13317,13318 days 00:00:00,1000.0,5332.699894701874,433.26998947018734,7088.177319549237,100.0,360.8169149398286,64.19604402704955,2698 days 00:00:00,79,0,0.0,81.28524771759419,-41.02667633187131,18.08171540380925,-10.351159838563209,141 days 13:48:00,63 days 22:46:09.230769231,54.84430246458068,0.3037377132034281,0.07312463930467333,1.0596193281454873,0.07565827746527944,20.914097810104494,1.066638462548495,0.41786436708186947,-0.022727199687892167,None,None,0.00023681804339500482,0.059678146935541215,4.332699894701855,0.032179238706636415,0.23646276979301858,-0.9388742733233795,103 days 06:04:33.417721519
Median Total Fees Paid,AXP,true,36,78,false,88,50.0,1.503069055804899,0.006608094916272434,3.6417431595343634,2.9514956533341685,0.13876999324172112,0.27753998648344225,0.5053646736366677,0.4797732752332196,0,0,13317,13318 days 00:00:00,1000.0,6842.948026950886,584.2948026950886,7088.177319549237,100.0,506.8212648315353,57.579105295237966,2681 days 00:00:00,88,0,0.0,73.92494863139949,-32.243386953075934,16.188916751126644,-8.905430432057917,138 days 07:38:10.909090908,46 days 13:05:27.272727273,66.39713666989641,0.328527878294227,0.09399687751720984,1.0638403681817887,0.13989567060276412,19.155945360671193,1.085707590549354,0.41290048801188206,-0.02265426825157069,None,None,0.00025118349717760647,0.06329824128875683,5.842948026950888,0.037060927897191176,0.231881219879169,-0.9175676938719352,92 days 10:21:49.090909090
Mean Sharpe Ratio,AXP,true,45,88,false,80,50.0,1.4310834253595577,0.006007359014793122,3.992460281920632,2.9415806092618397,0.12615453931065557,0.25230907862131113,0.5036669875817874,0.4423814291787054,0,0,13317,13318 days 00:00:00,1000.0,5386.938477244363,438.6938477244363,7088.177319549237,100.0,383.3675547204506,64.47583963717905,2693 days 00:00:00,80,0,0.0,89.71004673829982,-41.02667633187131,17.933803639719535,-9.948883075878271,149 days 00:36:00,55 days 03:00:00,54.83673096555455,0.3047536313041714,0.07325771568125365,1.059615010389271,0.08805553455905749,20.878142739197216,1.0690565901661666,0.4183173588924388,-0.022727199687892195,None,None,0.00023689087666964588,0.05969650092075076,4.386938477244329,0.03237689931517762,0.23574698575976308,-0.9381090754439062,102 days 01:48:00
Least Total Trades,AXP,true,48,86,false,78,50.0,1.4658250831787105,0.005857175039423294,4.083336680124336,2.93332345781634,0.12300067582788916,0.24600135165577833,0.5022531712881025,0.44505592788816156,0,0,13317,13318 days 00:00:00,1000.0,5509.134869200929,450.91348692009285,7088.177319549237,100.0,365.8051793280731,61.961447188093175,2697 days 00:00:00,78,0,0.0,76.66736033471095,-41.026676331871315,18.297024484087494,-10.130351123838823,146 days 04:18:27.692307692,63 days 03:41:32.307692308,57.809421400011885,0.30688311712754696,0.07726982205227657,1.0602250856452686,0.07918848762265925,20.963354368006062,1.0664299652813651,0.41861951427354066,-0.02271270915268279,None,None,0.00023910395465053257,0.060254196571934204,4.509134869200908,0.03281515599300522,0.2362982280620421,-0.9363851288431413,104 days 16:00:00
Most Avg Winning Trade [%],AXP,true,48,86,false,78,50.0,1.4658250831787105,0.005857175039423294,4.083336680124336,2.93332345781634,0.12300067582788916,0.24600135165577833,0.5022531712881025,0.44505592788816156,0,0,13317,13318 days 00:00:00,1000.0,5509.134869200929,450.91348692009285,7088.177319549237,100.0,365.8051793280731,61.961447188093175,2697 days 00:00:00,78,0,0.0,76.66736033471095,-41.026676331871315,18.297024484087494,-10.130351123838823,146 days 04:18:27.692307692,63 days 03:41:32.307692308,57.809421400011885,0.30688311712754696,0.07726982205227657,1.0602250856452686,0.07918848762265925,20.963354368006062,1.0664299652813651,0.41861951427354066,-0.02271270915268279,None,None,0.00023910395465053257,0.060254196571934204,4.509134869200908,0.03281515599300522,0.2362982280620421,-0.9363851288431413,104 days 16:00:00
