Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Least Total Trades,VET-USD,EMA,11,18,false,34,4.38495757669556,41.17647058823529,2.0220277538385876,41.73282645738913,2.303630342277413,489.99870907506624,30 days 16:56:28.235294117,0.013940139401394014,0.4182041820418204,0.8364083640836408,17.452842552905665,0,0,2439,2440 days 00:00:00,1000.0,165995.9588188681,16499.59588188681,33.604153283760006,100.0,4888.255566668061,60.402326425517415,436 days 00:00:00,34,0,0.0,824.6670375798558,-19.481971828949142,115.52981556756554,-9.92506591973435,57 days 08:34:17.142857143,12 days 01:12:00,4852.822318202001,1.349430544833437,1.9011661610488977,1.354822581412987,1.458459614174209,11.771707306860822,1.3151934017007207,0.288959323824617,-0.0554689284312244,None,None,0.0029292049583908466,0.7381596495144933,164.995958818868,0.6954647299936856,0.658333457107254,2439
Mean Win Rate [%],VET-USD,EMA,11,18,false,34,4.38495757669556,41.17647058823529,2.0220277538385876,41.73282645738913,2.303630342277413,489.99870907506624,30 days 16:56:28.235294117,0.013940139401394014,0.4182041820418204,0.8364083640836408,17.452842552905665,0,0,2439,2440 days 00:00:00,1000.0,165995.9588188681,16499.59588188681,33.604153283760006,100.0,4888.255566668061,60.402326425517415,436 days 00:00:00,34,0,0.0,824.6670375798558,-19.481971828949142,115.52981556756554,-9.92506591973435,57 days 08:34:17.142857143,12 days 01:12:00,4852.822318202001,1.349430544833437,1.9011661610488977,1.354822581412987,1.458459614174209,11.771707306860822,1.3151934017007207,0.288959323824617,-0.0554689284312244,None,None,0.0029292049583908466,0.7381596495144933,164.995958818868,0.6954647299936856,0.658333457107254,2439
Median Win Rate [%],VET-USD,EMA,11,18,false,34,4.38495757669556,41.17647058823529,2.0220277538385876,41.73282645738913,2.303630342277413,489.99870907506624,30 days 16:56:28.235294117,0.013940139401394014,0.4182041820418204,0.8364083640836408,17.452842552905665,0,0,2439,2440 days 00:00:00,1000.0,165995.9588188681,16499.59588188681,33.604153283760006,100.0,4888.255566668061,60.402326425517415,436 days 00:00:00,34,0,0.0,824.6670375798558,-19.481971828949142,115.52981556756554,-9.92506591973435,57 days 08:34:17.142857143,12 days 01:12:00,4852.822318202001,1.349430544833437,1.9011661610488977,1.354822581412987,1.458459614174209,11.771707306860822,1.3151934017007207,0.288959323824617,-0.0554689284312244,None,None,0.0029292049583908466,0.7381596495144933,164.995958818868,0.6954647299936856,0.658333457107254,2439
Most Worst Trade [%],VET-USD,EMA,11,18,false,34,4.38495757669556,41.17647058823529,2.0220277538385876,41.73282645738913,2.303630342277413,489.99870907506624,30 days 16:56:28.235294117,0.013940139401394014,0.4182041820418204,0.8364083640836408,17.452842552905665,0,0,2439,2440 days 00:00:00,1000.0,165995.9588188681,16499.59588188681,33.604153283760006,100.0,4888.255566668061,60.402326425517415,436 days 00:00:00,34,0,0.0,824.6670375798558,-19.481971828949142,115.52981556756554,-9.92506591973435,57 days 08:34:17.142857143,12 days 01:12:00,4852.822318202001,1.349430544833437,1.9011661610488977,1.354822581412987,1.458459614174209,11.771707306860822,1.3151934017007207,0.288959323824617,-0.0554689284312244,None,None,0.0029292049583908466,0.7381596495144933,164.995958818868,0.6954647299936856,0.658333457107254,2439
Most Profit Factor,VET-USD,EMA,11,18,false,34,4.38495757669556,41.17647058823529,2.0220277538385876,41.73282645738913,2.303630342277413,489.99870907506624,30 days 16:56:28.235294117,0.013940139401394014,0.4182041820418204,0.8364083640836408,17.452842552905665,0,0,2439,2440 days 00:00:00,1000.0,165995.9588188681,16499.59588188681,33.604153283760006,100.0,4888.255566668061,60.402326425517415,436 days 00:00:00,34,0,0.0,824.6670375798558,-19.481971828949142,115.52981556756554,-9.92506591973435,57 days 08:34:17.142857143,12 days 01:12:00,4852.822318202001,1.349430544833437,1.9011661610488977,1.354822581412987,1.458459614174209,11.771707306860822,1.3151934017007207,0.288959323824617,-0.0554689284312244,None,None,0.0029292049583908466,0.7381596495144933,164.995958818868,0.6954647299936856,0.658333457107254,2439
Median Worst Trade [%],VET-USD,EMA,7,26,false,35,4.2625893261922325,42.857142857142854,1.7179614856847967,43.28311778216702,2.3297164048384613,515.945739966932,29 days 10:17:08.571428571,0.014350143501435014,0.43050430504305043,0.8610086100861009,18.63356854090831,0,0,2439,2440 days 00:00:00,1000.0,174715.23885235525,17371.523885235525,33.604153283760006,100.0,6826.658051027915,59.13525275372451,326 days 00:00:00,35,0,0.0,941.920178072899,-19.772816900220327,113.58129751700787,-9.44051701896362,55 days 17:36:00,9 days 16:48:00,4963.29253863872,1.3574561024404483,1.9698301817751025,1.3596046160973936,1.5058256646372359,11.894237769983722,1.3268126680282533,0.28353498158863755,-0.055613322788546325,None,None,0.0029523611273039887,0.7439950040806051,173.71523885235587,0.7044528144047169,0.6596147929969713,2439
Most Expectancy,VET-USD,EMA,7,26,false,35,4.2625893261922325,42.857142857142854,1.7179614856847967,43.28311778216702,2.3297164048384613,515.945739966932,29 days 10:17:08.571428571,0.014350143501435014,0.43050430504305043,0.8610086100861009,18.63356854090831,0,0,2439,2440 days 00:00:00,1000.0,174715.23885235525,17371.523885235525,33.604153283760006,100.0,6826.658051027915,59.13525275372451,326 days 00:00:00,35,0,0.0,941.920178072899,-19.772816900220327,113.58129751700787,-9.44051701896362,55 days 17:36:00,9 days 16:48:00,4963.29253863872,1.3574561024404483,1.9698301817751025,1.3596046160973936,1.5058256646372359,11.894237769983722,1.3268126680282533,0.28353498158863755,-0.055613322788546325,None,None,0.0029523611273039887,0.7439950040806051,173.71523885235587,0.7044528144047169,0.6596147929969713,2439
Median Profit Factor,VET-USD,EMA,6,28,false,37,4.097801047522148,43.24324324324324,1.666076469963841,40.67703028227823,2.2948506562463504,463.9478143840679,27 days 16:12:58.378378377,0.015170151701517014,0.45510455104551045,0.9102091020910209,18.512301604480868,0,0,2439,2440 days 00:00:00,1000.0,157241.77623511414,15624.177623511414,33.604153283760006,100.0,6718.036700848054,59.18857964130417,622 days 00:00:00,37,0,0.0,941.920178072899,-19.772816900220327,106.60861177853398,-9.55655561963091,53 days 16:30:00,7 days 20:34:17.142857142,4222.750709057141,1.3381201562552718,1.9108541034057211,1.3547370468609816,1.5108736737264823,11.956155302933464,1.3319470778483646,0.28083989501312334,-0.055613322788546284,None,None,0.0029073831394207995,0.7326605511340415,156.2417762351146,0.6860042157131983,0.6589521170121123,2439
Most Total Return [%],VET-USD,EMA,5,31,false,39,4.037547313748834,41.02564102564102,1.7061362045828492,39.168623651929124,2.34759549574703,551.6316190847152,26 days 07:23:04.615384614,0.015990159901599015,0.4797047970479705,0.959409594095941,18.789376659596996,0,0,2439,2440 days 00:00:00,1000.0,186707.17637175237,18570.71763717524,33.604153283760006,100.0,8228.804881485721,57.13158190524242,628 days 00:00:00,39,0,0.0,941.920178072899,-19.492746469580567,107.55559377591044,-8.40492078214483,53 days 12:00:00,7 days 09:23:28.695652173,4761.722471070571,1.3656168423488357,2.076730732487323,1.3617758141968377,1.5005425090143807,11.632551400019,1.3339328142783127,0.28286014721345953,-0.05644859135260113,None,None,0.002991458277310133,0.7538474858821536,185.70717637175238,0.7161787914230657,0.6643558878029986,2439
Most Sharpe Ratio,VET-USD,EMA,5,31,false,39,4.037547313748834,41.02564102564102,1.7061362045828492,39.168623651929124,2.34759549574703,551.6316190847152,26 days 07:23:04.615384614,0.015990159901599015,0.4797047970479705,0.959409594095941,18.789376659596996,0,0,2439,2440 days 00:00:00,1000.0,186707.17637175237,18570.71763717524,33.604153283760006,100.0,8228.804881485721,57.13158190524242,628 days 00:00:00,39,0,0.0,941.920178072899,-19.492746469580567,107.55559377591044,-8.40492078214483,53 days 12:00:00,7 days 09:23:28.695652173,4761.722471070571,1.3656168423488357,2.076730732487323,1.3617758141968377,1.5005425090143807,11.632551400019,1.3339328142783127,0.28286014721345953,-0.05644859135260113,None,None,0.002991458277310133,0.7538474858821536,185.70717637175238,0.7161787914230657,0.6643558878029986,2439
