Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Least Avg Winning Trade Duration,TMO,false,16,40,false,130,43.84615384615385,1.6043902103695322,0.011450717871928124,4.232811017207846,3.0424997223309864,0.24046507531049063,0.48093015062098127,1.017843220027959,0.911384159898373,0,0,11353,11354 days 00:00:00,1000.0,48050.40982057792,4705.0409820577925,23309.916044445046,100.0,5337.232035868558,63.178415780770926,2666 days 00:00:00,130,0,0.0,115.75338875330846,-16.84999999999998,16.432336729474148,-5.292846045794611,100 days 09:41:03.157894737,20 days 16:06:34.520547945,361.92622938906095,0.5958532659611735,0.20982153202886447,1.1186642366746224,0.8269319162349635,11.906841207197752,1.1260492187192654,0.4426937738246506,-0.021077044155305646,None,None,0.00043987593256130747,0.11084873500544948,47.05040982057828,0.08974520405848652,0.2238914861269602,1.6043902103695322,-0.7981528130308714,16443.829365079364,1.7006471316162974,1.7874230690454458,55 days 15:08:18.461538461
Mean Win Rate [%],TMO,false,21,32,false,126,42.06349206349206,1.612263326742018,0.011098388091253414,4.463136764302153,3.07762488300825,0.23306614991632169,0.46613229983264337,1.0402061022058924,0.9352618770669432,0,0,11353,11354 days 00:00:00,1000.0,53197.092648104874,5219.709264810487,23309.916044445046,100.0,5737.601074306827,62.51548006347147,2610 days 00:00:00,126,0,0.0,115.75338875330847,-14.605642633228832,17.84013096286559,-5.248927516846645,103 days 04:04:31.698113208,23 days 18:04:55.890410959,414.2626400643244,0.6093870619321414,0.21798231323350317,1.1216263758143414,0.8731080496533895,11.835222523397979,1.127769616269945,0.4399492707672797,-0.02100658082304288,None,None,0.0004479652709980455,0.11288724829150747,52.197092648105006,0.09220905642265853,0.2229450423814744,1.612263326742018,-0.7760734420982872,16443.829365079364,1.6742789124107158,1.7408947048555032,57 days 03:48:34.285714285
Most Total Return [%],TMO,false,11,102,false,91,38.46153846153847,1.94156398159178,0.008015502510349687,6.8599405318058295,4.3253092886543705,0.16832555271734345,0.3366511054346869,1.1547032816243232,0.9966135974321821,0,0,11353,11354 days 00:00:00,1000.0,81727.72274617194,8072.772274617195,23309.916044445046,100.0,5351.000261794164,48.3609318051305,1136 days 00:00:00,91,0,0.0,112.6510223828362,-12.752879334360046,26.112312577508778,-5.172791996758518,182 days 20:34:17.142857144,24 days 04:17:08.571428571,887.1178323755158,0.6528077594299301,0.3144401927397446,1.1252634197348357,0.7524871087041013,10.740525460899018,1.1231493982806957,0.4884635553224961,-0.021520496130023527,None,None,0.0004901027655829442,0.12350589692690195,80.72772274617238,0.10266781101504763,0.2276924068578625,1.94156398159178,-0.6536764757442786,16443.829365079364,1.422863474263191,1.7359553989574896,85 days 05:00:39.560439561
Most Sharpe Ratio,TMO,false,11,102,false,91,38.46153846153847,1.94156398159178,0.008015502510349687,6.8599405318058295,4.3253092886543705,0.16832555271734345,0.3366511054346869,1.1547032816243232,0.9966135974321821,0,0,11353,11354 days 00:00:00,1000.0,81727.72274617194,8072.772274617195,23309.916044445046,100.0,5351.000261794164,48.3609318051305,1136 days 00:00:00,91,0,0.0,112.6510223828362,-12.752879334360046,26.112312577508778,-5.172791996758518,182 days 20:34:17.142857144,24 days 04:17:08.571428571,887.1178323755158,0.6528077594299301,0.3144401927397446,1.1252634197348357,0.7524871087041013,10.740525460899018,1.1231493982806957,0.4884635553224961,-0.021520496130023527,None,None,0.0004901027655829442,0.12350589692690195,80.72772274617238,0.10266781101504763,0.2276924068578625,1.94156398159178,-0.6536764757442786,16443.829365079364,1.422863474263191,1.7359553989574896,85 days 05:00:39.560439561
Most Calmar Ratio,TMO,false,11,102,false,91,38.46153846153847,1.94156398159178,0.008015502510349687,6.8599405318058295,4.3253092886543705,0.16832555271734345,0.3366511054346869,1.1547032816243232,0.9966135974321821,0,0,11353,11354 days 00:00:00,1000.0,81727.72274617194,8072.772274617195,23309.916044445046,100.0,5351.000261794164,48.3609318051305,1136 days 00:00:00,91,0,0.0,112.6510223828362,-12.752879334360046,26.112312577508778,-5.172791996758518,182 days 20:34:17.142857144,24 days 04:17:08.571428571,887.1178323755158,0.6528077594299301,0.3144401927397446,1.1252634197348357,0.7524871087041013,10.740525460899018,1.1231493982806957,0.4884635553224961,-0.021520496130023527,None,None,0.0004901027655829442,0.12350589692690195,80.72772274617238,0.10266781101504763,0.2276924068578625,1.94156398159178,-0.6536764757442786,16443.829365079364,1.422863474263191,1.7359553989574896,85 days 05:00:39.560439561
Most Omega Ratio,TMO,false,11,102,false,91,38.46153846153847,1.94156398159178,0.008015502510349687,6.8599405318058295,4.3253092886543705,0.16832555271734345,0.3366511054346869,1.1547032816243232,0.9966135974321821,0,0,11353,11354 days 00:00:00,1000.0,81727.72274617194,8072.772274617195,23309.916044445046,100.0,5351.000261794164,48.3609318051305,1136 days 00:00:00,91,0,0.0,112.6510223828362,-12.752879334360046,26.112312577508778,-5.172791996758518,182 days 20:34:17.142857144,24 days 04:17:08.571428571,887.1178323755158,0.6528077594299301,0.3144401927397446,1.1252634197348357,0.7524871087041013,10.740525460899018,1.1231493982806957,0.4884635553224961,-0.021520496130023527,None,None,0.0004901027655829442,0.12350589692690195,80.72772274617238,0.10266781101504763,0.2276924068578625,1.94156398159178,-0.6536764757442786,16443.829365079364,1.422863474263191,1.7359553989574896,85 days 05:00:39.560439561
Most Sortino Ratio,TMO,false,11,102,false,91,38.46153846153847,1.94156398159178,0.008015502510349687,6.8599405318058295,4.3253092886543705,0.16832555271734345,0.3366511054346869,1.1547032816243232,0.9966135974321821,0,0,11353,11354 days 00:00:00,1000.0,81727.72274617194,8072.772274617195,23309.916044445046,100.0,5351.000261794164,48.3609318051305,1136 days 00:00:00,91,0,0.0,112.6510223828362,-12.752879334360046,26.112312577508778,-5.172791996758518,182 days 20:34:17.142857144,24 days 04:17:08.571428571,887.1178323755158,0.6528077594299301,0.3144401927397446,1.1252634197348357,0.7524871087041013,10.740525460899018,1.1231493982806957,0.4884635553224961,-0.021520496130023527,None,None,0.0004901027655829442,0.12350589692690195,80.72772274617238,0.10266781101504763,0.2276924068578625,1.94156398159178,-0.6536764757442786,16443.829365079364,1.422863474263191,1.7359553989574896,85 days 05:00:39.560439561
Most Total Fees Paid,TMO,false,9,38,false,180,38.88888888888889,1.5228588909119505,0.01585484013036202,2.7150190011284865,1.7308864305919316,0.3329516427376024,0.6659032854752048,0.903970036489534,0.8873263102012953,0,0,11353,11354 days 00:00:00,1000.0,40971.48647919535,3997.148647919535,23309.916044445046,100.0,6328.290619396633,50.28256090430438,1917 days 00:00:00,180,0,0.0,59.32940776266046,-10.911437489012227,13.350603263383064,-4.053080074851701,77 days 05:29:08.571428571,14 days 22:28:21.818181818,222.06381377330752,0.5800770902105225,0.25212347202754104,1.1171372049452435,0.8417606044241768,12.47271034882238,1.149498850255515,0.4244134989336344,-0.02083343215538488,None,None,0.00042379997423629736,0.10679759350754693,39.971486479195335,0.08589727551040882,0.22157559029881302,1.5228588909119505,-0.8285215339129423,16443.829365079364,2.0011460561185612,1.7239215928714107,39 days 03:51:59.999999999
Median Calmar Ratio,TMO,false,14,46,false,130,40.0,1.6148896258025276,0.011450717871928124,4.302122010065451,2.821063613157673,0.24046507531049063,0.48093015062098127,1.0345100931453082,0.9019908789546695,0,0,11353,11354 days 00:00:00,1000.0,45751.25407837571,4475.1254078375705,23309.916044445046,100.0,4915.275047545309,62.10616027807355,2653 days 00:00:00,130,0,0.0,113.52066485086887,-16.84999999999998,18.387975847520405,-5.0884472149045195,109 days 18:27:41.538461538,20 days 00:18:27.692307692,344.24041598750534,0.5906509915539153,0.21057194747203406,1.1171012668939297,0.8167426633779414,11.890812513001688,1.1244359312212424,0.446185199337664,-0.021077044155305646,None,None,0.00043517924140859684,0.10966516883496641,44.751254078375815,0.08855993985515953,0.22345184044430483,1.6148896258025276,-0.8080162365533687,16443.829365079364,1.7006471316162974,1.624386448634591,55 days 21:58:09.230769230
Least Avg Winning Trade [%],TMO,false,12,18,false,223,40.35874439461883,1.4818325600595394,0.01964238527261517,1.7322752413709201,1.146105798157633,0.41249009072491855,0.8249801814498371,0.714546371473621,0.7393899717792706,0,0,11353,11354 days 00:00:00,1000.0,18696.68839944232,1769.6688399442319,23309.916044445046,100.0,3169.1351913446874,44.94667455798805,1666 days 00:00:00,223,0,0.0,42.519856050649665,-12.293159391115257,10.285225981536218,-4.055435785808605,57 days 00:16:00,12 days 07:56:23.458646616,79.35734708270095,0.48971123695886754,0.21961959593596064,1.100214411596242,0.6560798144252127,11.58441381535677,1.1549362281754871,0.3987926573857336,-0.02067470382254746,None,None,0.0003514685213185355,0.08857006737227095,17.6966883994424,0.0671527550213824,0.2176672384417075,1.4818325600595394,-0.9240808574097821,16443.829365079364,2.2273833364584603,1.6146391066497683,30 days 08:43:02.959641254
Least Best Trade [%],TMO,false,13,21,false,200,40.5,1.4845434233696497,0.017616489033735576,1.9974787614630953,1.326194915397629,0.36994626970844713,0.7398925394168943,0.7389598166251212,0.7623823393199839,0,0,11353,11354 days 00:00:00,1000.0,21145.053466882815,2014.5053466882814,23309.916044445046,100.0,3395.9409580498213,44.29652174182107,1930 days 00:00:00,200,0,0.0,41.87144168006103,-10.587464478740282,11.154912678133241,-4.235732559967845,63 days 02:22:13.333333333,14 days 05:02:31.260504201,100.72526733441413,0.5051395955163144,0.2326748120775504,1.1029938218219744,0.6495318889707239,11.505233826705343,1.145637952398711,0.40259419394688073,-0.02070258208829355,None,None,0.0003620720971965426,0.09124216849352873,20.145053466882757,0.07007143785237013,0.2173853876326954,1.4845434233696497,-0.913577322936418,16443.829365079364,2.109393155999261,1.5850700259169488,34 days 00:14:23.999999999
Most Worst Trade [%],TMO,false,13,21,false,200,40.5,1.4845434233696497,0.017616489033735576,1.9974787614630953,1.326194915397629,0.36994626970844713,0.7398925394168943,0.7389598166251212,0.7623823393199839,0,0,11353,11354 days 00:00:00,1000.0,21145.053466882815,2014.5053466882814,23309.916044445046,100.0,3395.9409580498213,44.29652174182107,1930 days 00:00:00,200,0,0.0,41.87144168006103,-10.587464478740282,11.154912678133241,-4.235732559967845,63 days 02:22:13.333333333,14 days 05:02:31.260504201,100.72526733441413,0.5051395955163144,0.2326748120775504,1.1029938218219744,0.6495318889707239,11.505233826705343,1.145637952398711,0.40259419394688073,-0.02070258208829355,None,None,0.0003620720971965426,0.09124216849352873,20.145053466882757,0.07007143785237013,0.2173853876326954,1.4845434233696497,-0.913577322936418,16443.829365079364,2.109393155999261,1.5850700259169488,34 days 00:14:23.999999999
Median Max Drawdown [%],TMO,false,14,33,false,156,40.38461538461539,1.4989438415771332,0.01374086144631375,3.0478798682061217,2.017827151082237,0.2885580903725888,0.5771161807451776,0.8794903944546161,0.8426824276869932,0,0,11353,11354 days 00:00:00,1000.0,32782.882006769105,3178.2882006769105,23309.916044445046,100.0,4767.331640366372,57.990790304565586,2650 days 00:00:00,156,0,0.0,59.32940776266046,-16.849999999999987,14.5442291990481,-4.739969678493284,85 days 23:14:17.142857142,18 days 00:00:00,203.73642312031495,0.5523030407430359,0.20473327390271862,1.1108133607483386,0.831249120166223,12.324599606827574,1.1389352179824794,0.42691969335176577,-0.020955062078226065,None,None,0.0004047701978171029,0.10200208984990994,31.782882006769242,0.0805366874824558,0.22226843794253645,1.4989438415771332,-0.8636508087537997,16443.829365079364,1.8629655926854065,1.5579024128458272,45 days 10:46:09.230769230
Most Avg Losing Trade [%],TMO,false,15,16,false,213,38.028169014084504,1.4767865845565338,0.018761560820928388,1.8729987793476175,1.167651051544347,0.39399277723949616,0.7879855544789923,0.7379479908413541,0.7627576470737756,0,0,11353,11354 days 00:00:00,1000.0,20955.785288720395,1995.5785288720397,23309.916044445046,100.0,3592.530663409979,46.347033479687575,1666 days 00:00:00,213,0,0.0,42.5198560506497,-10.677158449385477,11.252208881197042,-3.8824256013327103,61 days 02:04:26.666666666,13 days 18:32:43.636363636,93.68913281089377,0.5046483864136834,0.2216928514705329,1.1034495362471741,0.6620414722116731,11.672859071009974,1.15391632591485,0.39862034983986205,-0.020560646657360845,None,None,0.0003607954562574954,0.09092045497688885,19.955785288720577,0.06985791671947883,0.21682975205837263,1.4767865845565338,-0.9143892871571452,16443.829365079364,2.1768692090256585,1.5286646606638894,31 days 18:21:58.309859154
Most Total Trades,TMO,false,12,16,false,244,38.114754098360656,1.4024364422555855,0.021492116621157402,1.6409320647714707,1.0253069203422924,0.4513344490443055,0.902668898088611,0.7406091693727663,0.7454781839540525,0,0,11353,11354 days 00:00:00,1000.0,19350.33753737682,1835.033753737682,23309.916044445046,100.0,3799.932786527007,45.85441057128779,1718 days 00:00:00,244,0,0.0,47.62125075672965,-13.601219512195103,10.819104901386101,-4.01184988095807,54 days 10:50:19.354838710,11 days 00:00:00,75.20630138269195,0.49419575090446244,0.21792039416135245,1.1015577736807227,0.6376953822588896,11.658431509078136,1.1593545025699052,0.39604082134513713,-0.02067470382254751,None,None,0.0003543177752725123,0.0892880793686731,18.350337537376948,0.06796697278815134,0.2174405991097035,1.4024364422555855,-0.9212766897041232,16443.829365079364,2.329900893519585,1.522014752836594,27 days 13:28:31.475409835
Least Avg Losing Trade Duration,TMO,false,12,16,false,244,38.114754098360656,1.4024364422555855,0.021492116621157402,1.6409320647714707,1.0253069203422924,0.4513344490443055,0.902668898088611,0.7406091693727663,0.7454781839540525,0,0,11353,11354 days 00:00:00,1000.0,19350.33753737682,1835.033753737682,23309.916044445046,100.0,3799.932786527007,45.85441057128779,1718 days 00:00:00,244,0,0.0,47.62125075672965,-13.601219512195103,10.819104901386101,-4.01184988095807,54 days 10:50:19.354838710,11 days 00:00:00,75.20630138269195,0.49419575090446244,0.21792039416135245,1.1015577736807227,0.6376953822588896,11.658431509078136,1.1593545025699052,0.39604082134513713,-0.02067470382254751,None,None,0.0003543177752725123,0.0892880793686731,18.350337537376948,0.06796697278815134,0.2174405991097035,1.4024364422555855,-0.9212766897041232,16443.829365079364,2.329900893519585,1.522014752836594,27 days 13:28:31.475409835
