Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Least Max Drawdown [%],PANW,false,14,18,false,52,44.230769230769226,1.622530430024381,0.016306052053935403,5.009219123165282,2.1221595106428714,0.34242709313264347,0.6848541862652869,1.7152923432099367,1.0090040511306237,0,0,3189,3190 days 00:00:00,1000.0,5501.624785507687,450.1624785507687,1869.960603717348,100.0,397.0382957072495,38.962130762106085,904 days 00:00:00,52,0,0.0,121.26658331016272,-16.394697948403195,19.433734961521974,-6.430914127945197,69 days 16:41:44.347826087,15 days 06:37:14.482758620,86.56970741360936,0.7295200622601004,0.5529004689089068,1.1545965264329623,-1.6554233032311214,35.35645245345712,1.0747857066334465,0.515439429928741,-0.026117369283953532,None,None,0.0007145142320688608,0.18005758648135292,4.501624785507713,0.14418556698335627,0.2970437004882828,-0.7592663301804979,39 days 08:18:27.692307692
Mean Total Trades,PANW,false,14,18,false,52,44.230769230769226,1.622530430024381,0.016306052053935403,5.009219123165282,2.1221595106428714,0.34242709313264347,0.6848541862652869,1.7152923432099367,1.0090040511306237,0,0,3189,3190 days 00:00:00,1000.0,5501.624785507687,450.1624785507687,1869.960603717348,100.0,397.0382957072495,38.962130762106085,904 days 00:00:00,52,0,0.0,121.26658331016272,-16.394697948403195,19.433734961521974,-6.430914127945197,69 days 16:41:44.347826087,15 days 06:37:14.482758620,86.56970741360936,0.7295200622601004,0.5529004689089068,1.1545965264329623,-1.6554233032311214,35.35645245345712,1.0747857066334465,0.515439429928741,-0.026117369283953532,None,None,0.0007145142320688608,0.18005758648135292,4.501624785507713,0.14418556698335627,0.2970437004882828,-0.7592663301804979,39 days 08:18:27.692307692
Most Calmar Ratio,PANW,false,14,18,false,52,44.230769230769226,1.622530430024381,0.016306052053935403,5.009219123165282,2.1221595106428714,0.34242709313264347,0.6848541862652869,1.7152923432099367,1.0090040511306237,0,0,3189,3190 days 00:00:00,1000.0,5501.624785507687,450.1624785507687,1869.960603717348,100.0,397.0382957072495,38.962130762106085,904 days 00:00:00,52,0,0.0,121.26658331016272,-16.394697948403195,19.433734961521974,-6.430914127945197,69 days 16:41:44.347826087,15 days 06:37:14.482758620,86.56970741360936,0.7295200622601004,0.5529004689089068,1.1545965264329623,-1.6554233032311214,35.35645245345712,1.0747857066334465,0.515439429928741,-0.026117369283953532,None,None,0.0007145142320688608,0.18005758648135292,4.501624785507713,0.14418556698335627,0.2970437004882828,-0.7592663301804979,39 days 08:18:27.692307692
Most Max Drawdown Duration,PANW,false,14,18,false,52,44.230769230769226,1.622530430024381,0.016306052053935403,5.009219123165282,2.1221595106428714,0.34242709313264347,0.6848541862652869,1.7152923432099367,1.0090040511306237,0,0,3189,3190 days 00:00:00,1000.0,5501.624785507687,450.1624785507687,1869.960603717348,100.0,397.0382957072495,38.962130762106085,904 days 00:00:00,52,0,0.0,121.26658331016272,-16.394697948403195,19.433734961521974,-6.430914127945197,69 days 16:41:44.347826087,15 days 06:37:14.482758620,86.56970741360936,0.7295200622601004,0.5529004689089068,1.1545965264329623,-1.6554233032311214,35.35645245345712,1.0747857066334465,0.515439429928741,-0.026117369283953532,None,None,0.0007145142320688608,0.18005758648135292,4.501624785507713,0.14418556698335627,0.2970437004882828,-0.7592663301804979,39 days 08:18:27.692307692
Most Best Trade [%],PANW,false,15,19,false,52,42.30769230769231,1.6124116758874298,0.016306052053935403,5.071468526050532,2.055117103943852,0.34242709313264347,0.6848541862652869,1.7366082252891757,0.9674744904840685,0,0,3189,3190 days 00:00:00,1000.0,5008.535072126583,400.8535072126583,1869.960603717348,100.0,374.9453669269926,41.144023987200754,904 days 00:00:00,52,0,0.0,154.2274957763794,-15.750086550633915,20.25919875192706,-6.06620030625892,72 days 14:10:54.545454546,15 days 06:24:00,77.0872129255112,0.6998270971987522,0.49201108718219844,1.1473150953532938,-1.649959860041278,35.45076542547677,1.067318813475447,0.5190476190476191,-0.02631892133745104,None,None,0.0006846350734473106,0.17252803850872225,4.008535072126588,0.13572962254479015,0.2966983235109462,-0.7856353195806424,39 days 12:27:41.538461538
Most Win Rate [%],PANW,false,16,17,false,53,45.28301886792453,1.6224918659204275,0.016619629978049544,4.620311333452208,2.042502707733524,0.34901222953904043,0.6980244590780809,1.612545159652652,0.9599395979695283,0,0,3189,3190 days 00:00:00,1000.0,4933.208929397099,393.32089293970995,1869.960603717348,100.0,364.7020149962499,39.762886313478255,904 days 00:00:00,53,0,0.0,121.26658331016272,-16.394697948403202,17.882106356652592,-6.354967306437767,67 days 10:00:00,15 days 03:18:37.241379310,74.21148923390753,0.694691644442881,0.503861987529696,1.1460393590640165,-1.6479515518506958,35.327854835435154,1.0672557184317504,0.5197713196760362,-0.026582065997198152,None,None,0.0006801801876554868,0.1714054072891827,3.9332089293970727,0.13437085129569026,0.2969467694835739,-0.7896635404201479,38 days 19:28:18.113207546
Most Total Return [%],PANW,false,12,21,false,54,40.74074074074074,1.6600813404283326,0.016933207902163686,4.870633835360193,1.973732628070073,0.35559736594543745,0.7111947318908749,1.7319845623388082,1.0239569009884224,0,0,3189,3190 days 00:00:00,1000.0,5652.781479362134,465.27814793621343,1869.960603717348,100.0,408.2798019238921,40.82564444655625,904 days 00:00:00,54,0,0.0,121.26658331016269,-16.394697948403202,20.499239086691325,-5.874032274929959,70 days 07:38:10.909090909,15 days 15:45:00,86.16261998818769,0.7393471081847068,0.5369100959319625,1.1567117447094326,-1.6549165281396967,35.745724936505546,1.078958561133198,0.5161596958174904,-0.026081628090028928,None,None,0.0007218942365875752,0.18191734762006895,4.65278147936215,0.1466380660968718,0.296122835035686,-0.7511829142222175,37 days 22:13:20
Most Sharpe Ratio,PANW,false,12,21,false,54,40.74074074074074,1.6600813404283326,0.016933207902163686,4.870633835360193,1.973732628070073,0.35559736594543745,0.7111947318908749,1.7319845623388082,1.0239569009884224,0,0,3189,3190 days 00:00:00,1000.0,5652.781479362134,465.27814793621343,1869.960603717348,100.0,408.2798019238921,40.82564444655625,904 days 00:00:00,54,0,0.0,121.26658331016269,-16.394697948403202,20.499239086691325,-5.874032274929959,70 days 07:38:10.909090909,15 days 15:45:00,86.16261998818769,0.7393471081847068,0.5369100959319625,1.1567117447094326,-1.6549165281396967,35.745724936505546,1.078958561133198,0.5161596958174904,-0.026081628090028928,None,None,0.0007218942365875752,0.18191734762006895,4.65278147936215,0.1466380660968718,0.296122835035686,-0.7511829142222175,37 days 22:13:20
Most Omega Ratio,PANW,false,12,21,false,54,40.74074074074074,1.6600813404283326,0.016933207902163686,4.870633835360193,1.973732628070073,0.35559736594543745,0.7111947318908749,1.7319845623388082,1.0239569009884224,0,0,3189,3190 days 00:00:00,1000.0,5652.781479362134,465.27814793621343,1869.960603717348,100.0,408.2798019238921,40.82564444655625,904 days 00:00:00,54,0,0.0,121.26658331016269,-16.394697948403202,20.499239086691325,-5.874032274929959,70 days 07:38:10.909090909,15 days 15:45:00,86.16261998818769,0.7393471081847068,0.5369100959319625,1.1567117447094326,-1.6549165281396967,35.745724936505546,1.078958561133198,0.5161596958174904,-0.026081628090028928,None,None,0.0007218942365875752,0.18191734762006895,4.65278147936215,0.1466380660968718,0.296122835035686,-0.7511829142222175,37 days 22:13:20
Most Sortino Ratio,PANW,false,12,21,false,54,40.74074074074074,1.6600813404283326,0.016933207902163686,4.870633835360193,1.973732628070073,0.35559736594543745,0.7111947318908749,1.7319845623388082,1.0239569009884224,0,0,3189,3190 days 00:00:00,1000.0,5652.781479362134,465.27814793621343,1869.960603717348,100.0,408.2798019238921,40.82564444655625,904 days 00:00:00,54,0,0.0,121.26658331016269,-16.394697948403202,20.499239086691325,-5.874032274929959,70 days 07:38:10.909090909,15 days 15:45:00,86.16261998818769,0.7393471081847068,0.5369100959319625,1.1567117447094326,-1.6549165281396967,35.745724936505546,1.078958561133198,0.5161596958174904,-0.026081628090028928,None,None,0.0007218942365875752,0.18191734762006895,4.65278147936215,0.1466380660968718,0.296122835035686,-0.7511829142222175,37 days 22:13:20
