Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Most Total Return [%],UNI-USD,true,2,44,2,0.0,0.0,0.0005055611729019212,NaN,NaN,0.030333670374115267,0.045500505561172896,NaN,-0.43087848883607155,0,0,1978,1979 days 00:00:00,1000.0,-0.06165572014299414,-100.0061655720143,-97.77714495917945,100.0,2.9950069910107127,116.82756848311189,1928 days 00:00:00,1,1,1.0928434191738936,-100.33163004183369,-100.33163004183369,NaN,-100.33163004183369,NaT,15 days 00:00:00,-1001.1544991393168,-0.43087918780046414,NaN,0.004455935265792163,-44.48589969478422,1978.9968458634844,0.004678732029081761,0.7075064710957721,-0.2218983559311402,None,None,-7.979703400600257,-2010.8852569512646,-1.0,-1.0,5616.657406251739,-0.022796949264221496,15 days 00:00:00,false
Least Total Fees Paid,UNI-USD,true,2,44,2,0.0,0.0,0.0005055611729019212,NaN,NaN,0.030333670374115267,0.045500505561172896,NaN,-0.43087848883607155,0,0,1978,1979 days 00:00:00,1000.0,-0.06165572014299414,-100.0061655720143,-97.77714495917945,100.0,2.9950069910107127,116.82756848311189,1928 days 00:00:00,1,1,1.0928434191738936,-100.33163004183369,-100.33163004183369,NaN,-100.33163004183369,NaT,15 days 00:00:00,-1001.1544991393168,-0.43087918780046414,NaN,0.004455935265792163,-44.48589969478422,1978.9968458634844,0.004678732029081761,0.7075064710957721,-0.2218983559311402,None,None,-7.979703400600257,-2010.8852569512646,-1.0,-1.0,5616.657406251739,-0.022796949264221496,15 days 00:00:00,false
Least Max Drawdown [%],UNI-USD,true,2,44,2,0.0,0.0,0.0005055611729019212,NaN,NaN,0.030333670374115267,0.045500505561172896,NaN,-0.43087848883607155,0,0,1978,1979 days 00:00:00,1000.0,-0.06165572014299414,-100.0061655720143,-97.77714495917945,100.0,2.9950069910107127,116.82756848311189,1928 days 00:00:00,1,1,1.0928434191738936,-100.33163004183369,-100.33163004183369,NaN,-100.33163004183369,NaT,15 days 00:00:00,-1001.1544991393168,-0.43087918780046414,NaN,0.004455935265792163,-44.48589969478422,1978.9968458634844,0.004678732029081761,0.7075064710957721,-0.2218983559311402,None,None,-7.979703400600257,-2010.8852569512646,-1.0,-1.0,5616.657406251739,-0.022796949264221496,15 days 00:00:00,false
Least Total Trades,UNI-USD,true,2,44,2,0.0,0.0,0.0005055611729019212,NaN,NaN,0.030333670374115267,0.045500505561172896,NaN,-0.43087848883607155,0,0,1978,1979 days 00:00:00,1000.0,-0.06165572014299414,-100.0061655720143,-97.77714495917945,100.0,2.9950069910107127,116.82756848311189,1928 days 00:00:00,1,1,1.0928434191738936,-100.33163004183369,-100.33163004183369,NaN,-100.33163004183369,NaT,15 days 00:00:00,-1001.1544991393168,-0.43087918780046414,NaN,0.004455935265792163,-44.48589969478422,1978.9968458634844,0.004678732029081761,0.7075064710957721,-0.2218983559311402,None,None,-7.979703400600257,-2010.8852569512646,-1.0,-1.0,5616.657406251739,-0.022796949264221496,15 days 00:00:00,false
Mean Total Trades,UNI-USD,true,19,65,7,0.0,0.0,0.003033367037411527,NaN,NaN,0.10616784630940343,0.19716885743174922,NaN,-0.4323075846519263,0,0,1978,1979 days 00:00:00,1000.0,-82.3232342079441,-108.2323234207944,-97.77714495917945,100.0,7.111843671858115,23452.026950151638,1905 days 00:00:00,6,1,39.96364946359218,-9.300000891733566,-303.2916548299489,NaN,-69.86648761011303,NaT,31 days 04:00:00,-187.04781394525608,-0.43230898332546097,-0.31796927722570867,0.004946686997451803,-44.48521809580875,1978.9563206553066,0.005262567393202229,0.6546822742474917,-0.20289077907655387,None,None,-8.006210054971271,-2017.5649338527603,-0.9999999999999999,-0.9907019948656661,5616.676653528036,-0.10692865358238712,31 days 04:00:00,false
Median Total Trades,UNI-USD,true,15,73,6,0.0,0.0,0.0025278058645096056,NaN,NaN,0.09100101112234579,0.16683518705763398,NaN,-0.4323235110616441,0,0,1978,1979 days 00:00:00,1000.0,-103.43642358912734,-110.34364235891275,-97.77714495917945,100.0,5.498539957952589,36451.818145961115,1905 days 00:00:00,5,1,28.175637392595974,-1.3572258715567111,-370.80281348092166,NaN,-96.28661082944858,NaT,38 days 19:12:00,-226.3224121963446,-0.4323249170639685,-0.3610645722137687,0.005075248722399206,-44.48521578079493,1978.9561832503096,0.00543822947393732,0.6546822742474917,-0.22060263992498183,None,None,-8.006505130788279,-2017.6392929586461,-0.9999999999999999,-0.9907019948656661,5616.676645526456,-0.12852182792798486,38 days 19:12:00,false
Least Win Rate [%],UNI-USD,true,2,44,2,0.0,0.0,0.0005055611729019212,NaN,NaN,0.030333670374115267,0.045500505561172896,NaN,-0.43087848883607155,0,0,1978,1979 days 00:00:00,1000.0,-0.06165572014299414,-100.0061655720143,-97.77714495917945,100.0,2.9950069910107127,116.82756848311189,1928 days 00:00:00,1,1,1.0928434191738936,-100.33163004183369,-100.33163004183369,NaN,-100.33163004183369,NaT,15 days 00:00:00,-1001.1544991393168,-0.43087918780046414,NaN,0.004455935265792163,-44.48589969478422,1978.9968458634844,0.004678732029081761,0.7075064710957721,-0.2218983559311402,None,None,-7.979703400600257,-2010.8852569512646,-1.0,-1.0,5616.657406251739,-0.022796949264221496,15 days 00:00:00,false
Least Best Trade [%],UNI-USD,true,3,51,2,0.0,0.0,0.0005055611729019212,NaN,NaN,0.030333670374115267,0.045500505561172896,NaN,-0.4309266836590677,0,0,1978,1979 days 00:00:00,1000.0,-24.70573530157617,-102.47057353015762,-97.77714495917945,100.0,2.9950069910107127,8854.439107658949,1929 days 00:00:00,1,1,299.298964920757,-196.24421342331632,-196.24421342331632,NaN,-196.24421342331632,NaT,9 days 00:00:00,-1324.0047002223332,-0.4309274072727363,NaN,0.004431286851107755,-44.485898176263035,1978.9967557357925,0.004670521969449757,0.700171821305842,-0.22387219186977164,None,None,-7.980596043076247,-2011.110202855214,-1.0,-1.0,5616.6571514089155,-0.048001284686084965,9 days 00:00:00,false
Median Worst Trade [%],UNI-USD,true,17,65,5,0.0,0.0,0.0020222446916076846,NaN,NaN,0.07583417593528817,0.1365015166835187,NaN,-0.4322980391045102,0,0,1978,1979 days 00:00:00,1000.0,-131.62583750885597,-113.16258375088559,-97.77714495917945,100.0,6.166748785540675,36401.22893497598,1830 days 00:00:00,4,1,63.11853893994465,-4.606915069990585,-304.90438671538254,NaN,-94.76956739336902,NaT,48 days 00:00:00,-298.6860941122002,-0.43229943290711975,-0.31088331888026566,0.004947145149196477,-44.48521809715756,1978.9563207340013,0.005242966805700584,0.6588432523051132,-0.195343144347059,None,None,-8.006033274473628,-2017.5203851673543,-0.9999999999999999,-0.9907019948656661,5616.676716587434,-0.15735209693563187,48 days 00:00:00,false
Mean Avg Winning Trade [%],UNI-USD,true,2,44,2,0.0,0.0,0.0005055611729019212,NaN,NaN,0.030333670374115267,0.045500505561172896,NaN,-0.43087848883607155,0,0,1978,1979 days 00:00:00,1000.0,-0.06165572014299414,-100.0061655720143,-97.77714495917945,100.0,2.9950069910107127,116.82756848311189,1928 days 00:00:00,1,1,1.0928434191738936,-100.33163004183369,-100.33163004183369,NaN,-100.33163004183369,NaT,15 days 00:00:00,-1001.1544991393168,-0.43087918780046414,NaN,0.004455935265792163,-44.48589969478422,1978.9968458634844,0.004678732029081761,0.7075064710957721,-0.2218983559311402,None,None,-7.979703400600257,-2010.8852569512646,-1.0,-1.0,5616.657406251739,-0.022796949264221496,15 days 00:00:00,false
