Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Omega Ratio,MTB,false,12,13,false,262,38.54961832061068,1.2041051858633387,0.023081666813496608,1.9424660757980394,1.2275627184057187,0.4847150030834288,0.9694300061668576,0.9415424499199025,1.0789459500160163,0,0,11351,11352 days 00:00:00,1000.0,67093.82834706524,6609.382834706524,32510.23088454171,100.0,32023.779771110752,64.88229657372612,5113 days 00:00:00,262,0,0.0,38.995092851690565,-13.100997232409103,9.478634889504203,-2.7851926209989943,49 days 09:01:46.930693069,11 days 12:31:18.260869565,252.26652040864474,0.6880355491850539,0.22318784693199253,1.161750233653486,1.8989237291561012,43.04885639082758,1.1914530200684075,0.3805180591025173,-0.015988065699055417,None,None,0.00044640793424585766,0.11249479942995613,66.09382834706513,0.09786777064401764,0.1967740071447686,1.2041051858633387,-0.7966983729466769,16440.93253968254,2.4140981505445205,1.9820257241913544,26 days 02:44:53.129770991
Most Total Fees Paid,MTB,false,11,14,false,267,38.20224719101123,1.1884939645401096,0.02352215663818166,1.875402380021656,1.174501398429477,0.49396528940181483,0.9879305788036297,0.9263836793922496,1.0609961340135277,0,0,11351,11352 days 00:00:00,1000.0,61671.23099935668,6067.1230999356685,32510.23088454171,100.0,32192.854039171736,68.898963384104,5113 days 00:00:00,267,0,0.0,38.995092851690536,-13.100997232409087,9.394285674954865,-2.772634565937054,49 days 03:45:52.941176470,11 days 02:10:54.545454545,227.2330749039586,0.6770268168136183,0.2056802232463954,1.1589209044855995,1.9012418476168595,43.20454735785331,1.1926470964613598,0.3801823708206687,-0.015988065699055455,None,None,0.00043883285143164616,0.11058587856077483,60.671230999357284,0.09581581356432745,0.1965802862520272,1.1884939645401096,-0.8133780371636634,16440.93253968254,2.437024573390879,1.9245525135926336,25 days 15:11:27.640449436
Least Best Trade [%],MTB,false,11,14,false,267,38.20224719101123,1.1884939645401096,0.02352215663818166,1.875402380021656,1.174501398429477,0.49396528940181483,0.9879305788036297,0.9263836793922496,1.0609961340135277,0,0,11351,11352 days 00:00:00,1000.0,61671.23099935668,6067.1230999356685,32510.23088454171,100.0,32192.854039171736,68.898963384104,5113 days 00:00:00,267,0,0.0,38.995092851690536,-13.100997232409087,9.394285674954865,-2.772634565937054,49 days 03:45:52.941176470,11 days 02:10:54.545454545,227.2330749039586,0.6770268168136183,0.2056802232463954,1.1589209044855995,1.9012418476168595,43.20454735785331,1.1926470964613598,0.3801823708206687,-0.015988065699055455,None,None,0.00043883285143164616,0.11058587856077483,60.671230999357284,0.09581581356432745,0.1965802862520272,1.1884939645401096,-0.8133780371636634,16440.93253968254,2.437024573390879,1.9245525135926336,25 days 15:11:27.640449436
Most Total Trades,MTB,false,10,14,false,287,39.02439024390244,1.162175282584404,0.025284115936921855,1.605545821392783,1.0271384703032598,0.530966434675359,1.061932869350718,0.8524909404928467,0.9823413951161717,0,0,11351,11352 days 00:00:00,1000.0,42613.707689772156,4161.370768977215,32510.23088454171,100.0,26910.471003683324,74.07880726354614,5753 days 00:00:00,287,0,0.0,38.99509285169054,-13.100997232409098,8.404561988882715,-2.7458245258007743,44 days 18:51:25.714285714,10 days 05:37:22.285714285,144.99549717690684,0.6280083699171172,0.17308938483231828,1.1470351076512173,1.9146394520147554,43.719317232769164,1.2004028154062347,0.3748334746275888,-0.015923978155278528,None,None,0.00040578546924566503,0.10225793824990759,41.61370768977225,0.08686080654852768,0.1959646616655337,1.162175282584404,-0.8719981170310326,16440.93253968254,2.526650813766136,1.8453790961533771,23 days 17:13:35.331010451
Least Avg Winning Trade [%],MTB,false,10,14,false,287,39.02439024390244,1.162175282584404,0.025284115936921855,1.605545821392783,1.0271384703032598,0.530966434675359,1.061932869350718,0.8524909404928467,0.9823413951161717,0,0,11351,11352 days 00:00:00,1000.0,42613.707689772156,4161.370768977215,32510.23088454171,100.0,26910.471003683324,74.07880726354614,5753 days 00:00:00,287,0,0.0,38.99509285169054,-13.100997232409098,8.404561988882715,-2.7458245258007743,44 days 18:51:25.714285714,10 days 05:37:22.285714285,144.99549717690684,0.6280083699171172,0.17308938483231828,1.1470351076512173,1.9146394520147554,43.719317232769164,1.2004028154062347,0.3748334746275888,-0.015923978155278528,None,None,0.00040578546924566503,0.10225793824990759,41.61370768977225,0.08686080654852768,0.1959646616655337,1.162175282584404,-0.8719981170310326,16440.93253968254,2.526650813766136,1.8453790961533771,23 days 17:13:35.331010451
Least Avg Losing Trade Duration,MTB,false,10,14,false,287,39.02439024390244,1.162175282584404,0.025284115936921855,1.605545821392783,1.0271384703032598,0.530966434675359,1.061932869350718,0.8524909404928467,0.9823413951161717,0,0,11351,11352 days 00:00:00,1000.0,42613.707689772156,4161.370768977215,32510.23088454171,100.0,26910.471003683324,74.07880726354614,5753 days 00:00:00,287,0,0.0,38.99509285169054,-13.100997232409098,8.404561988882715,-2.7458245258007743,44 days 18:51:25.714285714,10 days 05:37:22.285714285,144.99549717690684,0.6280083699171172,0.17308938483231828,1.1470351076512173,1.9146394520147554,43.719317232769164,1.2004028154062347,0.3748334746275888,-0.015923978155278528,None,None,0.00040578546924566503,0.10225793824990759,41.61370768977225,0.08686080654852768,0.1959646616655337,1.162175282584404,-0.8719981170310326,16440.93253968254,2.526650813766136,1.8453790961533771,23 days 17:13:35.331010451
Most Avg Losing Trade [%],MTB,false,11,13,false,287,38.67595818815331,1.1592719192058296,0.025284115936921855,1.6047067333958172,1.0174355823781098,0.530966434675359,1.061932869350718,0.8520454129307189,0.9824740156912083,0,0,11351,11352 days 00:00:00,1000.0,42552.31188769137,4155.231188769138,32510.23088454171,100.0,27423.7127821122,73.91583424235964,5753 days 00:00:00,287,0,0.0,38.99509285169054,-13.100997232409076,8.480225673793424,-2.7315580528776726,45 days 01:04:51.891891891,10 days 06:16:21.818181818,144.78157452157257,0.6279148145226917,0.17340026313258405,1.1470205083485803,1.9177089002199315,43.76410125422064,1.20151695784026,0.37466698958585615,-0.0159239781552786,None,None,0.0004056168343894351,0.10221544226613766,41.55231188769077,0.08682602110585069,0.19591240876050922,1.1592719192058296,-0.8721869677417484,16440.93253968254,2.526650813766136,1.8245797993274433,23 days 17:08:34.285714284
Most Max Drawdown [%],MTB,false,11,18,false,237,38.81856540084388,1.138699257483276,0.02087921769007136,1.844880068591096,1.1740261901527345,0.43846357149149856,0.8769271429829971,0.8089127038479328,0.9026848964537485,0,0,11351,11352 days 00:00:00,1000.0,31280.434205178215,3028.0434205178212,32510.23088454171,100.0,19608.237892533914,79.96115720353272,5753 days 00:00:00,237,0,0.0,64.02142796382614,-12.323055571032263,9.816754780000132,-3.213136989682222,55 days 04:57:23.478260870,12 days 18:02:28.965517241,127.76554516952774,0.584196527599272,0.14639894961522484,1.1350182490467282,1.7623862555698075,43.4277699468,1.1544141305177833,0.3857421875,-0.01615951683551689,None,None,0.00037940604095127947,0.09561032231972243,30.280434205178093,0.07942670625613069,0.19696632089957603,1.138699257483276,-0.9068587537482662,16440.93253968254,2.2960347179909695,1.5018733480254651,29 days 05:34:10.632911392
Least Profit Factor,MTB,false,13,17,false,232,39.224137931034484,1.1373016951584107,0.020438727865386308,1.8457738219492565,1.186866999698858,0.4292132851731125,0.858426570346225,0.7922306458053721,0.8784382541631367,0,0,11351,11352 days 00:00:00,1000.0,27911.89391668153,2691.189391668153,32510.23088454171,100.0,17164.00322570843,79.19552911368216,5753 days 00:00:00,232,0,0.0,64.02142796382611,-13.614371202999026,9.863730231750196,-3.328935634021564,56 days 05:00:39.560439561,13 days 03:54:53.617021276,115.99954274431639,0.5688464411987767,0.14265631397180642,1.1308785416057245,1.7632002254967534,43.458987041624766,1.1515501317138686,0.387944736520357,-0.016207100008372548,None,None,0.00036931745825999915,0.09306799948151978,26.91189391668149,0.07669993939509911,0.1969026201132429,1.1373016951584107,-0.9172202313411503,16440.93253968254,2.2716858355352203,1.459347670306261,30 days 01:08:16.551724137
Most Worst Trade [%],MTB,false,11,25,false,203,39.40886699507389,1.1919579444952595,0.01788388688221302,2.140812933308417,1.38306577295222,0.37556162452647346,0.7511232490529469,0.804007183040594,0.8841153452785221,0,0,11351,11352 days 00:00:00,1000.0,29085.273770251853,2808.527377025185,32510.23088454171,100.0,12244.458273525772,77.36339823393058,5753 days 00:00:00,203,0,0.0,63.5754526185215,-12.313332774162339,10.802471717273725,-3.49278627577471,67 days 22:12:00,13 days 23:48:17.560975609,138.35110231651151,0.5732774532497422,0.1479407764053896,1.130122165277421,1.7368089545085248,42.74906090826657,1.1440829085174173,0.39906334730096127,-0.016542977063124586,None,None,0.000373484513156494,0.0941180973154365,28.085273770251963,0.07768462609783544,0.19758521290306588,1.1919579444952595,-0.9136109679749888,16440.93253968254,2.124967521740022,1.4467259510663701,35 days 05:54:40.788177339
