Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Fees Paid,JBHT,false,27,30,false,106,40.56603773584906,1.5056508745763992,0.010174697638702246,3.672296782260062,2.4421398335475204,0.21366865041274719,0.42733730082549437,0.7846546973805816,0.6392751293503889,0,0,10418,10419 days 00:00:00,1000.0,11185.090151886709,1018.5090151886708,9378.051782958164,100.0,1189.3617628470308,61.77834012413086,3164 days 00:00:00,106,0,0.0,101.75980985343539,-18.076835518030705,18.28057167939593,-6.298430528483467,103 days 14:30:41.860465117,26 days 04:11:25.714285714,96.08575614987461,0.4241609576524414,0.14287952765145642,1.0871922969634285,0.764766816493389,13.895158809527903,1.112057708399961,0.3750824864722186,-0.024507140848042362,None,None,0.00036884000654371506,0.09294768164901619,10.185090151886698,0.060139472915268444,0.26372665885946284,-0.8913943920591791,15089.563492063491,1.471066565820146,0.9416232424783342,57 days 14:02:15.849056603
Most Omega Ratio,JBHT,false,25,33,false,103,39.80582524271845,1.5200558534822044,0.009886734497984257,3.8747939542222727,2.5285142785789145,0.20762142445766943,0.41524284891533886,0.8044902402555938,0.6500331906810681,0,0,10418,10419 days 00:00:00,1000.0,11919.2823420694,1091.92823420694,9378.051782958164,100.0,1185.9616580738818,62.440024883084966,3163 days 00:00:00,103,0,0.0,107.93919226879511,-18.076835518030702,19.56084026445434,-6.498236670286032,107 days 18:43:54.146341464,27 days 06:34:50.322580645,106.01244992300391,0.43121264350108335,0.14525152820704404,1.0886946270409807,0.7641823402882816,13.909153457685953,1.1112641923942566,0.375808794401162,-0.024428274250220285,None,None,0.0003748673726863119,0.0944665779169506,10.919282342069302,0.0617708835104378,0.2636530858618833,-0.8835655571670871,15089.563492063491,1.450100174258009,0.934996273854276,59 days 07:41:21.553398058
Most Total Return [%],JBHT,false,42,43,false,71,43.66197183098591,1.640639228704326,0.006815127663659052,5.260478310391965,3.003772842552052,0.1431176809368401,0.2862353618736802,0.7528674564018449,0.6527852023718652,0,0,10418,10419 days 00:00:00,1000.0,12701.703989179414,1170.1703989179414,9378.051782958164,100.0,961.7171838221806,57.917401518237234,1514 days 00:00:00,71,0,0.0,86.81649064239815,-21.62702071093627,21.296178606537545,-7.167189419120858,152 days 05:25:09.677419354,40 days 06:00:00,164.81273224196354,0.4365052152231106,0.1607929555415236,1.0886438691541125,0.5368405312982978,16.380654846246717,1.0886438691541116,0.399838774687626,-0.024651038428572903,None,None,0.00038657264147520706,0.09741630565175217,11.701703989179263,0.06340487933088967,0.2685890979335933,-0.8752224421447127,15089.563492063491,1.20395032068668,0.9229230008800634,89 days 03:22:49.014084507
Most Expectancy,JBHT,false,42,43,false,71,43.66197183098591,1.640639228704326,0.006815127663659052,5.260478310391965,3.003772842552052,0.1431176809368401,0.2862353618736802,0.7528674564018449,0.6527852023718652,0,0,10418,10419 days 00:00:00,1000.0,12701.703989179414,1170.1703989179414,9378.051782958164,100.0,961.7171838221806,57.917401518237234,1514 days 00:00:00,71,0,0.0,86.81649064239815,-21.62702071093627,21.296178606537545,-7.167189419120858,152 days 05:25:09.677419354,40 days 06:00:00,164.81273224196354,0.4365052152231106,0.1607929555415236,1.0886438691541125,0.5368405312982978,16.380654846246717,1.0886438691541116,0.399838774687626,-0.024651038428572903,None,None,0.00038657264147520706,0.09741630565175217,11.701703989179263,0.06340487933088967,0.2685890979335933,-0.8752224421447127,15089.563492063491,1.20395032068668,0.9229230008800634,89 days 03:22:49.014084507
Most Sharpe Ratio,JBHT,false,42,43,false,71,43.66197183098591,1.640639228704326,0.006815127663659052,5.260478310391965,3.003772842552052,0.1431176809368401,0.2862353618736802,0.7528674564018449,0.6527852023718652,0,0,10418,10419 days 00:00:00,1000.0,12701.703989179414,1170.1703989179414,9378.051782958164,100.0,961.7171838221806,57.917401518237234,1514 days 00:00:00,71,0,0.0,86.81649064239815,-21.62702071093627,21.296178606537545,-7.167189419120858,152 days 05:25:09.677419354,40 days 06:00:00,164.81273224196354,0.4365052152231106,0.1607929555415236,1.0886438691541125,0.5368405312982978,16.380654846246717,1.0886438691541116,0.399838774687626,-0.024651038428572903,None,None,0.00038657264147520706,0.09741630565175217,11.701703989179263,0.06340487933088967,0.2685890979335933,-0.8752224421447127,15089.563492063491,1.20395032068668,0.9229230008800634,89 days 03:22:49.014084507
Most Calmar Ratio,JBHT,false,42,43,false,71,43.66197183098591,1.640639228704326,0.006815127663659052,5.260478310391965,3.003772842552052,0.1431176809368401,0.2862353618736802,0.7528674564018449,0.6527852023718652,0,0,10418,10419 days 00:00:00,1000.0,12701.703989179414,1170.1703989179414,9378.051782958164,100.0,961.7171838221806,57.917401518237234,1514 days 00:00:00,71,0,0.0,86.81649064239815,-21.62702071093627,21.296178606537545,-7.167189419120858,152 days 05:25:09.677419354,40 days 06:00:00,164.81273224196354,0.4365052152231106,0.1607929555415236,1.0886438691541125,0.5368405312982978,16.380654846246717,1.0886438691541116,0.399838774687626,-0.024651038428572903,None,None,0.00038657264147520706,0.09741630565175217,11.701703989179263,0.06340487933088967,0.2685890979335933,-0.8752224421447127,15089.563492063491,1.20395032068668,0.9229230008800634,89 days 03:22:49.014084507
Most Sortino Ratio,JBHT,false,42,43,false,71,43.66197183098591,1.640639228704326,0.006815127663659052,5.260478310391965,3.003772842552052,0.1431176809368401,0.2862353618736802,0.7528674564018449,0.6527852023718652,0,0,10418,10419 days 00:00:00,1000.0,12701.703989179414,1170.1703989179414,9378.051782958164,100.0,961.7171838221806,57.917401518237234,1514 days 00:00:00,71,0,0.0,86.81649064239815,-21.62702071093627,21.296178606537545,-7.167189419120858,152 days 05:25:09.677419354,40 days 06:00:00,164.81273224196354,0.4365052152231106,0.1607929555415236,1.0886438691541125,0.5368405312982978,16.380654846246717,1.0886438691541116,0.399838774687626,-0.024651038428572903,None,None,0.00038657264147520706,0.09741630565175217,11.701703989179263,0.06340487933088967,0.2685890979335933,-0.8752224421447127,15089.563492063491,1.20395032068668,0.9229230008800634,89 days 03:22:49.014084507
Least Avg Winning Trade [%],JBHT,false,19,39,false,114,38.59649122807017,1.4910085356283902,0.010942599347283548,3.2714942990749085,2.0699705084742015,0.22979458629295452,0.45958917258590903,0.7517716790156778,0.6152561217828749,0,0,10418,10419 days 00:00:00,1000.0,9729.14291092754,872.914291092754,9378.051782958164,100.0,1124.259395535891,65.06552128524471,4014 days 00:00:00,114,0,0.0,101.75980985343539,-18.0768355180307,17.903375668121203,-5.925688275754189,102 days 18:00:00,22 days 15:05:08.571428571,76.57142904322393,0.4087138227170593,0.12750977084938228,1.0839086836062686,0.7570204669793126,13.902992985069012,1.1163839173413868,0.3741756792403059,-0.024507140848042393,None,None,0.00035566215821109654,0.08962686386919633,8.729142910927532,0.056569688233244486,0.2639155843728481,-0.9069194421938449,15089.563492063491,1.5255688697168885,0.8854945274220087,53 days 13:15:47.368421051
Most Avg Losing Trade [%],JBHT,false,19,39,false,114,38.59649122807017,1.4910085356283902,0.010942599347283548,3.2714942990749085,2.0699705084742015,0.22979458629295452,0.45958917258590903,0.7517716790156778,0.6152561217828749,0,0,10418,10419 days 00:00:00,1000.0,9729.14291092754,872.914291092754,9378.051782958164,100.0,1124.259395535891,65.06552128524471,4014 days 00:00:00,114,0,0.0,101.75980985343539,-18.0768355180307,17.903375668121203,-5.925688275754189,102 days 18:00:00,22 days 15:05:08.571428571,76.57142904322393,0.4087138227170593,0.12750977084938228,1.0839086836062686,0.7570204669793126,13.902992985069012,1.1163839173413868,0.3741756792403059,-0.024507140848042393,None,None,0.00035566215821109654,0.08962686386919633,8.729142910927532,0.056569688233244486,0.2639155843728481,-0.9069194421938449,15089.563492063491,1.5255688697168885,0.8854945274220087,53 days 13:15:47.368421051
Median Profit Factor,JBHT,false,22,37,false,105,39.04761904761905,1.5121223589074306,0.010078709925129584,3.654886115348656,2.3395836179437146,0.21165290842772125,0.4233058168554425,0.7735672762856389,0.6248227917413773,0,0,10418,10419 days 00:00:00,1000.0,10280.836666909587,928.0836666909586,9378.051782958164,100.0,1055.6130752594795,66.73392936339182,4014 days 00:00:00,105,0,0.0,107.93919226879511,-18.076835518030716,19.34176387917274,-6.394519952101149,107 days 18:43:54.146341464,26 days 12:22:30,88.3889206372341,0.4148689135741644,0.12746058221212989,1.0851209977360456,0.7625524541039931,13.896548297191483,1.1110479927627674,0.375808794401162,-0.02442827425022035,None,None,0.000360725989751616,0.09090294941740723,9.28083666690958,0.057980125785631165,0.26370188987196364,-0.9010366237924303,15089.563492063491,1.4641111293808795,0.8854877605706211,58 days 05:56:34.285714286
