Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Median Win Rate [%],FET-USD,true,40,86,112,39.63963963963964,1.1975058081718526,0.15294522907337238,1.7705559350277364,1.079756911174226,4.62969342059938,9.218050292800552,8.197131163201094,1.6892079721579223,0,0,17418,725 days 19:00:00,1000.0,3142.972685750682,214.2972685750682,49.15577430107876,100.0,622.6452364250782,58.528071845840046,271 days 16:00:00,111,1,92.45224850307068,94.42001894851346,-17.7580612217844,11.832251406617072,-4.837124673180185,4 days 11:49:05.454545454,2 days 01:01:47.462686567,18.473157092320776,1.1126736532581751,1.3305388331131556,1.050842233909181,0.8734510045513341,13.695669636528113,1.1539824531674856,0.28772085458712204,-0.01290268125586094,None,None,0.00010338070863688523,0.6252465258358819,2.142972685750662,0.48826468401880163,0.6762848280989975,3.3595543274834605,3 days 00:19:59.999999999,false
Most Avg Winning Trade [%],FET-USD,true,39,84,111,39.09090909090909,1.1891021501042813,0.15156734412676542,1.7537083646615166,1.0546777577684647,4.588356872201171,9.135377196004134,8.046639826831347,1.6429038323544078,0,0,17418,725 days 19:00:00,1000.0,2996.964123721452,199.6964123721452,49.15577430107876,100.0,564.6112133602846,52.172642921826764,242 days 02:00:00,110,1,186.02396615817088,100.52977274542496,-19.298116836041366,12.04054029960369,-4.84828825030137,4 days 13:36:16.744186046,2 days 01:15:13.432835820,16.46309234148437,1.0822721235960624,1.4120268499107207,1.0495307282664976,0.8763563728762787,13.872119854227684,1.155863694548722,0.28648449039881835,-0.012902681255860936,None,None,0.00010092702828877771,0.6104066670905276,1.9969641237214044,0.463885818517781,0.6787798757288841,3.062521956200021,3 days 00:50:43.636363635,false
Most Profit Factor,FET-USD,true,39,81,115,38.59649122807017,1.2310952941368551,0.15707888391319325,1.736003614208916,1.0308253579648083,4.7537030657940065,9.466069583189803,8.252445703094399,1.7384599079381753,0,0,17418,725 days 19:00:00,1000.0,3302.211747112104,230.2211747112104,49.15577430107876,100.0,566.2271928076575,53.823366517347374,241 days 10:00:00,114,1,197.93678388028366,97.59664517980332,-14.61888285493853,11.791083569351226,-4.584332357594821,4 days 09:19:05.454545454,2 days 00:39:25.714285714,18.458552309051043,1.1409028061614692,1.5300106831252476,1.0521980657300438,0.9256272909889585,13.833571331911383,1.15606890042391,0.2884828759523633,-0.012939502945650648,None,None,0.00010670635643801438,0.645360043737111,2.3022117471121146,0.5140239209873101,0.6807687111211476,3.683502151773816,2 days 22:31:34.736842103,false
Least Total Trades,FET-USD,true,44,87,108,40.18691588785047,1.153291659774548,0.14743368928694453,1.6560185048722214,1.023850405600367,4.464347227006545,8.88735790561488,7.393041620097827,1.5249298648624174,0,0,17418,725 days 19:00:00,1000.0,2637.884135634707,163.78841356347073,49.15577430107876,100.0,568.6041057139909,57.42335906453311,247 days 00:00:00,107,1,119.40895011079738,91.45063491079173,-16.989598126073275,11.695908490762735,-5.089532579397966,4 days 10:39:04.186046511,2 days 06:12:11.250000,14.191356874055217,1.0033767631484887,1.094903110732955,1.0457258455642744,0.9057698537571649,13.703752942279333,1.1528489809635427,0.2880065069506063,-0.012967517252320324,None,None,0.00009369429703977818,0.5666631084965784,1.6378841356347107,0.4004350251963038,0.6796840246750974,2.332027943660655,3 days 03:16:49.345794391,false
Least Avg Losing Trade [%],FET-USD,true,44,87,108,40.18691588785047,1.153291659774548,0.14743368928694453,1.6560185048722214,1.023850405600367,4.464347227006545,8.88735790561488,7.393041620097827,1.5249298648624174,0,0,17418,725 days 19:00:00,1000.0,2637.884135634707,163.78841356347073,49.15577430107876,100.0,568.6041057139909,57.42335906453311,247 days 00:00:00,107,1,119.40895011079738,91.45063491079173,-16.989598126073275,11.695908490762735,-5.089532579397966,4 days 10:39:04.186046511,2 days 06:12:11.250000,14.191356874055217,1.0033767631484887,1.094903110732955,1.0457258455642744,0.9057698537571649,13.703752942279333,1.1528489809635427,0.2880065069506063,-0.012967517252320324,None,None,0.00009369429703977818,0.5666631084965784,1.6378841356347107,0.4004350251963038,0.6796840246750974,2.332027943660655,3 days 03:16:49.345794391,false
Most Avg Losing Trade Duration,FET-USD,true,44,87,108,40.18691588785047,1.153291659774548,0.14743368928694453,1.6560185048722214,1.023850405600367,4.464347227006545,8.88735790561488,7.393041620097827,1.5249298648624174,0,0,17418,725 days 19:00:00,1000.0,2637.884135634707,163.78841356347073,49.15577430107876,100.0,568.6041057139909,57.42335906453311,247 days 00:00:00,107,1,119.40895011079738,91.45063491079173,-16.989598126073275,11.695908490762735,-5.089532579397966,4 days 10:39:04.186046511,2 days 06:12:11.250000,14.191356874055217,1.0033767631484887,1.094903110732955,1.0457258455642744,0.9057698537571649,13.703752942279333,1.1528489809635427,0.2880065069506063,-0.012967517252320324,None,None,0.00009369429703977818,0.5666631084965784,1.6378841356347107,0.4004350251963038,0.6796840246750974,2.332027943660655,3 days 03:16:49.345794391,false
Most Expectancy,FET-USD,true,44,80,119,38.13559322033898,1.2109073771530043,0.1625904236996211,1.7355945167891558,1.0182757921188006,4.919049259386841,9.796761970375474,8.53747492240756,1.7765055647029961,0,0,17418,725 days 19:00:00,1000.0,3440.9304707409897,244.09304707409896,49.15577430107876,100.0,665.3000023010558,58.17537997183302,247 days 00:00:00,118,1,166.6775855093706,94.42001894851344,-15.137681625152904,11.781603249267933,-4.457150592273104,4 days 03:16:00,2 days 01:27:07.397260273,19.27332953586115,1.1646114348098595,1.481093951303078,1.0531789387934436,0.9265470055491026,13.621812787386983,1.1634016066456772,0.2892457997187477,-0.012970435037587763,None,None,0.00010940542112562062,0.6616839869677535,2.4409304707410033,0.5358106230999478,0.6837789650539196,3.9657044476408982,2 days 20:26:56.949152541,false
Most Avg Winning Trade Duration,FET-USD,true,36,88,112,38.73873873873874,1.179726583616284,0.15294522907337238,1.6220201502133769,0.9666925358167042,4.62969342059938,9.218050292800552,7.5094560175224885,1.5537812387560652,0,0,17418,725 days 19:00:00,1000.0,2730.5503016506236,173.05503016506236,49.15577430107876,100.0,548.3397966991262,57.06675337683704,271 days 14:00:00,111,1,123.60366414136251,94.49659842992463,-16.635278843442197,11.622814590550476,-4.702011628235082,4 days 18:09:46.046511627,1 days 21:09:42.352941176,14.47699673431768,1.0254414069357523,1.1517334865908988,1.0469756703715125,0.865620325190969,13.948986596058631,1.1503739914888689,0.2854401889159472,-0.01288735371681578,None,None,0.0000954245949270414,0.5771279501187464,1.7305503016506263,0.4173240236336435,0.6773410852986742,2.52054326527544,2 days 23:53:30.810810809,false
Median Worst Trade [%],FET-USD,true,37,88,113,39.285714285714285,1.1415550868847062,0.15432311401997933,1.4546919091658093,0.8792093956496649,4.671029968997589,9.30072338959697,6.794909503371813,1.3806634415822214,0,0,17418,725 days 19:00:00,1000.0,2276.371615219933,127.63716152199332,49.15577430107876,100.0,485.19239404074904,60.91478422489457,380 days 05:00:00,112,1,103.04438355099683,94.49659842992463,-18.680765074050864,11.236119553644802,-4.8744671549088325,4 days 12:30:00,1 days 23:22:03.529411764,10.476135997044054,0.913221469635108,0.8411214100398654,1.0417040946317873,0.8503422476356937,13.947375386746984,1.147193116872984,0.28572483023324474,-0.012887353716815741,None,None,0.00008500193272244693,0.5140916891053591,1.2763716152199311,0.33056885139979286,0.677502078283775,1.5965853114268254,2 days 23:23:02.142857142,false
Least Total Fees Paid,FET-USD,true,30,81,119,38.983050847457626,1.138644473606531,0.1625904236996211,1.1627206978459403,0.6973292320849186,4.919049259386841,9.796761970375474,5.7194803876128235,1.2703440587251988,0,0,17418,725 days 19:00:00,1000.0,2029.5577543751476,102.95577543751475,49.15577430107876,100.0,400.90708645433904,54.18473311235197,241 days 05:00:00,118,1,121.6530511562828,60.97312543997858,-17.87654066419967,10.695524864022124,-4.927681963877734,4 days 07:02:36.521739130,1 days 20:55:50,7.694107654397193,0.8422870107790917,0.7890633952948152,1.038553713130073,0.8340481238885445,14.365144566075475,1.135424737132417,0.2866745457231496,-0.012980091303976867,None,None,0.00007892336561686429,0.4773285152507952,1.0295577543751508,0.2785918895020094,0.6820299371553055,1.0944797819054048,2 days 19:35:05.084745762,false
Median Best Trade [%],FET-USD,true,40,74,133,38.63636363636363,1.1393911725761356,0.1818808129521185,1.0718618053813271,0.6371206535483412,5.497760936961764,10.95418532552532,5.8928399634467725,1.3550887763177264,0,0,17418,725 days 19:00:00,1000.0,2220.916140134274,122.0916140134274,49.15577430107876,100.0,487.93017821862117,57.94173664479065,246 days 17:00:00,132,1,173.04021186286604,58.95479284119295,-12.586620301403654,9.943669361608517,-4.514091100391347,3 days 17:34:07.058823529,1 days 19:37:46.666666666,7.93845400205614,0.8969593778114061,0.8521064101622625,1.0407432189151642,0.8341940499852994,13.929790666563111,1.1479408292052602,0.2915400014829095,-0.013054217559750007,None,None,0.00008460699597741002,0.5117031116713758,1.2209161401342818,0.319223615320982,0.6865804689249472,1.483769521473045,2 days 13:22:43.636363635,false
Mean Best Trade [%],FET-USD,true,51,77,139,38.405797101449274,1.0979299074632498,0.19014812263176026,1.0679510278209516,0.631007853673472,5.745780227351016,11.450223906303824,6.136211899432819,1.326126339565173,0,0,17418,725 days 19:00:00,1000.0,2140.528963915433,114.0528963915433,49.15577430107876,100.0,607.9497182595843,60.465056206192116,241 days 17:00:00,138,1,132.86434908988508,62.58041291765175,-13.569584310811972,10.494686034256286,-4.809895505603433,3 days 13:24:54.339622641,1 days 18:25:24.705882352,7.301917498735861,0.8743166780679525,0.7711665824620186,1.0395103225567213,0.8842282879731292,13.404161350261496,1.1612284955295658,0.2903918808800652,-0.013060371873012615,None,None,0.00008258678955092651,0.4994849032040035,1.14052896391543,0.3024446214890999,0.6875428424698782,1.320233950399604,2 days 10:56:05.217391302,false
Most Calmar Ratio,FET-USD,true,34,50,205,40.19607843137255,1.2186705554874229,0.2810885291078195,0.9610464266450167,0.5943122698709756,8.473992421632794,16.906648294867377,8.143900136227147,1.7831572961743762,0,0,17418,725 days 19:00:00,1000.0,3512.756866843498,251.27568668434978,49.15577430107876,100.0,862.2866109450282,41.53502442728714,193 days 04:00:00,204,1,230.32814867010302,50.495731930240275,-18.931668945091978,8.062377987288325,-3.811979704279174,2 days 10:00:43.902439024,1 days 03:36:23.606557377,11.188376069477442,1.1849967070300693,2.1212803452849385,1.054260230207128,0.7708056963607641,15.283311967970473,1.146448905045872,0.29944050727340543,-0.012585278724310787,None,None,0.00010913467454624125,0.6600465116556671,2.5127568668435027,0.5468666509745976,0.6703530018509801,4.111824404296595,1 days 15:49:42.352941176,false
Least Max Drawdown [%],FET-USD,true,34,49,213,40.09433962264151,1.1818860104586633,0.29211160868067515,0.9045442814158298,0.5579554711200692,8.804684808818465,17.56803306923872,7.96422729348557,1.7502136216808841,0,0,17418,725 days 19:00:00,1000.0,3387.4711723053947,238.74711723053946,49.15577430107876,100.0,1011.9729337417268,40.13814959955513,192 days 07:00:00,212,1,222.11328405758513,50.49573193024028,-18.93166894509197,7.707476804349694,-3.6485995331462053,2 days 07:02:07.058823529,1 days 03:20:47.244094488,10.213952303055692,1.1621797752832217,2.1102869842807173,1.053114459959764,0.7808297422595591,15.23907991354206,1.1502807033432716,0.300119420809076,-0.01261987982328052,None,None,0.00010707905403983756,0.6476141188329375,2.387471172305404,0.5274836094414925,0.6706395423831921,3.8569495776470757,1 days 14:26:53.207547169,false
Most Win Rate [%],FET-USD,true,73,84,166,47.27272727272727,1.0604567538446663,0.22735101619014814,0.7607451583950438,0.5532692061054862,6.861867034102652,13.682397519807097,5.220132123744151,1.0677397552383299,0,0,17418,725 days 19:00:00,1000.0,1648.594721260905,64.85947212609051,49.15577430107876,100.0,795.9572233623692,69.95190626567197,361 days 13:00:00,165,1,23.762727314933727,96.52331822778642,-18.913283993076714,6.53675509198847,-4.417746506205958,2 days 10:41:32.307692307,1 days 16:50:20.689655172,3.786860569369516,0.7157928867074919,0.40862132994056577,1.0325850295404726,0.5069881940541769,20.55457250670355,1.1458024744037993,0.292306550931078,-0.012873204829307294,None,None,0.00006705793550392089,0.40556639392771354,0.6485947212609138,0.1895521420648527,0.6819000855013188,0.3194680187281095,2 days 01:16:43.636363635,false
Mean Worst Trade [%],FET-USD,true,33,50,204,38.91625615763547,1.1706358637629335,0.27971064416121255,0.8838946525225215,0.5291980109835484,8.432655873234586,16.82397519807096,7.453579432914684,1.6383025194371386,0,0,17418,725 days 19:00:00,1000.0,3008.707212244838,200.8707212244838,49.15577430107876,100.0,851.3621680307504,42.83650587848667,192 days 05:00:00,203,1,197.27808907806593,52.29300595258548,-18.249516004447987,8.183264620791855,-3.766510407907136,2 days 10:18:59.240506329,1 days 04:18:23.225806451,8.923296173235357,1.0888473813150765,1.7277566812044727,1.0497578325925314,0.7807579467953492,15.32272058075079,1.146860432107344,0.29808480512705865,-0.012590413765328264,None,None,0.0001001304864070616,0.6055891817899086,2.0087072122448393,0.46587485142347873,0.6693561518440366,3.0864114965243368,1 days 15:59:06.798029555,false
Least Max Drawdown Duration,FET-USD,true,72,81,179,42.13483146067416,1.0722123887992756,0.24526352049603858,0.8036281546533632,0.5209344131288007,7.399242163279366,14.757147778160524,5.9462393255095565,1.1999192337548559,0,0,17418,725 days 19:00:00,1000.0,1896.4688549352352,89.64688549352353,49.15577430107876,100.0,1010.7262611197748,71.76858601234696,168 days 11:00:00,178,1,19.350704153197512,99.26405800155375,-19.992734985227955,7.084567418491193,-3.7698713093062213,2 days 10:51:12,1 days 12:26:47.766990291,4.92763006057325,0.8016544352499133,0.529034976566943,1.036555662336094,0.5463691609827707,20.354794872411144,1.1527755396283283,0.29422691136042795,-0.012985284303607946,None,None,0.00007559642375759252,0.45720717088591956,0.8964688549352371,0.2488340114161265,0.6863916559822807,0.8237305132137073,1 days 21:53:15.505617976,false
Most Best Trade [%],FET-USD,true,73,83,173,44.76744186046512,1.0603031554350413,0.23699621081639682,0.7491651302167504,0.5159724063210177,7.151222872890114,14.26110919738202,5.357446814777726,1.0671376402125132,0,0,17418,725 days 19:00:00,1000.0,1644.8840585512917,64.48840585512917,49.15577430107876,100.0,815.8985399029648,68.4759230531988,361 days 13:00:00,172,1,24.120181771050056,102.2296854334346,-18.913283993076693,6.738354168708143,-4.105230195718378,2 days 11:35:03.896103896,1 days 13:18:56.842105263,3.609092306861868,0.7145897503076115,0.4153023522735233,1.032512494371942,0.5242742377683883,20.492220813681342,1.1494501714897456,0.29211482827683405,-0.012910196795777488,None,None,0.0000670863375239244,0.4057381693446948,0.6448840585513036,0.1886218293498163,0.6833374844563227,0.3119192357776354,1 days 23:17:05.581395348,false
