Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Expectancy,IEX,false,29,89,false,43,46.51162790697674,2.1139943018486766,0.0047661272445134115,9.842680065288906,3.6259642900309106,0.10008867213478165,0.2001773442695633,0.9851407779822525,0.8116984935173468,0,0,9022,9023 days 00:00:00,1000.0,13343.875422830672,1234.3875422830672,6162.268955561861,100.0,549.7092811323228,57.359838861803546,2323 days 00:00:00,43,0,0.0,190.05542544005317,-20.060840900483008,29.9851293295465,-7.6724932079785635,247 days 16:48:00,57 days 18:46:57.391304348,287.06687029838764,0.5611117442510369,0.1926503798241329,1.104528900868489,-0.13039843097171772,8.836787321999353,1.0492301699022317,0.5121501592089828,-0.019057177712811665,None,None,0.0003642052667338129,0.09177972721692086,12.343875422830646,0.07504731903451978,0.1968536925762013,-0.7996861949414024,13067.579365079364,0.8719124018658828,1.1407831883073665,146 days 02:47:26.511627907
Most Profit Factor,IEX,false,29,88,false,44,47.72727272727273,2.1591611331123706,0.004876967412990468,9.366203223865579,3.6229557506203203,0.10241631567279982,0.20483263134559965,0.9592520260310126,0.8113873554072508,0,0,9022,9023 days 00:00:00,1000.0,13315.6277503065,1231.5627750306498,6162.268955561861,100.0,550.0243461865225,57.359838861803546,2323 days 00:00:00,44,0,0.0,190.05542544005317,-20.060840900483008,27.922601940164654,-7.576595604059663,235 days 20:34:17.142857144,57 days 17:44:20.869565217,279.9006306887841,0.5608374428995754,0.1924844225652926,1.1044963091808035,-0.12983379505407777,8.84774797622743,1.0495426466618216,0.5118967828418229,-0.01904475672914976,None,None,0.00036392806340572985,0.09170987197824391,12.315627750306577,0.07498369443107866,0.19680006998158386,-0.80014459220916,13067.579365079364,0.8819926489069212,1.2089686466394838,142 days 18:00:00
Most Best Trade [%],IEX,false,28,88,false,44,45.45454545454545,2.060806430281268,0.004876967412990468,9.180669151813433,3.3820847860797323,0.10241631567279982,0.20483263134559965,0.94025030993966,0.7898888625549868,0,0,9022,9023 days 00:00:00,1000.0,12217.932540815234,1121.7932540815234,6162.268955561861,100.0,521.0704763939154,57.25155073059381,2879 days 00:00:00,44,0,0.0,191.91537700489445,-20.060840900483008,29.094181239916576,-7.413924254939189,243 days 21:36:00,58 days 09:00:00,254.95301229125533,0.5463392706550986,0.18611019875369259,1.1017162285324553,-0.13007397400990756,8.872911471258398,1.0489956223817687,0.5108841259209644,-0.01903530280628948,None,None,0.00035429255836160346,0.08928172470712407,11.217932540815266,0.07240382363497799,0.19667371190238994,-0.8179577583888107,13067.579365079364,0.8819926489069212,1.069832139662758,142 days 16:54:32.727272727
Mean Omega Ratio,IEX,false,34,81,false,43,46.51162790697674,1.933719598732899,0.0047661272445134115,8.970856561823862,3.304791512920929,0.10008867213478165,0.2001773442695633,0.897881121184543,0.7228078877305405,0,0,9022,9023 days 00:00:00,1000.0,9444.146741269518,844.4146741269518,6162.268955561861,100.0,424.76626823047167,61.13883376180389,2975 days 00:00:00,43,0,0.0,188.21894684618917,-19.57701635835458,28.664735650350025,-8.154255689068453,247 days 12:00:00,57 days 11:28:41.739130435,196.37550561091902,0.5025261864128512,0.1555215407917851,1.0931000546259722,-0.17192295041905284,8.809878937835956,1.040740275106485,0.5101255230125522,-0.0190811061057838,None,None,0.0003256790506098413,0.08207112075368,8.444146741269508,0.06471888168440976,0.1965521634237159,-0.8629701689075401,13067.579365079364,0.8719124018658828,0.92922512113309,145 days 20:39:04.186046511
Most Total Return [%],IEX,false,30,52,false,65,47.69230769230769,1.8697275907300426,0.007204610951008645,5.778628851740132,3.299640714753069,0.15129682997118157,0.30259365994236315,0.874288226848291,0.8762567067254772,0,0,9022,9023 days 00:00:00,1000.0,16507.535299318166,1550.7535299318165,6162.268955561861,100.0,963.3108570978272,33.24501437802591,845 days 00:00:00,65,0,0.0,81.65358115038171,-18.625717127442343,19.171558048250738,-6.432571298019541,155 days 10:50:19.354838708,35 days 05:38:49.411764706,238.5774661433564,0.5974059915243122,0.3612657170906434,1.115510570123843,0.10319276308367098,11.009072482425735,1.0623729451434591,0.4830703484549639,-0.018614506031212903,None,None,0.0003875816565649275,0.09767057745436172,15.507535299318121,0.08145435218996311,0.196761599029096,-0.7483469901890347,13067.579365079364,1.0720012839966455,1.3731674477047298,92 days 13:39:41.538461537
Most Sharpe Ratio,IEX,false,30,52,false,65,47.69230769230769,1.8697275907300426,0.007204610951008645,5.778628851740132,3.299640714753069,0.15129682997118157,0.30259365994236315,0.874288226848291,0.8762567067254772,0,0,9022,9023 days 00:00:00,1000.0,16507.535299318166,1550.7535299318165,6162.268955561861,100.0,963.3108570978272,33.24501437802591,845 days 00:00:00,65,0,0.0,81.65358115038171,-18.625717127442343,19.171558048250738,-6.432571298019541,155 days 10:50:19.354838708,35 days 05:38:49.411764706,238.5774661433564,0.5974059915243122,0.3612657170906434,1.115510570123843,0.10319276308367098,11.009072482425735,1.0623729451434591,0.4830703484549639,-0.018614506031212903,None,None,0.0003875816565649275,0.09767057745436172,15.507535299318121,0.08145435218996311,0.196761599029096,-0.7483469901890347,13067.579365079364,1.0720012839966455,1.3731674477047298,92 days 13:39:41.538461537
Most Calmar Ratio,IEX,false,30,52,false,65,47.69230769230769,1.8697275907300426,0.007204610951008645,5.778628851740132,3.299640714753069,0.15129682997118157,0.30259365994236315,0.874288226848291,0.8762567067254772,0,0,9022,9023 days 00:00:00,1000.0,16507.535299318166,1550.7535299318165,6162.268955561861,100.0,963.3108570978272,33.24501437802591,845 days 00:00:00,65,0,0.0,81.65358115038171,-18.625717127442343,19.171558048250738,-6.432571298019541,155 days 10:50:19.354838708,35 days 05:38:49.411764706,238.5774661433564,0.5974059915243122,0.3612657170906434,1.115510570123843,0.10319276308367098,11.009072482425735,1.0623729451434591,0.4830703484549639,-0.018614506031212903,None,None,0.0003875816565649275,0.09767057745436172,15.507535299318121,0.08145435218996311,0.196761599029096,-0.7483469901890347,13067.579365079364,1.0720012839966455,1.3731674477047298,92 days 13:39:41.538461537
Most Omega Ratio,IEX,false,30,52,false,65,47.69230769230769,1.8697275907300426,0.007204610951008645,5.778628851740132,3.299640714753069,0.15129682997118157,0.30259365994236315,0.874288226848291,0.8762567067254772,0,0,9022,9023 days 00:00:00,1000.0,16507.535299318166,1550.7535299318165,6162.268955561861,100.0,963.3108570978272,33.24501437802591,845 days 00:00:00,65,0,0.0,81.65358115038171,-18.625717127442343,19.171558048250738,-6.432571298019541,155 days 10:50:19.354838708,35 days 05:38:49.411764706,238.5774661433564,0.5974059915243122,0.3612657170906434,1.115510570123843,0.10319276308367098,11.009072482425735,1.0623729451434591,0.4830703484549639,-0.018614506031212903,None,None,0.0003875816565649275,0.09767057745436172,15.507535299318121,0.08145435218996311,0.196761599029096,-0.7483469901890347,13067.579365079364,1.0720012839966455,1.3731674477047298,92 days 13:39:41.538461537
Most Sortino Ratio,IEX,false,30,52,false,65,47.69230769230769,1.8697275907300426,0.007204610951008645,5.778628851740132,3.299640714753069,0.15129682997118157,0.30259365994236315,0.874288226848291,0.8762567067254772,0,0,9022,9023 days 00:00:00,1000.0,16507.535299318166,1550.7535299318165,6162.268955561861,100.0,963.3108570978272,33.24501437802591,845 days 00:00:00,65,0,0.0,81.65358115038171,-18.625717127442343,19.171558048250738,-6.432571298019541,155 days 10:50:19.354838708,35 days 05:38:49.411764706,238.5774661433564,0.5974059915243122,0.3612657170906434,1.115510570123843,0.10319276308367098,11.009072482425735,1.0623729451434591,0.4830703484549639,-0.018614506031212903,None,None,0.0003875816565649275,0.09767057745436172,15.507535299318121,0.08145435218996311,0.196761599029096,-0.7483469901890347,13067.579365079364,1.0720012839966455,1.3731674477047298,92 days 13:39:41.538461537
Least Max Drawdown Duration,IEX,false,29,54,false,64,48.4375,1.8781487854303027,0.007093770782531589,5.770236183275777,3.294848437678193,0.1489691864331634,0.2979383728663268,0.8595873897497944,0.8614981073850727,0,0,9022,9023 days 00:00:00,1000.0,15588.858517008193,1458.8858517008193,6162.268955561861,100.0,874.5534023798435,33.26079029801299,1174 days 00:00:00,64,0,0.0,81.65358115038171,-18.62571712744234,19.02046816167853,-6.676951432799536,155 days 13:56:07.741935484,36 days 06:32:43.636363636,227.95091432825302,0.5876027800047277,0.3533028935810465,1.1134993753050835,0.10302426192863133,11.005642009815412,1.0615764976955535,0.4828266228430568,-0.01862926382635973,None,None,0.0003812427481504528,0.0960731725339141,14.588858517008232,0.07972626482444589,0.19677252214772187,-0.7632550831160855,13067.579365079364,1.0637231579185167,1.366673647963457,94 days 01:29:59.999999999
