Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Least Total Trades,HII,false,9,53,false,34,48.484848484848484,2.287300479579699,0.00935904707884288,7.372255175257548,2.172703680311674,0.20249574588769145,0.399035734543392,1.4928503105881707,1.3935396035462015,0,0,3526,3527 days 00:00:00,1000.0,6129.629453427225,512.9629453427225,447.66603929534926,100.0,289.82599737141504,25.25941130679974,670 days 00:00:00,33,1,301.9735876333507,131.46666486109234,-8.996040898043356,20.093388642279336,-4.600576323115901,110 days 21:00:00,20 days 21:10:35.294117647,146.2926019937538,0.9510399602700872,0.8171011482462313,1.1930967591078991,-0.0285010240660282,7.972209653773449,1.0623748533273794,0.4838031131678587,-0.01708174817513047,None,None,0.0005827261754270776,0.14684699620762356,5.129629453427203,0.1383118281244191,0.18582856102343587,0.14586075403475796,5107.103174603175,0.4846942061207169,1.2279666518780143,64 days 12:21:49.090909091
Most Win Rate [%],HII,false,9,53,false,34,48.484848484848484,2.287300479579699,0.00935904707884288,7.372255175257548,2.172703680311674,0.20249574588769145,0.399035734543392,1.4928503105881707,1.3935396035462015,0,0,3526,3527 days 00:00:00,1000.0,6129.629453427225,512.9629453427225,447.66603929534926,100.0,289.82599737141504,25.25941130679974,670 days 00:00:00,33,1,301.9735876333507,131.46666486109234,-8.996040898043356,20.093388642279336,-4.600576323115901,110 days 21:00:00,20 days 21:10:35.294117647,146.2926019937538,0.9510399602700872,0.8171011482462313,1.1930967591078991,-0.0285010240660282,7.972209653773449,1.0623748533273794,0.4838031131678587,-0.01708174817513047,None,None,0.0005827261754270776,0.14684699620762356,5.129629453427203,0.1383118281244191,0.18582856102343587,0.14586075403475796,5107.103174603175,0.4846942061207169,1.2279666518780143,64 days 12:21:49.090909091
Most Expectancy,HII,false,9,53,false,34,48.484848484848484,2.287300479579699,0.00935904707884288,7.372255175257548,2.172703680311674,0.20249574588769145,0.399035734543392,1.4928503105881707,1.3935396035462015,0,0,3526,3527 days 00:00:00,1000.0,6129.629453427225,512.9629453427225,447.66603929534926,100.0,289.82599737141504,25.25941130679974,670 days 00:00:00,33,1,301.9735876333507,131.46666486109234,-8.996040898043356,20.093388642279336,-4.600576323115901,110 days 21:00:00,20 days 21:10:35.294117647,146.2926019937538,0.9510399602700872,0.8171011482462313,1.1930967591078991,-0.0285010240660282,7.972209653773449,1.0623748533273794,0.4838031131678587,-0.01708174817513047,None,None,0.0005827261754270776,0.14684699620762356,5.129629453427203,0.1383118281244191,0.18582856102343587,0.14586075403475796,5107.103174603175,0.4846942061207169,1.2279666518780143,64 days 12:21:49.090909091
Most Max Drawdown Duration,HII,false,10,48,false,36,45.714285714285715,2.039893207983684,0.009926262053318207,6.669300501961109,1.9655333953099605,0.2144072603516733,0.42285876347135565,1.4299464490875209,1.3239840436514996,0,0,3526,3527 days 00:00:00,1000.0,5550.048311415581,455.00483114155816,447.66603929534926,100.0,303.2769217042121,29.31242695644769,956 days 00:00:00,35,1,273.42076921134503,130.63228215197304,-9.445090161620698,19.987026023813982,-4.545626253283413,106 days 10:30:00,21 days 11:22:06.315789473,122.18935834869245,0.9059977062354388,0.6620322832952844,1.184073799746944,-0.037467876552095325,8.065369651530805,1.063271195727026,0.4757322175732218,-0.016888084274292045,None,None,0.0005543701135921645,0.13970126862522547,4.550048311415591,0.13026200350997041,0.1855749762488344,0.01639345226580187,5107.103174603175,0.49874622345884695,1.0094664894496563,60 days 07:32:34.285714284
Least Max Drawdown [%],HII,false,3,59,false,51,40.0,2.1592444909183186,0.014180374361883154,5.2154325628985605,1.9213234713201552,0.30374361883153717,0.6015314804310834,1.5841543604266473,1.5147210119052967,0,0,3526,3527 days 00:00:00,1000.0,7262.686002558601,626.2686002558601,447.66603929534926,100.0,511.27103053690826,22.708083924712252,666 days 00:00:00,50,1,396.0337249767408,129.69619902220748,-12.386711026231362,17.588356031573024,-3.0331830828844155,89 days 00:00:00,11 days 05:35:59.999999999,117.33304555163726,1.0245122688031236,1.0029811557881625,1.2104319201168852,0.020484899530234964,8.147973022561366,1.1002963823284704,0.4794463087248323,-0.01685147899791036,None,None,0.0006316748772738708,0.15918206907301544,6.2626860025585716,0.15219075610336685,0.18699205038124542,0.3989638375107501,5107.103174603175,0.5936267431395656,1.2731456317829464,42 days 08:09:35.999999999
Most Calmar Ratio,HII,false,3,59,false,51,40.0,2.1592444909183186,0.014180374361883154,5.2154325628985605,1.9213234713201552,0.30374361883153717,0.6015314804310834,1.5841543604266473,1.5147210119052967,0,0,3526,3527 days 00:00:00,1000.0,7262.686002558601,626.2686002558601,447.66603929534926,100.0,511.27103053690826,22.708083924712252,666 days 00:00:00,50,1,396.0337249767408,129.69619902220748,-12.386711026231362,17.588356031573024,-3.0331830828844155,89 days 00:00:00,11 days 05:35:59.999999999,117.33304555163726,1.0245122688031236,1.0029811557881625,1.2104319201168852,0.020484899530234964,8.147973022561366,1.1002963823284704,0.4794463087248323,-0.01685147899791036,None,None,0.0006316748772738708,0.15918206907301544,6.2626860025585716,0.15219075610336685,0.18699205038124542,0.3989638375107501,5107.103174603175,0.5936267431395656,1.2731456317829464,42 days 08:09:35.999999999
Most Total Return [%],HII,false,3,41,false,60,40.67796610169492,2.2588060038595867,0.016732841747022123,4.2943704409124335,1.8984138990955686,0.3573454339194555,0.7087351106069201,1.534573668618737,1.56532549459847,0,0,3526,3527 days 00:00:00,1000.0,7830.335317182027,683.0335317182028,447.66603929534926,100.0,589.8415621128795,24.590486222369552,447 days 00:00:00,59,1,439.96708303811465,92.27314447114698,-7.946215596351736,14.737156222046185,-2.8663969518649974,72 days 20:00:00,9 days 18:30:51.428571428,108.31132600243934,1.0561841975622668,0.9652388123566739,1.2195156442818254,0.048831513320072864,8.309535957938737,1.1005646455864966,0.47634993721222263,-0.016872867546872738,None,None,0.0006534978276713878,0.16468145257318972,6.830335317182061,0.1584026839252053,0.18765113065376918,0.5257657980787078,5107.103174603175,0.643878605813319,1.5181580339722298,35 days 10:10:10.169491525
Most Total Fees Paid,HII,false,3,41,false,60,40.67796610169492,2.2588060038595867,0.016732841747022123,4.2943704409124335,1.8984138990955686,0.3573454339194555,0.7087351106069201,1.534573668618737,1.56532549459847,0,0,3526,3527 days 00:00:00,1000.0,7830.335317182027,683.0335317182028,447.66603929534926,100.0,589.8415621128795,24.590486222369552,447 days 00:00:00,59,1,439.96708303811465,92.27314447114698,-7.946215596351736,14.737156222046185,-2.8663969518649974,72 days 20:00:00,9 days 18:30:51.428571428,108.31132600243934,1.0561841975622668,0.9652388123566739,1.2195156442818254,0.048831513320072864,8.309535957938737,1.1005646455864966,0.47634993721222263,-0.016872867546872738,None,None,0.0006534978276713878,0.16468145257318972,6.830335317182061,0.1584026839252053,0.18765113065376918,0.5257657980787078,5107.103174603175,0.643878605813319,1.5181580339722298,35 days 10:10:10.169491525
Most Sharpe Ratio,HII,false,3,41,false,60,40.67796610169492,2.2588060038595867,0.016732841747022123,4.2943704409124335,1.8984138990955686,0.3573454339194555,0.7087351106069201,1.534573668618737,1.56532549459847,0,0,3526,3527 days 00:00:00,1000.0,7830.335317182027,683.0335317182028,447.66603929534926,100.0,589.8415621128795,24.590486222369552,447 days 00:00:00,59,1,439.96708303811465,92.27314447114698,-7.946215596351736,14.737156222046185,-2.8663969518649974,72 days 20:00:00,9 days 18:30:51.428571428,108.31132600243934,1.0561841975622668,0.9652388123566739,1.2195156442818254,0.048831513320072864,8.309535957938737,1.1005646455864966,0.47634993721222263,-0.016872867546872738,None,None,0.0006534978276713878,0.16468145257318972,6.830335317182061,0.1584026839252053,0.18765113065376918,0.5257657980787078,5107.103174603175,0.643878605813319,1.5181580339722298,35 days 10:10:10.169491525
Most Omega Ratio,HII,false,3,41,false,60,40.67796610169492,2.2588060038595867,0.016732841747022123,4.2943704409124335,1.8984138990955686,0.3573454339194555,0.7087351106069201,1.534573668618737,1.56532549459847,0,0,3526,3527 days 00:00:00,1000.0,7830.335317182027,683.0335317182028,447.66603929534926,100.0,589.8415621128795,24.590486222369552,447 days 00:00:00,59,1,439.96708303811465,92.27314447114698,-7.946215596351736,14.737156222046185,-2.8663969518649974,72 days 20:00:00,9 days 18:30:51.428571428,108.31132600243934,1.0561841975622668,0.9652388123566739,1.2195156442818254,0.048831513320072864,8.309535957938737,1.1005646455864966,0.47634993721222263,-0.016872867546872738,None,None,0.0006534978276713878,0.16468145257318972,6.830335317182061,0.1584026839252053,0.18765113065376918,0.5257657980787078,5107.103174603175,0.643878605813319,1.5181580339722298,35 days 10:10:10.169491525
