Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Return [%],INCY,false,45,72,false,43,41.86046511627907,1.4114260627051047,0.0054416603391546445,14.674938749901244,4.8655166236548615,0.11427486712224753,0.22854973424449507,1.676976675672086,0.8262457805931553,0,0,7902,7903 days 00:00:00,1000.0,21343.75245567009,2034.375245567009,3131.9999186197897,100.0,1523.4054999982259,91.06704411993609,3450 days 00:00:00,43,0,0.0,212.37790842592034,-39.75772010555063,52.25002602753847,-12.379124089997557,179 days 08:00:00,44 days 20:09:36,473.1105222248857,0.5290694519425333,0.16673489947265951,1.1236172501290014,1.352850301630546,39.87157593941933,1.1700521773327943,0.35743730676743385,-0.035254259163655106,None,None,0.0007720499617066716,0.19455659035008124,20.343752455669883,0.10251868688993238,0.4425674018251813,-0.3504548855596657,11445.357142857143,0.8159996196008382,0.6530276318044392,101 days 03:20:55.813953489
Most Expectancy,INCY,false,45,72,false,43,41.86046511627907,1.4114260627051047,0.0054416603391546445,14.674938749901244,4.8655166236548615,0.11427486712224753,0.22854973424449507,1.676976675672086,0.8262457805931553,0,0,7902,7903 days 00:00:00,1000.0,21343.75245567009,2034.375245567009,3131.9999186197897,100.0,1523.4054999982259,91.06704411993609,3450 days 00:00:00,43,0,0.0,212.37790842592034,-39.75772010555063,52.25002602753847,-12.379124089997557,179 days 08:00:00,44 days 20:09:36,473.1105222248857,0.5290694519425333,0.16673489947265951,1.1236172501290014,1.352850301630546,39.87157593941933,1.1700521773327943,0.35743730676743385,-0.035254259163655106,None,None,0.0007720499617066716,0.19455659035008124,20.343752455669883,0.10251868688993238,0.4425674018251813,-0.3504548855596657,11445.357142857143,0.8159996196008382,0.6530276318044392,101 days 03:20:55.813953489
Most Sharpe Ratio,INCY,false,45,72,false,43,41.86046511627907,1.4114260627051047,0.0054416603391546445,14.674938749901244,4.8655166236548615,0.11427486712224753,0.22854973424449507,1.676976675672086,0.8262457805931553,0,0,7902,7903 days 00:00:00,1000.0,21343.75245567009,2034.375245567009,3131.9999186197897,100.0,1523.4054999982259,91.06704411993609,3450 days 00:00:00,43,0,0.0,212.37790842592034,-39.75772010555063,52.25002602753847,-12.379124089997557,179 days 08:00:00,44 days 20:09:36,473.1105222248857,0.5290694519425333,0.16673489947265951,1.1236172501290014,1.352850301630546,39.87157593941933,1.1700521773327943,0.35743730676743385,-0.035254259163655106,None,None,0.0007720499617066716,0.19455659035008124,20.343752455669883,0.10251868688993238,0.4425674018251813,-0.3504548855596657,11445.357142857143,0.8159996196008382,0.6530276318044392,101 days 03:20:55.813953489
Most Calmar Ratio,INCY,false,45,72,false,43,41.86046511627907,1.4114260627051047,0.0054416603391546445,14.674938749901244,4.8655166236548615,0.11427486712224753,0.22854973424449507,1.676976675672086,0.8262457805931553,0,0,7902,7903 days 00:00:00,1000.0,21343.75245567009,2034.375245567009,3131.9999186197897,100.0,1523.4054999982259,91.06704411993609,3450 days 00:00:00,43,0,0.0,212.37790842592034,-39.75772010555063,52.25002602753847,-12.379124089997557,179 days 08:00:00,44 days 20:09:36,473.1105222248857,0.5290694519425333,0.16673489947265951,1.1236172501290014,1.352850301630546,39.87157593941933,1.1700521773327943,0.35743730676743385,-0.035254259163655106,None,None,0.0007720499617066716,0.19455659035008124,20.343752455669883,0.10251868688993238,0.4425674018251813,-0.3504548855596657,11445.357142857143,0.8159996196008382,0.6530276318044392,101 days 03:20:55.813953489
Most Omega Ratio,INCY,false,45,72,false,43,41.86046511627907,1.4114260627051047,0.0054416603391546445,14.674938749901244,4.8655166236548615,0.11427486712224753,0.22854973424449507,1.676976675672086,0.8262457805931553,0,0,7902,7903 days 00:00:00,1000.0,21343.75245567009,2034.375245567009,3131.9999186197897,100.0,1523.4054999982259,91.06704411993609,3450 days 00:00:00,43,0,0.0,212.37790842592034,-39.75772010555063,52.25002602753847,-12.379124089997557,179 days 08:00:00,44 days 20:09:36,473.1105222248857,0.5290694519425333,0.16673489947265951,1.1236172501290014,1.352850301630546,39.87157593941933,1.1700521773327943,0.35743730676743385,-0.035254259163655106,None,None,0.0007720499617066716,0.19455659035008124,20.343752455669883,0.10251868688993238,0.4425674018251813,-0.3504548855596657,11445.357142857143,0.8159996196008382,0.6530276318044392,101 days 03:20:55.813953489
Most Sortino Ratio,INCY,false,45,72,false,43,41.86046511627907,1.4114260627051047,0.0054416603391546445,14.674938749901244,4.8655166236548615,0.11427486712224753,0.22854973424449507,1.676976675672086,0.8262457805931553,0,0,7902,7903 days 00:00:00,1000.0,21343.75245567009,2034.375245567009,3131.9999186197897,100.0,1523.4054999982259,91.06704411993609,3450 days 00:00:00,43,0,0.0,212.37790842592034,-39.75772010555063,52.25002602753847,-12.379124089997557,179 days 08:00:00,44 days 20:09:36,473.1105222248857,0.5290694519425333,0.16673489947265951,1.1236172501290014,1.352850301630546,39.87157593941933,1.1700521773327943,0.35743730676743385,-0.035254259163655106,None,None,0.0007720499617066716,0.19455659035008124,20.343752455669883,0.10251868688993238,0.4425674018251813,-0.3504548855596657,11445.357142857143,0.8159996196008382,0.6530276318044392,101 days 03:20:55.813953489
Median Best Trade [%],INCY,false,48,69,false,41,43.90243902439025,1.3935378556760567,0.005188559858263731,14.356692025355192,4.760001039904099,0.10895975702353834,0.21791951404707668,1.5643016747444722,0.7498294426920893,0,0,7902,7903 days 00:00:00,1000.0,12763.672116328566,1176.3672116328567,3131.9999186197897,100.0,831.2393751344172,91.28510534717324,3450 days 00:00:00,41,0,0.0,212.3779084259204,-40.73592017738358,51.113600410654534,-14.409584102270385,182 days 22:40:00.000000002,46 days 00:00:00,286.9188321055749,0.48585170507010383,0.1367263568575102,1.1135024379301741,1.1707274649606738,39.8913501865288,1.1611704114634998,0.35697115384615385,-0.035404111500081846,None,None,0.000715100097317034,0.18020522452389257,11.763672116328534,0.08459058673377595,0.4463852221215808,-0.6244038179441402,11445.357142857143,0.7967969387190367,0.5992219733708244,106 days 02:55:36.585365855
Least Worst Trade [%],INCY,false,55,70,false,38,39.473684210526315,1.3223947470683735,0.00480890913692736,17.11744308894482,4.729446423543421,0.10098709187547457,0.20197418375094914,1.728640797896478,0.7247997069804636,0,0,7902,7903 days 00:00:00,1000.0,10633.769273801254,963.3769273801255,3131.9999186197897,100.0,698.1957640630536,93.311858348335,3489 days 00:00:00,38,0,0.0,277.16210371519077,-42.585069817400644,66.95936810267091,-15.388160180876543,212 days 16:00:00,51 days 01:02:36.521739130,253.52024404740132,0.47039960514280144,0.12363526387205745,1.1091910796614763,1.1523965554040054,39.39253119730811,1.1625688987019707,0.35673819742489266,-0.03554832368013322,None,None,0.0006944370039890938,0.17499812500525164,9.633769273801157,0.07829499930195238,0.44772630279144904,-0.69240838045594,11445.357142857143,0.7670921294714227,0.47577813408682024,114 days 20:12:37.894736841
Median Sortino Ratio,INCY,false,61,63,false,38,39.473684210526315,1.3159949217825553,0.00480890913692736,17.07581488416372,4.717944801297767,0.10098709187547457,0.20197418375094914,1.7244368865556376,0.7228153910327361,0,0,7902,7903 days 00:00:00,1000.0,10476.683064229075,947.6683064229074,3131.9999186197897,100.0,701.3539473896228,93.26586699817423,3489 days 00:00:00,38,0,0.0,278.00252258167177,-42.585069817400644,66.89182991123651,-15.412890568275058,212 days 19:12:00,51 days 00:00:00,249.38639642708097,0.4691222885226483,0.12287450888649225,1.1088742528235773,1.1526113902111699,39.3952509041226,1.1627704508674555,0.35673819742489266,-0.035548323680133206,None,None,0.000692541382842282,0.17452042847625507,9.476683064229057,0.07778340978281917,0.44771986606082365,-0.6974239045189612,11445.357142857143,0.7670921294714227,0.47217931646251815,114 days 20:50:31.578947368
Mean Best Trade [%],INCY,false,51,63,false,44,43.18181818181818,1.3358544421550884,0.005568210579600101,13.461384880761411,4.711112778310311,0.11693242217160213,0.23386484434320426,1.5740723398916152,0.7476754867518818,0,0,7902,7903 days 00:00:00,1000.0,12459.885509315087,1145.9885509315088,3131.9999186197897,100.0,951.820300890809,91.06746532668382,3450 days 00:00:00,44,0,0.0,214.20526283207812,-40.735920177383576,49.60041966201826,-14.004281552993799,169 days 12:37:53.684210526,45 days 03:50:23.999999999,260.45194339352486,0.4835522678813429,0.13567974198597865,1.1128502875517206,1.198994406714506,40.09857717231165,1.164847627577017,0.3562725244551227,-0.035457755555497884,None,None,0.0007102714224145978,0.17898839844847866,11.459885509315024,0.08375782476042737,0.4454793932024265,-0.6341032628645396,11445.357142857143,0.8254334546206948,0.5836136450932191,98 days 20:43:38.181818180
