Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Least Total Trades,ETC-USD,false,9,38,38,45.94594594594595,1.117919419925896,0.0137444279346211,3.1110226734205177,1.2517724366425753,0.4234769687964339,0.8358098068350669,1.317446451597099,0.6429080466424358,0,0,2692,2693 days 00:00:00,1000.0,2026.2388627908563,102.62388627908562,28.619618287324577,100.0,141.36725969171778,56.2366081877028,1838 days 00:00:00,37,1,463.97770597402916,65.08220464459681,-38.331242409422316,20.38526571222599,-11.572083909564135,69 days 08:28:14.117647059,13 days 08:24:00,15.196247481535806,0.4411689954761055,0.1786089697551364,1.0996642907773369,-0.008186445691756201,16.120575049072603,1.1122879879928924,0.4106862231534836,-0.03253031590747596,None,None,0.00058612781177592,0.14770420856753183,1.0262388627908448,0.06831386350356983,0.40293412354550767,2.585788085948617,39 days 01:56:45.405405405,false
Median Worst Trade [%],ETC-USD,false,9,38,38,45.94594594594595,1.117919419925896,0.0137444279346211,3.1110226734205177,1.2517724366425753,0.4234769687964339,0.8358098068350669,1.317446451597099,0.6429080466424358,0,0,2692,2693 days 00:00:00,1000.0,2026.2388627908563,102.62388627908562,28.619618287324577,100.0,141.36725969171778,56.2366081877028,1838 days 00:00:00,37,1,463.97770597402916,65.08220464459681,-38.331242409422316,20.38526571222599,-11.572083909564135,69 days 08:28:14.117647059,13 days 08:24:00,15.196247481535806,0.4411689954761055,0.1786089697551364,1.0996642907773369,-0.008186445691756201,16.120575049072603,1.1122879879928924,0.4106862231534836,-0.03253031590747596,None,None,0.00058612781177592,0.14770420856753183,1.0262388627908448,0.06831386350356983,0.40293412354550767,2.585788085948617,39 days 01:56:45.405405405,false
Most Expectancy,ETC-USD,false,9,38,38,45.94594594594595,1.117919419925896,0.0137444279346211,3.1110226734205177,1.2517724366425753,0.4234769687964339,0.8358098068350669,1.317446451597099,0.6429080466424358,0,0,2692,2693 days 00:00:00,1000.0,2026.2388627908563,102.62388627908562,28.619618287324577,100.0,141.36725969171778,56.2366081877028,1838 days 00:00:00,37,1,463.97770597402916,65.08220464459681,-38.331242409422316,20.38526571222599,-11.572083909564135,69 days 08:28:14.117647059,13 days 08:24:00,15.196247481535806,0.4411689954761055,0.1786089697551364,1.0996642907773369,-0.008186445691756201,16.120575049072603,1.1122879879928924,0.4106862231534836,-0.03253031590747596,None,None,0.00058612781177592,0.14770420856753183,1.0262388627908448,0.06831386350356983,0.40293412354550767,2.585788085948617,39 days 01:56:45.405405405,false
Least Max Drawdown [%],ETC-USD,false,10,38,38,45.94594594594595,1.1209048282168528,0.0137444279346211,3.0789262470178045,1.2388578982083476,0.4234769687964339,0.8358098068350669,1.30385435423488,0.6389447505693708,0,0,2692,2693 days 00:00:00,1000.0,2007.8267049074948,100.78267049074947,28.619618287324577,100.0,134.26990395515142,53.83045040906548,1838 days 00:00:00,37,1,456.74017055354017,63.4285789208022,-33.01627453510736,20.415491046187647,-11.657153832276563,69 days 12:42:21.176470588,13 days 02:24:00,14.894230658214894,0.4385531360562709,0.1840648986321388,1.0996625985538893,-0.0034481920995946985,16.53207689644122,1.113724780121076,0.4092098377812664,-0.03259032602147416,None,None,0.0005817904418853728,0.14661119135511394,1.0078267049074974,0.0674017007664034,0.4023380101566654,2.521454041732813,39 days 00:38:55.135135135,false
Most Profit Factor,ETC-USD,false,7,47,38,43.24324324324324,1.1464560403112094,0.0137444279346211,2.7606989469790983,1.0454717905719662,0.4234769687964339,0.8358098068350669,1.1690924218262155,0.6541357308896649,0,0,2692,2693 days 00:00:00,1000.0,2027.7869746083147,102.77869746083148,28.619618287324577,100.0,132.78759231011787,56.59008574631119,971 days 00:00:00,37,1,470.43047245091964,68.74746607244717,-29.31824799751433,18.951531408675063,-9.575173404789254,72 days 07:30:00,16 days 08:00:00,15.063689247497152,0.43879790005225194,0.17769463193640733,1.099564742225712,0.6014563795050936,20.045698824197203,1.1232562512470516,0.414390756302521,-0.03298217172634755,None,None,0.0005792709773718497,0.14597628629770612,1.0277869746083113,0.06839021620389274,0.4003722163051761,2.591197353821851,40 days 12:58:22.702702702,false
Most Max Drawdown Duration,ETC-USD,false,7,47,38,43.24324324324324,1.1464560403112094,0.0137444279346211,2.7606989469790983,1.0454717905719662,0.4234769687964339,0.8358098068350669,1.1690924218262155,0.6541357308896649,0,0,2692,2693 days 00:00:00,1000.0,2027.7869746083147,102.77869746083148,28.619618287324577,100.0,132.78759231011787,56.59008574631119,971 days 00:00:00,37,1,470.43047245091964,68.74746607244717,-29.31824799751433,18.951531408675063,-9.575173404789254,72 days 07:30:00,16 days 08:00:00,15.063689247497152,0.43879790005225194,0.17769463193640733,1.099564742225712,0.6014563795050936,20.045698824197203,1.1232562512470516,0.414390756302521,-0.03298217172634755,None,None,0.0005792709773718497,0.14597628629770612,1.0277869746083113,0.06839021620389274,0.4003722163051761,2.591197353821851,40 days 12:58:22.702702702,false
Least Max Drawdown Duration,ETC-USD,false,6,47,39,39.473684210526315,1.0979638205457665,0.01411589895988113,2.492828860712952,0.8850279978862551,0.4346210995542348,0.8580980683506686,1.0834360204435936,0.6052218393896273,0,0,2692,2693 days 00:00:00,1000.0,1807.4405789804537,80.74405789804537,28.619618287324577,100.0,133.54291458208579,54.56312626532779,1008 days 00:00:00,38,1,419.311858762175,68.74746607244718,-29.3182479975143,21.03222785749886,-9.59808352849525,75 days 04:48:00,16 days 01:02:36.521739130,10.213913689954722,0.4065281276057071,0.15309165292055443,1.0920850809083016,0.6009904502975517,20.044087885340716,1.1212629265814227,0.4121657052962769,-0.032748891172747825,None,None,0.0005372696797571804,0.13539195929880946,0.80744057898045,0.05695137358535174,0.4008191246167272,1.8212835366083946,39 days 09:28:25.263157894,false
Mean Avg Losing Trade [%],ETC-USD,false,11,29,41,45.0,1.00151321334067,0.014858841010401188,2.0452426421946592,0.8713459777397365,0.45690936106983654,0.9026745913818722,0.934490508877946,0.46748508564845637,0,0,2692,2693 days 00:00:00,1000.0,1307.0065738069623,30.70065738069622,28.619618287324577,100.0,137.6764900559161,70.43203208162497,1645 days 00:00:00,40,1,299.2845132644789,65.49838149055527,-38.33124240942231,19.623952029799895,-12.337337765845989,64 days 10:40:00,12 days 06:32:43.636363636,0.19305151356206807,0.32875718937432963,0.05246896012502606,1.0748010197401527,-0.46677722013937517,20.96989250650047,1.0914216540660304,0.40479916536254573,-0.03394710883143464,None,None,0.00045545828644288195,0.11477548818360625,0.3070065738069603,0.02537045972120877,0.42016517319053015,0.0727137263844403,35 days 17:59:59.999999999,false
Mean Total Fees Paid,ETC-USD,false,13,27,40,46.15384615384615,0.9810372708667977,0.01448736998514116,1.9470693209266976,0.8295206574362262,0.44576523031203563,0.8803863298662704,0.8679358042763882,0.42369792784909127,0,0,2692,2693 days 00:00:00,1000.0,1174.2871364895202,17.42871364895202,28.619618287324577,100.0,126.7893007320676,72.83182024757403,1645 days 00:00:00,39,1,268.8937922120283,65.49838149055527,-38.3312424094223,19.75534038780438,-13.317163022111314,64 days 09:20:00,12 days 13:42:51.428571428,-2.425811685192471,0.3002543149798557,0.030226204136345077,1.0682269720980744,-0.6285011817604252,21.172618560422364,1.0820462084770919,0.40260416666666665,-0.033881243690684404,None,None,0.0004148596856225835,0.10454464077689105,0.1742871364895222,0.015147608572222193,0.4190430857241815,-0.3910221487240775,36 days 11:41:32.307692307,false
Most Avg Losing Trade Duration,ETC-USD,false,7,13,79,38.46153846153847,1.0228806436141664,0.02897473997028232,1.3836658058116598,0.8187371632021657,0.8803863298662704,1.74962852897474,1.2181604605399827,0.472393361088519,0,0,2692,2693 days 00:00:00,1000.0,1184.1452189997983,18.41452189997983,28.619618287324577,100.0,322.2198643176665,81.70420281119917,1838 days 00:00:00,78,1,-25.604684118915007,48.11567678549092,-29.31824799751432,17.407456216609507,-8.631203200936998,38 days 04:48:00,7 days 15:30:00,2.689101322034716,0.32744863429062854,0.028362027202140302,1.0731604455298553,-0.34216063003025543,18.523220780223127,1.178234901684866,0.39750908147379344,-0.039371401651503046,None,None,0.0005065909141737406,0.12766091037178265,0.18414521899979275,0.01594205536311888,0.469203146160315,-0.3565769565789251,19 days 09:32:18.461538460,false
