Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Least Max Drawdown [%],PSA,true,64,77,false,106,57.54716981132076,1.7147806567243702,0.009480368482246669,2.833633109127528,2.6732387821957815,0.19908773812718003,0.39817547625436006,0.5641416063784883,0.6444198095668746,0,0,11181,11182 days 00:00:00,1000.0,10581.665247932197,958.1665247932197,2018.8673171321702,100.0,1021.9715660079838,45.338262230743005,1835 days 00:00:00,106,0,0.0,44.55311926311428,-23.66332204734826,9.166397838691932,-5.750781302059773,83 days 09:26:33.442622950,36 days 13:52:00,90.39306837671893,0.44738784238633467,0.1765582322905876,1.0927840297911608,0.30051000559148733,24.402311802565464,1.0183236976268872,0.38803376365441905,-0.01781016617170083,None,None,0.0002849806969336516,0.0718151356272802,9.581665247932213,0.05460438714100335,0.19318703129089076,1.7147806567243702,-0.5253940084808005,16194.70238095238,1.5239842271986106,1.5887372017078274,63 days 12:27:10.188679245
Most Calmar Ratio,PSA,true,64,77,false,106,57.54716981132076,1.7147806567243702,0.009480368482246669,2.833633109127528,2.6732387821957815,0.19908773812718003,0.39817547625436006,0.5641416063784883,0.6444198095668746,0,0,11181,11182 days 00:00:00,1000.0,10581.665247932197,958.1665247932197,2018.8673171321702,100.0,1021.9715660079838,45.338262230743005,1835 days 00:00:00,106,0,0.0,44.55311926311428,-23.66332204734826,9.166397838691932,-5.750781302059773,83 days 09:26:33.442622950,36 days 13:52:00,90.39306837671893,0.44738784238633467,0.1765582322905876,1.0927840297911608,0.30051000559148733,24.402311802565464,1.0183236976268872,0.38803376365441905,-0.01781016617170083,None,None,0.0002849806969336516,0.0718151356272802,9.581665247932213,0.05460438714100335,0.19318703129089076,1.7147806567243702,-0.5253940084808005,16194.70238095238,1.5239842271986106,1.5887372017078274,63 days 12:27:10.188679245
Least Max Drawdown Duration,PSA,true,64,77,false,106,57.54716981132076,1.7147806567243702,0.009480368482246669,2.833633109127528,2.6732387821957815,0.19908773812718003,0.39817547625436006,0.5641416063784883,0.6444198095668746,0,0,11181,11182 days 00:00:00,1000.0,10581.665247932197,958.1665247932197,2018.8673171321702,100.0,1021.9715660079838,45.338262230743005,1835 days 00:00:00,106,0,0.0,44.55311926311428,-23.66332204734826,9.166397838691932,-5.750781302059773,83 days 09:26:33.442622950,36 days 13:52:00,90.39306837671893,0.44738784238633467,0.1765582322905876,1.0927840297911608,0.30051000559148733,24.402311802565464,1.0183236976268872,0.38803376365441905,-0.01781016617170083,None,None,0.0002849806969336516,0.0718151356272802,9.581665247932213,0.05460438714100335,0.19318703129089076,1.7147806567243702,-0.5253940084808005,16194.70238095238,1.5239842271986106,1.5887372017078274,63 days 12:27:10.188679245
Most Total Return [%],PSA,true,54,76,false,89,51.68539325842697,1.83518571125974,0.007959932027546732,3.797879736122925,3.2179493067167906,0.16715857257848135,0.3343171451569627,0.6348481555150476,0.7089065363062479,0,0,11181,11182 days 00:00:00,1000.0,14290.52334610135,1329.052334610135,2018.8673171321702,100.0,998.3822676309236,51.64041747892273,2893 days 00:00:00,89,0,0.0,40.931462789741474,-27.048125,12.694811735970852,-5.719768449760907,108 days 08:20:52.173913042,40 days 19:32:05.581395349,149.33172298990291,0.487323862918874,0.17562533625027701,1.1022479300805152,0.5035360327737551,25.97084800341394,1.0146171080530402,0.38906832298136645,-0.01785714285714285,None,None,0.0003129511316253897,0.0788636851695982,13.2905233461014,0.06176992004063697,0.1947625942736631,1.83518571125974,-0.34168415956226744,16194.70238095238,1.3964408441313014,1.5393221998983644,75 days 17:15:30.337078651
Most Sharpe Ratio,PSA,true,54,76,false,89,51.68539325842697,1.83518571125974,0.007959932027546732,3.797879736122925,3.2179493067167906,0.16715857257848135,0.3343171451569627,0.6348481555150476,0.7089065363062479,0,0,11181,11182 days 00:00:00,1000.0,14290.52334610135,1329.052334610135,2018.8673171321702,100.0,998.3822676309236,51.64041747892273,2893 days 00:00:00,89,0,0.0,40.931462789741474,-27.048125,12.694811735970852,-5.719768449760907,108 days 08:20:52.173913042,40 days 19:32:05.581395349,149.33172298990291,0.487323862918874,0.17562533625027701,1.1022479300805152,0.5035360327737551,25.97084800341394,1.0146171080530402,0.38906832298136645,-0.01785714285714285,None,None,0.0003129511316253897,0.0788636851695982,13.2905233461014,0.06176992004063697,0.1947625942736631,1.83518571125974,-0.34168415956226744,16194.70238095238,1.3964408441313014,1.5393221998983644,75 days 17:15:30.337078651
Most Omega Ratio,PSA,true,54,76,false,89,51.68539325842697,1.83518571125974,0.007959932027546732,3.797879736122925,3.2179493067167906,0.16715857257848135,0.3343171451569627,0.6348481555150476,0.7089065363062479,0,0,11181,11182 days 00:00:00,1000.0,14290.52334610135,1329.052334610135,2018.8673171321702,100.0,998.3822676309236,51.64041747892273,2893 days 00:00:00,89,0,0.0,40.931462789741474,-27.048125,12.694811735970852,-5.719768449760907,108 days 08:20:52.173913042,40 days 19:32:05.581395349,149.33172298990291,0.487323862918874,0.17562533625027701,1.1022479300805152,0.5035360327737551,25.97084800341394,1.0146171080530402,0.38906832298136645,-0.01785714285714285,None,None,0.0003129511316253897,0.0788636851695982,13.2905233461014,0.06176992004063697,0.1947625942736631,1.83518571125974,-0.34168415956226744,16194.70238095238,1.3964408441313014,1.5393221998983644,75 days 17:15:30.337078651
Most Sortino Ratio,PSA,true,54,76,false,89,51.68539325842697,1.83518571125974,0.007959932027546732,3.797879736122925,3.2179493067167906,0.16715857257848135,0.3343171451569627,0.6348481555150476,0.7089065363062479,0,0,11181,11182 days 00:00:00,1000.0,14290.52334610135,1329.052334610135,2018.8673171321702,100.0,998.3822676309236,51.64041747892273,2893 days 00:00:00,89,0,0.0,40.931462789741474,-27.048125,12.694811735970852,-5.719768449760907,108 days 08:20:52.173913042,40 days 19:32:05.581395349,149.33172298990291,0.487323862918874,0.17562533625027701,1.1022479300805152,0.5035360327737551,25.97084800341394,1.0146171080530402,0.38906832298136645,-0.01785714285714285,None,None,0.0003129511316253897,0.0788636851695982,13.2905233461014,0.06176992004063697,0.1947625942736631,1.83518571125974,-0.34168415956226744,16194.70238095238,1.3964408441313014,1.5393221998983644,75 days 17:15:30.337078651
Most Profit Factor,PSA,true,49,87,false,65,50.76923076923077,2.404693909478353,0.005813433503264466,4.725412237966657,2.872326466253448,0.1220821035685538,0.2441642071371076,0.576888266239557,0.6351072845430594,0,0,11181,11182 days 00:00:00,1000.0,10172.480614981921,917.2480614981921,2018.8673171321702,100.0,454.69066901564884,54.39668814030193,3471 days 00:00:00,65,0,0.0,49.750000000000014,-28.296875,15.791909925445113,-6.686913502245499,158 days 16:00:00,50 days 09:00:00,141.11508638433725,0.4372528772499826,0.14460255451309081,1.0907762951179656,0.5120469764592649,25.23699641209631,1.003348974524728,0.39548234119555714,-0.018262895212234426,None,None,0.0002845708946183293,0.07171186544381898,9.17248061498188,0.05366751920000912,0.19738061865713963,2.404693909478353,-0.5456620384537425,16194.70238095238,1.1933950108700093,1.5169171575002116,105 days 08:29:32.307692307
Most Total Fees Paid,PSA,true,64,67,false,218,55.5045871559633,1.334209336373951,0.0194973615955639,1.1560922904297295,1.0519413982703962,0.4094445935068419,0.8188891870136839,0.47335573791139446,0.5590714204513445,0,0,11181,11182 days 00:00:00,1000.0,6856.966021756375,585.6966021756375,2018.8673171321702,100.0,1689.6043360933177,51.55469639046376,2152 days 00:00:00,218,0,0.0,36.30274860398456,-27.875065049002,5.506505277527176,-4.270711538836157,38 days 12:41:39.173553719,20 days 06:11:08.041237113,26.866816613561383,0.38751864609255726,0.12580953089496763,1.0807492903010978,0.4012780827016903,26.44216453292725,1.0624255331782892,0.37794208256315465,-0.017631907492390096,None,None,0.000245061707097276,0.06175555018851355,5.856966021756394,0.044343225168808065,0.1917915870785898,1.334209336373951,-0.7098885116394732,16194.70238095238,2.185525038588547,1.4833584000072833,30 days 09:34:40.733944953
Most Total Trades,PSA,true,64,67,false,218,55.5045871559633,1.334209336373951,0.0194973615955639,1.1560922904297295,1.0519413982703962,0.4094445935068419,0.8188891870136839,0.47335573791139446,0.5590714204513445,0,0,11181,11182 days 00:00:00,1000.0,6856.966021756375,585.6966021756375,2018.8673171321702,100.0,1689.6043360933177,51.55469639046376,2152 days 00:00:00,218,0,0.0,36.30274860398456,-27.875065049002,5.506505277527176,-4.270711538836157,38 days 12:41:39.173553719,20 days 06:11:08.041237113,26.866816613561383,0.38751864609255726,0.12580953089496763,1.0807492903010978,0.4012780827016903,26.44216453292725,1.0624255331782892,0.37794208256315465,-0.017631907492390096,None,None,0.000245061707097276,0.06175555018851355,5.856966021756394,0.044343225168808065,0.1917915870785898,1.334209336373951,-0.7098885116394732,16194.70238095238,2.185525038588547,1.4833584000072833,30 days 09:34:40.733944953
