Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Least Total Fees Paid,AVAX-USD,true,14,89,2,0.0,0.0,0.0006086427267194157,NaN,NaN,0.036518563603164945,0.054777845404747415,NaN,-1.1167318905254608,0,0,1643,1644 days 00:00:00,1000.0,-645.4979608377625,-164.54979608377624,279.09327108852756,100.0,2.9950069910107127,527.9021232060805,1545 days 00:00:00,1,1,-534.0040849425335,-125.25349225008023,-125.25349225008023,NaN,-125.25349225008023,NaT,23 days 00:00:00,-1111.493875895229,-0.9984530917034712,NaN,0.8116142681400894,-12.247238809381813,307.91664856837195,0.8074521436880875,0.9027777777777777,-0.09852760748745883,None,None,-0.00451471161981896,-1.137707328194378,-1.0001127975551591,NaN,1.3713523377401144,-1.5895871134477533,23 days 00:00:00,false
Mean Max Drawdown [%],AVAX-USD,true,23,80,2,0.0,0.0,0.0006086427267194157,NaN,NaN,0.036518563603164945,0.054777845404747415,NaN,-0.9553399354451177,0,0,1643,1644 days 00:00:00,1000.0,-332.49805175950223,-133.24980517595023,279.09327108852756,100.0,2.9950069910107127,326.2291470131652,1545 days 00:00:00,1,1,-276.7976846148956,-111.92219478786751,-111.92219478786751,NaN,-111.92219478786751,NaT,33 days 00:00:00,-1055.7003671446068,-0.8786114477615081,NaN,0.8028205788017151,-18.921601353766786,581.7544463583604,0.7997485612807893,0.9116279069767441,-0.09852760748745867,None,None,-0.004885310152156051,-1.231098158343325,-1.0002147221350823,NaN,1.6863277466834259,-1.4774382580283842,33 days 00:00:00,false
Least Total Trades,AVAX-USD,true,14,89,2,0.0,0.0,0.0006086427267194157,NaN,NaN,0.036518563603164945,0.054777845404747415,NaN,-1.1167318905254608,0,0,1643,1644 days 00:00:00,1000.0,-645.4979608377625,-164.54979608377624,279.09327108852756,100.0,2.9950069910107127,527.9021232060805,1545 days 00:00:00,1,1,-534.0040849425335,-125.25349225008023,-125.25349225008023,NaN,-125.25349225008023,NaT,23 days 00:00:00,-1111.493875895229,-0.9984530917034712,NaN,0.8116142681400894,-12.247238809381813,307.91664856837195,0.8074521436880875,0.9027777777777777,-0.09852760748745883,None,None,-0.00451471161981896,-1.137707328194378,-1.0001127975551591,NaN,1.3713523377401144,-1.5895871134477533,23 days 00:00:00,false
Least Win Rate [%],AVAX-USD,true,14,89,2,0.0,0.0,0.0006086427267194157,NaN,NaN,0.036518563603164945,0.054777845404747415,NaN,-1.1167318905254608,0,0,1643,1644 days 00:00:00,1000.0,-645.4979608377625,-164.54979608377624,279.09327108852756,100.0,2.9950069910107127,527.9021232060805,1545 days 00:00:00,1,1,-534.0040849425335,-125.25349225008023,-125.25349225008023,NaN,-125.25349225008023,NaT,23 days 00:00:00,-1111.493875895229,-0.9984530917034712,NaN,0.8116142681400894,-12.247238809381813,307.91664856837195,0.8074521436880875,0.9027777777777777,-0.09852760748745883,None,None,-0.00451471161981896,-1.137707328194378,-1.0001127975551591,NaN,1.3713523377401144,-1.5895871134477533,23 days 00:00:00,false
Least Best Trade [%],AVAX-USD,true,78,86,2,0.0,0.0,0.0006086427267194157,NaN,NaN,0.036518563603164945,0.054777845404747415,NaN,-0.9597255184861954,0,0,1643,1644 days 00:00:00,1000.0,-3098.5898459152004,-409.8589845915201,279.09327108852756,100.0,2.9950069910107127,2192.0451510668345,1545 days 00:00:00,1,1,-2574.87649214089,-320.94161623861083,-320.94161623861083,NaN,-320.94161623861083,NaT,34 days 00:00:00,-1523.71335377431,-0.9333312044944202,NaN,0.6932433382255965,-25.17043587320962,786.413448778018,0.6905804316767132,0.9049826187717266,-0.100412894257288,None,None,-0.008860215280365263,-2.2327742506520463,-1.000135768655901,NaN,2.879089666856882,-2.468537679152838,34 days 00:00:00,false
Mean Avg Winning Trade [%],AVAX-USD,true,14,89,2,0.0,0.0,0.0006086427267194157,NaN,NaN,0.036518563603164945,0.054777845404747415,NaN,-1.1167318905254608,0,0,1643,1644 days 00:00:00,1000.0,-645.4979608377625,-164.54979608377624,279.09327108852756,100.0,2.9950069910107127,527.9021232060805,1545 days 00:00:00,1,1,-534.0040849425335,-125.25349225008023,-125.25349225008023,NaN,-125.25349225008023,NaT,23 days 00:00:00,-1111.493875895229,-0.9984530917034712,NaN,0.8116142681400894,-12.247238809381813,307.91664856837195,0.8074521436880875,0.9027777777777777,-0.09852760748745883,None,None,-0.00451471161981896,-1.137707328194378,-1.0001127975551591,NaN,1.3713523377401144,-1.5895871134477533,23 days 00:00:00,false
Mean Avg Losing Trade [%],AVAX-USD,true,21,48,3,0.0,0.0,0.0012172854534388314,NaN,NaN,0.054777845404747415,0.09129640900791236,NaN,-1.013788957420995,0,0,1643,1644 days 00:00:00,1000.0,-818.8043382403625,-181.88043382403626,279.09327108852756,100.0,4.976008194229726,661.3279784933616,1545 days 00:00:00,2,1,-681.6375126958537,-0.7524924093347741,-132.2484953736506,NaN,-66.50049389149268,NaT,30 days 12:00:00,-568.5834127722544,-0.9416424377429596,NaN,0.7929874262401408,-19.62868701245337,605.1671492573495,0.7939823916432014,0.9409681227863046,-0.09852760748745874,None,None,-0.005204980016678158,-1.3116549642028956,-1.000143081981835,NaN,1.6764080828355525,-1.6516833355195593,30 days 12:00:00,false
Least Profit Factor,AVAX-USD,true,14,89,2,0.0,0.0,0.0006086427267194157,NaN,NaN,0.036518563603164945,0.054777845404747415,NaN,-1.1167318905254608,0,0,1643,1644 days 00:00:00,1000.0,-645.4979608377625,-164.54979608377624,279.09327108852756,100.0,2.9950069910107127,527.9021232060805,1545 days 00:00:00,1,1,-534.0040849425335,-125.25349225008023,-125.25349225008023,NaN,-125.25349225008023,NaT,23 days 00:00:00,-1111.493875895229,-0.9984530917034712,NaN,0.8116142681400894,-12.247238809381813,307.91664856837195,0.8074521436880875,0.9027777777777777,-0.09852760748745883,None,None,-0.00451471161981896,-1.137707328194378,-1.0001127975551591,NaN,1.3713523377401144,-1.5895871134477533,23 days 00:00:00,false
Least Expectancy,AVAX-USD,true,78,86,2,0.0,0.0,0.0006086427267194157,NaN,NaN,0.036518563603164945,0.054777845404747415,NaN,-0.9597255184861954,0,0,1643,1644 days 00:00:00,1000.0,-3098.5898459152004,-409.8589845915201,279.09327108852756,100.0,2.9950069910107127,2192.0451510668345,1545 days 00:00:00,1,1,-2574.87649214089,-320.94161623861083,-320.94161623861083,NaN,-320.94161623861083,NaT,34 days 00:00:00,-1523.71335377431,-0.9333312044944202,NaN,0.6932433382255965,-25.17043587320962,786.413448778018,0.6905804316767132,0.9049826187717266,-0.100412894257288,None,None,-0.008860215280365263,-2.2327742506520463,-1.000135768655901,NaN,2.879089666856882,-2.468537679152838,34 days 00:00:00,false
Least Sharpe Ratio,AVAX-USD,true,21,46,3,0.0,0.0,0.0012172854534388314,NaN,NaN,0.054777845404747415,0.09129640900791236,NaN,-1.19192451409249,0,0,1643,1644 days 00:00:00,1000.0,-346.4614356211441,-134.64614356211442,279.09327108852756,100.0,4.5875965946900035,351.1098883949059,1599 days 00:00:00,2,1,-284.34752268010567,-20.231392407413495,-117.02062031285763,NaN,-68.62600636013556,NaT,28 days 00:00:00,-531.0569564705191,-1.0243779990864426,NaN,0.8284000443371335,-7.026824526063755,135.527081760882,0.830486694322868,0.9341176470588236,-0.1000337621037851,None,None,-0.004128190907052604,-1.0403041085772562,-1.000060542411078,NaN,1.2222111267452052,-1.4824413825419855,28 days 00:00:00,false
