Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],EOS-USD,SMA,7,11,false,137,0.8199279128890983,38.23529411764706,1.1194368654678961,5.8916203223815895,1.5271798729184591,63.45844598696953,9 days 17:59:59.999999999,0.05025868440502587,1.5188470066518847,3.0266075388026605,8.94846989097869,0,0,2706,2707 days 00:00:00,1000.0,22878.986299288954,2187.8986299288954,-35.02966805138489,100.0,5298.661487570832,87.30703287877498,1427 days 00:00:00,136,1,5752.030369050452,421.1740825610911,-26.96156032533325,27.369803035794128,-7.40439754782617,14 days 14:18:27.692307692,6 days 18:00:00,118.58055831057732,0.9002470425668208,0.6014493863501967,1.238661050083093,2.1278833380525772,23.115519839128027,1.4706816302609018,0.33415475603745687,-0.055870727935747794,None,None,0.0021627197488389544,0.5450053767074166,21.878986299288957,0.3382974993296439,0.7285934209004741,2706
Most Sharpe Ratio,EOS-USD,SMA,7,11,false,137,0.8199279128890983,38.23529411764706,1.1194368654678961,5.8916203223815895,1.5271798729184591,63.45844598696953,9 days 17:59:59.999999999,0.05025868440502587,1.5188470066518847,3.0266075388026605,8.94846989097869,0,0,2706,2707 days 00:00:00,1000.0,22878.986299288954,2187.8986299288954,-35.02966805138489,100.0,5298.661487570832,87.30703287877498,1427 days 00:00:00,136,1,5752.030369050452,421.1740825610911,-26.96156032533325,27.369803035794128,-7.40439754782617,14 days 14:18:27.692307692,6 days 18:00:00,118.58055831057732,0.9002470425668208,0.6014493863501967,1.238661050083093,2.1278833380525772,23.115519839128027,1.4706816302609018,0.33415475603745687,-0.055870727935747794,None,None,0.0021627197488389544,0.5450053767074166,21.878986299288957,0.3382974993296439,0.7285934209004741,2706
Most Calmar Ratio,EOS-USD,SMA,7,11,false,137,0.8199279128890983,38.23529411764706,1.1194368654678961,5.8916203223815895,1.5271798729184591,63.45844598696953,9 days 17:59:59.999999999,0.05025868440502587,1.5188470066518847,3.0266075388026605,8.94846989097869,0,0,2706,2707 days 00:00:00,1000.0,22878.986299288954,2187.8986299288954,-35.02966805138489,100.0,5298.661487570832,87.30703287877498,1427 days 00:00:00,136,1,5752.030369050452,421.1740825610911,-26.96156032533325,27.369803035794128,-7.40439754782617,14 days 14:18:27.692307692,6 days 18:00:00,118.58055831057732,0.9002470425668208,0.6014493863501967,1.238661050083093,2.1278833380525772,23.115519839128027,1.4706816302609018,0.33415475603745687,-0.055870727935747794,None,None,0.0021627197488389544,0.5450053767074166,21.878986299288957,0.3382974993296439,0.7285934209004741,2706
Most Omega Ratio,EOS-USD,SMA,7,11,false,137,0.8199279128890983,38.23529411764706,1.1194368654678961,5.8916203223815895,1.5271798729184591,63.45844598696953,9 days 17:59:59.999999999,0.05025868440502587,1.5188470066518847,3.0266075388026605,8.94846989097869,0,0,2706,2707 days 00:00:00,1000.0,22878.986299288954,2187.8986299288954,-35.02966805138489,100.0,5298.661487570832,87.30703287877498,1427 days 00:00:00,136,1,5752.030369050452,421.1740825610911,-26.96156032533325,27.369803035794128,-7.40439754782617,14 days 14:18:27.692307692,6 days 18:00:00,118.58055831057732,0.9002470425668208,0.6014493863501967,1.238661050083093,2.1278833380525772,23.115519839128027,1.4706816302609018,0.33415475603745687,-0.055870727935747794,None,None,0.0021627197488389544,0.5450053767074166,21.878986299288957,0.3382974993296439,0.7285934209004741,2706
Most Sortino Ratio,EOS-USD,SMA,7,11,false,137,0.8199279128890983,38.23529411764706,1.1194368654678961,5.8916203223815895,1.5271798729184591,63.45844598696953,9 days 17:59:59.999999999,0.05025868440502587,1.5188470066518847,3.0266075388026605,8.94846989097869,0,0,2706,2707 days 00:00:00,1000.0,22878.986299288954,2187.8986299288954,-35.02966805138489,100.0,5298.661487570832,87.30703287877498,1427 days 00:00:00,136,1,5752.030369050452,421.1740825610911,-26.96156032533325,27.369803035794128,-7.40439754782617,14 days 14:18:27.692307692,6 days 18:00:00,118.58055831057732,0.9002470425668208,0.6014493863501967,1.238661050083093,2.1278833380525772,23.115519839128027,1.4706816302609018,0.33415475603745687,-0.055870727935747794,None,None,0.0021627197488389544,0.5450053767074166,21.878986299288957,0.3382974993296439,0.7285934209004741,2706
Median Profit Factor,EOS-USD,SMA,6,9,false,176,0.7381325640481362,38.857142857142854,1.086912527965977,4.627614019708989,1.369516455801121,36.98747641842217,7 days 18:39:05.142857142,0.0646711012564671,1.951219512195122,3.891352549889135,9.02949077016388,0,0,2706,2707 days 00:00:00,1000.0,13606.293529443703,1260.62935294437,-35.02966805138489,100.0,4324.718926917247,88.19555231760874,1427 days 00:00:00,175,1,3288.314168579698,458.1690249580261,-31.560250997715343,22.948425185491487,-7.015518309947177,11 days 03:31:45.882352941,5 days 15:15:08.411214953,53.2455963477945,0.8224697548979059,0.4783667511093093,1.210853149743491,1.9545300878414873,22.740226881494344,1.5056695688114756,0.3420922161626177,-0.05361728613258153,None,None,0.0019391256826353787,0.4886596720241154,12.60629352944372,0.2750936717594814,0.7150439305686018,2706
Most Avg Winning Trade Duration,EOS-USD,SMA,7,9,false,190,0.5335797371691452,40.21164021164021,1.0686352575729428,3.564976609663936,1.1504894461059718,16.68439553913175,7 days 03:40:57.142857142,0.06984478935698447,2.106430155210643,4.201773835920177,7.509374233216716,0,0,2706,2707 days 00:00:00,1000.0,6494.191693224072,549.4191693224071,-35.02966805138489,100.0,2374.189144725314,86.8808609279888,1427 days 00:00:00,189,1,1653.8021994071842,460.74997511218606,-27.540667776976264,19.249122863472113,-6.983652729180502,9 days 21:47:22.105263157,5 days 07:13:16.460176991,20.319521131306317,0.7076293806553063,0.33026502215333536,1.1770083200203907,1.7277449254349404,21.52943481798284,1.485844322358107,0.3394359228104899,-0.05606508251053777,None,None,0.0016456917993699332,0.41471433344122316,5.494191693224088,0.19025379200520942,0.7053251196178556,2706
Most Profit Factor,EOS-USD,SMA,20,38,false,40,0.4754164186280389,48.717948717948715,1.5893653472342641,7.616524316540257,1.1674140544426144,18.638922027383646,29 days 04:18:27.692307692,0.014412416851441241,0.44345898004434586,0.8758314855875832,3.377616104895901,0,0,2706,2707 days 00:00:00,1000.0,7178.8558340351,617.88558340351,-35.02966805138489,100.0,343.48216880039166,69.920083582929,1303 days 00:00:00,39,1,735.4761372998455,116.75257751527641,-28.331899657964634,25.983338225095537,-9.831948896587258,43 days 05:03:09.473684210,15 days 20:24:00,139.57383837782712,0.7261702196986712,0.4354226457443947,1.2012344063351028,1.7268332123130077,25.7038501047126,1.1931452857537215,0.28111689540937057,-0.05634424187560115,None,None,0.0017019372708953972,0.42888819226564007,6.178855834035066,0.20141176281478246,0.7108071982154694,2706
Most Expectancy,EOS-USD,SMA,20,38,false,40,0.4754164186280389,48.717948717948715,1.5893653472342641,7.616524316540257,1.1674140544426144,18.638922027383646,29 days 04:18:27.692307692,0.014412416851441241,0.44345898004434586,0.8758314855875832,3.377616104895901,0,0,2706,2707 days 00:00:00,1000.0,7178.8558340351,617.88558340351,-35.02966805138489,100.0,343.48216880039166,69.920083582929,1303 days 00:00:00,39,1,735.4761372998455,116.75257751527641,-28.331899657964634,25.983338225095537,-9.831948896587258,43 days 05:03:09.473684210,15 days 20:24:00,139.57383837782712,0.7261702196986712,0.4354226457443947,1.2012344063351028,1.7268332123130077,25.7038501047126,1.1931452857537215,0.28111689540937057,-0.05634424187560115,None,None,0.0017019372708953972,0.42888819226564007,6.178855834035066,0.20141176281478246,0.7108071982154694,2706
Most Max Drawdown [%],EOS-USD,SMA,8,9,false,252,0.44126918577483243,39.8406374501992,1.0108977714712286,2.896956763194945,0.9461038221963418,5.969924235697824,5 days 10:31:04.541832668,0.09275683665927568,2.793791574279379,5.576496674057649,8.093493396065698,0,0,2706,2707 days 00:00:00,1000.0,2740.947962170275,174.0947962170275,-35.02966805138489,100.0,3831.231523399377,96.63863672394723,1427 days 00:00:00,251,1,698.0061541804312,503.20852553846913,-43.89366513873587,17.615100850195823,-6.850158526209609,7 days 13:12:00,4 days 00:57:13.112582781,4.155146645377783,0.5870019884696074,0.1506960839557629,1.1480108232141386,1.6758873588650942,22.74092824637882,1.5550479457719788,0.34275793650793657,-0.05707348683960189,None,None,0.0014443133431182534,0.36396696246579985,1.7409479621702593,0.09841145470517132,0.7462228676173862,2706
Most Best Trade [%],EOS-USD,SMA,8,9,false,252,0.44126918577483243,39.8406374501992,1.0108977714712286,2.896956763194945,0.9461038221963418,5.969924235697824,5 days 10:31:04.541832668,0.09275683665927568,2.793791574279379,5.576496674057649,8.093493396065698,0,0,2706,2707 days 00:00:00,1000.0,2740.947962170275,174.0947962170275,-35.02966805138489,100.0,3831.231523399377,96.63863672394723,1427 days 00:00:00,251,1,698.0061541804312,503.20852553846913,-43.89366513873587,17.615100850195823,-6.850158526209609,7 days 13:12:00,4 days 00:57:13.112582781,4.155146645377783,0.5870019884696074,0.1506960839557629,1.1480108232141386,1.6758873588650942,22.74092824637882,1.5550479457719788,0.34275793650793657,-0.05707348683960189,None,None,0.0014443133431182534,0.36396696246579985,1.7409479621702593,0.09841145470517132,0.7462228676173862,2706
Least Worst Trade [%],EOS-USD,SMA,17,18,false,174,0.299406824357238,47.398843930635834,1.031680951941684,2.334108960628779,0.8822260481975852,5.216657308180866,7 days 13:10:45.086705201,0.0639320029563932,1.9290465631929046,3.8470066518847004,4.502604868618708,0,0,2706,2707 days 00:00:00,1000.0,2477.081057920219,147.70810579202188,-35.02966805138489,100.0,1231.447627582809,89.49164854981412,2535 days 00:00:00,173,1,602.2644500016979,340.9379083868077,-58.696310067496036,12.982840079447621,-7.2614509486365515,9 days 16:58:32.195121951,5 days 14:30:19.780219780,5.056743398372987,0.5614675323131137,0.14537755244925737,1.139073326140338,1.3843728343213029,22.103321903383403,1.3974899613244198,0.3289150711831125,-0.06079749477728117,None,None,0.0013148667650139056,0.3313464247835042,1.4770810579202052,0.08810968633393124,0.7102378338999447,2706
Median Avg Losing Trade [%],EOS-USD,SMA,21,37,false,40,0.2794972317960882,46.15384615384615,1.3252381192852243,6.433157533326347,1.0498888192405829,11.21997849457877,29 days 08:00:00,0.014412416851441241,0.44345898004434586,0.8758314855875832,2.852841478193502,0,0,2706,2707 days 00:00:00,1000.0,4580.0245415738655,358.0024541573866,-35.02966805138489,100.0,287.30428008634715,69.920083582929,1427 days 00:00:00,39,1,469.2250180878582,113.09754661037988,-26.394066788280814,26.96890933265317,-11.168915437525213,43 days 08:00:00,17 days 08:00:00,79.76409034579515,0.654657041854483,0.32572324094893995,1.179670930712304,1.7425175240557451,26.065725326907668,1.1956394035476652,0.2793005671077505,-0.056259805367915104,None,None,0.001528788698481388,0.3852547520173098,3.5800245415738603,0.15218308457030694,0.7082397899677927,2706
Mean Omega Ratio,EOS-USD,SMA,16,19,false,106,0.23149786728222527,44.761904761904766,1.0315703168568031,3.3510599175872393,0.8447561743031421,4.362752079316884,12 days 10:17:08.571428571,0.038802660753880266,1.1751662971175165,2.3392461197339247,3.938052674769926,0,0,2706,2707 days 00:00:00,1000.0,2177.9608907757474,117.79608907757475,-35.02966805138489,100.0,617.6072429587437,83.93501174077453,1452 days 00:00:00,105,1,553.5794904191446,293.53105501985254,-58.696310067496036,19.354450088329674,-9.617204531117839,16 days 06:38:17.872340425,9 days 07:26:53.793103448,5.946489527205756,0.5398597653289117,0.13184027144402224,1.1333371459312631,1.377527536874808,22.49134164996582,1.2682582347326052,0.3302211302211302,-0.06106371354718828,None,None,0.0012576304225380872,0.316922866479598,1.1779608907757475,0.07515171564438439,0.7065107521340191,2706
Least Max Drawdown [%],EOS-USD,SMA,19,38,false,40,0.2144869168719694,46.15384615384615,1.3957371371083414,5.0362449366935085,0.977179245521872,8.666763740297124,29 days 03:41:32.307692307,0.014412416851441241,0.44345898004434586,0.8758314855875832,2.2333680428796043,0,0,2706,2707 days 00:00:00,1000.0,3685.6418885100234,268.5641888510023,-35.02966805138489,100.0,196.82371880731097,69.92008358292898,1427 days 00:00:00,39,1,377.59522162018766,72.12768370419131,-26.42228549600956,22.526845791312013,-9.95569865297949,43 days 20:00:00,16 days 13:42:51.428571428,59.18068376640602,0.6195980772648562,0.2750306350620827,1.1685085878705224,1.5250720456405065,25.113625579607692,1.1704857597620122,0.2793005671077505,-0.0563442418756012,None,None,0.0014242796953553957,0.3589184832295597,2.685641888510005,0.12911410210437602,0.6971591379663763,2706
Median Total Trades,EOS-USD,SMA,21,35,false,43,0.2143339327121928,42.857142857142854,1.1895099752334044,6.267651374361149,0.9509969538740013,7.130784022258932,27 days 10:17:08.571428571,0.015521064301552107,0.4767184035476718,0.942350332594235,2.987904757178818,0,0,2706,2707 days 00:00:00,1000.0,3147.593291944647,214.75932919446467,-35.02966805138489,100.0,232.4999899423073,69.92008358292901,1427 days 00:00:00,42,1,322.4719662393818,147.0538203730835,-37.046798173890934,30.94714102055201,-12.241965860281995,42 days 18:40:00,15 days 22:00:00,43.45526965964922,0.5944675271636471,0.2391300397349064,1.1615824125813394,1.755468280007471,26.42913106190867,1.210969419918981,0.27748938178386034,-0.05590501777761578,None,None,0.0013831115583296846,0.34854411269908053,2.147593291944644,0.11264806444193698,0.7056279534171943,2706
Mean Sharpe Ratio,EOS-USD,SMA,24,28,false,83,0.20201163136738734,43.90243902439025,1.0208949069256898,4.104602780267983,0.7982357384909768,3.0506436113271387,15 days 08:46:49.756097560,0.030303030303030304,0.9201773835920177,1.8292682926829267,3.7769626470315147,0,0,2706,2707 days 00:00:00,1000.0,1718.333649964828,71.8333649964828,-35.02966805138489,100.0,704.0817031345391,90.5421835342662,1432 days 00:00:00,82,1,176.043846635951,256.1771827599565,-43.42087135835563,23.386496235359036,-10.985574706325018,21 days 13:20:00,10 days 12:31:18.260869565,6.613290284498419,0.5070957917455475,0.08363395797265717,1.1275277464508182,1.3175268300464666,18.39360033516001,1.2380009160097634,0.311531007751938,-0.06252733176644186,None,None,0.0012000127232096632,0.30240320624883515,0.7183336499648283,0.05168728453310134,0.7176993400082858,2706
