Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Profit Factor,AWK,true,105,108,false,58,63.793103448275865,3.5547115822900865,0.01360863444392304,2.961646744804279,1.930061923580317,0.2857813233223838,0.5715626466447676,0.8463833259435972,1.0174714840482022,0,0,4262,4263 days 00:00:00,1000.0,4506.934402437153,350.6934402437153,613.5922197954437,100.0,281.6482908406957,31.156028585231045,436 days 00:00:00,58,0,0.0,44.49629473065263,-18.876959883576163,6.254732019894763,-2.840455882736099,55 days 11:40:32.432432432,37 days 08:00:00,60.46438624891642,0.6983229682685436,0.4416146599054659,1.1435036988250602,0.3950266035929163,25.089459129754122,1.01929164464064,0.5535714285714286,-0.015742871462450344,None,None,0.00041874048588696664,0.10552260244351559,3.5069344024371443,0.09308284393335864,0.1818592219786366,3.5547115822900865,-0.42845846324350767,6173.1349206349205,0.6959979097231659,2.6325610199668965,48 days 21:55:51.724137930
Median Total Fees Paid,AWK,true,106,108,false,66,63.63636363636363,3.4113023481818527,0.015485687470671047,2.5082643224805343,1.8600611829630929,0.325199436884092,0.650398873768184,0.8156861452271282,0.9810196979459108,0,0,4262,4263 days 00:00:00,1000.0,4287.197910653571,328.7197910653572,613.5922197954437,100.0,308.2518740807761,31.15602858523105,479 days 00:00:00,66,0,0.0,41.86375142169923,-17.387612988575377,5.509050718534766,-2.7431118706143702,49 days 03:25:42.857142857,32 days 21:00:00,49.806028949296554,0.6753773490027685,0.426021947819839,1.1381589940818364,0.3588238704194546,24.596177593030156,1.0198023687979823,0.5592538405267008,-0.01580153697033566,None,None,0.000408013064256309,0.10281929219258988,3.2871979106535756,0.08985786835608489,0.18322059140899594,3.4113023481818527,-0.46426994922630516,6173.1349206349205,0.7424477685376034,2.5920260805908617,43 days 05:27:16.363636363
Most Avg Losing Trade [%],AWK,true,106,107,false,97,54.63917525773196,2.7463257210874747,0.022759267949319567,1.6671225035810782,1.4932819450700885,0.4779446269357109,0.9558892538714218,0.7967922430301867,0.9665403446265667,0,0,4262,4263 days 00:00:00,1000.0,4134.073016496228,313.4073016496228,613.5922197954437,100.0,449.42379681880726,31.156028585231045,525 days 00:00:00,97,0,0.0,40.91785615067036,-15.177579998225713,4.496351631722579,-1.7408125825893652,38 days 04:31:41.886792453,18 days 21:49:05.454545454,32.310031097899234,0.6622858212181402,0.4147179407006813,1.1350040230956802,0.42036278714392605,24.702817802370514,1.0464945350561092,0.5575447570332481,-0.015841751636894726,None,None,0.00039912214319502286,0.10057878008514576,3.1340730164962327,0.08751722996337397,0.1827709075021151,2.7463257210874747,-0.4892254309317922,6173.1349206349205,0.9000772932603274,2.1400609236150823,29 days 10:38:21.030927834
Least Avg Winning Trade [%],AWK,true,105,106,false,100,64.0,2.2156712509493692,0.02346316283435007,1.5130256857231692,1.5130256857231692,0.49272641952135143,0.9854528390427029,0.7455077287702147,0.9009278904768349,0,0,4262,4263 days 00:00:00,1000.0,3714.247008230507,271.4247008230507,613.5922197954437,100.0,443.25502058625466,31.15602858523105,614 days 00:00:00,100,0,0.0,38.48227467530601,-18.87695988357618,3.7527278108689144,-2.4686669812026008,34 days 16:30:00,17 days 09:20:00,27.142470082305085,0.6218864658254636,0.3816385174751583,1.1261753986180343,0.3624103904852096,24.749968889772138,1.028951623197773,0.5592538405267008,-0.01604414548823524,None,None,0.00037361640037124886,0.0941513328935547,2.7142470082305232,0.08065469041025208,0.18220551966335957,2.2156712509493692,-0.5576464432460748,6173.1349206349205,0.9138900280357214,1.913988975447725,28 days 11:02:24
Least Total Trades,AWK,true,116,119,false,54,61.111111111111114,2.9212460170042376,0.012670107930549039,2.926503753192671,1.7756314907011714,0.26607226654152977,0.5321445330830595,0.7786614866542677,0.9505638585201458,0,0,4262,4263 days 00:00:00,1000.0,3928.2548686071946,292.8254868607195,613.5922197954437,100.0,260.6596628324766,31.15602858523105,928 days 00:00:00,54,0,0.0,49.655598567794236,-10.679877603843519,6.3342629576116725,-2.4285464251800457,69 days 10:54:32.727272727,28 days 06:51:25.714285714,54.22694201124439,0.6486643485218954,0.39890515192098414,1.1311701460204984,0.4751045053220167,25.6919539882352,1.0318406574446493,0.5575447570332481,-0.015743582882149734,None,None,0.0003851964883199961,0.09706951505663902,2.92825486860719,0.0842391950687762,0.18009804257079381,2.9212460170042376,-0.5227685791740643,6173.1349206349205,0.6715692749115991,1.86823108819807,53 days 10:39:59.999999999
Most Total Return [%],AWK,true,86,88,false,85,60.0,1.9022730082170523,0.01994368840919756,2.319038092843724,2.1785032738078822,0.41881745659314873,0.8376349131862975,0.9712536357874348,1.1145262875433375,0,0,4262,4263 days 00:00:00,1000.0,5389.517762226179,438.95177622261787,613.5922197954437,100.0,537.897203058801,31.15602858523105,894 days 00:00:00,85,0,0.0,36.80671033000287,-21.576604152251566,6.057634829261011,-3.2888570117822056,47 days 12:14:07.058823529,10 days 19:45:52.941176470,51.641385437954995,0.7609165173961793,0.49795401397199635,1.1595009089543937,0.47936211981398796,25.20057459012219,1.0474904946983052,0.5434467776973209,-0.016012974140828317,None,None,0.0004624451084315762,0.1165361673247572,4.389517762226187,0.10469993768739161,0.1843189047405771,1.9022730082170523,-0.284619716382725,6173.1349206349205,0.8425649742551976,1.7570656103685802,32 days 20:02:49.411764705
Most Calmar Ratio,AWK,true,86,88,false,85,60.0,1.9022730082170523,0.01994368840919756,2.319038092843724,2.1785032738078822,0.41881745659314873,0.8376349131862975,0.9712536357874348,1.1145262875433375,0,0,4262,4263 days 00:00:00,1000.0,5389.517762226179,438.95177622261787,613.5922197954437,100.0,537.897203058801,31.15602858523105,894 days 00:00:00,85,0,0.0,36.80671033000287,-21.576604152251566,6.057634829261011,-3.2888570117822056,47 days 12:14:07.058823529,10 days 19:45:52.941176470,51.641385437954995,0.7609165173961793,0.49795401397199635,1.1595009089543937,0.47936211981398796,25.20057459012219,1.0474904946983052,0.5434467776973209,-0.016012974140828317,None,None,0.0004624451084315762,0.1165361673247572,4.389517762226187,0.10469993768739161,0.1843189047405771,1.9022730082170523,-0.284619716382725,6173.1349206349205,0.8425649742551976,1.7570656103685802,32 days 20:02:49.411764705
Most Best Trade [%],AWK,true,114,116,false,64,65.625,2.3741532290809384,0.015016424213984044,2.4216778017939147,1.741431228256298,0.3153449084936649,0.6306898169873298,0.7636637648078416,0.9177855036774722,0,0,4262,4263 days 00:00:00,1000.0,3752.5723494336735,275.25723494336734,613.5922197954437,100.0,300.8315064042125,31.156028585231045,961 days 00:00:00,64,0,0.0,55.16503894112328,-10.105242114783858,5.371770846215002,-3.2103180102827067,54 days 10:17:08.571428572,27 days 01:05:27.272727273,43.00894295990115,0.6299861901911585,0.38479645186834077,1.1268527599949978,0.41807630852769234,25.454166266917543,1.0301810431912357,0.5581140350877194,-0.015784040240802547,None,None,0.0003746883771829785,0.09442147105011059,2.7525723494336627,0.08131066667357634,0.1803789666636974,2.3741532290809384,-0.5514003827572468,6173.1349206349205,0.731112022428577,1.7138521191119558,45 days 00:22:30
Most Worst Trade [%],AWK,true,100,104,false,54,59.25925925925925,2.9529231594440524,0.012670107930549039,2.6516682630791144,1.5629652683465034,0.26607226654152977,0.5321445330830595,0.7055353848737014,0.8834264794668277,0,0,4262,4263 days 00:00:00,1000.0,3534.0269073307372,253.4026907330737,613.5922197954437,100.0,232.45135653801103,33.1534596511441,931 days 00:00:00,54,0,0.0,38.319398727200124,-6.369592802345571,6.242159261350189,-2.5708640980424473,73 days 03:00:00,22 days 02:10:54.545454545,46.92642420982847,0.6063658130700157,0.3443036992264315,1.123593790751235,0.43998170452055996,25.748069991383566,1.0194046400411474,0.5423299565846599,-0.015945660712949766,None,None,0.0003605778953620787,0.09086562963124384,2.534026907330715,0.07748204159213623,0.1803479019296378,2.9529231594440524,-0.5870177577910752,6173.1349206349205,0.6715692749115991,1.7019224236677106,52 days 07:59:59.999999999
Least Win Rate [%],AWK,true,107,108,false,94,50.0,2.6146626269412376,0.022055373064289067,1.6069557413574804,1.3171768371782626,0.4631628343500704,0.9263256687001408,0.7442821758422492,0.8955730987689338,0,0,4262,4263 days 00:00:00,1000.0,3701.4586667785875,270.14586667785875,613.5922197954437,100.0,370.77049739545333,31.15602858523105,427 days 00:00:00,94,0,0.0,41.84756734831411,-13.199644025971605,5.080133868440528,-1.8662223857255675,42 days 09:42:07.659574468,18 days 11:44:40.851063829,28.73892198700627,0.618832813771176,0.3805781507861601,1.1255017516950532,0.3430627176724201,24.670585516304453,1.0356971645748456,0.5592538405267008,-0.01580153697033577,None,None,0.0003733854339042282,0.0940931293438655,2.7014586667785547,0.08043438759626986,0.182991425429358,2.6146626269412376,-0.5597306191921426,6173.1349206349205,0.8860492561604819,1.700649178746624,30 days 10:43:24.255319148
