Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Profit Factor,PH,false,14,81,false,104,39.42307692307692,2.8360775048236473,0.009161381254404511,3.2642500606327167,2.1096193645324934,0.19238900634249473,0.38477801268498946,0.6280058256185566,0.6359796387823963,0,0,11352,11353 days 00:00:00,1000.0,12261.620742530571,1126.1620742530572,11512.227823990292,100.0,531.785227365225,51.31244922545313,2531 days 00:00:00,104,0,0.0,70.6602718492906,-11.438750612463293,15.56741512349557,-4.742571646944695,129 days 06:26:20.487804880,30 days 06:05:42.857142857,108.28481483202472,0.4362469247152176,0.16354552479629306,1.0829474416557945,0.04922636316907578,8.20376483732668,1.0869952613054572,0.44165079365079357,-0.021750606430435367,None,None,0.00031746994970803353,0.08000242732642444,11.261620742530454,0.05721241296131763,0.2207074267727505,2.8360775048236473,-0.9021768773628461,16442.38095238095,1.521038044012874,1.7730544218670867,69 days 06:55:23.076923077
Most Total Return [%],PH,false,8,79,false,127,40.15748031496063,2.2112553719295693,0.011187455954897816,2.8744379242999805,1.8922981042893896,0.23493657505285412,0.46987315010570824,0.6753106011370725,0.6802284694240296,0,0,11352,11353 days 00:00:00,1000.0,15347.73526589183,1434.773526589183,11512.227823990292,100.0,901.6516733738681,57.188919536273886,2518 days 00:00:00,127,0,0.0,79.99755428012135,-10.278406535276874,13.6181327211334,-4.335146741996129,109 days 09:52:56.470588234,20 days 01:15:47.368421052,112.97429343221911,0.4649654178016644,0.16046936760569544,1.0893009332968075,0.0468307946490786,8.234791823581721,1.105530657982211,0.4316519546027743,-0.021276629639190754,None,None,0.0003357670880107821,0.08461330617871708,14.347735265891727,0.06249369083249379,0.21901011526964134,2.2112553719295693,-0.8753696027801618,16442.38095238095,1.6808357149835482,1.664391897943959,55 days 22:29:17.480314959
Most Sharpe Ratio,PH,false,8,79,false,127,40.15748031496063,2.2112553719295693,0.011187455954897816,2.8744379242999805,1.8922981042893896,0.23493657505285412,0.46987315010570824,0.6753106011370725,0.6802284694240296,0,0,11352,11353 days 00:00:00,1000.0,15347.73526589183,1434.773526589183,11512.227823990292,100.0,901.6516733738681,57.188919536273886,2518 days 00:00:00,127,0,0.0,79.99755428012135,-10.278406535276874,13.6181327211334,-4.335146741996129,109 days 09:52:56.470588234,20 days 01:15:47.368421052,112.97429343221911,0.4649654178016644,0.16046936760569544,1.0893009332968075,0.0468307946490786,8.234791823581721,1.105530657982211,0.4316519546027743,-0.021276629639190754,None,None,0.0003357670880107821,0.08461330617871708,14.347735265891727,0.06249369083249379,0.21901011526964134,2.2112553719295693,-0.8753696027801618,16442.38095238095,1.6808357149835482,1.664391897943959,55 days 22:29:17.480314959
Most Omega Ratio,PH,false,8,79,false,127,40.15748031496063,2.2112553719295693,0.011187455954897816,2.8744379242999805,1.8922981042893896,0.23493657505285412,0.46987315010570824,0.6753106011370725,0.6802284694240296,0,0,11352,11353 days 00:00:00,1000.0,15347.73526589183,1434.773526589183,11512.227823990292,100.0,901.6516733738681,57.188919536273886,2518 days 00:00:00,127,0,0.0,79.99755428012135,-10.278406535276874,13.6181327211334,-4.335146741996129,109 days 09:52:56.470588234,20 days 01:15:47.368421052,112.97429343221911,0.4649654178016644,0.16046936760569544,1.0893009332968075,0.0468307946490786,8.234791823581721,1.105530657982211,0.4316519546027743,-0.021276629639190754,None,None,0.0003357670880107821,0.08461330617871708,14.347735265891727,0.06249369083249379,0.21901011526964134,2.2112553719295693,-0.8753696027801618,16442.38095238095,1.6808357149835482,1.664391897943959,55 days 22:29:17.480314959
Most Sortino Ratio,PH,false,8,79,false,127,40.15748031496063,2.2112553719295693,0.011187455954897816,2.8744379242999805,1.8922981042893896,0.23493657505285412,0.46987315010570824,0.6753106011370725,0.6802284694240296,0,0,11352,11353 days 00:00:00,1000.0,15347.73526589183,1434.773526589183,11512.227823990292,100.0,901.6516733738681,57.188919536273886,2518 days 00:00:00,127,0,0.0,79.99755428012135,-10.278406535276874,13.6181327211334,-4.335146741996129,109 days 09:52:56.470588234,20 days 01:15:47.368421052,112.97429343221911,0.4649654178016644,0.16046936760569544,1.0893009332968075,0.0468307946490786,8.234791823581721,1.105530657982211,0.4316519546027743,-0.021276629639190754,None,None,0.0003357670880107821,0.08461330617871708,14.347735265891727,0.06249369083249379,0.21901011526964134,2.2112553719295693,-0.8753696027801618,16442.38095238095,1.6808357149835482,1.664391897943959,55 days 22:29:17.480314959
Most Win Rate [%],PH,false,28,32,false,112,46.42857142857143,2.294146314779112,0.009866102889358703,2.8891764739843824,2.1990219064283942,0.20718816067653278,0.41437632135306557,0.5986031595147346,0.6031771570202528,0,0,11352,11353 days 00:00:00,1000.0,10058.244476323032,905.8244476323033,11512.227823990292,100.0,486.4078440534952,56.08520667955836,3132 days 00:00:00,112,0,0.0,101.44010415464506,-15.909905256011683,12.843373206220136,-5.737794027286604,103 days 10:09:13.846153846,25 days 22:00:00,80.8771828243128,0.4135158570793719,0.1373595432091513,1.0802998190944832,0.05104673489539116,8.548110740908506,1.0932569383639836,0.4159391369418808,-0.021355109862783078,None,None,0.00029841005834432474,0.07519933470276984,9.058244476323033,0.05257429679555492,0.21886080491150048,2.294146314779112,-0.9213163202221677,16442.38095238095,1.5784557750361128,1.662470328977184,61 days 21:38:34.285714285
Most Worst Trade [%],PH,false,11,80,false,112,38.392857142857146,2.4462426864989855,0.009866102889358703,3.0365485285229545,1.9111766207038505,0.20718816067653278,0.41437632135306557,0.629136904429703,0.6367521913034727,0,0,11352,11353 days 00:00:00,1000.0,12179.576208252607,1117.9576208252606,11512.227823990292,100.0,612.3760533240227,55.62900518695337,2487 days 00:00:00,112,0,0.0,75.50825678486368,-9.151607439594873,15.15005638871038,-4.5124491234779045,122 days 23:26:30.697674420,26 days 21:33:54.782608695,99.81764471654115,0.43606109215745387,0.1504346182533728,1.0832392567814138,0.05666457402984018,8.237922755106819,1.0948903766944709,0.4347276633388095,-0.02169154268751188,None,None,0.0003161534072606192,0.07967065862967604,11.179576208252781,0.05705487739891213,0.21988582386170596,2.4462426864989855,-0.9028895503183535,16442.38095238095,1.5784557750361128,1.5474727309415517,63 days 18:51:25.714285714
Least Max Drawdown [%],PH,false,8,50,false,164,40.853658536585364,1.8209651367571609,0.014446793516560958,2.116070371100612,1.4172002685299983,0.3033826638477801,0.6067653276955602,0.6419790660738643,0.6544600424907443,0,0,11352,11353 days 00:00:00,1000.0,12498.442415734455,1149.8442415734455,11512.227823990292,100.0,1042.397564228291,42.16474149539246,2386 days 00:00:00,164,0,0.0,94.98658341081418,-12.12340435884069,11.482651604829137,-4.353630068691254,78 days 13:58:12.537313433,16 days 05:41:26.597938144,70.11245375447834,0.44340079467098986,0.20060851200412258,1.0862946642050566,0.25212572016684104,7.038218510556353,1.1219758758030336,0.4076875387476751,-0.02092052835018927,None,None,0.00031362700650323255,0.0790340056388146,11.49844241573463,0.057661424293718566,0.21451797482805338,1.8209651367571609,-0.9001197457908807,16442.38095238095,1.9100526169224004,1.5245133017242098,41 days 16:58:32.195121950
Most Calmar Ratio,PH,false,8,50,false,164,40.853658536585364,1.8209651367571609,0.014446793516560958,2.116070371100612,1.4172002685299983,0.3033826638477801,0.6067653276955602,0.6419790660738643,0.6544600424907443,0,0,11352,11353 days 00:00:00,1000.0,12498.442415734455,1149.8442415734455,11512.227823990292,100.0,1042.397564228291,42.16474149539246,2386 days 00:00:00,164,0,0.0,94.98658341081418,-12.12340435884069,11.482651604829137,-4.353630068691254,78 days 13:58:12.537313433,16 days 05:41:26.597938144,70.11245375447834,0.44340079467098986,0.20060851200412258,1.0862946642050566,0.25212572016684104,7.038218510556353,1.1219758758030336,0.4076875387476751,-0.02092052835018927,None,None,0.00031362700650323255,0.0790340056388146,11.49844241573463,0.057661424293718566,0.21451797482805338,1.8209651367571609,-0.9001197457908807,16442.38095238095,1.9100526169224004,1.5245133017242098,41 days 16:58:32.195121950
Mean Best Trade [%],PH,false,14,64,false,109,41.284403669724774,2.2426239152904426,0.009601832276250881,3.0275593952232898,2.049032527974854,0.2016384778012685,0.403276955602537,0.6104724679057533,0.618303344394385,0,0,11352,11353 days 00:00:00,1000.0,10973.641911005492,997.3641911005492,11512.227823990292,100.0,546.1042497495363,54.0824022958661,2523 days 00:00:00,109,0,0.0,80.61838471596134,-11.212597627768014,14.49345749509292,-5.034400206247545,118 days 13:52:00,27 days 01:52:30,91.50130193583021,0.4241652047245742,0.14803102739761448,1.0814056186770706,0.04716880251375321,8.413776032996758,1.0890166846149751,0.42930882538083853,-0.021582789786583623,None,None,0.0003060693682650103,0.07712948080278259,9.973641911005553,0.05461133178869981,0.21884243092330616,2.2426239152904426,-0.9133647972964759,16442.38095238095,1.557172251339259,1.4613386862787714,64 days 20:28:37.431192660
Least Best Trade [%],PH,false,18,26,false,159,44.0251572327044,1.7760837870728519,0.014006342494714588,1.76901243120642,1.2767385316470707,0.29413319238900637,0.5882663847780127,0.5203252737665818,0.586972655140101,0,0,11352,11353 days 00:00:00,1000.0,8755.884030319885,775.5884030319885,11512.227823990292,100.0,791.2967720385876,55.89638606499086,2650 days 00:00:00,159,0,0.0,36.858666851353114,-12.786287887805631,9.811952466515114,-4.556895461733002,72 days 17:29:08.571428571,18 days 03:30:20.224719101,48.779144844779175,0.39906164175946923,0.12925249736198816,1.0783149860877068,0.22742621339292718,7.6755003061788525,1.1185006377431512,0.3959178654862904,-0.02086500191944665,None,None,0.00028237136093805734,0.07115758295639045,7.755884030319821,0.04933950245456109,0.21459883732937496,1.7760837870728519,-0.9326291648419481,16442.38095238095,1.8807105865618035,1.4150584181907333,42 days 04:13:35.094339622
