Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Median Total Trades,INCY,true,18,54,false,81,46.913580246913575,1.31441704278335,0.010250569476082005,8.895502003033592,6.226359847398719,0.2152619589977221,0.4305239179954442,1.914863187441172,0.8306837553805967,0,0,7902,7903 days 00:00:00,1000.0,22472.447184598317,2147.244718459832,3131.9999186197897,100.0,2648.8724545645628,84.92353684623838,2662 days 00:00:00,81,0,0.0,291.40000000000003,-44.08912133891213,32.080402096663505,-11.593479475057958,77 days 00:00:00,27 days 03:20:55.813953488,265.0919405505963,0.5345757223495124,0.18202861497589318,1.1303653208531146,1.2521330947160763,43.46133769305251,1.199829111520065,0.3318166498146276,-0.034422040284514656,None,None,0.0007665594589545069,0.19317298365653573,21.472447184598135,0.10433177640357827,0.43489390202019734,-0.31441737731395597,11445.357142857143,1.1199489784296937,0.9404503660495029,50 days 12:44:26.666666665
Median Worst Trade [%],INCY,true,18,53,false,85,44.70588235294118,1.2794926039029575,0.010756770437863833,8.295612630136947,5.806470435535164,0.22589217919514049,0.45178435839028097,1.873914014780366,0.8058468572544117,0,0,7902,7903 days 00:00:00,1000.0,18814.29042615549,1781.4290426155492,3131.9999186197897,100.0,2394.4486591771656,86.4205236086803,2812 days 00:00:00,85,0,0.0,291.40000000000003,-46.97857142857143,32.35148063285884,-11.153812563553092,75 days 19:34:44.210526315,25 days 11:44:40.851063829,209.5798873665351,0.5188909691585916,0.16795728405394866,1.1266260678570903,1.2573574308088373,43.701712085909485,1.2001641283801434,0.33002356109054193,-0.03433863990595469,None,None,0.0007430829381310395,0.18725690040902196,17.814290426155427,0.09809298306241221,0.4343180512329483,-0.4312167659951314,11445.357142857143,1.1472688218369238,0.8669425593940332,47 days 23:43:03.529411764
Median Best Trade [%],INCY,true,33,51,false,82,50.0,1.2567446326922294,0.010377119716527461,7.684543133161855,5.803394151034005,0.21791951404707668,0.43583902809415337,1.6746119052524315,0.7457374175932263,0,0,7902,7903 days 00:00:00,1000.0,11971.001891163616,1097.1001891163617,3131.9999186197897,100.0,1581.7810925016963,76.32023827207469,2531 days 00:00:00,82,0,0.0,237.8281183932347,-54.526283987915406,27.74106798037143,-12.371981714047719,69 days 08:46:49.756097560,30 days 22:14:38.048780487,133.7927059898003,0.4788505565250197,0.15917789583502515,1.1154828814522704,1.3263871642114118,42.975776171804625,1.195119887166076,0.3331646423751687,-0.034958998133723315,None,None,0.0006907494381691905,0.174068858418636,10.97100189116359,0.0823754751308301,0.4374891094526626,-0.6497125741945,11445.357142857143,1.1268410371938253,0.8656369728621441,50 days 03:30:43.902439023
Mean Total Trades,INCY,true,17,44,false,103,42.71844660194174,1.180082427408294,0.013034674765882055,8.253388732995955,5.779867965173038,0.2737281700835232,0.5474563401670464,2.259184994870951,0.8208725307692603,0,0,7902,7903 days 00:00:00,1000.0,21607.133115385845,2060.7133115385845,3131.9999186197897,100.0,4441.232498492411,90.12806312169033,3771 days 00:00:00,103,0,0.0,399.11938202247194,-40.688717507913466,33.227493486562295,-10.37136735440945,59 days 20:10:54.545454546,23 days 16:40:40.677966101,200.0692535474359,0.5330065209292214,0.16919610140802127,1.132956600591118,0.9894314241600901,47.5704313667217,1.211634142298834,0.32622923309280083,-0.03389832709983938,None,None,0.0007720413123905811,0.19455441072242644,20.607133115385913,0.10294993443784328,0.4392934426783397,-0.3420455411612207,11445.357142857143,1.2629156378354183,0.8567379876407131,39 days 03:15:43.689320387
Least Max Drawdown Duration,INCY,true,33,50,false,87,48.275862068965516,1.2378340574389441,0.011009870918754746,7.427408967878076,5.74601541077324,0.23120728929384968,0.46241457858769935,1.7172710939399198,0.7513964000246732,0,0,7902,7903 days 00:00:00,1000.0,12490.255834822105,1149.0255834822103,3131.9999186197897,100.0,1737.6284007126105,75.89181936309755,2021 days 00:00:00,87,0,0.0,252.3926829268293,-54.52628398791539,27.951704681610778,-11.72860036493911,65 days 23:25:42.857142858,29 days 16:32:00,132.0719061473809,0.48252220833549414,0.16297730026169996,1.1165102919467584,1.3277910358772425,43.24894507932731,1.1962610270858112,0.332939787485242,-0.0348988658888095,None,None,0.00069482238311526,0.17509524054504552,11.490255834821959,0.08384195736000666,0.4367201156239177,-0.6331335845025937,11445.357142857143,1.1606876268814823,0.8543721735561939,47 days 04:57:55.862068965
Most Total Return [%],INCY,true,10,23,false,182,42.30769230769231,1.1955349488359255,0.023032143761073147,7.922654875155644,5.494905651116777,0.48367501898253606,0.9673500379650721,3.8319902471329876,1.2498774434680509,0,0,7902,7903 days 00:00:00,1000.0,279495.78592636547,27849.578592636542,3131.9999186197897,100.0,69670.59461315269,84.16374888634101,2398 days 00:00:00,182,0,0.0,817.9314868804663,-28.720095172742425,29.198414992388148,-7.679569210814861,34 days 13:24:09.350649350,13 days 02:17:08.571428571,1530.1966259690353,0.7522369298954867,0.35304621699021255,1.187727015530542,2.3957754905881643,39.75118988576393,1.3087498911529618,0.32823529411764707,-0.034060593530908075,None,None,0.0010723101049580478,0.27022214644942805,278.4957859263647,0.1967588602245991,0.43232709093155347,7.891947418986301,11445.357142857143,1.678770861356091,1.7398452883235433,22 days 04:13:11.208791207
Most Total Fees Paid,INCY,true,10,23,false,182,42.30769230769231,1.1955349488359255,0.023032143761073147,7.922654875155644,5.494905651116777,0.48367501898253606,0.9673500379650721,3.8319902471329876,1.2498774434680509,0,0,7902,7903 days 00:00:00,1000.0,279495.78592636547,27849.578592636542,3131.9999186197897,100.0,69670.59461315269,84.16374888634101,2398 days 00:00:00,182,0,0.0,817.9314868804663,-28.720095172742425,29.198414992388148,-7.679569210814861,34 days 13:24:09.350649350,13 days 02:17:08.571428571,1530.1966259690353,0.7522369298954867,0.35304621699021255,1.187727015530542,2.3957754905881643,39.75118988576393,1.3087498911529618,0.32823529411764707,-0.034060593530908075,None,None,0.0010723101049580478,0.27022214644942805,278.4957859263647,0.1967588602245991,0.43232709093155347,7.891947418986301,11445.357142857143,1.678770861356091,1.7398452883235433,22 days 04:13:11.208791207
Median Win Rate [%],INCY,true,10,23,false,182,42.30769230769231,1.1955349488359255,0.023032143761073147,7.922654875155644,5.494905651116777,0.48367501898253606,0.9673500379650721,3.8319902471329876,1.2498774434680509,0,0,7902,7903 days 00:00:00,1000.0,279495.78592636547,27849.578592636542,3131.9999186197897,100.0,69670.59461315269,84.16374888634101,2398 days 00:00:00,182,0,0.0,817.9314868804663,-28.720095172742425,29.198414992388148,-7.679569210814861,34 days 13:24:09.350649350,13 days 02:17:08.571428571,1530.1966259690353,0.7522369298954867,0.35304621699021255,1.187727015530542,2.3957754905881643,39.75118988576393,1.3087498911529618,0.32823529411764707,-0.034060593530908075,None,None,0.0010723101049580478,0.27022214644942805,278.4957859263647,0.1967588602245991,0.43232709093155347,7.891947418986301,11445.357142857143,1.678770861356091,1.7398452883235433,22 days 04:13:11.208791207
Most Expectancy,INCY,true,10,23,false,182,42.30769230769231,1.1955349488359255,0.023032143761073147,7.922654875155644,5.494905651116777,0.48367501898253606,0.9673500379650721,3.8319902471329876,1.2498774434680509,0,0,7902,7903 days 00:00:00,1000.0,279495.78592636547,27849.578592636542,3131.9999186197897,100.0,69670.59461315269,84.16374888634101,2398 days 00:00:00,182,0,0.0,817.9314868804663,-28.720095172742425,29.198414992388148,-7.679569210814861,34 days 13:24:09.350649350,13 days 02:17:08.571428571,1530.1966259690353,0.7522369298954867,0.35304621699021255,1.187727015530542,2.3957754905881643,39.75118988576393,1.3087498911529618,0.32823529411764707,-0.034060593530908075,None,None,0.0010723101049580478,0.27022214644942805,278.4957859263647,0.1967588602245991,0.43232709093155347,7.891947418986301,11445.357142857143,1.678770861356091,1.7398452883235433,22 days 04:13:11.208791207
Most Sharpe Ratio,INCY,true,10,23,false,182,42.30769230769231,1.1955349488359255,0.023032143761073147,7.922654875155644,5.494905651116777,0.48367501898253606,0.9673500379650721,3.8319902471329876,1.2498774434680509,0,0,7902,7903 days 00:00:00,1000.0,279495.78592636547,27849.578592636542,3131.9999186197897,100.0,69670.59461315269,84.16374888634101,2398 days 00:00:00,182,0,0.0,817.9314868804663,-28.720095172742425,29.198414992388148,-7.679569210814861,34 days 13:24:09.350649350,13 days 02:17:08.571428571,1530.1966259690353,0.7522369298954867,0.35304621699021255,1.187727015530542,2.3957754905881643,39.75118988576393,1.3087498911529618,0.32823529411764707,-0.034060593530908075,None,None,0.0010723101049580478,0.27022214644942805,278.4957859263647,0.1967588602245991,0.43232709093155347,7.891947418986301,11445.357142857143,1.678770861356091,1.7398452883235433,22 days 04:13:11.208791207
