Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],TLT,EMA,29,36,0,false,0,26,0.000014512016860563966,30.76923076923077,0.9736167800364363,0.031619403830111414,0.059799970889562765,0.9650709536778894,2 days 12:29:59.999999999,0.1234784862012509,3.7558039552880484,7.511607910576097,0.11875628196898252,0,3489,145 days 10:00:00,1000.0,993.9535197871068,-0.6046480212893244,-17.310750935291765,100.0,50.5594909223112,14.379425349190717,50 days 04:00:00,26,0.0,15.510176907371118,-3.0666500040325393,3.0805971191431274,-1.3234818029756736,5 days 02:45:00,1 days 08:50:00,-0.23255693126512433,0.04294789421419421,-0.10506417681116323,1.002279548743827,-0.09507259244849507,25.6052315736504,0.9244325935015865,0.3090772693173294,-0.0027204577382700192,None,None,1.0915966917479297e-6,0.006601976791691479,-0.006046480212888894,-0.01045502452192415,0.18500279103535366,210.56299603174602
Median Total Trades,TLT,EMA,29,36,0,false,0,26,0.000014512016860563966,30.76923076923077,0.9736167800364363,0.031619403830111414,0.059799970889562765,0.9650709536778894,2 days 12:29:59.999999999,0.1234784862012509,3.7558039552880484,7.511607910576097,0.11875628196898252,0,3489,145 days 10:00:00,1000.0,993.9535197871068,-0.6046480212893244,-17.310750935291765,100.0,50.5594909223112,14.379425349190717,50 days 04:00:00,26,0.0,15.510176907371118,-3.0666500040325393,3.0805971191431274,-1.3234818029756736,5 days 02:45:00,1 days 08:50:00,-0.23255693126512433,0.04294789421419421,-0.10506417681116323,1.002279548743827,-0.09507259244849507,25.6052315736504,0.9244325935015865,0.3090772693173294,-0.0027204577382700192,None,None,1.0915966917479297e-6,0.006601976791691479,-0.006046480212888894,-0.01045502452192415,0.18500279103535366,210.56299603174602
Most Profit Factor,TLT,EMA,29,36,0,false,0,26,0.000014512016860563966,30.76923076923077,0.9736167800364363,0.031619403830111414,0.059799970889562765,0.9650709536778894,2 days 12:29:59.999999999,0.1234784862012509,3.7558039552880484,7.511607910576097,0.11875628196898252,0,3489,145 days 10:00:00,1000.0,993.9535197871068,-0.6046480212893244,-17.310750935291765,100.0,50.5594909223112,14.379425349190717,50 days 04:00:00,26,0.0,15.510176907371118,-3.0666500040325393,3.0805971191431274,-1.3234818029756736,5 days 02:45:00,1 days 08:50:00,-0.23255693126512433,0.04294789421419421,-0.10506417681116323,1.002279548743827,-0.09507259244849507,25.6052315736504,0.9244325935015865,0.3090772693173294,-0.0027204577382700192,None,None,1.0915966917479297e-6,0.006601976791691479,-0.006046480212888894,-0.01045502452192415,0.18500279103535366,210.56299603174602
Most Expectancy,TLT,EMA,29,36,0,false,0,26,0.000014512016860563966,30.76923076923077,0.9736167800364363,0.031619403830111414,0.059799970889562765,0.9650709536778894,2 days 12:29:59.999999999,0.1234784862012509,3.7558039552880484,7.511607910576097,0.11875628196898252,0,3489,145 days 10:00:00,1000.0,993.9535197871068,-0.6046480212893244,-17.310750935291765,100.0,50.5594909223112,14.379425349190717,50 days 04:00:00,26,0.0,15.510176907371118,-3.0666500040325393,3.0805971191431274,-1.3234818029756736,5 days 02:45:00,1 days 08:50:00,-0.23255693126512433,0.04294789421419421,-0.10506417681116323,1.002279548743827,-0.09507259244849507,25.6052315736504,0.9244325935015865,0.3090772693173294,-0.0027204577382700192,None,None,1.0915966917479297e-6,0.006601976791691479,-0.006046480212888894,-0.01045502452192415,0.18500279103535366,210.56299603174602
Most Sharpe Ratio,TLT,EMA,29,36,0,false,0,26,0.000014512016860563966,30.76923076923077,0.9736167800364363,0.031619403830111414,0.059799970889562765,0.9650709536778894,2 days 12:29:59.999999999,0.1234784862012509,3.7558039552880484,7.511607910576097,0.11875628196898252,0,3489,145 days 10:00:00,1000.0,993.9535197871068,-0.6046480212893244,-17.310750935291765,100.0,50.5594909223112,14.379425349190717,50 days 04:00:00,26,0.0,15.510176907371118,-3.0666500040325393,3.0805971191431274,-1.3234818029756736,5 days 02:45:00,1 days 08:50:00,-0.23255693126512433,0.04294789421419421,-0.10506417681116323,1.002279548743827,-0.09507259244849507,25.6052315736504,0.9244325935015865,0.3090772693173294,-0.0027204577382700192,None,None,1.0915966917479297e-6,0.006601976791691479,-0.006046480212888894,-0.01045502452192415,0.18500279103535366,210.56299603174602
Most Calmar Ratio,TLT,EMA,29,36,0,false,0,26,0.000014512016860563966,30.76923076923077,0.9736167800364363,0.031619403830111414,0.059799970889562765,0.9650709536778894,2 days 12:29:59.999999999,0.1234784862012509,3.7558039552880484,7.511607910576097,0.11875628196898252,0,3489,145 days 10:00:00,1000.0,993.9535197871068,-0.6046480212893244,-17.310750935291765,100.0,50.5594909223112,14.379425349190717,50 days 04:00:00,26,0.0,15.510176907371118,-3.0666500040325393,3.0805971191431274,-1.3234818029756736,5 days 02:45:00,1 days 08:50:00,-0.23255693126512433,0.04294789421419421,-0.10506417681116323,1.002279548743827,-0.09507259244849507,25.6052315736504,0.9244325935015865,0.3090772693173294,-0.0027204577382700192,None,None,1.0915966917479297e-6,0.006601976791691479,-0.006046480212888894,-0.01045502452192415,0.18500279103535366,210.56299603174602
Most Omega Ratio,TLT,EMA,29,36,0,false,0,26,0.000014512016860563966,30.76923076923077,0.9736167800364363,0.031619403830111414,0.059799970889562765,0.9650709536778894,2 days 12:29:59.999999999,0.1234784862012509,3.7558039552880484,7.511607910576097,0.11875628196898252,0,3489,145 days 10:00:00,1000.0,993.9535197871068,-0.6046480212893244,-17.310750935291765,100.0,50.5594909223112,14.379425349190717,50 days 04:00:00,26,0.0,15.510176907371118,-3.0666500040325393,3.0805971191431274,-1.3234818029756736,5 days 02:45:00,1 days 08:50:00,-0.23255693126512433,0.04294789421419421,-0.10506417681116323,1.002279548743827,-0.09507259244849507,25.6052315736504,0.9244325935015865,0.3090772693173294,-0.0027204577382700192,None,None,1.0915966917479297e-6,0.006601976791691479,-0.006046480212888894,-0.01045502452192415,0.18500279103535366,210.56299603174602
Most Sortino Ratio,TLT,EMA,29,36,0,false,0,26,0.000014512016860563966,30.76923076923077,0.9736167800364363,0.031619403830111414,0.059799970889562765,0.9650709536778894,2 days 12:29:59.999999999,0.1234784862012509,3.7558039552880484,7.511607910576097,0.11875628196898252,0,3489,145 days 10:00:00,1000.0,993.9535197871068,-0.6046480212893244,-17.310750935291765,100.0,50.5594909223112,14.379425349190717,50 days 04:00:00,26,0.0,15.510176907371118,-3.0666500040325393,3.0805971191431274,-1.3234818029756736,5 days 02:45:00,1 days 08:50:00,-0.23255693126512433,0.04294789421419421,-0.10506417681116323,1.002279548743827,-0.09507259244849507,25.6052315736504,0.9244325935015865,0.3090772693173294,-0.0027204577382700192,None,None,1.0915966917479297e-6,0.006601976791691479,-0.006046480212888894,-0.01045502452192415,0.18500279103535366,210.56299603174602
Least Total Return [%],TLT,EMA,2,3,0,false,0,339,0.0,27.43362831858407,0.52416968374693,0.0001,-7.740953736706933,-1.6603931404699241,0 days 05:09:54.690265485,1.6099694931624637,48.96990541702494,97.93981083404988,0.004896990541702494,0,3489,145 days 10:00:00,1000.0,539.4659695536646,-46.053403044633534,-17.310750935291765,100.0,486.7616861729917,46.693353739396045,145 days 09:00:00,339,0.0,4.415492723294385,-2.662664480968712,0.7672495436762744,-0.5366895276338702,0 days 10:33:32.903225806,0 days 03:07:33.658536585,-1.3585074644434643,-5.9258680881403345,-1.6866788992310515,0.7623564199386366,-0.8449345922020288,20.814328058714757,1.0119170417122723,0.3433410315627406,-0.0037117850141838234,None,None,-0.00017308321896476592,-1.0468073082989042,-0.4605340304463361,-0.6568320174950515,0.21259885839752113,210.56299603174602
Mean Total Return [%],TLT,EMA,23,78,0,false,0,25,0.0,28.000000000000004,0.5805516139769978,0.0001,-1.7173217552974707,0.34521980471905667,2 days 13:23:59.999999999,0.11872931365504895,3.6113499570077385,7.222699914015477,0.0003611349957007739,0,3489,145 days 10:00:00,1000.0,886.6526312212989,-11.334736877870114,-17.310750935291765,100.0,46.72958924289859,13.243501672103003,92 days 20:00:00,25,0.0,11.878036004868617,-2.95029378494026,2.5243625543680532,-1.5948587068317546,5 days 13:08:34.285714285,1 days 09:30:00,-4.533894751148056,-1.270821071453447,-1.968009999862055,0.934143754862851,-0.43201538339131484,25.9003555619603,0.8869647773445248,0.2935507783543365,-0.0027271278103873802,None,None,-0.000031736840644666016,-0.19194441221894007,-0.113347368778699,-0.18818069805164794,0.18177628704222437,210.56299603174602
