Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],STRF,SMA,36,42,0,false,0,1,NaN,100.0,inf,NaN,25.45454321902921,1.2600134308536084,0 days 05:00:00,0.2401429422275164,7.304347826086956,14.608695652173912,NaN,0,69,2 days 22:00:00,1000.0,1017.1220849597883,1.7122084959788255,-6.585077126045946,100.0,2.0171412241859143,0.7371351554129882,0 days 06:00:00,1,0.0,1.7139207044748064,1.7139207044748064,1.7139207044748064,NaN,0 days 05:00:00,NaT,17.122084959788275,11.165273466698446,999.7209105669638,2.800616738708503,2.621634098548246,15.271838610398074,2.8006167387085035,0.04477611940298507,0.0,None,None,0.00024462500703816063,1.4794920425667955,0.01712208495978773,3.335453037285193,0.15947383233936924,4.164186507936508
Median Total Return [%],STRF,SMA,2,45,0,false,0,0,NaN,NaN,NaN,NaN,inf,1.0,NaT,0.0,0.0,0.0,NaN,0,69,2 days 22:00:00,1000.0,1000.0,0.0,-6.585077126045946,0.0,0.0,NaN,NaT,0,0.0,NaN,NaN,NaN,NaN,NaT,NaT,NaN,inf,NaN,inf,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,4.164186507936508
Least Total Fees Paid,STRF,SMA,2,45,0,false,0,0,NaN,NaN,NaN,NaN,inf,1.0,NaT,0.0,0.0,0.0,NaN,0,69,2 days 22:00:00,1000.0,1000.0,0.0,-6.585077126045946,0.0,0.0,NaN,NaT,0,0.0,NaN,NaN,NaN,NaN,NaT,NaT,NaN,inf,NaN,inf,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,4.164186507936508
Median Total Fees Paid,STRF,SMA,2,45,0,false,0,0,NaN,NaN,NaN,NaN,inf,1.0,NaT,0.0,0.0,0.0,NaN,0,69,2 days 22:00:00,1000.0,1000.0,0.0,-6.585077126045946,0.0,0.0,NaN,NaT,0,0.0,NaN,NaN,NaN,NaN,NaT,NaT,NaN,inf,NaN,inf,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,4.164186507936508
Least Max Drawdown [%],STRF,SMA,8,48,0,false,0,1,NaN,100.0,inf,NaN,8.348094896017509,1.0112946548466528,0 days 01:00:00,0.2401429422275164,7.304347826086956,14.608695652173912,NaN,0,69,2 days 22:00:00,1000.0,1000.7437617327728,0.07437617327727822,-6.585077126045946,100.0,2.0007465062409544,0.09990009990008275,0 days 01:00:00,1,0.0,0.07445054945055443,0.07445054945055443,0.07445054945055443,NaN,0 days 01:00:00,NaT,0.7437617327727717,4.122827686021748,97.6051969120707,1.746250000000302,4.415811306946996,43.48874374803011,1.746250000000302,0.014492753623188404,0.0,None,None,0.000010650064221495277,0.06441158841160344,0.0007437617327730184,0.06634522921558172,0.01880247358281874,4.164186507936508
Mean Max Drawdown [%],STRF,SMA,2,45,0,false,0,0,NaN,NaN,NaN,NaN,inf,1.0,NaT,0.0,0.0,0.0,NaN,0,69,2 days 22:00:00,1000.0,1000.0,0.0,-6.585077126045946,0.0,0.0,NaN,NaT,0,0.0,NaN,NaN,NaN,NaN,NaT,NaT,NaN,inf,NaN,inf,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,4.164186507936508
Median Max Drawdown [%],STRF,SMA,2,45,0,false,0,0,NaN,NaN,NaN,NaN,inf,1.0,NaT,0.0,0.0,0.0,NaN,0,69,2 days 22:00:00,1000.0,1000.0,0.0,-6.585077126045946,0.0,0.0,NaN,NaT,0,0.0,NaN,NaN,NaN,NaN,NaT,NaT,NaN,inf,NaN,inf,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,4.164186507936508
Least Total Trades,STRF,SMA,2,45,0,false,0,0,NaN,NaN,NaN,NaN,inf,1.0,NaT,0.0,0.0,0.0,NaN,0,69,2 days 22:00:00,1000.0,1000.0,0.0,-6.585077126045946,0.0,0.0,NaN,NaT,0,0.0,NaN,NaN,NaN,NaN,NaT,NaT,NaN,inf,NaN,inf,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,4.164186507936508
Mean Total Trades,STRF,SMA,4,45,0,false,0,1,NaN,100.0,inf,NaN,6.874162952459091,1.0092978051474526,0 days 01:00:00,0.2401429422275164,7.304347826086956,14.608695652173912,NaN,0,69,2 days 22:00:00,1000.0,1000.6122676399892,0.06122676399892271,-6.585077126045946,100.0,2.000614880522452,0.0999000999001055,0 days 01:00:00,1,0.0,0.061287990762921296,0.061287990762921296,0.061287990762921296,NaN,0 days 01:00:00,NaT,0.6122676399892237,3.596434626382562,79.68702749004727,1.6144927875366972,3.8956792567026883,41.45908768215269,1.6144927875366972,0.014492753623188404,0.0,None,None,8.769698694687193e-6,0.05303913770546814,0.0006122676399891169,0.054307060297144494,0.01774885928447298,4.164186507936508
Median Total Trades,STRF,SMA,2,45,0,false,0,0,NaN,NaN,NaN,NaN,inf,1.0,NaT,0.0,0.0,0.0,NaN,0,69,2 days 22:00:00,1000.0,1000.0,0.0,-6.585077126045946,0.0,0.0,NaN,NaT,0,0.0,NaN,NaN,NaN,NaN,NaT,NaT,NaN,inf,NaN,inf,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,4.164186507936508
