Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Least Max Drawdown Duration,MSTR_MSTY,EMA,85,89,0,false,7,10.214220872103212,66.66666666666666,13.64789497270066,19.943365656548988,9.597663650649299,-0.5200922859069024,10 days 16:29:59.999999999,0.05051787504176412,1.7926829268292683,3.329268292682927,35.75213111600855,0,1968,82 days 01:00:00,1000.0,2486.039115035593,148.60391150355932,309.65101651758727,100.0,17.15483152786704,21.210310449751216,17 days 01:00:00,6,1,118.24708620775073,101.80560544902455,-5.586171023957598,32.28025073157559,-4.730404493504207,13 days 23:00:00,4 days 03:30:00,227.96533813797376,4.680932465421489,266.33668225712506,1.2282821061673972,5.487031470010295,71.93338957812355,1.367305868475727,0.77068345323741,-0.010469462658425625,None,None,0.0005134837650774473,3.1055498111884012,1.4860391150355983,15.400088031840067,0.7984583849316204,118.76984126984127
Most Best Trade [%],MSTR_MSTY,EMA,68,85,0,false,7,9.859909725207078,66.66666666666666,12.925659012254185,20.097087412962146,9.707592275191054,-0.5161556689114101,10 days 08:49:59.999999999,0.05051787504176412,1.7926829268292683,3.329268292682927,36.02770548421263,0,1968,82 days 01:00:00,1000.0,2498.228889578539,149.8228889578539,309.65101651758727,100.0,17.154630867246862,22.0788574274296,17 days 01:00:00,6,1,120.53424132263717,102.50431152771344,-6.848280505539578,32.68899852750907,-5.08673481613169,13 days 15:15:00,3 days 20:00:00,229.61577470931698,4.716023106241775,261.58790447571573,1.2336498319763096,5.543541394014414,72.91393395351581,1.3679346821077019,0.7378640776699029,-0.010133423369407122,None,None,0.0005156202749311284,3.1184714227834642,1.4982288895785372,15.648346425574495,0.795814790073656,118.76984126984127
Most Avg Winning Trade [%],MSTR_MSTY,EMA,68,85,0,false,7,9.859909725207078,66.66666666666666,12.925659012254185,20.097087412962146,9.707592275191054,-0.5161556689114101,10 days 08:49:59.999999999,0.05051787504176412,1.7926829268292683,3.329268292682927,36.02770548421263,0,1968,82 days 01:00:00,1000.0,2498.228889578539,149.8228889578539,309.65101651758727,100.0,17.154630867246862,22.0788574274296,17 days 01:00:00,6,1,120.53424132263717,102.50431152771344,-6.848280505539578,32.68899852750907,-5.08673481613169,13 days 15:15:00,3 days 20:00:00,229.61577470931698,4.716023106241775,261.58790447571573,1.2336498319763096,5.543541394014414,72.91393395351581,1.3679346821077019,0.7378640776699029,-0.010133423369407122,None,None,0.0005156202749311284,3.1184714227834642,1.4982288895785372,15.648346425574495,0.795814790073656,118.76984126984127
Most Expectancy,MSTR_MSTY,EMA,68,85,0,false,7,9.859909725207078,66.66666666666666,12.925659012254185,20.097087412962146,9.707592275191054,-0.5161556689114101,10 days 08:49:59.999999999,0.05051787504176412,1.7926829268292683,3.329268292682927,36.02770548421263,0,1968,82 days 01:00:00,1000.0,2498.228889578539,149.8228889578539,309.65101651758727,100.0,17.154630867246862,22.0788574274296,17 days 01:00:00,6,1,120.53424132263717,102.50431152771344,-6.848280505539578,32.68899852750907,-5.08673481613169,13 days 15:15:00,3 days 20:00:00,229.61577470931698,4.716023106241775,261.58790447571573,1.2336498319763096,5.543541394014414,72.91393395351581,1.3679346821077019,0.7378640776699029,-0.010133423369407122,None,None,0.0005156202749311284,3.1184714227834642,1.4982288895785372,15.648346425574495,0.795814790073656,118.76984126984127
Most Avg Losing Trade Duration,MSTR_MSTY,EMA,86,89,0,false,7,9.81242196615094,66.66666666666666,13.25275759514818,19.835217959667933,9.546790439122004,-0.5241534663674282,10 days 16:49:59.999999999,0.05051787504176412,1.7926829268292683,3.329268292682927,35.55825658623398,0,1968,82 days 01:00:00,1000.0,2473.463628456961,147.34636284569612,309.65101651758727,100.0,17.113927439217044,21.017819617437695,17 days 01:00:00,6,1,117.6489400898663,101.5595403883107,-5.586171023957598,32.1711417587432,-4.836629638482577,13 days 23:15:00,4 days 04:00:00,225.96911472784916,4.6570577212861695,262.67356867090325,1.226780011732394,5.485987357005282,71.90779807542819,1.368496722539286,0.77068345323741,-0.010469462658425722,None,None,0.0005109178566310038,3.0900311969043113,1.4734636284569649,15.146603347206803,0.7985413417004852,118.76984126984127
Most Win Rate [%],MSTR_MSTY,EMA,51,87,0,false,8,8.868277595314233,75.0,13.437088203041686,13.631817204766547,9.378335109635492,-0.5484407361633452,8 days 21:37:30,0.06735716672235216,2.048780487804878,4.097560975609756,27.928601102448535,0,1968,82 days 01:00:00,1000.0,2398.257850649535,139.82578506495352,309.65101651758727,100.0,23.887030695060865,21.113949583896186,17 days 01:00:00,8,0,0.0,74.81109715060919,-6.248941512382757,19.790119321162216,-4.843089144420459,10 days 15:30:00,3 days 16:00:00,174.7822313311919,4.615153359741568,227.3084868731177,1.2291114862443855,5.5913495507013335,77.16073879162965,1.360317252260656,0.7062391681109186,-0.009859664437021427,None,None,0.0004925108651363612,2.9787057123447127,1.398257850649539,13.685608647058867,0.7767613772050976,118.76984126984127
Most Profit Factor,MSTR_MSTY,EMA,60,78,0,false,8,8.864241661847453,75.0,13.671330518291056,13.504532631600908,9.300293103779385,-0.5546592005690044,8 days 21:45:00,0.06735716672235216,2.048780487804878,4.097560975609756,27.667822952548203,0,1968,82 days 01:00:00,1000.0,2379.0023124056274,137.90023124056273,309.65101651758727,100.0,23.802970882471488,21.652647946929314,17 days 01:00:00,8,0,0.0,74.81109715060921,-5.931939448331584,19.567572879599496,-4.684588112394858,10 days 15:30:00,3 days 16:30:00,172.3752890507034,4.577556107879672,213.68188673827152,1.2270602541348765,5.595834114308157,77.23852873227464,1.3595526496733636,0.7062391681109186,-0.009859664437021413,None,None,0.0004883933549546608,2.9538030107657884,1.3790023124056332,13.326437567801088,0.7765939706597577,118.76984126984127
Least Avg Losing Trade [%],MSTR_MSTY,EMA,47,89,0,false,9,3.620719863938232,66.66666666666666,7.067102013598098,11.592030123255293,8.791723048796452,-0.5930006345902613,7 days 20:46:39.999999999,0.07577681256264618,2.304878048780488,4.609756097560976,26.718215771893302,0,1968,82 days 01:00:00,1000.0,2260.2776722113854,126.02776722113853,309.65101651758727,100.0,24.846865163874945,26.261396661428694,24 days 16:00:00,9,0,0.0,75.8347325272243,-8.042337751113678,20.504559841750822,-6.233029313735753,10 days 08:40:00,2 days 21:00:00,140.03085246793168,4.344699727764783,139.52092018113774,1.2148906349131008,5.636423649865945,78.26988915077658,1.3532197666111272,0.6959517657192075,-0.009907646449038531,None,None,0.0004620708634239747,2.794604581988199,1.260277672211389,11.24184551862484,0.7741172798550755,118.76984126984127
Most Avg Winning Trade Duration,MSTR_MSTY,EMA,46,89,0,false,10,2.2906545050761964,60.0,5.324722381881511,10.228584656498542,8.597581178753074,-0.60846868537314,7 days 01:24:00,0.0841964584029402,2.5609756097560976,5.121951219512195,26.19515582761822,0,1968,82 days 01:00:00,1000.0,2212.380695726745,121.23806957267449,309.65101651758727,100.0,29.073551334313418,25.935777388852365,24 days 13:00:00,10,0,0.0,75.83473252722429,-7.715433749768877,20.69296237024824,-5.467981914126004,9 days 19:50:00,2 days 21:45:00,121.23806957267452,4.250706036507024,128.08176495338637,1.2105486160651733,5.674900872698519,79.09052995497993,1.3487253811743496,0.6930352536543424,-0.00985966443702132,None,None,0.00045094297991011715,2.7273031424963885,1.2123806957267527,10.462384693286827,0.7721799183213403,118.76984126984127
Least Worst Trade [%],MSTR_MSTY,EMA,48,73,0,false,11,1.7277308903527413,54.54545454545454,4.541451283745293,9.293574771301536,8.606161806808014,-0.6133077916487758,6 days 03:49:05.454545454,0.09261610424323422,2.8170731707317076,5.634146341463415,26.18068014842262,0,1968,82 days 01:00:00,1000.0,2197.396353953872,119.73963539538721,309.65101651758727,100.0,33.23815923923486,25.708473419310124,24 days 12:00:00,11,0,0.0,76.60633411503069,-9.652197782449075,21.175353706374057,-4.964559950785487,9 days 10:30:00,2 days 05:24:00,108.85421399580649,4.23925381840543,125.25003371251444,1.2161608259903913,5.781383040051273,81.20384250692658,1.3526846864564057,0.6490787269681741,-0.009737811148808584,None,None,0.0004468666460723926,2.7026494754458303,1.197396353953867,10.225591743501381,0.7672669027431064,118.76984126984127
