Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],WNTR,EMA,12,54,0,false,1,1,NaN,NaN,NaN,NaN,33.628732241676474,-0.0842743041193507,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1198.5063500886117,19.850635008861182,21.67749042989442,100.0,0.9990009990009412,6.929374261787194,0 days 13:00:00,0,198.50635008861184,NaN,NaN,NaN,NaN,NaT,NaT,NaN,17.65920447526125,82511901834476.89,1.7667064406825022,1.0133564472489338,4.000752301286365,1.295584723167168,1.2500000000000002,-0.023040957868421745,None,None,0.003527961029831841,21.337108308422973,0.1985063500886104,642270557.1859245,1.4541546228859243,3.1985780423280423
Mean Total Return [%],WNTR,EMA,2,23,0,false,1,2,NaN,100.0,inf,NaN,29.81112827382495,-0.24891470373572736,0 days 17:00:00,0.3126389247867666,19.0188679245283,28.528301886792452,NaN,0,53,2 days 06:00:00,1000.0,1162.816443218032,16.281644321803185,21.67749042989442,100.0,3.010747757430404,5.356181950463572,0 days 20:00:00,1,156.94406987664092,0.587824571473232,0.587824571473232,0.587824571473232,NaN,0 days 17:00:00,NaT,5.87237334139093,16.034473483602948,791610149214.8401,1.7572946519498818,1.147135495578653,6.024923949570548,1.2841768610402986,0.9285714285714284,-0.01951373263683799,None,None,0.002939749747603208,17.779606473504202,0.16281644321803146,21739542.33271009,1.3344847103960182,3.1985780423280423
Median Total Return [%],WNTR,EMA,2,44,0,false,1,2,NaN,100.0,inf,NaN,27.554287851950946,-0.27137833560429486,0 days 20:00:00,0.3126389247867666,19.0188679245283,28.528301886792452,NaN,0,53,2 days 06:00:00,1000.0,1157.9468915695165,15.794689156951641,21.67749042989442,100.0,3.0023231218818416,5.752523920765849,1 days 00:00:00,1,156.28683179005407,0.1661719839241865,0.1661719839241865,0.1661719839241865,NaN,0 days 20:00:00,NaT,1.660059779462403,15.28784473832134,373125111170.0871,1.667800862648982,1.0218339247832768,5.332053990658707,1.1912863304635584,1.0769230769230769,-0.023676419495226756,None,None,0.002868771102578584,17.350327628395277,0.15794689156951613,13587131.734957295,1.3658643772536205,3.1985780423280423
Least Total Fees Paid,WNTR,EMA,12,54,0,false,1,1,NaN,NaN,NaN,NaN,33.628732241676474,-0.0842743041193507,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1198.5063500886117,19.850635008861182,21.67749042989442,100.0,0.9990009990009412,6.929374261787194,0 days 13:00:00,0,198.50635008861184,NaN,NaN,NaN,NaN,NaT,NaT,NaN,17.65920447526125,82511901834476.89,1.7667064406825022,1.0133564472489338,4.000752301286365,1.295584723167168,1.2500000000000002,-0.023040957868421745,None,None,0.003527961029831841,21.337108308422973,0.1985063500886104,642270557.1859245,1.4541546228859243,3.1985780423280423
Least Max Drawdown [%],WNTR,EMA,4,24,0,false,1,2,NaN,100.0,inf,NaN,27.54045016226919,-0.3135487243813415,0 days 18:00:00,0.3126389247867666,19.0188679245283,28.528301886792452,NaN,0,53,2 days 06:00:00,1000.0,1148.8054095781229,14.880540957812286,21.67749042989442,100.0,3.035938752758744,5.166704837251293,1 days 00:00:00,1,130.33755116806742,1.8486326268465487,1.8486326268465487,1.8486326268465487,NaN,0 days 18:00:00,NaT,18.467858410055435,14.994841570738494,114842571169.00667,1.7016045818952799,1.2003767045699878,6.56742747327327,1.2434802713850124,0.9285714285714284,-0.019513732636838216,None,None,0.0027106809914685423,16.394198636401743,0.14880540957812327,5592484.378606032,1.3158139097363661,3.1985780423280423
Mean Max Drawdown [%],WNTR,EMA,12,54,0,false,1,1,NaN,NaN,NaN,NaN,33.628732241676474,-0.0842743041193507,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1198.5063500886117,19.850635008861182,21.67749042989442,100.0,0.9990009990009412,6.929374261787194,0 days 13:00:00,0,198.50635008861184,NaN,NaN,NaN,NaN,NaT,NaT,NaN,17.65920447526125,82511901834476.89,1.7667064406825022,1.0133564472489338,4.000752301286365,1.295584723167168,1.2500000000000002,-0.023040957868421745,None,None,0.003527961029831841,21.337108308422973,0.1985063500886104,642270557.1859245,1.4541546228859243,3.1985780423280423
Median Max Drawdown [%],WNTR,EMA,12,54,0,false,1,1,NaN,NaN,NaN,NaN,33.628732241676474,-0.0842743041193507,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1198.5063500886117,19.850635008861182,21.67749042989442,100.0,0.9990009990009412,6.929374261787194,0 days 13:00:00,0,198.50635008861184,NaN,NaN,NaN,NaN,NaT,NaT,NaN,17.65920447526125,82511901834476.89,1.7667064406825022,1.0133564472489338,4.000752301286365,1.295584723167168,1.2500000000000002,-0.023040957868421745,None,None,0.003527961029831841,21.337108308422973,0.1985063500886104,642270557.1859245,1.4541546228859243,3.1985780423280423
Least Total Trades,WNTR,EMA,12,54,0,false,1,1,NaN,NaN,NaN,NaN,33.628732241676474,-0.0842743041193507,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1198.5063500886117,19.850635008861182,21.67749042989442,100.0,0.9990009990009412,6.929374261787194,0 days 13:00:00,0,198.50635008861184,NaN,NaN,NaN,NaN,NaT,NaT,NaN,17.65920447526125,82511901834476.89,1.7667064406825022,1.0133564472489338,4.000752301286365,1.295584723167168,1.2500000000000002,-0.023040957868421745,None,None,0.003527961029831841,21.337108308422973,0.1985063500886104,642270557.1859245,1.4541546228859243,3.1985780423280423
Mean Total Trades,WNTR,EMA,2,23,0,false,1,2,NaN,100.0,inf,NaN,29.81112827382495,-0.24891470373572736,0 days 17:00:00,0.3126389247867666,19.0188679245283,28.528301886792452,NaN,0,53,2 days 06:00:00,1000.0,1162.816443218032,16.281644321803185,21.67749042989442,100.0,3.010747757430404,5.356181950463572,0 days 20:00:00,1,156.94406987664092,0.587824571473232,0.587824571473232,0.587824571473232,NaN,0 days 17:00:00,NaT,5.87237334139093,16.034473483602948,791610149214.8401,1.7572946519498818,1.147135495578653,6.024923949570548,1.2841768610402986,0.9285714285714284,-0.01951373263683799,None,None,0.002939749747603208,17.779606473504202,0.16281644321803146,21739542.33271009,1.3344847103960182,3.1985780423280423
Median Total Trades,WNTR,EMA,2,23,0,false,1,2,NaN,100.0,inf,NaN,29.81112827382495,-0.24891470373572736,0 days 17:00:00,0.3126389247867666,19.0188679245283,28.528301886792452,NaN,0,53,2 days 06:00:00,1000.0,1162.816443218032,16.281644321803185,21.67749042989442,100.0,3.010747757430404,5.356181950463572,0 days 20:00:00,1,156.94406987664092,0.587824571473232,0.587824571473232,0.587824571473232,NaN,0 days 17:00:00,NaT,5.87237334139093,16.034473483602948,791610149214.8401,1.7572946519498818,1.147135495578653,6.024923949570548,1.2841768610402986,0.9285714285714284,-0.01951373263683799,None,None,0.002939749747603208,17.779606473504202,0.16281644321803146,21739542.33271009,1.3344847103960182,3.1985780423280423
Most Win Rate [%],WNTR,EMA,2,12,0,false,1,3,NaN,100.0,inf,NaN,16.517425154674747,-0.601051518942446,0 days 14:00:00,0.6252778495735332,28.528301886792452,47.54716981132076,NaN,0,53,2 days 06:00:00,1000.0,1086.4820188014605,8.648201880146042,21.67749042989442,100.0,5.083465785070904,7.3396019275758615,0 days 15:00:00,2,58.53688872580369,1.4299505947776832,1.348099033539505,1.3890248141585941,NaN,0 days 14:00:00,NaT,13.972565037828288,10.985531956471934,9505694.996202838,1.4336067769119516,-0.3686732186587094,2.52922186633076,1.134938698388628,0.7999999999999999,-0.019513732636838078,None,None,0.00163230909936975,9.872205432988249,0.08648201880145945,10826.416307935737,1.0815317023174942,3.1985780423280423
Mean Win Rate [%],WNTR,EMA,2,12,0,false,1,3,NaN,100.0,inf,NaN,16.517425154674747,-0.601051518942446,0 days 14:00:00,0.6252778495735332,28.528301886792452,47.54716981132076,NaN,0,53,2 days 06:00:00,1000.0,1086.4820188014605,8.648201880146042,21.67749042989442,100.0,5.083465785070904,7.3396019275758615,0 days 15:00:00,2,58.53688872580369,1.4299505947776832,1.348099033539505,1.3890248141585941,NaN,0 days 14:00:00,NaT,13.972565037828288,10.985531956471934,9505694.996202838,1.4336067769119516,-0.3686732186587094,2.52922186633076,1.134938698388628,0.7999999999999999,-0.019513732636838078,None,None,0.00163230909936975,9.872205432988249,0.08648201880145945,10826.416307935737,1.0815317023174942,3.1985780423280423
Median Win Rate [%],WNTR,EMA,2,12,0,false,1,3,NaN,100.0,inf,NaN,16.517425154674747,-0.601051518942446,0 days 14:00:00,0.6252778495735332,28.528301886792452,47.54716981132076,NaN,0,53,2 days 06:00:00,1000.0,1086.4820188014605,8.648201880146042,21.67749042989442,100.0,5.083465785070904,7.3396019275758615,0 days 15:00:00,2,58.53688872580369,1.4299505947776832,1.348099033539505,1.3890248141585941,NaN,0 days 14:00:00,NaT,13.972565037828288,10.985531956471934,9505694.996202838,1.4336067769119516,-0.3686732186587094,2.52922186633076,1.134938698388628,0.7999999999999999,-0.019513732636838078,None,None,0.00163230909936975,9.872205432988249,0.08648201880145945,10826.416307935737,1.0815317023174942,3.1985780423280423
Mean Best Trade [%],WNTR,EMA,2,12,0,false,1,3,NaN,100.0,inf,NaN,16.517425154674747,-0.601051518942446,0 days 14:00:00,0.6252778495735332,28.528301886792452,47.54716981132076,NaN,0,53,2 days 06:00:00,1000.0,1086.4820188014605,8.648201880146042,21.67749042989442,100.0,5.083465785070904,7.3396019275758615,0 days 15:00:00,2,58.53688872580369,1.4299505947776832,1.348099033539505,1.3890248141585941,NaN,0 days 14:00:00,NaT,13.972565037828288,10.985531956471934,9505694.996202838,1.4336067769119516,-0.3686732186587094,2.52922186633076,1.134938698388628,0.7999999999999999,-0.019513732636838078,None,None,0.00163230909936975,9.872205432988249,0.08648201880145945,10826.416307935737,1.0815317023174942,3.1985780423280423
Median Best Trade [%],WNTR,EMA,5,23,0,false,1,2,NaN,100.0,inf,NaN,28.67016058365985,-0.2817628913609109,0 days 19:00:00,0.3126389247867666,19.0188679245283,28.528301886792452,NaN,0,53,2 days 06:00:00,1000.0,1155.695780489189,15.569578048918892,21.67749042989442,100.0,3.0481560147328692,5.166704837251293,1 days 00:00:00,1,131.11929720068565,2.4601059771791856,2.4601059771791856,2.4601059771791856,NaN,0 days 19:00:00,NaT,24.576483288503354,15.601690258320785,302972391538.7516,1.7303844312874448,1.17920512300145,6.5140000306111485,1.217677933128202,1.0,-0.019513732636838137,None,None,0.0028218732394922454,17.0666893524491,0.15569578048918897,10926348.70726456,1.3165088830142133,3.1985780423280423
Most Worst Trade [%],WNTR,EMA,5,23,0,false,1,2,NaN,100.0,inf,NaN,28.67016058365985,-0.2817628913609109,0 days 19:00:00,0.3126389247867666,19.0188679245283,28.528301886792452,NaN,0,53,2 days 06:00:00,1000.0,1155.695780489189,15.569578048918892,21.67749042989442,100.0,3.0481560147328692,5.166704837251293,1 days 00:00:00,1,131.11929720068565,2.4601059771791856,2.4601059771791856,2.4601059771791856,NaN,0 days 19:00:00,NaT,24.576483288503354,15.601690258320785,302972391538.7516,1.7303844312874448,1.17920512300145,6.5140000306111485,1.217677933128202,1.0,-0.019513732636838137,None,None,0.0028218732394922454,17.0666893524491,0.15569578048918897,10926348.70726456,1.3165088830142133,3.1985780423280423
Mean Worst Trade [%],WNTR,EMA,2,12,0,false,1,3,NaN,100.0,inf,NaN,16.517425154674747,-0.601051518942446,0 days 14:00:00,0.6252778495735332,28.528301886792452,47.54716981132076,NaN,0,53,2 days 06:00:00,1000.0,1086.4820188014605,8.648201880146042,21.67749042989442,100.0,5.083465785070904,7.3396019275758615,0 days 15:00:00,2,58.53688872580369,1.4299505947776832,1.348099033539505,1.3890248141585941,NaN,0 days 14:00:00,NaT,13.972565037828288,10.985531956471934,9505694.996202838,1.4336067769119516,-0.3686732186587094,2.52922186633076,1.134938698388628,0.7999999999999999,-0.019513732636838078,None,None,0.00163230909936975,9.872205432988249,0.08648201880145945,10826.416307935737,1.0815317023174942,3.1985780423280423
