Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Median Win Rate [%],STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Mean Best Trade [%],STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Median Best Trade [%],STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Most Worst Trade [%],STRF_MSTR,SMA,28,42,0,false,2,NaN,100.0,inf,NaN,34.685769990808964,-0.30203430739667547,0 days 15:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1211.5079522154801,21.150795221548012,30.303488331436746,100.0,3.2233448457489473,8.010202052242708,0 days 08:00:00,1,1,99.33714101328337,11.228298201339904,11.228298201339904,11.228298201339904,NaN,0 days 15:00:00,NaT,112.17081120219684,15.520088783016226,334228842710.41046,2.1049083337467804,2.191211904403958,9.79366796177731,1.7102380211692592,0.2962962962962963,-0.018734817327868577,None,None,0.00289059256951757,17.48230386044226,0.2115079522154799,15826672.911859125,1.3556595098822262,4.164186507936508
Mean Worst Trade [%],STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Median Worst Trade [%],STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Mean Avg Winning Trade [%],STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Median Avg Winning Trade [%],STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Mean Avg Losing Trade [%],STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Median Avg Losing Trade [%],STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Most Profit Factor,STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Mean Profit Factor,STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Median Profit Factor,STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Most Expectancy,STRF_MSTR,SMA,28,42,0,false,2,NaN,100.0,inf,NaN,34.685769990808964,-0.30203430739667547,0 days 15:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1211.5079522154801,21.150795221548012,30.303488331436746,100.0,3.2233448457489473,8.010202052242708,0 days 08:00:00,1,1,99.33714101328337,11.228298201339904,11.228298201339904,11.228298201339904,NaN,0 days 15:00:00,NaT,112.17081120219684,15.520088783016226,334228842710.41046,2.1049083337467804,2.191211904403958,9.79366796177731,1.7102380211692592,0.2962962962962963,-0.018734817327868577,None,None,0.00289059256951757,17.48230386044226,0.2115079522154799,15826672.911859125,1.3556595098822262,4.164186507936508
Mean Expectancy,STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Median Expectancy,STRF_MSTR,SMA,2,42,0,false,2,NaN,100.0,inf,NaN,17.979374387987427,-0.6576141878817647,0 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1103.7548446237442,10.375484462374436,30.303488331436746,100.0,3.0325516027573496,11.934917610829162,0 days 20:00:00,1,1,86.98055952080779,1.6791059388039553,1.6791059388039553,1.6791059388039553,NaN,0 days 13:00:00,NaT,16.774285102936616,10.170567913978896,1942590.2846688079,1.5616022885908998,0.8954340534286892,4.30471620038193,1.5616022885908996,0.25,-0.018734817327868577,None,None,0.0015049376685889958,9.101863019626247,0.10375484462374418,5059.513762328713,1.0770385618976313,4.164186507936508
Most Sharpe Ratio,STRF_MSTR,SMA,2,64,0,false,1,NaN,NaN,NaN,NaN,925.6322596065796,-0.5655334406619598,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,1131.6585231129977,13.165852311299773,30.303488331436746,100.0,0.9990009990009412,0.11404515772375096,0 days 01:00:00,0,1,131.65852311299773,NaN,NaN,NaN,NaN,NaT,NaT,NaN,23.97729987156924,4624039441.557217,59.63643851520396,3.8974389523860893,14.437961512340753,23.854575406081583,0.07692307692307691,0.0,None,None,0.0017921411348971517,10.838869583857974,0.13165852311299764,43752.2628146642,0.5440388047559273,4.164186507936508
Least Sharpe Ratio,STRF_MSTR,SMA,2,70,0,true,1,NaN,NaN,NaN,NaN,-11.186726828829652,-1.0032966534679923,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,999.0009990009991,-0.09990009990009412,30.303488331436746,100.0,0.9990009990009412,0.09990009990009412,0 days 01:00:00,0,1,-0.9990009990009412,NaN,NaN,NaN,NaN,NaT,NaT,NaN,-11.186726828829654,-117.69155723089652,0.0,-8.366600265340756,70.00000000000003,None,0.0,0.0,None,None,-0.000014271442842870587,-0.0863136863136813,-0.0009990009990009652,-0.08273313439824492,0.009285874156740521,4.164186507936508
Mean Sharpe Ratio,STRF_MSTR,SMA,26,38,0,false,2,NaN,100.0,inf,NaN,20.318246320118348,-0.5966896334906073,0 days 16:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1122.2171098546487,12.221710985464858,30.303488331436746,100.0,3.059405735474874,10.513264891950607,0 days 19:00:00,1,1,92.01577181997959,3.023153937270358,3.023153937270358,3.023153937270358,NaN,0 days 16:00:00,NaT,30.201338034668915,11.608077099468643,17580318.28531626,1.6328677971426995,0.7611149006867877,3.9491081582480714,1.428759322499862,0.2962962962962963,-0.019625171158495484,None,None,0.0017454137382359037,10.556262288850746,0.12221710985464851,21213.995297298443,1.0944503144103797,4.164186507936508
Most Calmar Ratio,STRF_MSTR,SMA,30,35,0,false,3,NaN,100.0,inf,NaN,59.59719636647945,-0.007329748297377233,0 days 09:30:00,0.4802858844550328,21.913043478260867,36.52173913043478,NaN,0,69,2 days 22:00:00,1000.0,1300.813713894348,30.081371389434807,30.303488331436746,100.0,5.4649072373174175,3.0470628930401844,0 days 06:00:00,2,1,143.96135405563723,7.6174624892891,7.511820277144962,7.56464138321703,NaN,0 days 09:30:00,NaT,78.42617991935552,21.732837525401976,6446491007040676.0,2.9371036784365674,2.5993788424183473,11.151697345183617,2.5915620692087358,0.32075471698113206,-0.016385882660343,None,None,0.0038988089398408984,23.579996468157752,0.3008137138943485,7382190215.817771,1.3057903786884482,4.164186507936508
Least Calmar Ratio,STRF_MSTR,SMA,2,70,0,true,1,NaN,NaN,NaN,NaN,-11.186726828829652,-1.0032966534679923,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,999.0009990009991,-0.09990009990009412,30.303488331436746,100.0,0.9990009990009412,0.09990009990009412,0 days 01:00:00,0,1,-0.9990009990009412,NaN,NaN,NaN,NaN,NaT,NaT,NaN,-11.186726828829654,-117.69155723089652,0.0,-8.366600265340756,70.00000000000003,None,0.0,0.0,None,None,-0.000014271442842870587,-0.0863136863136813,-0.0009990009990009652,-0.08273313439824492,0.009285874156740521,4.164186507936508
Mean Calmar Ratio,STRF_MSTR,SMA,21,36,0,false,2,NaN,100.0,inf,NaN,36.52979713171087,-0.23479007299399524,0 days 14:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1231.8853009412603,23.18853009412603,30.303488331436746,100.0,3.1872799001654855,5.274055309553502,0 days 08:00:00,1,1,137.74694449836716,9.423249479933599,9.423249479933599,9.423249479933599,NaN,0 days 14:00:00,NaT,94.1383564428931,16.553794328381077,4093342436765.1216,2.122960028271628,2.087173260681776,9.369608746517883,1.7691333568930234,0.3461538461538461,-0.02015388232582413,None,None,0.0031345518693044203,18.957769705553133,0.2318853009412607,66876201.281654015,1.3782749090496245,4.164186507936508
Most Omega Ratio,STRF_MSTR,SMA,2,64,0,false,1,NaN,NaN,NaN,NaN,925.6322596065796,-0.5655334406619598,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,1131.6585231129977,13.165852311299773,30.303488331436746,100.0,0.9990009990009412,0.11404515772375096,0 days 01:00:00,0,1,131.65852311299773,NaN,NaN,NaN,NaN,NaT,NaT,NaN,23.97729987156924,4624039441.557217,59.63643851520396,3.8974389523860893,14.437961512340753,23.854575406081583,0.07692307692307691,0.0,None,None,0.0017921411348971517,10.838869583857974,0.13165852311299764,43752.2628146642,0.5440388047559273,4.164186507936508
Least Omega Ratio,STRF_MSTR,SMA,2,70,0,true,1,NaN,NaN,NaN,NaN,-11.186726828829652,-1.0032966534679923,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,999.0009990009991,-0.09990009990009412,30.303488331436746,100.0,0.9990009990009412,0.09990009990009412,0 days 01:00:00,0,1,-0.9990009990009412,NaN,NaN,NaN,NaN,NaT,NaT,NaN,-11.186726828829654,-117.69155723089652,0.0,-8.366600265340756,70.00000000000003,None,0.0,0.0,None,None,-0.000014271442842870587,-0.0863136863136813,-0.0009990009990009652,-0.08273313439824492,0.009285874156740521,4.164186507936508
Mean Omega Ratio,STRF_MSTR,SMA,2,60,0,false,1,NaN,NaN,NaN,NaN,43.89326753283727,-0.589346657971339,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,1124.4422875843102,12.444228758431029,30.303488331436746,100.0,0.9990009990009412,3.047062893040183,0 days 01:00:00,0,1,124.4422875843103,NaN,NaN,NaN,NaN,NaT,NaT,NaN,19.420382494470697,77721538.55168656,4.670805307591541,1.6434068188771032,10.032591933602397,1.7515519903468277,0.12903225806451613,0.0,None,None,0.001710075146793822,10.342534487809036,0.12444228758431031,25174.116539133694,0.6409370251274477,4.164186507936508
Median Omega Ratio,STRF_MSTR,SMA,41,44,0,false,2,NaN,100.0,inf,NaN,26.309692117722353,-0.5497958985687266,0 days 19:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1136.4275473448756,13.64275473448756,30.303488331436746,100.0,3.0743205755860235,8.01020205224271,0 days 09:00:00,1,1,98.76879671205188,3.76964093834566,3.76964093834566,3.76964093834566,NaN,0 days 19:00:00,NaT,37.658750632823775,11.794029490937675,111432042.82788824,1.8708909397247202,2.926271531918588,16.96732620131997,1.8708909397247204,0.2280701754385965,-0.015844854641199196,None,None,0.001942364676641613,11.747421564328475,0.13642754734487572,62921.71092668041,1.1987441655984963,4.164186507936508
Most Sortino Ratio,STRF_MSTR,SMA,2,64,0,false,1,NaN,NaN,NaN,NaN,925.6322596065796,-0.5655334406619598,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,1131.6585231129977,13.165852311299773,30.303488331436746,100.0,0.9990009990009412,0.11404515772375096,0 days 01:00:00,0,1,131.65852311299773,NaN,NaN,NaN,NaN,NaT,NaT,NaN,23.97729987156924,4624039441.557217,59.63643851520396,3.8974389523860893,14.437961512340753,23.854575406081583,0.07692307692307691,0.0,None,None,0.0017921411348971517,10.838869583857974,0.13165852311299764,43752.2628146642,0.5440388047559273,4.164186507936508
