Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Win Rate [%],MSFT,SMA,67,88,0,false,false,0,61,1.901854019107039,68.85245901639344,4.027495472124832,14.114965654727063,1.2455867008393724,-0.9245684344163492,106 days 22:01:58.032786885,0.0042639534770831915,0.12969525159461376,0.2593905031892275,1.8306440218391586,0,9877,9878 days 00:00:00,1000.0,358359.7991850633,35735.97991850633,473753.65527680144,100.0,8368.734354855345,61.55339180156807,4386 days 00:00:00,61,0.0,181.61535191256175,-28.473543147355425,25.481889585896177,-11.01191882469939,132 days 12:34:17.142857142,50 days 07:34:44.210526316,5858.357363689562,0.8511743490525808,0.394374781996427,1.1735826332292283,-0.5016427438222062,22.774811586217737,1.1106426788107906,0.5060222594907761,-0.024293058371575964,None,None,0.000731564044143101,0.18435413912406146,357.359799185062,0.16188687247727085,0.2606636830950886,6522,6522,14305.972222222223,,
Least Avg Losing Trade [%],MSFT,SMA,67,88,0,false,false,0,61,1.901854019107039,68.85245901639344,4.027495472124832,14.114965654727063,1.2455867008393724,-0.9245684344163492,106 days 22:01:58.032786885,0.0042639534770831915,0.12969525159461376,0.2593905031892275,1.8306440218391586,0,9877,9878 days 00:00:00,1000.0,358359.7991850633,35735.97991850633,473753.65527680144,100.0,8368.734354855345,61.55339180156807,4386 days 00:00:00,61,0.0,181.61535191256175,-28.473543147355425,25.481889585896177,-11.01191882469939,132 days 12:34:17.142857142,50 days 07:34:44.210526316,5858.357363689562,0.8511743490525808,0.394374781996427,1.1735826332292283,-0.5016427438222062,22.774811586217737,1.1106426788107906,0.5060222594907761,-0.024293058371575964,None,None,0.000731564044143101,0.18435413912406146,357.359799185062,0.16188687247727085,0.2606636830950886,6522,6522,14305.972222222223,,
Most Expectancy,MSFT,SMA,65,88,0,false,false,0,60,1.77982224467589,65.0,3.9477763431116566,14.547607617126424,1.2745632339847917,-0.914694914525384,108 days 15:35:59.999999999,0.004194052600409697,0.1275690999291283,0.2551381998582566,1.8558252098389487,0,9877,9878 days 00:00:00,1000.0,405135.960572993,40413.5960572993,473753.65527680144,100.0,9194.24234144803,60.76221745369419,3294 days 00:00:00,60,0.0,183.75403486124662,-26.24407049464476,27.89602607661074,-10.24231237905874,140 days 03:41:32.307692308,50 days 03:25:42.857142857,6735.599342883218,0.8678588277167847,0.408802769670123,1.176519723180055,-0.4562220907295736,22.43643592065623,1.1158121574999753,0.5048750761730652,-0.02427663630703103,None,None,0.0007427702594171899,0.18717810537313184,404.1359605729953,0.16552910262760645,0.2595685813090289,6519,6519,14305.972222222223,,
Most Profit Factor,MSFT,SMA,67,89,0,false,false,0,63,1.7541227094936658,63.49206349206349,4.148158699449038,13.458804375488521,1.2275006138196811,-0.9316373528695974,103 days 11:25:42.857142857,0.0044037552304301815,0.1339475549255847,0.2678951098511694,1.8027739383184482,0,9877,9878 days 00:00:00,1000.0,324870.5396242639,32387.053962426387,473753.65527680144,100.0,8080.313173367192,62.0417902801959,4483 days 00:00:00,63,0.0,177.6012953367876,-27.71962833138372,26.48068076779483,-9.187937176348532,138 days 15:36:00,42 days 07:18:15.652173913,5140.8022162581565,0.8403160194671832,0.384021643463143,1.171086788281554,-0.5230458577489662,22.77999487431277,1.1075941310855675,0.5062519060689235,-0.02429305837157601,None,None,0.0007213104817676992,0.1817702414054602,323.8705396242651,0.15898239145786763,0.2603312495852548,6519,6519,14305.972222222223,,
Most Total Return [%],MSFT,SMA,67,86,0,false,false,0,66,1.7125598975450913,63.63636363636363,3.3592482501415133,13.395332446095143,1.285596150022153,-0.9096748617957676,98 days 11:38:10.909090910,0.004613457860450666,0.1403260099220411,0.2806520198440822,1.8797135537397862,0,9877,9878 days 00:00:00,1000.0,428918.64387637365,42791.86438763737,473753.65527680144,100.0,11134.768230396441,61.25804123160764,3395 days 00:00:00,66,0.0,185.1318667130429,-26.244070494644756,26.62975766504075,-9.764911687059662,126 days 23:25:42.857142858,48 days 15:00:00,6483.615816308691,0.8745070422250383,0.4097940815992865,1.1784996538088204,-0.4384911445156125,22.552118634083584,1.114787349963525,0.5041876046901173,-0.024276636307031117,None,None,0.0007485601743483246,0.1886371639357778,427.91864387637224,0.16722650497951586,0.25960324042821953,6500,6500,14305.972222222223,,
Median Total Trades,MSFT,SMA,76,83,0,false,false,0,103,1.660372962822559,58.252427184466015,2.5372207082392806,8.183828288330037,1.2219531026088533,-0.9329456350831311,62 days 23:04:04.660194174,0.0071997902973699795,0.21899362154500354,0.4379872430900071,1.7922061949638424,0,9877,9878 days 00:00:00,1000.0,318672.50481631135,31767.250481631134,473753.65527680144,100.0,15562.583549660327,71.24485138395346,4709 days 00:00:00,103,0.0,184.94889876084198,-23.316019417475708,19.044888124955957,-6.971138925566592,83 days 10:48:00,34 days 08:55:48.837209302,3084.1990758865168,0.8371420195539963,0.33317896178395756,1.1704680161032015,-0.5271849180557288,22.592442193574364,1.123294608181469,0.5016722408026756,-0.024356412457710492,None,None,0.0007198379698226028,0.1813991683952959,317.6725048163116,0.1584129861838015,0.2607848224771277,6485,6485,14305.972222222223,,
Least Total Trades,MSFT,SMA,62,89,0,false,false,0,56,1.5789288996597417,58.92857142857143,3.754794990279233,15.26169536814469,1.2265945142530386,-0.934365944701108,116 days 07:42:51.428571428,0.003914449093715717,0.11906449326718639,0.23812898653437278,1.817126025406313,0,9877,9878 days 00:00:00,1000.0,311943.73608489794,31094.373608489794,473753.65527680144,100.0,6479.781496604119,62.43713946880103,3379 days 00:00:00,56,0.0,168.50644709783967,-28.187520804737044,32.80435285518301,-9.908204504562466,161 days 03:38:10.909090910,52 days 00:00:00,5552.56671580175,0.8366000152399111,0.3786167760405187,1.169881639135388,-0.4622162439893701,22.424656590326514,1.1149326530547867,0.5016722408026756,-0.02416220166774521,None,None,0.000716478493970291,0.18055258048051334,310.94373608489826,0.15778247376176857,0.2597359075855043,6514,6514,14305.972222222223,,
Mean Total Trades,MSFT,SMA,77,81,0,false,false,0,138,1.5398505989390798,57.971014492753625,2.246029460940659,5.596197480434972,1.179322809183802,-0.9471200751976199,46 days 22:57:23.478260869,0.009646320980942303,0.29340892983699507,0.5868178596739901,1.6419743138909133,0,9877,9878 days 00:00:00,1000.0,251520.57665889978,25052.057665889977,473753.65527680144,100.0,18286.05962890612,74.8146385899049,4665 days 00:00:00,138,0.0,187.99798039322744,-25.95631067961164,13.846024422092274,-5.782874163230272,61 days 02:06:00,27 days 11:10:20.689655172,1815.36649752826,0.807894847296406,0.3028824719378403,1.1638981597897882,-0.5079282154522378,22.403762516161763,1.1359334533958136,0.4989377845220031,-0.024446096298276175,None,None,0.0006965889538513032,0.17554041637052842,250.52057665889978,0.1514407631570669,0.2614980458301706,6480,6480,14305.972222222223,,
Median Calmar Ratio,MSFT,SMA,49,60,0,false,false,1,106,1.441646528115856,53.333333333333336,2.100420315357513,6.815416549459244,1.0363020969394796,-0.9781838654138784,59 days 17:49:42.857142857,0.0073395920507169695,0.22537207654145996,0.44861800141743446,1.5360045802466618,0,9877,9878 days 00:00:00,1000.0,104354.73504185818,10335.473504185818,473753.65527680144,100.0,5328.732273038823,71.19657030002276,5087 days 00:00:00,105,308.3225695831061,196.61893427086426,-21.80534277643475,19.910681502126884,-8.150600539303772,83 days 17:34:17.142857143,32 days 07:50:12.244897959,981.3944044978585,0.7104348609871758,0.2631711256324274,1.1473370201852569,-0.42453336121946683,25.120446441604393,1.1262516123364805,0.4695031240702172,-0.02308361364780595,None,None,0.0006032880139926051,0.1520285795261365,103.35473504185748,0.12588683843788262,0.25754144937041923,6279,6278,14305.972222222223,,
Mean Max Drawdown [%],MSFT,SMA,66,75,0,false,false,0,103,1.428844294682445,53.398058252427184,1.9991169849490136,7.0905939012789005,1.0322047784028483,-0.9773058767272635,62 days 04:39:36.699029126,0.0071997902973699795,0.21899362154500354,0.4379872430900071,1.5527948373459817,0,9877,9878 days 00:00:00,1000.0,108514.2385376121,10751.423853761211,473753.65527680144,100.0,6814.582812161962,71.72444520421377,4670 days 00:00:00,103,0.0,208.54744605328497,-29.952888296483643,19.7478227342983,-7.412480803222493,89 days 11:46:54.545454545,30 days 22:00:00,1043.8275586175926,0.7110824905439934,0.2636268498995427,1.1443313732036073,-0.5199555914942995,22.42149332950728,1.1139007924690667,0.4867549668874172,-0.024341659478859065,None,None,0.000610138229364817,0.1537548337999339,107.51423853761196,0.12701003872748595,0.2602285579841026,6406,6406,14305.972222222223,,
