Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Median Worst Trade [%],BKNG,EMA,40,45,0,false,0,40,0.9733728466889371,42.5,1.84441327142253,17.044324416578554,0.9642860146433819,1.7087636278869194,103 days 01:47:59.999999998,0.00421689393131232,0.12826385707741642,0.25652771415483283,2.186170790949151,0,6549,6550 days 00:00:00,1000.0,23276.304366585206,2227.6304366585205,822.3790417609356,100.0,993.054641594702,72.63690542105795,1930 days 00:00:00,40,0.0,244.32267771056058,-36.266136519235125,56.59394311662073,-12.188002448670005,185 days 21:10:35.294117646,41 days 20:52:10.434782608,556.9076091646299,0.6089136499142421,0.2639328271907155,1.1449173826468566,2.063141408324707,36.81883151715739,1.072826036258179,0.486609169314571,-0.028989180299448334,None,None,0.0007534736148233264,0.18987535093547825,22.27630436658529,0.1287289638891287,0.3752831296455793,9485.654761904761
Median Best Trade [%],BKNG,EMA,34,52,0,false,0,41,0.9406278306387666,41.46341463414634,1.8286385372256904,16.586023271237487,0.9633823852195927,1.6938323347475361,100 days 14:02:55.609756096,0.004322316279595128,0.13147045350435183,0.26294090700870365,2.180572001303325,0,6549,6550 days 00:00:00,1000.0,23153.512541143027,2215.3512541143027,822.3790417609356,100.0,1038.5056724114343,71.7348238043701,1930 days 00:00:00,41,0.0,244.3226777105606,-36.266136519235104,56.533720071392345,-11.710261962205532,185 days 21:10:35.294117646,40 days 04:00:00,540.3295741742202,0.6083429028464665,0.26676225209589666,1.1448677816793023,2.065946235165572,36.89805034118585,1.072813166049136,0.4869466515323496,-0.028849777027303725,None,None,0.0007523809151582872,0.1895999906198884,22.153512541143176,0.12849929180332342,0.375090467834707,9485.654761904761
Median Total Trades,BKNG,EMA,45,46,0,false,0,37,0.9284467035299,43.24324324324324,1.9001132045035016,18.040167201889332,0.9323135418806451,1.3136076813182993,112 days 12:19:27.567567567,0.003900626886463896,0.11864406779661017,0.23728813559322035,2.140358820563141,0,6549,6550 days 00:00:00,1000.0,20026.62467973283,1902.662467973283,822.3790417609356,100.0,711.0111213354546,77.31983190662199,1999 days 00:00:00,37,0.0,244.32267771056053,-36.26613651923512,59.4216386476623,-13.488572947271019,202 days 16:30:00,43 days 19:25:42.857142857,514.2330994522387,0.590411030206227,0.23508627467136808,1.1395408408500018,2.0509123579884845,36.81654329785378,1.0648341005911361,0.4940693430656934,-0.029099841984482323,None,None,0.0007305254217066879,0.18409240627008536,19.02662467973283,0.1222177224038623,0.37525593850136113,9485.654761904761
Mean Total Trades,BKNG,EMA,40,51,0,false,0,38,0.9114913137263372,42.10526315789473,1.8856063472498237,17.652972436294625,0.9472570915432986,1.4929762627603078,109 days 12:37:53.684210526,0.004006049234746704,0.12185066422354558,0.24370132844709116,2.151026416882442,0,6549,6550 days 00:00:00,1000.0,21501.714301015803,2050.1714301015804,822.3790417609356,100.0,809.4969704970098,75.77129101789345,1957 days 00:00:00,38,0.0,244.3226777105606,-36.26613651923512,59.43666042418948,-12.73516428217436,202 days 13:30:00,41 days 20:43:38.181818182,539.5187973951525,0.5992850955604103,0.2460798219635881,1.1418752736140383,2.057851400689666,36.923487291473705,1.0670154911333383,0.4940693430656934,-0.028989180299448403,None,None,0.0007409462723376432,0.1867184606290861,20.501714301015728,0.12529039885882476,0.37497295330150443,9485.654761904761
Most Total Return [%],BKNG,EMA,36,48,0,false,0,41,0.843652603921975,39.02439024390244,1.7650685908740757,17.262904720612074,1.010575318056397,2.443014582892111,100 days 08:46:49.756097561,0.004322316279595128,0.13147045350435183,0.26294090700870365,2.269561912421285,0,6549,6550 days 00:00:00,1000.0,29314.630334477413,2831.4630334477415,822.3790417609356,100.0,1359.994956780049,68.23338973995894,1930 days 00:00:00,41,0.0,246.22646963804,-29.568192771084327,61.46378075762284,-11.025655943074819,191 days 01:30:00,42 days 07:40:48,690.6007398653029,0.6368632347248577,0.30355908711452306,1.1523705168873075,2.0616798233996043,36.533457813785766,1.0760474695934648,0.486609169314571,-0.028849777027303722,None,None,0.0007900623216071225,0.19909570504499485,28.314630334477442,0.13878976004917964,0.37623732231262114,9485.654761904761
Least Max Drawdown [%],BKNG,EMA,36,48,0,false,0,41,0.843652603921975,39.02439024390244,1.7650685908740757,17.262904720612074,1.010575318056397,2.443014582892111,100 days 08:46:49.756097561,0.004322316279595128,0.13147045350435183,0.26294090700870365,2.269561912421285,0,6549,6550 days 00:00:00,1000.0,29314.630334477413,2831.4630334477415,822.3790417609356,100.0,1359.994956780049,68.23338973995894,1930 days 00:00:00,41,0.0,246.22646963804,-29.568192771084327,61.46378075762284,-11.025655943074819,191 days 01:30:00,42 days 07:40:48,690.6007398653029,0.6368632347248577,0.30355908711452306,1.1523705168873075,2.0616798233996043,36.533457813785766,1.0760474695934648,0.486609169314571,-0.028849777027303722,None,None,0.0007900623216071225,0.19909570504499485,28.314630334477442,0.13878976004917964,0.37623732231262114,9485.654761904761
Most Expectancy,BKNG,EMA,36,48,0,false,0,41,0.843652603921975,39.02439024390244,1.7650685908740757,17.262904720612074,1.010575318056397,2.443014582892111,100 days 08:46:49.756097561,0.004322316279595128,0.13147045350435183,0.26294090700870365,2.269561912421285,0,6549,6550 days 00:00:00,1000.0,29314.630334477413,2831.4630334477415,822.3790417609356,100.0,1359.994956780049,68.23338973995894,1930 days 00:00:00,41,0.0,246.22646963804,-29.568192771084327,61.46378075762284,-11.025655943074819,191 days 01:30:00,42 days 07:40:48,690.6007398653029,0.6368632347248577,0.30355908711452306,1.1523705168873075,2.0616798233996043,36.533457813785766,1.0760474695934648,0.486609169314571,-0.028849777027303722,None,None,0.0007900623216071225,0.19909570504499485,28.314630334477442,0.13878976004917964,0.37623732231262114,9485.654761904761
Most Sharpe Ratio,BKNG,EMA,36,48,0,false,0,41,0.843652603921975,39.02439024390244,1.7650685908740757,17.262904720612074,1.010575318056397,2.443014582892111,100 days 08:46:49.756097561,0.004322316279595128,0.13147045350435183,0.26294090700870365,2.269561912421285,0,6549,6550 days 00:00:00,1000.0,29314.630334477413,2831.4630334477415,822.3790417609356,100.0,1359.994956780049,68.23338973995894,1930 days 00:00:00,41,0.0,246.22646963804,-29.568192771084327,61.46378075762284,-11.025655943074819,191 days 01:30:00,42 days 07:40:48,690.6007398653029,0.6368632347248577,0.30355908711452306,1.1523705168873075,2.0616798233996043,36.533457813785766,1.0760474695934648,0.486609169314571,-0.028849777027303722,None,None,0.0007900623216071225,0.19909570504499485,28.314630334477442,0.13878976004917964,0.37623732231262114,9485.654761904761
Most Calmar Ratio,BKNG,EMA,36,48,0,false,0,41,0.843652603921975,39.02439024390244,1.7650685908740757,17.262904720612074,1.010575318056397,2.443014582892111,100 days 08:46:49.756097561,0.004322316279595128,0.13147045350435183,0.26294090700870365,2.269561912421285,0,6549,6550 days 00:00:00,1000.0,29314.630334477413,2831.4630334477415,822.3790417609356,100.0,1359.994956780049,68.23338973995894,1930 days 00:00:00,41,0.0,246.22646963804,-29.568192771084327,61.46378075762284,-11.025655943074819,191 days 01:30:00,42 days 07:40:48,690.6007398653029,0.6368632347248577,0.30355908711452306,1.1523705168873075,2.0616798233996043,36.533457813785766,1.0760474695934648,0.486609169314571,-0.028849777027303722,None,None,0.0007900623216071225,0.19909570504499485,28.314630334477442,0.13878976004917964,0.37623732231262114,9485.654761904761
Most Omega Ratio,BKNG,EMA,36,48,0,false,0,41,0.843652603921975,39.02439024390244,1.7650685908740757,17.262904720612074,1.010575318056397,2.443014582892111,100 days 08:46:49.756097561,0.004322316279595128,0.13147045350435183,0.26294090700870365,2.269561912421285,0,6549,6550 days 00:00:00,1000.0,29314.630334477413,2831.4630334477415,822.3790417609356,100.0,1359.994956780049,68.23338973995894,1930 days 00:00:00,41,0.0,246.22646963804,-29.568192771084327,61.46378075762284,-11.025655943074819,191 days 01:30:00,42 days 07:40:48,690.6007398653029,0.6368632347248577,0.30355908711452306,1.1523705168873075,2.0616798233996043,36.533457813785766,1.0760474695934648,0.486609169314571,-0.028849777027303722,None,None,0.0007900623216071225,0.19909570504499485,28.314630334477442,0.13878976004917964,0.37623732231262114,9485.654761904761
Most Sortino Ratio,BKNG,EMA,36,48,0,false,0,41,0.843652603921975,39.02439024390244,1.7650685908740757,17.262904720612074,1.010575318056397,2.443014582892111,100 days 08:46:49.756097561,0.004322316279595128,0.13147045350435183,0.26294090700870365,2.269561912421285,0,6549,6550 days 00:00:00,1000.0,29314.630334477413,2831.4630334477415,822.3790417609356,100.0,1359.994956780049,68.23338973995894,1930 days 00:00:00,41,0.0,246.22646963804,-29.568192771084327,61.46378075762284,-11.025655943074819,191 days 01:30:00,42 days 07:40:48,690.6007398653029,0.6368632347248577,0.30355908711452306,1.1523705168873075,2.0616798233996043,36.533457813785766,1.0760474695934648,0.486609169314571,-0.028849777027303722,None,None,0.0007900623216071225,0.19909570504499485,28.314630334477442,0.13878976004917964,0.37623732231262114,9485.654761904761
Most Total Fees Paid,BKNG,EMA,34,51,0,false,0,41,0.8332959841896423,39.02439024390244,1.7489500743242041,17.267252693075214,1.0073688075713325,2.381474348603689,100 days 12:17:33.658536585,0.004322316279595128,0.13147045350435183,0.26294090700870365,2.2701335423328386,0,6549,6550 days 00:00:00,1000.0,28808.536345438857,2780.8536345438856,822.3790417609356,100.0,1368.041169196198,68.69946095829911,1930 days 00:00:00,41,0.0,244.32267771056058,-32.143927710843364,61.56377709266471,-11.082522922662058,191 days 07:30:00,42 days 09:36:00,678.2569840350939,0.6347386619672603,0.29979530975147217,1.1517391355906756,2.063649037904236,36.551980922568056,1.0766023793079658,0.4872842870118074,-0.028685245001144475,None,None,0.0007873253498628827,0.19840598816544644,27.80853634543878,0.1380270136004611,0.37618890738300403,9485.654761904761
Median Profit Factor,BKNG,EMA,37,47,0,false,0,41,0.8310814962879765,39.02439024390244,1.7617558212891722,17.085187075067566,0.9973888763316828,2.216822747635538,100 days 11:42:26.341463414,0.004322316279595128,0.13147045350435183,0.26294090700870365,2.246197292965823,0,6549,6550 days 00:00:00,1000.0,27454.47608715294,2645.447608715294,822.3790417609356,100.0,1274.0124178523215,68.69946095829911,1930 days 00:00:00,41,0.0,244.32267771056058,-32.143927710843364,61.2701114187438,-11.19316450488523,191 days 06:00:00,42 days 09:36:00,645.2311240769013,0.6287493009259629,0.29509229018784816,1.150164048479746,2.06104817453321,36.499992400170264,1.0756312733101956,0.4869466515323496,-0.028989180299448386,None,None,0.0007801786624235465,0.19660502293073373,26.454476087153026,0.1359211097011721,0.3763251607202723,9485.654761904761
Mean Win Rate [%],BKNG,EMA,39,50,0,false,0,40,0.8248357655432307,40.0,1.7836882718421425,17.151674451146807,0.9538745999004304,1.5728387864401885,103 days 17:24:00,0.00421689393131232,0.12826385707741642,0.25652771415483283,2.1999399204402685,0,6549,6550 days 00:00:00,1000.0,22158.48695798051,2115.848695798051,822.3790417609356,100.0,947.0974977075293,74.33406223618546,1930 days 00:00:00,40,0.0,244.3226777105606,-36.26613651923511,61.25251412489339,-12.248885331350916,197 days 15:00:00,41 days 03:00:00,528.9621739495129,0.6029239383777291,0.253516088331347,1.143001562234955,2.06136807324161,36.88055715056794,1.0704384417408912,0.4913479052823315,-0.028989180299448362,None,None,0.0007457270096196221,0.18792320642414478,21.15848695798034,0.12659376769159314,0.3751146696035986,9485.654761904761
Median Win Rate [%],BKNG,EMA,39,50,0,false,0,40,0.8248357655432307,40.0,1.7836882718421425,17.151674451146807,0.9538745999004304,1.5728387864401885,103 days 17:24:00,0.00421689393131232,0.12826385707741642,0.25652771415483283,2.1999399204402685,0,6549,6550 days 00:00:00,1000.0,22158.48695798051,2115.848695798051,822.3790417609356,100.0,947.0974977075293,74.33406223618546,1930 days 00:00:00,40,0.0,244.3226777105606,-36.26613651923511,61.25251412489339,-12.248885331350916,197 days 15:00:00,41 days 03:00:00,528.9621739495129,0.6029239383777291,0.253516088331347,1.143001562234955,2.06136807324161,36.88055715056794,1.0704384417408912,0.4913479052823315,-0.028989180299448362,None,None,0.0007457270096196221,0.18792320642414478,21.15848695798034,0.12659376769159314,0.3751146696035986,9485.654761904761
Least Win Rate [%],BKNG,EMA,30,57,0,false,0,42,0.800704385205607,38.095238095238095,1.7544330455920853,16.27175145754523,0.9884790387301648,2.0676509271838848,98 days 08:00:00,0.004427738627877936,0.13467704993128723,0.26935409986257447,2.1914314835173148,0,6549,6550 days 00:00:00,1000.0,26227.71829954529,2522.771829954529,822.3790417609356,100.0,1279.3683856433345,68.69946095829911,1930 days 00:00:00,42,0.0,244.32267771056058,-29.34615384615383,59.75448756166956,-10.486855375762053,191 days 13:30:00,40 days 23:04:36.923076923,600.6599595129829,0.6232645983041948,0.29063832954825286,1.1487461891050013,2.065684865261331,36.62403007117804,1.0750127127810525,0.4886363636363636,-0.0286852450011445,None,None,0.000772741107631927,0.1947307591232456,25.2277182995454,0.13392511334242396,0.3760176745476921,9485.654761904761
