Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Profit Factor,MSTY,SMA,48,73,0,false,0,16,0.22187174111989016,56.25,1.7568616567641642,2.974279675866851,2.605879587487182,3.451230787008658,2 days 12:07:30,0.13471433344470432,4.097560975609756,8.195121951219512,12.187292330381243,0,1968,82 days 01:00:00,1000.0,1437.7070721329706,43.770707213297044,-17.856624290653723,100.0,38.19368099366763,38.110714388692145,41 days 11:00:00,16,0.0,40.94293095091594,-14.575243063379334,10.495674342442797,-6.69608489544508,3 days 13:53:20,1 days 03:00:00,27.356692008310667,1.8919908800675374,10.571451219244917,1.1011547838877729,-1.2188413702729028,25.948371018580627,1.002029304320576,0.35048010973936894,-0.016555247708555636,None,None,0.0002854903166941324,1.7266454353661127,0.43770707213296367,2.0500151596465215,1.0983235305313928,118.76984126984127
Most Expectancy,MSTY,SMA,48,73,0,false,0,16,0.22187174111989016,56.25,1.7568616567641642,2.974279675866851,2.605879587487182,3.451230787008658,2 days 12:07:30,0.13471433344470432,4.097560975609756,8.195121951219512,12.187292330381243,0,1968,82 days 01:00:00,1000.0,1437.7070721329706,43.770707213297044,-17.856624290653723,100.0,38.19368099366763,38.110714388692145,41 days 11:00:00,16,0.0,40.94293095091594,-14.575243063379334,10.495674342442797,-6.69608489544508,3 days 13:53:20,1 days 03:00:00,27.356692008310667,1.8919908800675374,10.571451219244917,1.1011547838877729,-1.2188413702729028,25.948371018580627,1.002029304320576,0.35048010973936894,-0.016555247708555636,None,None,0.0002854903166941324,1.7266454353661127,0.43770707213296367,2.0500151596465215,1.0983235305313928,118.76984126984127
Most Total Return [%],MSTY,SMA,5,7,0,false,0,142,0.17112107965287254,46.478873239436616,1.1329118281783639,0.43968687450485855,3.0688985841082443,4.107100240961393,0 days 07:25:46.478873238,1.195589709321751,36.36585365853659,72.73170731707317,15.989588533823028,0,1968,82 days 01:00:00,1000.0,1554.8232163624725,55.482321636247256,-17.856624290653723,100.0,538.7765401684738,48.571579908673534,35 days 00:00:00,142,0.0,19.62753324354006,-11.71831087984473,4.202499797699948,-2.8280190851119302,0 days 10:33:38.181818181,0 days 04:42:37.894736842,3.907205749031494,2.16251586024778,12.610122755393878,1.1129779015500474,-0.5142460520678671,25.749143895460918,1.2143349083462014,0.40844062947067244,-0.016063136491723248,None,None,0.00032186490453890986,1.9466389426513269,0.5548232163624673,2.879442500480911,1.0833586810604972,118.76984126984127
Most Sharpe Ratio,MSTY,SMA,5,7,0,false,0,142,0.17112107965287254,46.478873239436616,1.1329118281783639,0.43968687450485855,3.0688985841082443,4.107100240961393,0 days 07:25:46.478873238,1.195589709321751,36.36585365853659,72.73170731707317,15.989588533823028,0,1968,82 days 01:00:00,1000.0,1554.8232163624725,55.482321636247256,-17.856624290653723,100.0,538.7765401684738,48.571579908673534,35 days 00:00:00,142,0.0,19.62753324354006,-11.71831087984473,4.202499797699948,-2.8280190851119302,0 days 10:33:38.181818181,0 days 04:42:37.894736842,3.907205749031494,2.16251586024778,12.610122755393878,1.1129779015500474,-0.5142460520678671,25.749143895460918,1.2143349083462014,0.40844062947067244,-0.016063136491723248,None,None,0.00032186490453890986,1.9466389426513269,0.5548232163624673,2.879442500480911,1.0833586810604972,118.76984126984127
Most Calmar Ratio,MSTY,SMA,5,7,0,false,0,142,0.17112107965287254,46.478873239436616,1.1329118281783639,0.43968687450485855,3.0688985841082443,4.107100240961393,0 days 07:25:46.478873238,1.195589709321751,36.36585365853659,72.73170731707317,15.989588533823028,0,1968,82 days 01:00:00,1000.0,1554.8232163624725,55.482321636247256,-17.856624290653723,100.0,538.7765401684738,48.571579908673534,35 days 00:00:00,142,0.0,19.62753324354006,-11.71831087984473,4.202499797699948,-2.8280190851119302,0 days 10:33:38.181818181,0 days 04:42:37.894736842,3.907205749031494,2.16251586024778,12.610122755393878,1.1129779015500474,-0.5142460520678671,25.749143895460918,1.2143349083462014,0.40844062947067244,-0.016063136491723248,None,None,0.00032186490453890986,1.9466389426513269,0.5548232163624673,2.879442500480911,1.0833586810604972,118.76984126984127
Most Omega Ratio,MSTY,SMA,5,7,0,false,0,142,0.17112107965287254,46.478873239436616,1.1329118281783639,0.43968687450485855,3.0688985841082443,4.107100240961393,0 days 07:25:46.478873238,1.195589709321751,36.36585365853659,72.73170731707317,15.989588533823028,0,1968,82 days 01:00:00,1000.0,1554.8232163624725,55.482321636247256,-17.856624290653723,100.0,538.7765401684738,48.571579908673534,35 days 00:00:00,142,0.0,19.62753324354006,-11.71831087984473,4.202499797699948,-2.8280190851119302,0 days 10:33:38.181818181,0 days 04:42:37.894736842,3.907205749031494,2.16251586024778,12.610122755393878,1.1129779015500474,-0.5142460520678671,25.749143895460918,1.2143349083462014,0.40844062947067244,-0.016063136491723248,None,None,0.00032186490453890986,1.9466389426513269,0.5548232163624673,2.879442500480911,1.0833586810604972,118.76984126984127
Most Sortino Ratio,MSTY,SMA,5,7,0,false,0,142,0.17112107965287254,46.478873239436616,1.1329118281783639,0.43968687450485855,3.0688985841082443,4.107100240961393,0 days 07:25:46.478873238,1.195589709321751,36.36585365853659,72.73170731707317,15.989588533823028,0,1968,82 days 01:00:00,1000.0,1554.8232163624725,55.482321636247256,-17.856624290653723,100.0,538.7765401684738,48.571579908673534,35 days 00:00:00,142,0.0,19.62753324354006,-11.71831087984473,4.202499797699948,-2.8280190851119302,0 days 10:33:38.181818181,0 days 04:42:37.894736842,3.907205749031494,2.16251586024778,12.610122755393878,1.1129779015500474,-0.5142460520678671,25.749143895460918,1.2143349083462014,0.40844062947067244,-0.016063136491723248,None,None,0.00032186490453890986,1.9466389426513269,0.5548232163624673,2.879442500480911,1.0833586810604972,118.76984126984127
Median Total Trades,MSTY,SMA,49,63,0,false,0,21,0.16488950579448827,52.38095238095239,1.3240544840513924,2.7416679966484896,2.332623264178187,3.0413401650228646,1 days 23:02:51.428571428,0.17681256264617443,5.378048780487805,10.75609756097561,14.744824225877853,0,1968,82 days 01:00:00,1000.0,1364.5144437623437,36.45144437623437,-17.856624290653723,100.0,56.9837102817121,48.79050277698999,39 days 19:00:00,21,0.0,62.075322784874686,-17.81906954465058,12.088253871347684,-7.539576465520625,2 days 08:43:38.181818181,1 days 12:24:00,17.3578306553497,1.7094271371809049,6.119571084891636,1.089869582384775,-1.4165833455443915,24.68888046485957,1.0207047819642039,0.3588681849551415,-0.01685221571831378,None,None,0.0002639169599114633,1.5961697735445302,0.3645144437623422,1.5977669649595145,1.1237627963410537,118.76984126984127
Least Max Drawdown Duration,MSTY,SMA,65,72,0,false,0,18,0.12001726386612953,55.55555555555556,1.4406267930417471,2.0412504176024457,2.262793865356895,2.8338450341331836,2 days 06:43:19.999999999,0.15155362512529236,4.609756097560976,9.219512195121952,9.409666559191763,0,1968,82 days 01:00:00,1000.0,1327.4628178179732,32.746281781797315,-17.856624290653723,100.0,48.189891647199296,43.12981429743014,26 days 23:00:00,18,0.0,22.806743404323356,-17.893460122641997,8.736105993463838,-6.327319052224295,2 days 18:35:59.999999999,1 days 15:52:30,18.19237876766516,1.6248845481071381,5.857474200355865,1.0839603784332323,-0.9715947872438168,25.35038490847325,0.971047839013104,0.36641221374045796,-0.017240489892864967,None,None,0.00024259957671443882,1.467242239968926,0.32746281781797304,1.3871335796561373,1.0867395540193396,118.76984126984127
Most Win Rate [%],MSTY,SMA,62,75,0,false,0,17,0.10699982507894538,64.70588235294117,1.3852790777988349,1.8361803237913614,2.0324478140413738,2.486710968778973,2 days 09:42:21.176470587,0.14313397928499833,4.353658536585366,8.707317073170731,7.994102141384341,0,1968,82 days 01:00:00,1000.0,1265.4763919827994,26.547639198279942,-17.856624290653723,100.0,43.65144928985957,43.549751785249406,39 days 16:00:00,17,0.0,21.965728579831314,-16.482419641044135,7.317639566982898,-8.213161622059785,2 days 13:54:32.727272727,2 days 02:00:00,15.616258351929382,1.4620663900660285,4.249208443749438,1.0754649165110708,-0.9730425956608326,25.25144354009858,0.9648456679556467,0.363573407202216,-0.017287448159850165,None,None,0.00021853747812230944,1.3217146676837275,0.2654763919828014,1.061031125593467,1.0879696432353447,118.76984126984127
