Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Mean Max Drawdown [%],STRF,EMA,12,64,0,false,0,2,-0.0,0.0,0.0,NaN,-19.314254384271436,0.4689617718733962,0 days 13:00:00,0.4802858844550328,14.608695652173912,29.217391304347824,NaN,0,69,2 days 22:00:00,1000.0,965.0307231090753,-3.4969276890924674,-6.585077126045946,100.0,3.9414289840309733,4.7788193361202955,2 days 14:00:00,2,0.0,-1.1797140970646067,-2.3483870967741893,NaN,-1.764050596919398,NaT,0 days 13:00:00,-17.484638445462352,-16.075519623626324,-20.682386792402124,0.4846031029749199,-0.22901450308016255,5.680510171609771,0.8722855853548558,0.16666666666666666,-0.006630088102640175,None,None,-0.0005041255434482948,-3.0489512867752873,-0.034969276890924994,-0.9538305723527472,0.22826095377011812,4.164186507936508
Median Max Drawdown [%],STRF,EMA,12,64,0,false,0,2,-0.0,0.0,0.0,NaN,-19.314254384271436,0.4689617718733962,0 days 13:00:00,0.4802858844550328,14.608695652173912,29.217391304347824,NaN,0,69,2 days 22:00:00,1000.0,965.0307231090753,-3.4969276890924674,-6.585077126045946,100.0,3.9414289840309733,4.7788193361202955,2 days 14:00:00,2,0.0,-1.1797140970646067,-2.3483870967741893,NaN,-1.764050596919398,NaT,0 days 13:00:00,-17.484638445462352,-16.075519623626324,-20.682386792402124,0.4846031029749199,-0.22901450308016255,5.680510171609771,0.8722855853548558,0.16666666666666666,-0.006630088102640175,None,None,-0.0005041255434482948,-3.0489512867752873,-0.034969276890924994,-0.9538305723527472,0.22826095377011812,4.164186507936508
Most Total Trades,STRF,EMA,2,3,0,false,0,6,0.0,33.33333333333333,0.647311836900707,0.0001,-5.630491460026774,0.8079521463812674,0 days 04:49:59.999999999,1.4408576533650983,43.826086956521735,87.65217391304347,0.0043826086956521735,0,69,2 days 22:00:00,1000.0,987.3535007202906,-1.264649927970936,-6.585077126045946,100.0,11.977546527302318,2.85578582077913,2 days 14:00:00,6,0.0,1.5963810365773035,-1.5083685260267392,1.173278441584583,-0.8957027998489276,0 days 08:30:00,0 days 03:00:00,-2.1077498799515726,-4.01615085060724,-27.89517979552965,0.8342847715834225,0.13903032723300712,7.464622935773778,1.4118665365257914,0.2280701754385965,-0.006148288533324807,None,None,-0.00017372253594410007,-1.0506738973899172,-0.012646499279709178,-0.6670042305083697,0.31485028284062844,4.164186507936508
Least Total Trades,STRF,EMA,2,13,0,false,0,2,0.0,50.0,0.05255300500267334,0.0001,-3.3427336278047486,0.9239192027247745,0 days 12:30:00,0.4802858844550328,14.608695652173912,29.217391304347824,0.0014608695652173914,0,69,2 days 22:00:00,1000.0,994.9900208213157,-0.5009979178684262,-6.585077126045946,100.0,3.9955447935964576,1.8226857833673216,2 days 14:00:00,2,0.0,0.027817149845123464,-0.5291690129468406,0.027817149845123464,-0.5291690129468406,0 days 10:00:00,0 days 15:00:00,-2.5049895893421477,-2.314723533868991,-25.601201807254963,0.8969666568939322,0.3461542422746264,7.642463108469939,1.5248433167196849,0.16666666666666666,-0.0037399892506963153,None,None,-0.00006802193605173583,-0.4113966692408983,-0.005009979178684176,-0.3520554463245694,0.21389853294708355,4.164186507936508
Mean Total Trades,STRF,EMA,2,13,0,false,0,2,0.0,50.0,0.05255300500267334,0.0001,-3.3427336278047486,0.9239192027247745,0 days 12:30:00,0.4802858844550328,14.608695652173912,29.217391304347824,0.0014608695652173914,0,69,2 days 22:00:00,1000.0,994.9900208213157,-0.5009979178684262,-6.585077126045946,100.0,3.9955447935964576,1.8226857833673216,2 days 14:00:00,2,0.0,0.027817149845123464,-0.5291690129468406,0.027817149845123464,-0.5291690129468406,0 days 10:00:00,0 days 15:00:00,-2.5049895893421477,-2.314723533868991,-25.601201807254963,0.8969666568939322,0.3461542422746264,7.642463108469939,1.5248433167196849,0.16666666666666666,-0.0037399892506963153,None,None,-0.00006802193605173583,-0.4113966692408983,-0.005009979178684176,-0.3520554463245694,0.21389853294708355,4.164186507936508
Median Total Trades,STRF,EMA,2,13,0,false,0,2,0.0,50.0,0.05255300500267334,0.0001,-3.3427336278047486,0.9239192027247745,0 days 12:30:00,0.4802858844550328,14.608695652173912,29.217391304347824,0.0014608695652173914,0,69,2 days 22:00:00,1000.0,994.9900208213157,-0.5009979178684262,-6.585077126045946,100.0,3.9955447935964576,1.8226857833673216,2 days 14:00:00,2,0.0,0.027817149845123464,-0.5291690129468406,0.027817149845123464,-0.5291690129468406,0 days 10:00:00,0 days 15:00:00,-2.5049895893421477,-2.314723533868991,-25.601201807254963,0.8969666568939322,0.3461542422746264,7.642463108469939,1.5248433167196849,0.16666666666666666,-0.0037399892506963153,None,None,-0.00006802193605173583,-0.4113966692408983,-0.005009979178684176,-0.3520554463245694,0.21389853294708355,4.164186507936508
Most Win Rate [%],STRF,EMA,3,5,0,false,0,3,0.0,66.66666666666666,0.8486635535468045,0.0001,-0.7178514475960395,0.9699365976520125,0 days 09:59:59.999999999,0.7204288266825492,21.913043478260867,43.826086956521735,0.0021913043478260868,0,69,2 days 22:00:00,1000.0,998.0203017686715,-0.19796982313284844,-6.585077126045946,100.0,6.020783608145859,2.8664421424450994,1 days 04:00:00,3,0.0,1.0831659232983377,-1.2950742941300857,0.5554915365717306,-1.2950742941300857,0 days 13:00:00,0 days 04:00:00,-0.6598994104428315,-0.48142922182790576,-7.662207968520426,0.9788658504719114,0.4783614588191865,6.6087865163651545,1.5059474622644788,0.2280701754385965,-0.006198358886588737,None,None,-0.000020494159282818005,-0.1239486753424833,-0.001979698231328597,-0.15736000183670185,0.3098529277041921,4.164186507936508
Least Win Rate [%],STRF,EMA,2,16,0,false,0,2,-0.0,0.0,0.0,NaN,-6.9688098354281545,0.8262993677856283,0 days 13:30:00,0.4802858844550328,14.608695652173912,29.217391304347824,NaN,0,69,2 days 22:00:00,1000.0,988.5616794002542,-1.1438320599745793,-6.585077126045946,100.0,3.976184994812876,2.456980884203003,2 days 14:00:00,2,0.0,-0.5291690129468509,-0.6190795837055317,NaN,-0.5741242983261914,NaT,0 days 13:30:00,-5.719160299872879,-5.10964271339992,-31.05416521546152,0.7941302360351159,0.0353071696044662,6.329244122324291,1.2994858407847354,0.1864406779661017,-0.005322957358448432,None,None,-0.0001600939364450734,-0.9682481276198039,-0.0114383205997457,-0.6298942313117895,0.22805641555221107,4.164186507936508
Mean Win Rate [%],STRF,EMA,2,16,0,false,0,2,-0.0,0.0,0.0,NaN,-6.9688098354281545,0.8262993677856283,0 days 13:30:00,0.4802858844550328,14.608695652173912,29.217391304347824,NaN,0,69,2 days 22:00:00,1000.0,988.5616794002542,-1.1438320599745793,-6.585077126045946,100.0,3.976184994812876,2.456980884203003,2 days 14:00:00,2,0.0,-0.5291690129468509,-0.6190795837055317,NaN,-0.5741242983261914,NaT,0 days 13:30:00,-5.719160299872879,-5.10964271339992,-31.05416521546152,0.7941302360351159,0.0353071696044662,6.329244122324291,1.2994858407847354,0.1864406779661017,-0.005322957358448432,None,None,-0.0001600939364450734,-0.9682481276198039,-0.0114383205997457,-0.6298942313117895,0.22805641555221107,4.164186507936508
Median Win Rate [%],STRF,EMA,2,16,0,false,0,2,-0.0,0.0,0.0,NaN,-6.9688098354281545,0.8262993677856283,0 days 13:30:00,0.4802858844550328,14.608695652173912,29.217391304347824,NaN,0,69,2 days 22:00:00,1000.0,988.5616794002542,-1.1438320599745793,-6.585077126045946,100.0,3.976184994812876,2.456980884203003,2 days 14:00:00,2,0.0,-0.5291690129468509,-0.6190795837055317,NaN,-0.5741242983261914,NaT,0 days 13:30:00,-5.719160299872879,-5.10964271339992,-31.05416521546152,0.7941302360351159,0.0353071696044662,6.329244122324291,1.2994858407847354,0.1864406779661017,-0.005322957358448432,None,None,-0.0001600939364450734,-0.9682481276198039,-0.0114383205997457,-0.6298942313117895,0.22805641555221107,4.164186507936508
Most Best Trade [%],STRF,EMA,2,3,0,false,0,6,0.0,33.33333333333333,0.647311836900707,0.0001,-5.630491460026774,0.8079521463812674,0 days 04:49:59.999999999,1.4408576533650983,43.826086956521735,87.65217391304347,0.0043826086956521735,0,69,2 days 22:00:00,1000.0,987.3535007202906,-1.264649927970936,-6.585077126045946,100.0,11.977546527302318,2.85578582077913,2 days 14:00:00,6,0.0,1.5963810365773035,-1.5083685260267392,1.173278441584583,-0.8957027998489276,0 days 08:30:00,0 days 03:00:00,-2.1077498799515726,-4.01615085060724,-27.89517979552965,0.8342847715834225,0.13903032723300712,7.464622935773778,1.4118665365257914,0.2280701754385965,-0.006148288533324807,None,None,-0.00017372253594410007,-1.0506738973899172,-0.012646499279709178,-0.6670042305083697,0.31485028284062844,4.164186507936508
Least Best Trade [%],STRF,EMA,28,67,0,false,0,2,-0.0,0.0,0.0,NaN,-21.78737427237612,0.2635982717327708,0 days 14:30:00,0.4802858844550328,14.608695652173912,29.217391304347824,NaN,0,69,2 days 22:00:00,1000.0,951.5073782360677,-4.849262176393234,-6.585077126045946,100.0,3.9073199444863196,6.113190185147728,2 days 14:00:00,2,0.0,-2.2093495648112693,-2.704453003287488,NaN,-2.456901284049379,NaT,0 days 14:30:00,-24.24631088196618,-18.857296018331024,-16.325549830808775,0.43820422364419076,-0.7413056840179832,4.970848421447557,0.9202288696528008,0.16666666666666666,-0.007745744024764546,None,None,-0.0007038307622735471,-4.256768450230413,-0.04849262176393232,-0.9863601169321906,0.2716731825118507,4.164186507936508
Mean Best Trade [%],STRF,EMA,6,42,0,false,0,2,-0.0,0.0,0.0,NaN,-16.534184013064564,0.5653439790601029,0 days 14:30:00,0.4802858844550328,14.608695652173912,29.217391304347824,NaN,0,69,2 days 22:00:00,1000.0,971.3775657881054,-2.862243421189464,-6.585077126045946,100.0,3.9423968086110266,4.1525658512177,2 days 14:00:00,2,0.0,-1.436653934858097,-1.4492516608328223,NaN,-1.4429527978454597,NaT,0 days 14:30:00,-14.311217105947296,-12.929700296889656,-23.445594181687394,0.5813522154301939,0.19021981309814476,4.944702862027662,1.0570040280548982,0.1864406779661017,-0.006226749085059197,None,None,-0.00041042121922984777,-2.4822275339021194,-0.0286224342118947,-0.9186553169681627,0.231046445848171,4.164186507936508
Median Best Trade [%],STRF,EMA,9,60,0,false,0,2,-0.0,0.0,0.0,NaN,-16.88964462387485,0.5306761439200766,0 days 14:30:00,0.4802858844550328,14.608695652173912,29.217391304347824,NaN,0,69,2 days 22:00:00,1000.0,969.0946621062042,-3.0905337893795832,-6.585077126045946,100.0,3.9454969910351063,4.37782374065794,2 days 14:00:00,2,0.0,-1.1797140970646067,-1.936735340828221,NaN,-1.558224718946414,NaT,0 days 14:30:00,-15.452668946897948,-13.49495086336297,-22.393065831383435,0.5642539497690409,-0.042692397890136624,4.733990438446888,1.0259162723073472,0.1864406779661017,-0.006630088102640165,None,None,-0.0004437007274531889,-2.6835019996368863,-0.030905337893796236,-0.9336196094196059,0.23931877849622946,4.164186507936508
Most Worst Trade [%],STRF,EMA,2,14,0,false,0,2,0.0,50.0,0.3879498528088393,0.0001,-2.1676421269563497,0.9507645332042625,0 days 13:00:00,0.4802858844550328,14.608695652173912,29.217391304347824,0.0014608695652173914,0,69,2 days 22:00:00,1000.0,996.757806538132,-0.3242193461868055,-6.585077126045946,100.0,4.000868713644898,1.6482554371772387,2 days 14:00:00,2,0.0,0.20571292900817958,-0.5291690129468317,0.20571292900817958,-0.5291690129468317,0 days 11:00:00,0 days 15:00:00,-1.6210967309340383,-1.4758867828122086,-20.261057634464805,0.9337960747557914,0.4612224492259083,7.734843711187337,1.4431393882589505,0.1864406779661017,-0.0037399892506963916,None,None,-0.00004276840029856401,-0.2586632850057151,-0.003242193461867826,-0.24465494647303543,0.2109249268422569,4.164186507936508
Least Worst Trade [%],STRF,EMA,28,67,0,false,0,2,-0.0,0.0,0.0,NaN,-21.78737427237612,0.2635982717327708,0 days 14:30:00,0.4802858844550328,14.608695652173912,29.217391304347824,NaN,0,69,2 days 22:00:00,1000.0,951.5073782360677,-4.849262176393234,-6.585077126045946,100.0,3.9073199444863196,6.113190185147728,2 days 14:00:00,2,0.0,-2.2093495648112693,-2.704453003287488,NaN,-2.456901284049379,NaT,0 days 14:30:00,-24.24631088196618,-18.857296018331024,-16.325549830808775,0.43820422364419076,-0.7413056840179832,4.970848421447557,0.9202288696528008,0.16666666666666666,-0.007745744024764546,None,None,-0.0007038307622735471,-4.256768450230413,-0.04849262176393232,-0.9863601169321906,0.2716731825118507,4.164186507936508
Mean Worst Trade [%],STRF,EMA,2,7,0,false,0,3,0.0,33.33333333333333,0.01069720565372203,0.0001,-12.835404429398892,0.6097197476046914,0 days 09:19:59.999999999,0.7204288266825492,21.913043478260867,43.826086956521735,0.0021913043478260868,0,69,2 days 22:00:00,1000.0,974.2997443720421,-2.5700255627957858,-6.585077126045946,100.0,5.964815837784279,3.864229647809867,2 days 14:00:00,3,0.0,0.027817149845123464,-2.0815250698320518,0.027817149845123464,-1.3053470413894461,0 days 10:00:00,0 days 09:00:00,-8.566751875985956,-10.338343155574032,-24.883213683792167,0.6221149133670612,-0.8023382784118636,7.145149096893715,1.1311180243037477,0.1864406779661017,-0.006198358886588765,None,None,-0.00036644186442250825,-2.21624039602733,-0.025700255627957524,-0.8945516823341051,0.2579954727132339,4.164186507936508
Median Worst Trade [%],STRF,EMA,40,70,0,false,0,2,-0.0,0.0,0.0,NaN,-20.68134688894503,0.3039590083163278,0 days 14:00:00,0.4802858844550328,14.608695652173912,29.217391304347824,NaN,0,69,2 days 22:00:00,1000.0,954.1651638687351,-4.583483613126487,-6.585077126045946,100.0,3.9099803905650656,5.850942072384288,2 days 14:00:00,2,0.0,-2.2093495648112693,-2.432404155937995,NaN,-2.320876860374632,NaT,0 days 14:00:00,-22.917418065632404,-17.833029636870403,-17.04309128861367,0.45257906426331057,-0.778511014588816,5.082247986755978,0.9051581285266213,0.16666666666666666,-0.007745744024764546,None,None,-0.0006640385254379261,-4.016105001848577,-0.045834836131265044,-0.982642974879306,0.2710354446959958,4.164186507936508
Most Avg Winning Trade [%],STRF,EMA,2,3,0,false,0,6,0.0,33.33333333333333,0.647311836900707,0.0001,-5.630491460026774,0.8079521463812674,0 days 04:49:59.999999999,1.4408576533650983,43.826086956521735,87.65217391304347,0.0043826086956521735,0,69,2 days 22:00:00,1000.0,987.3535007202906,-1.264649927970936,-6.585077126045946,100.0,11.977546527302318,2.85578582077913,2 days 14:00:00,6,0.0,1.5963810365773035,-1.5083685260267392,1.173278441584583,-0.8957027998489276,0 days 08:30:00,0 days 03:00:00,-2.1077498799515726,-4.01615085060724,-27.89517979552965,0.8342847715834225,0.13903032723300712,7.464622935773778,1.4118665365257914,0.2280701754385965,-0.006148288533324807,None,None,-0.00017372253594410007,-1.0506738973899172,-0.012646499279709178,-0.6670042305083697,0.31485028284062844,4.164186507936508
Least Avg Winning Trade [%],STRF,EMA,2,7,0,false,0,3,0.0,33.33333333333333,0.01069720565372203,0.0001,-12.835404429398892,0.6097197476046914,0 days 09:19:59.999999999,0.7204288266825492,21.913043478260867,43.826086956521735,0.0021913043478260868,0,69,2 days 22:00:00,1000.0,974.2997443720421,-2.5700255627957858,-6.585077126045946,100.0,5.964815837784279,3.864229647809867,2 days 14:00:00,3,0.0,0.027817149845123464,-2.0815250698320518,0.027817149845123464,-1.3053470413894461,0 days 10:00:00,0 days 09:00:00,-8.566751875985956,-10.338343155574032,-24.883213683792167,0.6221149133670612,-0.8023382784118636,7.145149096893715,1.1311180243037477,0.1864406779661017,-0.006198358886588765,None,None,-0.00036644186442250825,-2.21624039602733,-0.025700255627957524,-0.8945516823341051,0.2579954727132339,4.164186507936508
Mean Avg Winning Trade [%],STRF,EMA,2,3,0,false,0,6,0.0,33.33333333333333,0.647311836900707,0.0001,-5.630491460026774,0.8079521463812674,0 days 04:49:59.999999999,1.4408576533650983,43.826086956521735,87.65217391304347,0.0043826086956521735,0,69,2 days 22:00:00,1000.0,987.3535007202906,-1.264649927970936,-6.585077126045946,100.0,11.977546527302318,2.85578582077913,2 days 14:00:00,6,0.0,1.5963810365773035,-1.5083685260267392,1.173278441584583,-0.8957027998489276,0 days 08:30:00,0 days 03:00:00,-2.1077498799515726,-4.01615085060724,-27.89517979552965,0.8342847715834225,0.13903032723300712,7.464622935773778,1.4118665365257914,0.2280701754385965,-0.006148288533324807,None,None,-0.00017372253594410007,-1.0506738973899172,-0.012646499279709178,-0.6670042305083697,0.31485028284062844,4.164186507936508
Median Avg Winning Trade [%],STRF,EMA,2,3,0,false,0,6,0.0,33.33333333333333,0.647311836900707,0.0001,-5.630491460026774,0.8079521463812674,0 days 04:49:59.999999999,1.4408576533650983,43.826086956521735,87.65217391304347,0.0043826086956521735,0,69,2 days 22:00:00,1000.0,987.3535007202906,-1.264649927970936,-6.585077126045946,100.0,11.977546527302318,2.85578582077913,2 days 14:00:00,6,0.0,1.5963810365773035,-1.5083685260267392,1.173278441584583,-0.8957027998489276,0 days 08:30:00,0 days 03:00:00,-2.1077498799515726,-4.01615085060724,-27.89517979552965,0.8342847715834225,0.13903032723300712,7.464622935773778,1.4118665365257914,0.2280701754385965,-0.006148288533324807,None,None,-0.00017372253594410007,-1.0506738973899172,-0.012646499279709178,-0.6670042305083697,0.31485028284062844,4.164186507936508
Most Avg Losing Trade [%],STRF,EMA,2,14,0,false,0,2,0.0,50.0,0.3879498528088393,0.0001,-2.1676421269563497,0.9507645332042625,0 days 13:00:00,0.4802858844550328,14.608695652173912,29.217391304347824,0.0014608695652173914,0,69,2 days 22:00:00,1000.0,996.757806538132,-0.3242193461868055,-6.585077126045946,100.0,4.000868713644898,1.6482554371772387,2 days 14:00:00,2,0.0,0.20571292900817958,-0.5291690129468317,0.20571292900817958,-0.5291690129468317,0 days 11:00:00,0 days 15:00:00,-1.6210967309340383,-1.4758867828122086,-20.261057634464805,0.9337960747557914,0.4612224492259083,7.734843711187337,1.4431393882589505,0.1864406779661017,-0.0037399892506963916,None,None,-0.00004276840029856401,-0.2586632850057151,-0.003242193461867826,-0.24465494647303543,0.2109249268422569,4.164186507936508
