Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],SPY_BTC-USD,EMA,66,81,0,false,11,1.2462247160656414e-8,36.36363636363637,0.7045801537480139,0.0001,0.040335712442663034,0.8613938250281308,5 days 15:49:05.454545453,0.07597122302158274,2.279136690647482,4.558273381294964,0.00022791366906474824,0,3475,144 days 20:00:00,1000.0,925.1700569423496,-7.482994305765043,-53.98745263177314,100.0,21.655651452338496,29.319733533162086,76 days 08:00:00,11,0,0.0,8.136960797161958,-6.195707587721328,4.709622055634605,-3.6306715409134145,6 days 18:30:00,5 days 00:34:17.142857142,-6.802722096150031,0.028503974240235,-0.6070875767059177,1.0015261105053215,0.031993544129964684,30.42679448910011,1.0189789783827623,0.27326007326007323,-0.008240504873296018,None,None,2.131742222597139e-6,0.012892776962267496,-0.07482994305764701,-0.12657048956750638,0.5443612650354182,144.79166666666666
Least Max Drawdown [%],SPY_BTC-USD,EMA,66,81,0,false,11,1.2462247160656414e-8,36.36363636363637,0.7045801537480139,0.0001,0.040335712442663034,0.8613938250281308,5 days 15:49:05.454545453,0.07597122302158274,2.279136690647482,4.558273381294964,0.00022791366906474824,0,3475,144 days 20:00:00,1000.0,925.1700569423496,-7.482994305765043,-53.98745263177314,100.0,21.655651452338496,29.319733533162086,76 days 08:00:00,11,0,0.0,8.136960797161958,-6.195707587721328,4.709622055634605,-3.6306715409134145,6 days 18:30:00,5 days 00:34:17.142857142,-6.802722096150031,0.028503974240235,-0.6070875767059177,1.0015261105053215,0.031993544129964684,30.42679448910011,1.0189789783827623,0.27326007326007323,-0.008240504873296018,None,None,2.131742222597139e-6,0.012892776962267496,-0.07482994305764701,-0.12657048956750638,0.5443612650354182,144.79166666666666
Least Total Trades,SPY_BTC-USD,EMA,66,81,0,false,11,1.2462247160656414e-8,36.36363636363637,0.7045801537480139,0.0001,0.040335712442663034,0.8613938250281308,5 days 15:49:05.454545453,0.07597122302158274,2.279136690647482,4.558273381294964,0.00022791366906474824,0,3475,144 days 20:00:00,1000.0,925.1700569423496,-7.482994305765043,-53.98745263177314,100.0,21.655651452338496,29.319733533162086,76 days 08:00:00,11,0,0.0,8.136960797161958,-6.195707587721328,4.709622055634605,-3.6306715409134145,6 days 18:30:00,5 days 00:34:17.142857142,-6.802722096150031,0.028503974240235,-0.6070875767059177,1.0015261105053215,0.031993544129964684,30.42679448910011,1.0189789783827623,0.27326007326007323,-0.008240504873296018,None,None,2.131742222597139e-6,0.012892776962267496,-0.07482994305764701,-0.12657048956750638,0.5443612650354182,144.79166666666666
Most Sharpe Ratio,SPY_BTC-USD,EMA,66,81,0,false,11,1.2462247160656414e-8,36.36363636363637,0.7045801537480139,0.0001,0.040335712442663034,0.8613938250281308,5 days 15:49:05.454545453,0.07597122302158274,2.279136690647482,4.558273381294964,0.00022791366906474824,0,3475,144 days 20:00:00,1000.0,925.1700569423496,-7.482994305765043,-53.98745263177314,100.0,21.655651452338496,29.319733533162086,76 days 08:00:00,11,0,0.0,8.136960797161958,-6.195707587721328,4.709622055634605,-3.6306715409134145,6 days 18:30:00,5 days 00:34:17.142857142,-6.802722096150031,0.028503974240235,-0.6070875767059177,1.0015261105053215,0.031993544129964684,30.42679448910011,1.0189789783827623,0.27326007326007323,-0.008240504873296018,None,None,2.131742222597139e-6,0.012892776962267496,-0.07482994305764701,-0.12657048956750638,0.5443612650354182,144.79166666666666
Most Calmar Ratio,SPY_BTC-USD,EMA,66,81,0,false,11,1.2462247160656414e-8,36.36363636363637,0.7045801537480139,0.0001,0.040335712442663034,0.8613938250281308,5 days 15:49:05.454545453,0.07597122302158274,2.279136690647482,4.558273381294964,0.00022791366906474824,0,3475,144 days 20:00:00,1000.0,925.1700569423496,-7.482994305765043,-53.98745263177314,100.0,21.655651452338496,29.319733533162086,76 days 08:00:00,11,0,0.0,8.136960797161958,-6.195707587721328,4.709622055634605,-3.6306715409134145,6 days 18:30:00,5 days 00:34:17.142857142,-6.802722096150031,0.028503974240235,-0.6070875767059177,1.0015261105053215,0.031993544129964684,30.42679448910011,1.0189789783827623,0.27326007326007323,-0.008240504873296018,None,None,2.131742222597139e-6,0.012892776962267496,-0.07482994305764701,-0.12657048956750638,0.5443612650354182,144.79166666666666
Most Omega Ratio,SPY_BTC-USD,EMA,66,81,0,false,11,1.2462247160656414e-8,36.36363636363637,0.7045801537480139,0.0001,0.040335712442663034,0.8613938250281308,5 days 15:49:05.454545453,0.07597122302158274,2.279136690647482,4.558273381294964,0.00022791366906474824,0,3475,144 days 20:00:00,1000.0,925.1700569423496,-7.482994305765043,-53.98745263177314,100.0,21.655651452338496,29.319733533162086,76 days 08:00:00,11,0,0.0,8.136960797161958,-6.195707587721328,4.709622055634605,-3.6306715409134145,6 days 18:30:00,5 days 00:34:17.142857142,-6.802722096150031,0.028503974240235,-0.6070875767059177,1.0015261105053215,0.031993544129964684,30.42679448910011,1.0189789783827623,0.27326007326007323,-0.008240504873296018,None,None,2.131742222597139e-6,0.012892776962267496,-0.07482994305764701,-0.12657048956750638,0.5443612650354182,144.79166666666666
Most Sortino Ratio,SPY_BTC-USD,EMA,66,81,0,false,11,1.2462247160656414e-8,36.36363636363637,0.7045801537480139,0.0001,0.040335712442663034,0.8613938250281308,5 days 15:49:05.454545453,0.07597122302158274,2.279136690647482,4.558273381294964,0.00022791366906474824,0,3475,144 days 20:00:00,1000.0,925.1700569423496,-7.482994305765043,-53.98745263177314,100.0,21.655651452338496,29.319733533162086,76 days 08:00:00,11,0,0.0,8.136960797161958,-6.195707587721328,4.709622055634605,-3.6306715409134145,6 days 18:30:00,5 days 00:34:17.142857142,-6.802722096150031,0.028503974240235,-0.6070875767059177,1.0015261105053215,0.031993544129964684,30.42679448910011,1.0189789783827623,0.27326007326007323,-0.008240504873296018,None,None,2.131742222597139e-6,0.012892776962267496,-0.07482994305764701,-0.12657048956750638,0.5443612650354182,144.79166666666666
Most Avg Losing Trade Duration,SPY_BTC-USD,EMA,67,80,0,false,11,9.325143485446035e-9,36.36363636363637,0.6960298780342882,0.0001,0.03055282821978163,0.8582806545349416,5 days 15:59:59.999999999,0.07597122302158274,2.279136690647482,4.558273381294964,0.00022791366906474824,0,3475,144 days 20:00:00,1000.0,923.4893354969927,-7.651066450300732,-53.98745263177314,100.0,21.641390411628734,29.535499006977144,76 days 08:00:00,11,0,0.0,7.806546095886548,-6.195707587721328,4.62701838031575,-3.6131302101488565,6 days 18:45:00,5 days 00:42:51.428571428,-6.955514954818847,0.021590042049495346,-0.6153767510138001,1.0011551209637881,0.03239478331905687,30.410124400451096,1.01857816858431,0.2737266397947966,-0.008240504873295994,None,None,1.614872505289817e-6,0.009766748911992813,-0.07651066450300936,-0.12932942803566216,0.5444308125077195,144.79166666666666
Most Max Drawdown Duration,SPY_BTC-USD,EMA,64,82,0,false,11,6.48390853055084e-9,27.27272727272727,0.6998108736380229,0.0001,0.03458704366786612,0.8595744742944774,5 days 15:49:05.454545453,0.07597122302158274,2.279136690647482,4.558273381294964,0.00022791366906474824,0,3475,144 days 20:00:00,1000.0,924.1878358268126,-7.58121641731874,-53.98745263177314,100.0,21.675945014020396,29.366107956801912,76 days 09:00:00,11,0,0.0,8.136960797161942,-6.1957075877213335,6.209611706241234,-3.164937006314973,7 days 10:40:00,4 days 23:45:00,-6.89201492483523,0.024442524549042888,-0.6136121001072222,1.0013082655878809,0.03200766508092881,30.4217290301197,1.0214688346936758,0.27279384840717685,-0.008240504873296039,None,None,1.8280673732194313e-6,0.011056151473231121,-0.07581216417318559,-0.12818327630192794,0.5443824074327668,144.79166666666666
Least Total Return [%],SPY_BTC-USD,EMA,2,3,0,false,393,0.0,25.699745547073793,0.597163646435636,0.0001,-5.589266041147619,-0.3595317705381706,0 days 04:26:06.412213739,2.714244604316547,81.4273381294964,162.8546762589928,0.00814273381294964,0,3475,144 days 20:00:00,1000.0,266.0234293667985,-73.39765706332015,-53.98745263177314,100.0,472.12883732965895,75.26893969629567,129 days 04:00:00,393,0,0.0,12.148494118495565,-7.961151483274453,1.9709457101226358,-1.1076646701626998,0 days 08:51:40.990099009,0 days 02:54:14.794520547,-1.8676248616620845,-4.038701773371752,-1.2813517754654495,0.8183087789649859,1.4411295028035602,67.42766576468574,1.2749936783634155,0.3161681181370693,-0.009943135768732318,None,None,-0.0003484519211498709,-2.107437219114419,-0.7339765706332013,-0.9001379882002886,0.6279991017242796,144.79166666666666
