Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Least Max Drawdown [%],52,53,NOW,SMA,0,false,false,1,110,1.5812900660801064,61.46788990825688,2.8320406684650012,2.730438830210176,1.3770936080321607,-0.7382898215606211,20 days 03:18:09.908256879,0.02300666295339283,0.7062060531947417,1.4059920513604403,1.928252429772396,0,3271,3272 days 00:00:00,1000.0,11749.373160662719,1074.937316066272,4107.3576980318485,100.0,728.8030022686235,32.128762473713195,992 days 00:00:00,109,137.90500825907293,55.33971823586343,-17.39380428660579,7.286608611555123,-4.537736773363905,25 days 18:37:36.716417910,11 days 03:25:42.857142857,97.35291882939126,0.9242699898332327,0.9845516560711846,1.1816177554816476,0.38654787874587626,8.857838234158002,1.094777144219986,1.0793226381461674,-0.029697798913999728,,,0.0009420971535698502,0.23740848269960227,10.749373160662742,0.20895307685114717,0.309131699936074,0,110,4737.757936507936,,,,
Most Calmar Ratio,52,53,NOW,SMA,0,false,false,1,110,1.5812900660801064,61.46788990825688,2.8320406684650012,2.730438830210176,1.3770936080321607,-0.7382898215606211,20 days 03:18:09.908256879,0.02300666295339283,0.7062060531947417,1.4059920513604403,1.928252429772396,0,3271,3272 days 00:00:00,1000.0,11749.373160662719,1074.937316066272,4107.3576980318485,100.0,728.8030022686235,32.128762473713195,992 days 00:00:00,109,137.90500825907293,55.33971823586343,-17.39380428660579,7.286608611555123,-4.537736773363905,25 days 18:37:36.716417910,11 days 03:25:42.857142857,97.35291882939126,0.9242699898332327,0.9845516560711846,1.1816177554816476,0.38654787874587626,8.857838234158002,1.094777144219986,1.0793226381461674,-0.029697798913999728,,,0.0009420971535698502,0.23740848269960227,10.749373160662742,0.20895307685114717,0.309131699936074,0,110,4737.757936507936,,,,
Most Total Return [%],49,56,NOW,SMA,0,false,false,1,47,1.4514022318654436,69.56521739130434,6.261395762610255,6.417244553288999,1.3859233602057486,-0.730751537538831,47 days 19:18:15.652173912,0.009709233906936423,0.301742586365026,0.5970651177010089,1.9363559688462983,0,3271,3272 days 00:00:00,1000.0,12058.997449731216,1105.8997449731216,4107.3576980318485,100.0,286.62768441027487,33.05072090053515,631 days 00:00:00,46,141.53913746386752,61.94985265229778,-16.94944060551775,12.245689447605818,-6.904915205149444,55 days 21:00:00,29 days 08:34:17.142857143,237.33605026668153,0.9291410769387456,0.9686604822971435,1.183298252680666,0.40066885175704414,8.809635736483735,1.0386837676296836,1.1392285983066792,-0.0296977989139999,,,0.0009519786280537892,0.2398986142695549,11.058997449731194,0.21137740611875633,0.3107364792401901,0,47,4737.757936507936,,,,
Most Expectancy,49,56,NOW,SMA,0,false,false,1,47,1.4514022318654436,69.56521739130434,6.261395762610255,6.417244553288999,1.3859233602057486,-0.730751537538831,47 days 19:18:15.652173912,0.009709233906936423,0.301742586365026,0.5970651177010089,1.9363559688462983,0,3271,3272 days 00:00:00,1000.0,12058.997449731216,1105.8997449731216,4107.3576980318485,100.0,286.62768441027487,33.05072090053515,631 days 00:00:00,46,141.53913746386752,61.94985265229778,-16.94944060551775,12.245689447605818,-6.904915205149444,55 days 21:00:00,29 days 08:34:17.142857143,237.33605026668153,0.9291410769387456,0.9686604822971435,1.183298252680666,0.40066885175704414,8.809635736483735,1.0386837676296836,1.1392285983066792,-0.0296977989139999,,,0.0009519786280537892,0.2398986142695549,11.058997449731194,0.21137740611875633,0.3107364792401901,0,47,4737.757936507936,,,,
Most Sharpe Ratio,49,56,NOW,SMA,0,false,false,1,47,1.4514022318654436,69.56521739130434,6.261395762610255,6.417244553288999,1.3859233602057486,-0.730751537538831,47 days 19:18:15.652173912,0.009709233906936423,0.301742586365026,0.5970651177010089,1.9363559688462983,0,3271,3272 days 00:00:00,1000.0,12058.997449731216,1105.8997449731216,4107.3576980318485,100.0,286.62768441027487,33.05072090053515,631 days 00:00:00,46,141.53913746386752,61.94985265229778,-16.94944060551775,12.245689447605818,-6.904915205149444,55 days 21:00:00,29 days 08:34:17.142857143,237.33605026668153,0.9291410769387456,0.9686604822971435,1.183298252680666,0.40066885175704414,8.809635736483735,1.0386837676296836,1.1392285983066792,-0.0296977989139999,,,0.0009519786280537892,0.2398986142695549,11.058997449731194,0.21137740611875633,0.3107364792401901,0,47,4737.757936507936,,,,
Most Omega Ratio,49,56,NOW,SMA,0,false,false,1,47,1.4514022318654436,69.56521739130434,6.261395762610255,6.417244553288999,1.3859233602057486,-0.730751537538831,47 days 19:18:15.652173912,0.009709233906936423,0.301742586365026,0.5970651177010089,1.9363559688462983,0,3271,3272 days 00:00:00,1000.0,12058.997449731216,1105.8997449731216,4107.3576980318485,100.0,286.62768441027487,33.05072090053515,631 days 00:00:00,46,141.53913746386752,61.94985265229778,-16.94944060551775,12.245689447605818,-6.904915205149444,55 days 21:00:00,29 days 08:34:17.142857143,237.33605026668153,0.9291410769387456,0.9686604822971435,1.183298252680666,0.40066885175704414,8.809635736483735,1.0386837676296836,1.1392285983066792,-0.0296977989139999,,,0.0009519786280537892,0.2398986142695549,11.058997449731194,0.21137740611875633,0.3107364792401901,0,47,4737.757936507936,,,,
Most Sortino Ratio,49,56,NOW,SMA,0,false,false,1,47,1.4514022318654436,69.56521739130434,6.261395762610255,6.417244553288999,1.3859233602057486,-0.730751537538831,47 days 19:18:15.652173912,0.009709233906936423,0.301742586365026,0.5970651177010089,1.9363559688462983,0,3271,3272 days 00:00:00,1000.0,12058.997449731216,1105.8997449731216,4107.3576980318485,100.0,286.62768441027487,33.05072090053515,631 days 00:00:00,46,141.53913746386752,61.94985265229778,-16.94944060551775,12.245689447605818,-6.904915205149444,55 days 21:00:00,29 days 08:34:17.142857143,237.33605026668153,0.9291410769387456,0.9686604822971435,1.183298252680666,0.40066885175704414,8.809635736483735,1.0386837676296836,1.1392285983066792,-0.0296977989139999,,,0.0009519786280537892,0.2398986142695549,11.058997449731194,0.21137740611875633,0.3107364792401901,0,47,4737.757936507936,,,,
Mean Calmar Ratio,80,83,NOW,SMA,0,false,false,1,59,1.4360491297461195,63.793103448275865,2.686045908150813,4.172511876345059,1.0375471040368502,-0.8733466537398301,39 days 15:18:37.241379310,0.012242077534832882,0.37878324671354324,0.7511464383980434,1.5804775954727996,0,3271,3272 days 00:00:00,1000.0,6202.105967432021,520.2105967432021,4107.3576980318485,100.0,340.14029345856505,55.92592109593638,966 days 00:00:00,58,69.31674373801434,105.72885167321495,-37.68104719521034,9.63029403277426,-5.443580494506393,52 days 21:24:19.459459460,16 days 06:51:25.714285714,88.49636592575874,0.7210522235896673,0.4036987357263793,1.1352325072848264,-0.03898630751187802,7.30560464503522,1.0167893082904222,1.1164874551971327,-0.03226601400594721,,,0.0007619972670218072,0.1920233112894954,5.202105967432032,0.1509039517702797,0.3205039570635223,0,59,4737.757936507936,,,,
Most Best Trade [%],87,89,NOW,SMA,0,false,false,0,63,1.4195943748548614,60.317460317460316,2.6511838173538504,4.489609026358782,1.1297295182328622,-0.8365230158645666,36 days 21:42:51.428571428,0.013297429046456406,0.4044634668297157,0.8089269336594314,1.8158828315110571,0,3271,3272 days 00:00:00,1000.0,7714.58449239703,671.458449239703,4107.3576980318485,100.0,424.38147648393016,48.308938543457806,885 days 00:00:00,63,0.0,123.82946102239939,-32.977875145355014,10.981662398052398,-5.378312098615513,46 days 15:09:28.421052631,22 days 02:52:48,106.58070622852428,0.7823090785616339,0.5298768522045028,1.1462576782831766,-0.034879674127318405,7.077748533429182,1.021723735440356,1.121886120996441,-0.0321563020617071,,,0.000830628716073348,0.2093184364504837,6.7145844923970115,0.170410614724813,0.32201438557553835,0,63,4737.757936507936,,,,
Least Max Drawdown Duration,81,85,NOW,SMA,0,false,false,1,50,1.3957925172196084,63.26530612244898,3.0534546929052797,5.198110633236727,1.0605976760246036,-0.8669898021363472,47 days 03:25:42.857142856,0.010342444813910539,0.3210027514521553,0.6355854478752675,1.6686078156216946,0,3271,3272 days 00:00:00,1000.0,6463.204601120134,546.3204601120134,4107.3576980318485,100.0,246.26563700573968,59.49421034684871,1001 days 00:00:00,49,36.855357502183324,109.214284044439,-39.983084885050665,12.201326399665444,-6.862983186723842,64 days 11:36:46.451612903,17 days 06:40:00,110.74182129832548,0.7342717264125037,0.38898541945522597,1.1377164499908665,-0.010018619549447409,7.394847429416381,1.003547498119433,1.133694670280036,-0.031693332093759054,,,0.0007729335242097134,0.19477924810084776,5.463204601120121,0.154564924000145,0.31925083445760133,0,50,4737.757936507936,,,,
