Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],AMZN,SMA,53,65,0,false,false,0,76,1.7625274754688984,60.526315789473685,2.3295111514016527,15.283213062795777,1.6245655233688707,-0.2565744684430737,58 days 17:41:03.157894736,0.007442728067618771,0.22638297872340424,0.4527659574468085,3.45985929762015,0,7050,7051 days 00:00:00,1000.0,1526254.1517068841,152525.41517068841,205165.69406926414,100.0,70037.84798646012,70.85863663404723,902 days 00:00:00,76,0.0,227.02734995034209,-33.95705890085733,31.55753641803386,-9.67074941523595,76 days 04:10:26.086956522,32 days 00:00:00,20069.133575090586,0.9969592244781803,0.6513151588477932,1.2345647083808482,1.4350150119477472,17.524845712020824,1.2054017625135882,0.47974816369359913,-0.03250336720132738,None,None,0.0013855046950165353,0.3491471831441669,1525.254151706879,0.29951586757442716,0.4214803270197763,4464,4464,10211.309523809523,,
Most Expectancy,AMZN,SMA,53,65,0,false,false,0,76,1.7625274754688984,60.526315789473685,2.3295111514016527,15.283213062795777,1.6245655233688707,-0.2565744684430737,58 days 17:41:03.157894736,0.007442728067618771,0.22638297872340424,0.4527659574468085,3.45985929762015,0,7050,7051 days 00:00:00,1000.0,1526254.1517068841,152525.41517068841,205165.69406926414,100.0,70037.84798646012,70.85863663404723,902 days 00:00:00,76,0.0,227.02734995034209,-33.95705890085733,31.55753641803386,-9.67074941523595,76 days 04:10:26.086956522,32 days 00:00:00,20069.133575090586,0.9969592244781803,0.6513151588477932,1.2345647083808482,1.4350150119477472,17.524845712020824,1.2054017625135882,0.47974816369359913,-0.03250336720132738,None,None,0.0013855046950165353,0.3491471831441669,1525.254151706879,0.29951586757442716,0.4214803270197763,4464,4464,10211.309523809523,,
Most Sharpe Ratio,AMZN,SMA,53,65,0,false,false,0,76,1.7625274754688984,60.526315789473685,2.3295111514016527,15.283213062795777,1.6245655233688707,-0.2565744684430737,58 days 17:41:03.157894736,0.007442728067618771,0.22638297872340424,0.4527659574468085,3.45985929762015,0,7050,7051 days 00:00:00,1000.0,1526254.1517068841,152525.41517068841,205165.69406926414,100.0,70037.84798646012,70.85863663404723,902 days 00:00:00,76,0.0,227.02734995034209,-33.95705890085733,31.55753641803386,-9.67074941523595,76 days 04:10:26.086956522,32 days 00:00:00,20069.133575090586,0.9969592244781803,0.6513151588477932,1.2345647083808482,1.4350150119477472,17.524845712020824,1.2054017625135882,0.47974816369359913,-0.03250336720132738,None,None,0.0013855046950165353,0.3491471831441669,1525.254151706879,0.29951586757442716,0.4214803270197763,4464,4464,10211.309523809523,,
Most Omega Ratio,AMZN,SMA,53,65,0,false,false,0,76,1.7625274754688984,60.526315789473685,2.3295111514016527,15.283213062795777,1.6245655233688707,-0.2565744684430737,58 days 17:41:03.157894736,0.007442728067618771,0.22638297872340424,0.4527659574468085,3.45985929762015,0,7050,7051 days 00:00:00,1000.0,1526254.1517068841,152525.41517068841,205165.69406926414,100.0,70037.84798646012,70.85863663404723,902 days 00:00:00,76,0.0,227.02734995034209,-33.95705890085733,31.55753641803386,-9.67074941523595,76 days 04:10:26.086956522,32 days 00:00:00,20069.133575090586,0.9969592244781803,0.6513151588477932,1.2345647083808482,1.4350150119477472,17.524845712020824,1.2054017625135882,0.47974816369359913,-0.03250336720132738,None,None,0.0013855046950165353,0.3491471831441669,1525.254151706879,0.29951586757442716,0.4214803270197763,4464,4464,10211.309523809523,,
Most Sortino Ratio,AMZN,SMA,53,65,0,false,false,0,76,1.7625274754688984,60.526315789473685,2.3295111514016527,15.283213062795777,1.6245655233688707,-0.2565744684430737,58 days 17:41:03.157894736,0.007442728067618771,0.22638297872340424,0.4527659574468085,3.45985929762015,0,7050,7051 days 00:00:00,1000.0,1526254.1517068841,152525.41517068841,205165.69406926414,100.0,70037.84798646012,70.85863663404723,902 days 00:00:00,76,0.0,227.02734995034209,-33.95705890085733,31.55753641803386,-9.67074941523595,76 days 04:10:26.086956522,32 days 00:00:00,20069.133575090586,0.9969592244781803,0.6513151588477932,1.2345647083808482,1.4350150119477472,17.524845712020824,1.2054017625135882,0.47974816369359913,-0.03250336720132738,None,None,0.0013855046950165353,0.3491471831441669,1525.254151706879,0.29951586757442716,0.4214803270197763,4464,4464,10211.309523809523,,
Most Win Rate [%],AMZN,SMA,57,69,0,false,false,0,74,1.7435234906083694,67.56756756756756,1.9190395722058484,12.77393229489552,1.3341006118083623,-0.8607155593842735,60 days 13:17:50.270270269,0.007246866802681435,0.2204255319148936,0.4408510638297872,2.8157008207471828,0,7050,7051 days 00:00:00,1000.0,286763.8893197474,28576.388931974743,205165.69406926414,100.0,15911.033328016796,80.00003634516631,1286 days 00:00:00,74,0.0,248.1704785133062,-34.10501635440487,25.052559110086943,-12.806540236753271,72 days 01:55:12,36 days 13:00:00,3861.674179996585,0.8320963862417772,0.4254267846830381,1.19005905712294,1.3561787946199337,17.457064222342673,1.1702767980806545,0.47974816369359913,-0.03326377772214863,None,None,0.0011377203513949167,0.286705528551519,285.76388931974554,0.22413966206779312,0.41467570671959286,4481,4481,10211.309523809523,,
Median Total Trades,AMZN,SMA,57,67,0,false,false,0,80,1.7066534008060987,65.0,1.926609026088915,12.50831409963158,1.3962294968086766,-0.806570735730717,55 days 22:11:59.999999999,0.007834450597493443,0.23829787234042552,0.47659574468085103,2.9807046365079506,0,7050,7051 days 00:00:00,1000.0,397850.49257114576,39685.04925711457,205165.69406926414,100.0,23253.123174966873,77.38148583405,1300 days 00:00:00,80,0.0,268.3077335984467,-30.172788725858034,25.552765638386877,-11.717095900913971,67 days 09:41:32.307692308,34 days 14:34:17.142857142,4960.631157139326,0.8663859736257425,0.46943090911204644,1.1993164681134814,1.383110376908628,17.556511610889782,1.1840620042646723,0.4778872353804233,-0.032786941295345845,None,None,0.0011832950865174425,0.2981903618023955,396.8504925711441,0.23854838964684766,0.41421741222191744,4474,4474,10211.309523809523,,
Most Profit Factor,AMZN,SMA,43,61,0,false,false,0,65,1.6544472163053385,60.0,3.2938638184043914,16.14294704779266,1.487130628542285,-0.6751692602922442,69 days 02:12:55.384615383,0.006365491110463422,0.19361702127659575,0.3872340425531915,3.12554932201943,0,7050,7051 days 00:00:00,1000.0,667441.2416717418,66644.12416717419,205165.69406926414,100.0,20947.995011397234,74.64285859205692,1100 days 00:00:00,65,0.0,216.6117631069918,-36.476537085944166,34.75006335529734,-11.767727413464362,92 days 05:32:18.461538461,34 days 09:13:50.769230769,10252.942179565263,0.915646806326005,0.5362294000174951,1.2134158788748683,1.4280594113910388,18.212473314003656,1.1880151103681165,0.48192517864649015,-0.03240879202017366,None,None,0.0012633299842504232,0.31835915603110665,666.4412416717369,0.26166316696366376,0.41844224317189094,4491,4491,10211.309523809523,,
Mean Max Drawdown [%],AMZN,SMA,50,71,0,false,false,0,55,1.638630432048062,63.63636363636363,2.501588113918628,25.613720794687204,1.4520356223798634,-0.7057586873475761,82 days 00:26:10.909090908,0.005386184785776742,0.16382978723404254,0.3276595744680851,4.196290428065776,0,7050,7051 days 00:00:00,1000.0,604682.2313418591,60368.22313418591,205165.69406926414,100.0,18930.94284309016,81.68705669367283,1353 days 00:00:00,55,0.0,737.5551214297313,-36.84865756870704,48.56454367600031,-14.550219247610732,105 days 02:03:25.714285714,41 days 15:36:00,10976.040569851983,0.9028442545700087,0.4812481126462431,1.2088836474762028,1.3421823521452643,17.335400300798046,1.1680995105803833,0.4878666385313357,-0.03301317383434135,None,None,0.0012546289240701438,0.3161664888656762,603.6822313418588,0.257218321786723,0.4214530095574185,4511,4511,10211.309523809523,,
Least Max Drawdown [%],AMZN,SMA,76,81,0,false,false,0,99,1.6313883558174498,56.56565656565656,2.2339187195649957,9.44679448668196,1.4736584951371934,-0.6843597760636303,46 days 05:49:05.454545454,0.009695132614398135,0.2948936170212766,0.5897872340425532,2.7857993954342968,0,7050,7051 days 00:00:00,1000.0,648585.4562008327,64758.54562008327,205165.69406926414,100.0,41189.77065883133,53.60470752653422,958 days 00:00:00,99,0.0,206.21403300407945,-22.11614993127814,21.695669898196986,-6.505229305058538,62 days 00:00:00,25 days 17:18:08.372093023,6541.267234351846,0.9197337735633687,0.7428102073841045,1.210032288412189,1.2033038441152706,17.368311125755444,1.1945323017971787,0.4973455086005521,-0.032497739234115676,None,None,0.0012510206795489655,0.3152572112463393,647.5854562008268,0.2603716190860321,0.4125238448033804,4578,4578,10211.309523809523,,
