Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Best Trade [%],26,33,AMZN,EMA,0,false,false,1,65,1.3640975955934544,46.875,2.7251974296346466,20.104052795461055,1.4931181257222998,-0.723790913939263,70 days 19:52:29.999999999,0.0062489465945217105,0.19304200254560883,0.3831141281289775,3.880926610918447,0,7071,7072 days 00:00:00,1000.0,598715.6297744935,59771.56297744936,216399.6986120358,100.0,21014.061793358112,72.02119983591778,1100 days 00:00:00,64,18682.043459117063,523.7108726929005,-25.206653585876733,52.4815856915976,-8.464358583482955,122 days 12:48:00,25 days 04:56:28.235294117,9047.399786177755,0.9075752772012233,0.5429435306603603,1.2119208655950586,1.7153270079607779,23.00214384360232,1.1946897632406288,1.014423076923077,-0.0317915831803539,,,0.0012344875544324054,0.31109086371696615,597.7156297744945,0.2559202014616273,0.4125254641054997,0,65,10241.72619047619,,,,
Mean Win Rate [%],19,35,AMZN,EMA,0,false,false,1,77,1.3223263358786967,46.05263157894737,2.346962953490585,11.814629195251698,1.3245096084485937,-0.8938500353416844,59 days 04:06:18.947368420,0.007420624080994531,0.22868052609249045,0.45439117522274075,2.7017756199578553,0,7071,7072 days 00:00:00,1000.0,230708.20359737767,22970.820359737765,216399.6986120358,100.0,10555.157059972551,82.23465542218423,2723 days 00:00:00,76,444.72232531011105,205.47662882580659,-28.647948173222183,35.2001491761907,-8.148619568964524,102 days 23:18:51.428571429,21 days 18:43:54.146341463,3016.624753579835,0.8102486870154059,0.39427032856032057,1.1882376974887803,1.7191010666389435,23.404065636270182,1.1949920000980312,0.9943478260869566,-0.031834598356204856,,,0.0010959321480909251,0.27617490131891315,229.70820359737885,0.21395941959567888,0.41021546904532646,0,77,10241.72619047619,,,,
Median Win Rate [%],14,52,AMZN,EMA,0,false,false,1,70,1.3078026873706725,43.47826086956522,2.5750032850781364,17.748788044374237,1.370695364349138,-0.851472705946737,65 days 23:59:59.999999999,0.006737145547218719,0.2078913873568095,0.41281289775137886,3.689820170446914,0,7071,7072 days 00:00:00,1000.0,322412.6166878735,32141.26166878735,216399.6986120358,100.0,12829.972188185351,77.23027996398068,1120 days 00:00:00,69,2326.583606129454,523.7108726929005,-22.965558488202916,50.889879943338244,-7.744359570213456,124 days 23:12:00,20 days 15:23:04.615384615,4624.4352620542595,0.8479545983147697,0.4496933975317942,1.193956968925944,1.414311782555255,19.642848622865436,1.1867675506184359,1.006057983556902,-0.032030072880621166,,,0.0011418059950823443,0.28773511076075076,321.4126166878737,0.22852347714723176,0.40838184036323627,0,70,10241.72619047619,,,,
Median Sharpe Ratio,21,42,AMZN,EMA,0,false,false,1,64,1.3041129893459855,44.44444444444444,2.62473228370249,20.18638821227428,1.408940248636752,-0.8141107142301567,72 days 07:59:59.999999999,0.006151306803982308,0.1900721255833687,0.37717437420449723,3.8368697153580307,0,7071,7072 days 00:00:00,1000.0,403263.85415800684,40226.38541580069,216399.6986120358,100.0,14096.080419244703,77.63322449004474,1104 days 00:00:00,63,12583.257349918364,561.1205961029074,-25.206653585876715,56.03504282324885,-8.49253547650537,132 days 01:42:51.428571430,24 days 13:01:42.857142857,6185.4062985410865,0.871208808644319,0.4675178009212071,1.1997058851128908,1.4036714699703337,19.621568001372417,1.180687411355747,1.0161079669133655,-0.031980800654200045,,,0.0011740160031646707,0.295852032797497,402.2638541580055,0.23835803086255236,0.40869418795442075,0,64,10241.72619047619,,,,
Mean Omega Ratio,24,37,AMZN,EMA,0,false,false,1,62,1.2971344884484015,45.90163934426229,2.393872324485839,21.038531791965557,1.4216711648001723,-0.8062142400432158,74 days 14:57:02.950819671,0.005956027222903505,0.1841323716588884,0.3652948663555367,3.8738747550755415,0,7071,7072 days 00:00:00,1000.0,420351.8004995241,41935.18004995241,216399.6986120358,100.0,15194.856171329255,77.63322449004474,1207 days 00:00:00,61,13116.46166312386,561.1205961029074,-25.20665358587672,56.474679327725795,-9.0285024808007,131 days 22:17:08.571428570,26 days 00:00:00,6659.5957186295145,0.8762770759662621,0.4712822847889203,1.201092398556275,1.435790128379795,19.69489733652084,1.1830502380629426,1.0152505446623092,-0.03187472097023961,,,0.0011783402944983183,0.2969417542135762,419.3518004995291,0.24019069666787596,0.4078270062249302,0,62,10241.72619047619,,,,
Mean Total Fees Paid,18,47,AMZN,EMA,0,false,false,1,65,1.296942363863556,43.75,2.622885782155143,19.519533247446464,1.3989664151697176,-0.822394058835076,71 days 05:14:59.999999999,0.0062489465945217105,0.19304200254560883,0.3831141281289775,3.7680897868426566,0,7071,7072 days 00:00:00,1000.0,385338.7213979654,38433.87213979654,216399.6986120358,100.0,14302.987628977917,77.1149200834174,1077 days 00:00:00,64,12023.92986190936,523.7108726929005,-25.206653585876726,55.40234153221536,-8.38931764070712,131 days 10:17:08.571428570,24 days 09:20:00,5817.418617750877,0.8662365002059743,0.4665173039951216,1.1983126634077936,1.3953802770033523,19.57551621098804,1.1772896342252033,1.0178571428571428,-0.03199986394583948,,,0.0011680117145728569,0.29433895207235994,384.33872139796614,0.2363532738683498,0.4089379558224752,0,65,10241.72619047619,,,,
Most Total Trades,6,50,AMZN,EMA,0,false,false,1,99,1.280494476805432,40.816326530612244,2.6899438905138213,10.302815696115747,1.4179494118474936,-0.8262735299244189,45 days 15:40:24.489795918,0.009568699472861368,0.29401781926177345,0.5850657615613067,3.0292114032279223,0,7071,7072 days 00:00:00,1000.0,376943.557652886,37594.3557652886,216399.6986120358,100.0,17706.556814087213,78.20429229332454,2208 days 00:00:00,98,5585.724253484281,257.61491781301913,-25.634042283245247,34.20014457647563,-6.178100773097968,89 days 07:12:00,15 days 13:14:28.965517241,3779.16156530002,0.8673977803040256,0.45804321921413427,1.2028517302498187,1.6585733208754836,23.169248031554034,1.2112817029541598,0.993040452370596,-0.03134146925866628,,,0.0011565742142702247,0.29145670199609663,375.94355765288685,0.2353832300663974,0.4043913912557692,0,99,10241.72619047619,,,,
Most Avg Winning Trade Duration,13,38,AMZN,EMA,0,false,false,1,86,1.2790449148121046,41.17647058823529,2.4867269062116435,11.559080849069494,1.3847347285245448,-0.8508887383021587,52 days 18:21:10.588235294,0.008299382195849147,0.25540941875265166,0.5078489605430632,2.9522981209757466,0,7071,7072 days 00:00:00,1000.0,323676.32091073255,32267.632091073254,216399.6986120358,100.0,15765.908372214315,81.87479827640736,2145 days 00:00:00,85,623.9313723514206,257.61491781301913,-27.37077518235968,37.97171471525115,-6.929762857257668,99 days 23:18:51.428571429,19 days 17:16:48,3788.8516416280117,0.846277496167867,0.42451587444081706,1.1976938969119977,1.6965148502211123,23.25243942246741,1.2018816378102941,0.9965156794425087,-0.031641197453600584,,,0.0011430184859468054,0.28804065845859494,322.6763209107341,0.22869473705250098,0.40962566969495134,0,86,10241.72619047619,,,,
Least Total Trades,9,38,AMZN,EMA,0,false,false,1,100,1.2728835071365938,41.41414141414141,2.6508048241064945,9.657974044105151,1.3344522892519266,-0.8850461032631807,45 days 04:50:54.545454545,0.009666339263400771,0.29698769622401355,0.5910055154857871,2.8682994615501083,0,7071,7072 days 00:00:00,1000.0,249759.88608126782,24875.98860812678,216399.6986120358,100.0,11638.062767703588,83.65550652030852,2944 days 00:00:00,99,3701.057691285212,240.70484120838577,-24.798817275183126,32.658862825277154,-6.601274921895748,86 days 05:16:05.853658537,16 days 04:57:55.862068965,2475.3417009089153,0.8231516730286588,0.3940696536790011,1.191796312275465,1.5692372095929725,23.358215409370644,1.20590968965768,0.9882964889466841,-0.03157958269678648,,,0.0011006282060027183,0.277358307912685,248.75988608126798,0.21739660621844492,0.4055155157679447,0,100,10241.72619047619,,,,
Median Omega Ratio,18,49,AMZN,EMA,0,false,false,1,64,1.2390960590747384,41.269841269841265,2.4922254435781026,21.102156047910185,1.4112539554012924,-0.8097566968767491,72 days 09:08:34.285714285,0.006151306803982308,0.1900721255833687,0.37717437420449723,4.010931654418228,0,7071,7072 days 00:00:00,1000.0,412685.93458829663,41168.59345882966,216399.6986120358,100.0,16006.677993143372,77.79934941960724,1104 days 00:00:00,63,12877.259556174919,567.106422009144,-27.14833548878936,63.02455639512632,-8.356827979863311,139 days 22:09:13.846153848,24 days 22:03:14.594594594,6330.296429081298,0.8734701556963567,0.4686090269604685,1.2001540134372415,1.3953585954903835,19.579682571279143,1.1801171955759195,1.0169786678276012,-0.03199986394583952,,,0.0011776480352560486,0.29676730488452424,411.6859345882981,0.2393775981842694,0.4088972066024689,0,64,10241.72619047619,,,,
