Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Most Win Rate [%],ULTA_NFLX,EMA,68,79,0,false,false,0,10,2.072390281622451,70.0,4.254207699126426,52.96128967430196,1.069740163620602,10.641821104235872,167 days 16:48:00,0.001569829374497748,0.04774897680763984,0.09549795361527968,2.5288473923609396,0,4398,4399 days 00:00:00,1000.0,10208.748694929689,920.8748694929689,-95.5083961357059,100.0,94.94700995133681,51.55435720030736,957 days 00:00:00,10,0.0,413.71789309928386,-20.00991954972567,82.83643527459344,-16.747383393044824,228 days 20:34:17.142857144,25 days 00:00:00,920.8748694929687,0.6296886625599353,0.4123820031606227,1.1933780763041368,4.850514571533802,110.67999087770038,1.1667963841004108,0.24055273547659337,-0.02796675850836278,None,None,0.0008230884699734014,0.20741829443329715,9.208748694929698,0.14235146732837012,0.39643076147611667,1677,1677,6370.119047619048
Mean Worst Trade [%],ULTA_NFLX,EMA,60,89,0,false,false,0,10,2.0657105993728435,70.0,4.925045390287624,52.0814057900726,1.0408438582087993,9.640598910345995,167 days 04:47:59.999999998,0.001569829374497748,0.04774897680763984,0.09549795361527968,2.486833837179456,0,4398,4399 days 00:00:00,1000.0,9252.49743579074,825.249743579074,-95.5083961357059,100.0,83.50240069181885,49.03722387797524,957 days 00:00:00,10,0.0,413.71789309928386,-24.920368329791916,82.37905600694457,-18.613111382628635,228 days 13:42:51.428571428,24 days 00:00:00,825.2497435790737,0.6129505780452676,0.4134525469771551,1.1883367547583938,4.885556071425515,111.85894971478456,1.1631719764223345,0.2395040856579318,-0.027785638213706873,None,None,0.0007991116013049273,0.20137612352884168,8.252497435790753,0.13593339347629096,0.39539272963125943,1672,1672,6370.119047619048
Least Max Drawdown [%],ULTA_NFLX,EMA,60,78,0,false,false,0,10,2.059364758738295,70.0,4.08116683840471,54.69090040111994,1.0725017181663181,10.679577572841387,169 days 14:24:00,0.001569829374497748,0.04774897680763984,0.09549795361527968,2.6114345348420165,0,4398,4399 days 00:00:00,1000.0,10244.809292532296,924.4809292532298,-95.5083961357059,100.0,88.86254032232009,45.54218252103154,942 days 00:00:00,10,0.0,410.2500241607346,-21.138398086896686,85.10866407398738,-16.283881502237428,229 days 17:08:34.285714288,29 days 08:00:00,924.4809292532295,0.6292514530721085,0.46760103413096066,1.1910224760497927,4.8289683696631345,108.114778160321,1.1799044132628642,0.24195369847543763,-0.028610825480513514,None,None,0.0008269159806319237,0.20838282711924477,9.244809292532272,0.14258224016322263,0.39855096088274056,1696,1696,6370.119047619048
Most Calmar Ratio,ULTA_NFLX,EMA,60,78,0,false,false,0,10,2.059364758738295,70.0,4.08116683840471,54.69090040111994,1.0725017181663181,10.679577572841387,169 days 14:24:00,0.001569829374497748,0.04774897680763984,0.09549795361527968,2.6114345348420165,0,4398,4399 days 00:00:00,1000.0,10244.809292532296,924.4809292532298,-95.5083961357059,100.0,88.86254032232009,45.54218252103154,942 days 00:00:00,10,0.0,410.2500241607346,-21.138398086896686,85.10866407398738,-16.283881502237428,229 days 17:08:34.285714288,29 days 08:00:00,924.4809292532295,0.6292514530721085,0.46760103413096066,1.1910224760497927,4.8289683696631345,108.114778160321,1.1799044132628642,0.24195369847543763,-0.028610825480513514,None,None,0.0008269159806319237,0.20838282711924477,9.244809292532272,0.14258224016322263,0.39855096088274056,1696,1696,6370.119047619048
Least Total Trades,ULTA_NFLX,EMA,64,89,0,false,false,0,9,1.9613584821416359,66.66666666666666,5.8426623759838705,53.75931096870009,1.0558990165436102,9.874751166879118,184 days 05:19:59.999999999,0.0014128464370479733,0.042974079126875855,0.08594815825375171,2.310256883375243,0,4398,4399 days 00:00:00,1000.0,9476.13250052109,847.6132500521089,-95.5083961357059,100.0,87.08646662487205,51.76959670582746,957 days 00:00:00,9,0.0,381.7731411709922,-15.070357763876526,85.60546361447922,-9.93299432285812,226 days 00:00:00,100 days 16:00:00,941.7925000578989,0.6179959389955825,0.3962391612448074,1.1911927971073104,5.022612682637,114.91565780400032,1.1643450353694222,0.23706411698537683,-0.02771021169528429,None,None,0.0007999908325932627,0.20159768981350218,8.47613250052106,0.13748857503152712,0.39259619997109874,1658,1658,6370.119047619048
Most Worst Trade [%],ULTA_NFLX,EMA,64,89,0,false,false,0,9,1.9613584821416359,66.66666666666666,5.8426623759838705,53.75931096870009,1.0558990165436102,9.874751166879118,184 days 05:19:59.999999999,0.0014128464370479733,0.042974079126875855,0.08594815825375171,2.310256883375243,0,4398,4399 days 00:00:00,1000.0,9476.13250052109,847.6132500521089,-95.5083961357059,100.0,87.08646662487205,51.76959670582746,957 days 00:00:00,9,0.0,381.7731411709922,-15.070357763876526,85.60546361447922,-9.93299432285812,226 days 00:00:00,100 days 16:00:00,941.7925000578989,0.6179959389955825,0.3962391612448074,1.1911927971073104,5.022612682637,114.91565780400032,1.1643450353694222,0.23706411698537683,-0.02771021169528429,None,None,0.0007999908325932627,0.20159768981350218,8.47613250052106,0.13748857503152712,0.39259619997109874,1658,1658,6370.119047619048
Most Expectancy,ULTA_NFLX,EMA,64,89,0,false,false,0,9,1.9613584821416359,66.66666666666666,5.8426623759838705,53.75931096870009,1.0558990165436102,9.874751166879118,184 days 05:19:59.999999999,0.0014128464370479733,0.042974079126875855,0.08594815825375171,2.310256883375243,0,4398,4399 days 00:00:00,1000.0,9476.13250052109,847.6132500521089,-95.5083961357059,100.0,87.08646662487205,51.76959670582746,957 days 00:00:00,9,0.0,381.7731411709922,-15.070357763876526,85.60546361447922,-9.93299432285812,226 days 00:00:00,100 days 16:00:00,941.7925000578989,0.6179959389955825,0.3962391612448074,1.1911927971073104,5.022612682637,114.91565780400032,1.1643450353694222,0.23706411698537683,-0.02771021169528429,None,None,0.0007999908325932627,0.20159768981350218,8.47613250052106,0.13748857503152712,0.39259619997109874,1658,1658,6370.119047619048
Most Avg Losing Trade Duration,ULTA_NFLX,EMA,70,89,0,false,false,0,9,1.9551749311228102,66.66666666666666,5.793681154178914,51.795489302555936,1.0291489748361695,9.05590030142424,185 days 10:39:59.999999999,0.0014128464370479733,0.042974079126875855,0.08594815825375171,2.2258634557032906,0,4398,4399 days 00:00:00,1000.0,8694.061172181788,769.4061172181788,-95.5083961357059,100.0,79.77990738747638,49.192625048259,2376 days 00:00:00,9,0.0,366.80043152529055,-15.070357763876526,83.27801202238916,-11.169556137110474,228 days 16:00:00,99 days 00:00:00,854.8956857979764,0.6026337494666204,0.3995498116906934,1.1854346141762264,5.009967044614603,114.27327609730594,1.160272086988522,0.23880597014925373,-0.02775291237377844,None,None,0.0007812844590459533,0.19688368367958023,7.694061172181767,0.13188960963706098,0.39318997682521145,1669,1669,6370.119047619048
Least Max Drawdown Duration,ULTA_NFLX,EMA,69,84,0,false,false,0,10,1.7769769210146484,60.0,5.702411952795905,48.1813418128247,1.0475579656312468,9.629850225354538,166 days 07:12:00,0.001569829374497748,0.04774897680763984,0.09549795361527968,2.3006097727815344,0,4398,4399 days 00:00:00,1000.0,9242.231539149721,824.223153914972,-95.5083961357059,100.0,87.29053509625129,51.769596705827446,1387 days 00:00:00,10,0.0,381.7731411709922,-15.070357763876526,85.97297822073057,-8.50611279903409,226 days 16:00:00,75 days 18:00:00,824.2231539149723,0.6134308317201727,0.39141674140649657,1.1890557272165712,5.005593363900602,114.3584368940878,1.1623511659670265,0.23810864058542078,-0.0277856382137068,None,None,0.0007950430483982856,0.20035084819636798,8.242231539149707,0.13586115566277157,0.39307167273054155,1663,1663,6370.119047619048
Most Profit Factor,ULTA_NFLX,EMA,73,79,0,false,false,0,10,1.7754554994106224,60.0,6.983546930267791,48.06725375175588,1.0409762957722304,9.510911355884524,166 days 02:24:00,0.001569829374497748,0.04774897680763984,0.09549795361527968,2.2951621845995307,0,4398,4399 days 00:00:00,1000.0,9128.634932536968,812.8634932536968,-95.5083961357059,100.0,82.65939450160666,49.783590716212544,957 days 00:00:00,10,0.0,381.7731411709921,-15.070357763876526,86.23429006295127,-9.183300715037214,226 days 12:00:00,75 days 12:00:00,812.8634932536968,0.6111376263870093,0.404553823339877,1.1885259074988372,4.970819959206251,113.79909794203527,1.1618016563243068,0.2377602701181767,-0.027752912373778374,None,None,0.0007931359947903358,0.19987027068716462,8.128634932536961,0.13505672383886713,0.3936002262353832,1661,1661,6370.119047619048
