Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],MSTR,SMA,63,72,0,false,0,36,9.688091351505827,44.44444444444444,3.108097949226132,13.035171034252004,8.971357899835313,1.4463766243167402,2 days 05:51:40,0.1710192283523941,5.201834862385321,10.403669724770642,67.8068071231274,0,3488,145 days 09:00:00,1000.0,17480.944353405757,1648.0944353405757,673.6879427961668,100.0,541.9645683842709,37.15750371915039,27 days 13:00:00,36,0.0,267.44254263329503,-9.334574142508895,34.83037193693935,-4.40098968789787,3 days 08:33:45,1 days 08:30:00,457.8040098168268,5.3472470622375505,3543.162875366506,1.2770307698444172,1.6287590173280868,22.476440682128462,1.1980779352024151,0.41255060728744936,-0.02039908426871353,None,None,0.000958987484668545,5.799956307275361,16.480944353405853,141.5350257018839,1.3053910573171101,210.50264550264552
Most Expectancy,MSTR,SMA,63,72,0,false,0,36,9.688091351505827,44.44444444444444,3.108097949226132,13.035171034252004,8.971357899835313,1.4463766243167402,2 days 05:51:40,0.1710192283523941,5.201834862385321,10.403669724770642,67.8068071231274,0,3488,145 days 09:00:00,1000.0,17480.944353405757,1648.0944353405757,673.6879427961668,100.0,541.9645683842709,37.15750371915039,27 days 13:00:00,36,0.0,267.44254263329503,-9.334574142508895,34.83037193693935,-4.40098968789787,3 days 08:33:45,1 days 08:30:00,457.8040098168268,5.3472470622375505,3543.162875366506,1.2770307698444172,1.6287590173280868,22.476440682128462,1.1980779352024151,0.41255060728744936,-0.02039908426871353,None,None,0.000958987484668545,5.799956307275361,16.480944353405853,141.5350257018839,1.3053910573171101,210.50264550264552
Most Sharpe Ratio,MSTR,SMA,63,72,0,false,0,36,9.688091351505827,44.44444444444444,3.108097949226132,13.035171034252004,8.971357899835313,1.4463766243167402,2 days 05:51:40,0.1710192283523941,5.201834862385321,10.403669724770642,67.8068071231274,0,3488,145 days 09:00:00,1000.0,17480.944353405757,1648.0944353405757,673.6879427961668,100.0,541.9645683842709,37.15750371915039,27 days 13:00:00,36,0.0,267.44254263329503,-9.334574142508895,34.83037193693935,-4.40098968789787,3 days 08:33:45,1 days 08:30:00,457.8040098168268,5.3472470622375505,3543.162875366506,1.2770307698444172,1.6287590173280868,22.476440682128462,1.1980779352024151,0.41255060728744936,-0.02039908426871353,None,None,0.000958987484668545,5.799956307275361,16.480944353405853,141.5350257018839,1.3053910573171101,210.50264550264552
Most Calmar Ratio,MSTR,SMA,63,72,0,false,0,36,9.688091351505827,44.44444444444444,3.108097949226132,13.035171034252004,8.971357899835313,1.4463766243167402,2 days 05:51:40,0.1710192283523941,5.201834862385321,10.403669724770642,67.8068071231274,0,3488,145 days 09:00:00,1000.0,17480.944353405757,1648.0944353405757,673.6879427961668,100.0,541.9645683842709,37.15750371915039,27 days 13:00:00,36,0.0,267.44254263329503,-9.334574142508895,34.83037193693935,-4.40098968789787,3 days 08:33:45,1 days 08:30:00,457.8040098168268,5.3472470622375505,3543.162875366506,1.2770307698444172,1.6287590173280868,22.476440682128462,1.1980779352024151,0.41255060728744936,-0.02039908426871353,None,None,0.000958987484668545,5.799956307275361,16.480944353405853,141.5350257018839,1.3053910573171101,210.50264550264552
Most Omega Ratio,MSTR,SMA,63,72,0,false,0,36,9.688091351505827,44.44444444444444,3.108097949226132,13.035171034252004,8.971357899835313,1.4463766243167402,2 days 05:51:40,0.1710192283523941,5.201834862385321,10.403669724770642,67.8068071231274,0,3488,145 days 09:00:00,1000.0,17480.944353405757,1648.0944353405757,673.6879427961668,100.0,541.9645683842709,37.15750371915039,27 days 13:00:00,36,0.0,267.44254263329503,-9.334574142508895,34.83037193693935,-4.40098968789787,3 days 08:33:45,1 days 08:30:00,457.8040098168268,5.3472470622375505,3543.162875366506,1.2770307698444172,1.6287590173280868,22.476440682128462,1.1980779352024151,0.41255060728744936,-0.02039908426871353,None,None,0.000958987484668545,5.799956307275361,16.480944353405853,141.5350257018839,1.3053910573171101,210.50264550264552
Most Sortino Ratio,MSTR,SMA,63,72,0,false,0,36,9.688091351505827,44.44444444444444,3.108097949226132,13.035171034252004,8.971357899835313,1.4463766243167402,2 days 05:51:40,0.1710192283523941,5.201834862385321,10.403669724770642,67.8068071231274,0,3488,145 days 09:00:00,1000.0,17480.944353405757,1648.0944353405757,673.6879427961668,100.0,541.9645683842709,37.15750371915039,27 days 13:00:00,36,0.0,267.44254263329503,-9.334574142508895,34.83037193693935,-4.40098968789787,3 days 08:33:45,1 days 08:30:00,457.8040098168268,5.3472470622375505,3543.162875366506,1.2770307698444172,1.6287590173280868,22.476440682128462,1.1980779352024151,0.41255060728744936,-0.02039908426871353,None,None,0.000958987484668545,5.799956307275361,16.480944353405853,141.5350257018839,1.3053910573171101,210.50264550264552
Least Total Trades,MSTR,SMA,64,74,0,false,0,34,9.477277054741549,44.11764705882353,3.0234245523944376,14.430540361179084,8.71954843921608,1.2525232869864433,2 days 09:12:21.176470588,0.16151816011059444,4.912844036697248,9.825688073394495,70.8949941597376,0,3488,145 days 09:00:00,1000.0,16174.977793103568,1517.4977793103567,673.6879427961668,100.0,476.10528487675583,37.039337054292396,27 days 13:00:00,34,0.0,270.7965470716057,-13.252577498484358,39.133606502308574,-5.071880276554721,3 days 14:36:00,1 days 10:00:00,446.322876267752,5.216829253415412,2924.408249710056,1.2690709643249525,1.6098467332585609,22.337998951896466,1.188357057591955,0.4142683421159302,-0.020770354809524834,None,None,0.0009372248960687621,5.668336171423873,15.174977793103576,123.58554522788474,1.3076609003115454,210.50264550264552
Most Worst Trade [%],MSTR,SMA,64,72,0,false,0,37,7.853013084546878,40.54054054054054,2.928552082681497,12.619245989432438,8.856325982838358,1.3443306117826828,2 days 04:08:06.486486486,0.17576976247329393,5.3463302752293576,10.692660550458715,67.46665688386929,0,3488,145 days 09:00:00,1000.0,16793.472670859544,1579.3472670859546,673.6879427961668,100.0,548.4454582840625,37.116882773271165,27 days 13:00:00,37,0.0,271.74255330687595,-8.700492118497491,37.30809632135807,-4.2140610550623165,3 days 12:24:00,1 days 06:08:10.909090909,426.8506127259336,5.282794137386223,3206.8818879717987,1.2742675455086319,1.629706259814234,22.486261705099295,1.1963537508128361,0.4096969696969697,-0.02052405871959126,None,None,0.0009474998613183007,5.730479161253083,15.793472670859536,131.95887895902698,1.3054895872852053,210.50264550264552
Most Profit Factor,MSTR,SMA,65,72,0,false,0,41,6.38995978056849,43.90243902439025,3.125879792113681,10.99204840990619,8.602555947756933,1.097610703576874,1 days 23:11:42.439024389,0.19477189895689329,5.924311926605505,11.84862385321101,65.12032349263231,0,3488,145 days 09:00:00,1000.0,15131.350396799244,1413.1350396799244,673.6879427961668,100.0,512.0985985256953,33.45016029817657,26 days 23:00:00,41,0.0,269.83253467505483,-9.623893263841767,30.228969896958922,-4.0629336234394335,2 days 23:36:40,1 days 04:05:13.043478260,344.66708284876205,5.131254652590896,2738.442112730936,1.2653619893081551,1.652789557343726,22.841398519991134,1.2029058200431892,0.40912762520193857,-0.020524058719591228,None,None,0.000916411107949606,5.542454380879217,14.131350396799279,109.98303440669432,1.2999442303166726,210.50264550264552
Least Avg Losing Trade [%],MSTR,SMA,70,81,0,false,0,34,4.758606385211583,58.82352941176471,1.751740443112113,14.408426432113849,7.09223178858296,0.3168343468435526,2 days 09:21:10.588235294,0.16151816011059444,4.912844036697248,9.825688073394495,70.78635187520152,0,3488,145 days 09:00:00,1000.0,9871.35422128367,887.1354221283669,673.6879427961668,100.0,367.98492516522145,47.65186113579545,26 days 23:00:00,34,0.0,280.5079460565215,-22.287318976106747,31.887822239708314,-10.562139007306822,2 days 21:09:00,1 days 16:30:00,260.9221829789315,4.386578778916628,656.3920758443124,1.2223252860431721,1.256781197079057,22.832990569835303,1.1835213087084664,0.40628778718258773,-0.0210415512166818,None,None,0.0008006623778137584,4.842406061017611,8.87135422128368,51.92981112741052,1.3285607965283819,210.50264550264552
