Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Profit Factor,NVDA,SMA,51,68,0,false,0,55,56.342563616953704,63.63636363636363,27.632214813667606,24.334338221093308,1.763327859297521,0.08467946476652137,77 days 11:20:43.636363636,0.005758659802809527,0.1751592356687898,0.3503184713375796,4.262384083312522,0,6594,6595 days 00:00:00,1000.0,3023403.7494517993,302240.3749451799,278644.875986693,100.0,18592.975080661156,69.08306101555509,2245 days 00:00:00,55,0.0,251.8966985877414,-50.99948898647065,45.10907312500613,-12.021447860754126,104 days 13:01:42.857142858,30 days 02:24:00,54952.79544457818,1.095307103342597,0.8080373186385706,1.2407014425929068,1.4639574449626869,24.91447677382466,1.147579132070208,0.5091533180778032,-0.03824894328750774,None,None,0.0015958934588591919,0.40216515163251637,3022.403749451817,0.3582897484590648,0.44189052863268113,9550.833333333334
Least Total Trades,NVDA,SMA,50,68,0,false,0,54,49.06908639243695,61.111111111111114,24.262748084909152,25.30860238662532,1.8026755763483295,0.3559748860381325,78 days 20:53:20,0.0056539568973038995,0.17197452229299362,0.34394904458598724,4.352434805343208,0,6594,6595 days 00:00:00,1000.0,3779354.539611656,377835.4539611656,278644.875986693,100.0,23813.757138022997,70.86990552525918,2197 days 00:00:00,54,0.0,251.89669858774147,-51.97175496697779,48.67670523535093,-11.412702089943501,110 days 17:27:16.363636364,28 days 19:25:42.857142857,69969.52851132696,1.1179170648263805,0.814989540845184,1.2464305327942788,1.4649922586622885,24.816245906733542,1.1484847118517607,0.5098443223443224,-0.038328854369289754,None,None,0.0016305267766280583,0.4108927477102707,3778.3545396116274,0.3699220850743139,0.4423490024221776,9550.833333333334
Most Win Rate [%],NVDA,SMA,48,65,0,false,0,55,40.06284268051166,67.27272727272727,18.934167433756727,23.467862796708637,1.7702498806819391,0.142731602794425,76 days 22:15:16.363636363,0.005758659802809527,0.1751592356687898,0.3503184713375796,4.110612910251513,0,6594,6595 days 00:00:00,1000.0,3185163.057467275,318416.3057467275,278644.875986693,100.0,21460.28931698588,70.08030568109729,2215 days 00:00:00,55,0.0,209.08115183489807,-51.16586255680237,41.02829574204025,-12.628582702028554,97 days 10:22:42.162162162,34 days 18:40:00,57893.87377213226,1.1008159374259856,0.8029619967420742,1.2431752398440683,1.4606525570853013,24.92621145657489,1.1384573254968486,0.5074285714285715,-0.038449302292595286,None,None,0.001603746616477147,0.404144147352241,3184.163057467275,0.3609975505031473,0.44184276416442897,9550.833333333334
Median Worst Trade [%],NVDA,SMA,80,85,0,false,0,80,26.272765225523766,62.5,13.088404390400557,17.827922880553,1.6664030381493449,-0.2353306635339383,54 days 12:54:00,0.008376232440450222,0.25477707006369427,0.5095541401273885,4.54214595682879,0,6594,6595 days 00:00:00,1000.0,2131711.9243041263,213071.1924304126,278644.875986693,100.0,15708.853863615223,82.0530667556951,2655 days 00:00:00,80,0.0,428.51311073634497,-39.46735939025878,35.22963467967105,-11.174930117977084,67 days 02:24:00,33 days 14:24:00,26633.899053801582,1.0438717402295716,0.6439362294837776,1.2259048364134988,1.3978638550120186,23.648401311723372,1.14063848952385,0.5305175214666976,-0.03917206568959362,None,None,0.0015658705948023762,0.3945993898901988,2130.7119243041143,0.3402729898231951,0.4549413696556206,9550.833333333334
Most Total Return [%],NVDA,SMA,69,75,0,false,0,81,15.677619505518173,60.49382716049383,4.148738498176606,22.152760359901613,1.883180019522578,1.24818201938499,53 days 05:20:00,0.00848093534595585,0.25796178343949044,0.5159235668789809,5.714565570547868,0,6594,6595 days 00:00:00,1000.0,6265443.999870435,626444.3999870436,278644.875986693,100.0,72946.16967924025,56.624061752216825,1187 days 00:00:00,81,0.0,771.8975471351745,-45.53996180085198,42.78782641390007,-9.444684535283532,73 days 03:55:06.122448980,22 days 16:30:00,77338.81481321524,1.1605709092589507,1.0990751521791453,1.2547462542977248,1.4798445887738871,23.994240967257422,1.1825829610278211,0.5153952205882353,-0.03853184204697863,None,None,0.0017187534696178877,0.4331258743437077,6264.443999870468,0.3966398764677219,0.4491471105326858,9550.833333333334
Most Sharpe Ratio,NVDA,SMA,69,75,0,false,0,81,15.677619505518173,60.49382716049383,4.148738498176606,22.152760359901613,1.883180019522578,1.24818201938499,53 days 05:20:00,0.00848093534595585,0.25796178343949044,0.5159235668789809,5.714565570547868,0,6594,6595 days 00:00:00,1000.0,6265443.999870435,626444.3999870436,278644.875986693,100.0,72946.16967924025,56.624061752216825,1187 days 00:00:00,81,0.0,771.8975471351745,-45.53996180085198,42.78782641390007,-9.444684535283532,73 days 03:55:06.122448980,22 days 16:30:00,77338.81481321524,1.1605709092589507,1.0990751521791453,1.2547462542977248,1.4798445887738871,23.994240967257422,1.1825829610278211,0.5153952205882353,-0.03853184204697863,None,None,0.0017187534696178877,0.4331258743437077,6264.443999870468,0.3966398764677219,0.4491471105326858,9550.833333333334
Most Calmar Ratio,NVDA,SMA,69,75,0,false,0,81,15.677619505518173,60.49382716049383,4.148738498176606,22.152760359901613,1.883180019522578,1.24818201938499,53 days 05:20:00,0.00848093534595585,0.25796178343949044,0.5159235668789809,5.714565570547868,0,6594,6595 days 00:00:00,1000.0,6265443.999870435,626444.3999870436,278644.875986693,100.0,72946.16967924025,56.624061752216825,1187 days 00:00:00,81,0.0,771.8975471351745,-45.53996180085198,42.78782641390007,-9.444684535283532,73 days 03:55:06.122448980,22 days 16:30:00,77338.81481321524,1.1605709092589507,1.0990751521791453,1.2547462542977248,1.4798445887738871,23.994240967257422,1.1825829610278211,0.5153952205882353,-0.03853184204697863,None,None,0.0017187534696178877,0.4331258743437077,6264.443999870468,0.3966398764677219,0.4491471105326858,9550.833333333334
Most Sortino Ratio,NVDA,SMA,69,75,0,false,0,81,15.677619505518173,60.49382716049383,4.148738498176606,22.152760359901613,1.883180019522578,1.24818201938499,53 days 05:20:00,0.00848093534595585,0.25796178343949044,0.5159235668789809,5.714565570547868,0,6594,6595 days 00:00:00,1000.0,6265443.999870435,626444.3999870436,278644.875986693,100.0,72946.16967924025,56.624061752216825,1187 days 00:00:00,81,0.0,771.8975471351745,-45.53996180085198,42.78782641390007,-9.444684535283532,73 days 03:55:06.122448980,22 days 16:30:00,77338.81481321524,1.1605709092589507,1.0990751521791453,1.2547462542977248,1.4798445887738871,23.994240967257422,1.1825829610278211,0.5153952205882353,-0.03853184204697863,None,None,0.0017187534696178877,0.4331258743437077,6264.443999870468,0.3966398764677219,0.4491471105326858,9550.833333333334
Median Total Trades,NVDA,SMA,78,85,0,false,0,75,13.66364735707509,62.66666666666667,11.918835894462077,18.234555759089012,1.6215801021502656,-0.41201936375779574,58 days 05:07:11.999999999,0.007852717912922084,0.23885350318471338,0.47770700636942676,4.355387522075401,0,6594,6595 days 00:00:00,1000.0,1639377.9146828589,163837.79146828587,278644.875986693,100.0,11979.174484734613,79.92665494356093,1472 days 00:00:00,75,0.0,409.57896001456515,-39.37019101633179,35.54716750158548,-10.825899665815777,73 days 13:47:14.042553192,32 days 10:17:08.571428571,21845.038862438127,1.0179324972557655,0.6334766055108672,1.2193344448290504,1.371510455073971,23.43840269096833,1.1370841143412433,0.5294526901669759,-0.03910226038555691,None,None,0.001525356574992279,0.38438985689805427,1638.3779146828497,0.3268913081328775,0.4544635971775775,9550.833333333334
Most Expectancy,NVDA,SMA,65,75,0,false,0,64,12.932328601868829,62.5,4.786122642704736,26.77462724454753,1.8669866101465205,1.0664098539964744,67 days 04:07:30,0.006700985952360177,0.20382165605095542,0.40764331210191085,5.457248865130707,0,6594,6595 days 00:00:00,1000.0,5758945.175045281,575794.517504528,278644.875986693,100.0,54558.344111534825,56.75291082654764,1187 days 00:00:00,64,0.0,681.6687907187626,-45.33129591100355,50.18734358592049,-12.246566657740726,89 days 10:12:00,30 days 02:00:00,89967.89336008253,1.1571371442733613,1.0832746507304627,1.2535792846197795,1.434496534706667,24.20437348804042,1.1615274012364898,0.5167893284268629,-0.03857689483766663,None,None,0.0017002248412318903,0.42845665999043636,5757.945175045235,0.39214856256839026,0.44562364337697896,9550.833333333334
