Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],WNTR_MSTR,SMA,22,24,0,false,2,NaN,100.0,inf,NaN,94.17880750370165,-0.09047268805428196,0 days 05:00:00,0.3126389247867666,19.0188679245283,28.528301886792452,NaN,0,53,2 days 06:00:00,1000.0,1624.4150518730874,62.441505187308735,68.65269944860692,100.0,3.300045858219439,9.433732994083675,0 days 06:00:00,1,1,473.8937727861853,15.067180036598899,15.067180036598899,15.067180036598899,NaN,0 days 05:00:00,NaT,150.5212790869021,26.523482340167863,1.6034402823550998e35,4.780549959357349,2.945354681827365,11.830567848230109,2.3902749796786744,0.35,-0.020374380810815766,None,None,0.009544916724676578,57.727656350843944,0.6244150518730878,3.9633694943606195e23,2.6193862586216157,3.1985780423280423
Median Total Return [%],WNTR_MSTR,SMA,37,38,0,false,2,NaN,100.0,inf,NaN,28.53652328208552,-0.6914222057123605,0 days 10:00:00,0.3126389247867666,19.0188679245283,28.528301886792452,NaN,0,53,2 days 06:00:00,1000.0,1211.8469856774336,21.184698567743375,68.65269944860692,100.0,3.0082179950369023,9.61468457651308,0 days 06:00:00,1,1,207.23949226791137,0.46121009029319254,0.46121009029319254,0.46121009029319254,NaN,0 days 10:00:00,NaT,4.607493409522403,12.112012515549253,358220466143619.3,2.038185488098536,3.2576947649109593,18.116891897236137,1.8117204338653665,0.19999999999999998,-0.028707813660597586,None,None,0.004006568969257953,24.2317291260721,0.2118469856774341,2218973605.3220863,2.4077658836667166,3.1985780423280423
Least Total Fees Paid,WNTR_MSTR,SMA,2,23,0,false,1,NaN,NaN,NaN,NaN,43.701719001079105,-0.44968968994395164,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1377.8028831974757,37.78028831974758,68.65269944860692,100.0,0.9990009990009412,10.540765096443181,0 days 06:00:00,0,1,377.8028831974758,NaN,NaN,NaN,NaN,NaT,NaT,NaN,18.116367376943465,3.600532898496498e23,2.2806953554494696,2.511572239635668,11.905134590730857,1.9548817332424024,0.35,-0.028707813660597666,None,None,0.006472061655833915,39.14302889448352,0.37780288319747646,3881092495226380.0,2.6003360158519397,3.1985780423280423
Mean Total Fees Paid,WNTR_MSTR,SMA,2,23,0,false,1,NaN,NaN,NaN,NaN,43.701719001079105,-0.44968968994395164,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1377.8028831974757,37.78028831974758,68.65269944860692,100.0,0.9990009990009412,10.540765096443181,0 days 06:00:00,0,1,377.8028831974758,NaN,NaN,NaN,NaN,NaT,NaT,NaN,18.116367376943465,3.600532898496498e23,2.2806953554494696,2.511572239635668,11.905134590730857,1.9548817332424024,0.35,-0.028707813660597666,None,None,0.006472061655833915,39.14302889448352,0.37780288319747646,3881092495226380.0,2.6003360158519397,3.1985780423280423
Median Total Fees Paid,WNTR_MSTR,SMA,2,23,0,false,1,NaN,NaN,NaN,NaN,43.701719001079105,-0.44968968994395164,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1377.8028831974757,37.78028831974758,68.65269944860692,100.0,0.9990009990009412,10.540765096443181,0 days 06:00:00,0,1,377.8028831974758,NaN,NaN,NaN,NaN,NaT,NaT,NaN,18.116367376943465,3.600532898496498e23,2.2806953554494696,2.511572239635668,11.905134590730857,1.9548817332424024,0.35,-0.028707813660597666,None,None,0.006472061655833915,39.14302889448352,0.37780288319747646,3881092495226380.0,2.6003360158519397,3.1985780423280423
Least Max Drawdown [%],WNTR_MSTR,SMA,2,52,0,false,1,NaN,NaN,NaN,NaN,1205.1518848486264,-0.8591403773832691,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1096.7039333595062,9.670393335950621,68.65269944860692,100.0,0.9990009990009412,0.09990009990009412,0 days 01:00:00,0,1,96.70393335950621,NaN,NaN,NaN,NaN,NaT,NaT,NaN,17.96119726084485,3190257014.9629893,95.62079903266866,5.064117237282241,24.64276101390497,47.81039951633433,0.03846153846153846,0.0,None,None,0.0017504865325908012,10.586942549109166,0.09670393335950633,30902.873767789624,0.7093840764126575,3.1985780423280423
Mean Max Drawdown [%],WNTR_MSTR,SMA,27,29,0,false,2,NaN,100.0,inf,NaN,50.842139542415474,-0.5888005651348257,0 days 07:00:00,0.3126389247867666,19.0188679245283,28.528301886792452,NaN,0,53,2 days 06:00:00,1000.0,1282.2995121523581,28.229951215235825,68.65269944860692,100.0,3.1403813982104656,7.701857826979529,0 days 14:00:00,1,1,211.61038323776756,7.075981804350528,7.075981804350528,7.075981804350528,NaN,0 days 07:00:00,NaT,70.68912891459071,21.904369891968827,4.2825007212956385e18,2.9525483147462404,1.1998087528337131,3.3012671554787327,2.9525483147462404,0.19999999999999998,-0.01684799454497072,None,None,0.0048194016475642905,29.14774116446883,0.2822995121523584,1244003002684.2998,1.601475508975296,3.1985780423280423
Median Max Drawdown [%],WNTR_MSTR,SMA,2,40,0,false,1,NaN,NaN,NaN,NaN,69.88492848059305,-0.400031115116923,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1411.8948353239373,41.18948353239373,68.65269944860692,100.0,0.9990009990009412,9.433732994083687,0 days 06:00:00,0,1,411.8948353239373,NaN,NaN,NaN,NaN,NaT,NaT,NaN,21.223131958895046,2.1212236706194075e25,4.158843301642046,3.6333068369202555,18.8675797158213,2.079421650821023,0.22727272727272724,-0.012120988521479414,None,None,0.006821851508002984,41.25855792040205,0.41189483532393756,5.9960211247513224e16,2.3396491262292645,3.1985780423280423
Least Total Trades,WNTR_MSTR,SMA,2,23,0,false,1,NaN,NaN,NaN,NaN,43.701719001079105,-0.44968968994395164,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1377.8028831974757,37.78028831974758,68.65269944860692,100.0,0.9990009990009412,10.540765096443181,0 days 06:00:00,0,1,377.8028831974758,NaN,NaN,NaN,NaN,NaT,NaT,NaN,18.116367376943465,3.600532898496498e23,2.2806953554494696,2.511572239635668,11.905134590730857,1.9548817332424024,0.35,-0.028707813660597666,None,None,0.006472061655833915,39.14302889448352,0.37780288319747646,3881092495226380.0,2.6003360158519397,3.1985780423280423
Mean Total Trades,WNTR_MSTR,SMA,2,23,0,false,1,NaN,NaN,NaN,NaN,43.701719001079105,-0.44968968994395164,NaT,0.0,9.50943396226415,9.50943396226415,NaN,0,53,2 days 06:00:00,1000.0,1377.8028831974757,37.78028831974758,68.65269944860692,100.0,0.9990009990009412,10.540765096443181,0 days 06:00:00,0,1,377.8028831974758,NaN,NaN,NaN,NaN,NaT,NaT,NaN,18.116367376943465,3.600532898496498e23,2.2806953554494696,2.511572239635668,11.905134590730857,1.9548817332424024,0.35,-0.028707813660597666,None,None,0.006472061655833915,39.14302889448352,0.37780288319747646,3881092495226380.0,2.6003360158519397,3.1985780423280423
