Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Mean Total Trades,TSLA,SMA,11,25,0,false,1,79,3.617601523353664,53.84615384615385,2.98009883277222,11.114265815153066,1.9837544882495317,-0.07067215559045988,26 days 15:04:36.923076922,0.014484145990995307,0.44620763851533085,0.8867670790747715,4.9592703032111185,0,3718,3719 days 00:00:00,1000.0,158900.51743819867,15790.051743819868,16990.83034992056,100.0,4413.456426248587,72.11257438824124,737 days 00:00:00,78,-6329.60951801436,317.32866903511314,-21.749597772662142,27.640248089200846,-8.166046837902675,37 days 14:17:08.571428571,13 days 20:00:00,2105.5144481565767,1.241943008689449,0.8937143108308488,1.2872375673808933,0.9348205966654963,12.866990485811911,1.2346734198925668,0.4210928544134505,-0.03654796141049391,None,None,0.001701928040801391,0.4288858662819505,157.90051743819953,0.40977103236034695,0.41561023038762185,5385.1984126984125
Most Profit Factor,TSLA,SMA,11,25,0,false,1,79,3.617601523353664,53.84615384615385,2.98009883277222,11.114265815153066,1.9837544882495317,-0.07067215559045988,26 days 15:04:36.923076922,0.014484145990995307,0.44620763851533085,0.8867670790747715,4.9592703032111185,0,3718,3719 days 00:00:00,1000.0,158900.51743819867,15790.051743819868,16990.83034992056,100.0,4413.456426248587,72.11257438824124,737 days 00:00:00,78,-6329.60951801436,317.32866903511314,-21.749597772662142,27.640248089200846,-8.166046837902675,37 days 14:17:08.571428571,13 days 20:00:00,2105.5144481565767,1.241943008689449,0.8937143108308488,1.2872375673808933,0.9348205966654963,12.866990485811911,1.2346734198925668,0.4210928544134505,-0.03654796141049391,None,None,0.001701928040801391,0.4288858662819505,157.90051743819953,0.40977103236034695,0.41561023038762185,5385.1984126984125
Most Total Return [%],TSLA,SMA,11,26,0,false,1,75,3.5700073214917665,50.0,2.8440510163516324,12.822310842989742,2.0675657874876916,0.08587391433272802,28 days 00:38:55.135135134,0.013741369273508369,0.4236148466917698,0.8415814954276494,5.431721241987317,0,3718,3719 days 00:00:00,1000.0,185498.99459831556,18449.899459831555,16990.83034992056,100.0,5463.304725456949,68.97338631848191,656 days 00:00:00,74,-7389.127617210208,417.37571127549097,-21.505916512861653,33.140916119985256,-7.4962944340057724,42 days 03:53:30.810810810,13 days 21:24:19.459459459,2593.0827326422414,1.2806344300548318,0.970882697050054,1.2971954685364848,1.0267821298763908,12.965085556562743,1.2475307377447542,0.41838291380625475,-0.036108758439659425,None,None,0.0017357160805829563,0.437400452306905,184.49899459831502,0.42463354326460756,0.41105526564239836,5385.1984126984125
Least Win Rate [%],TSLA,SMA,11,26,0,false,1,75,3.5700073214917665,50.0,2.8440510163516324,12.822310842989742,2.0675657874876916,0.08587391433272802,28 days 00:38:55.135135134,0.013741369273508369,0.4236148466917698,0.8415814954276494,5.431721241987317,0,3718,3719 days 00:00:00,1000.0,185498.99459831556,18449.899459831555,16990.83034992056,100.0,5463.304725456949,68.97338631848191,656 days 00:00:00,74,-7389.127617210208,417.37571127549097,-21.505916512861653,33.140916119985256,-7.4962944340057724,42 days 03:53:30.810810810,13 days 21:24:19.459459459,2593.0827326422414,1.2806344300548318,0.970882697050054,1.2971954685364848,1.0267821298763908,12.965085556562743,1.2475307377447542,0.41838291380625475,-0.036108758439659425,None,None,0.0017357160805829563,0.437400452306905,184.49899459831502,0.42463354326460756,0.41105526564239836,5385.1984126984125
Most Expectancy,TSLA,SMA,11,26,0,false,1,75,3.5700073214917665,50.0,2.8440510163516324,12.822310842989742,2.0675657874876916,0.08587391433272802,28 days 00:38:55.135135134,0.013741369273508369,0.4236148466917698,0.8415814954276494,5.431721241987317,0,3718,3719 days 00:00:00,1000.0,185498.99459831556,18449.899459831555,16990.83034992056,100.0,5463.304725456949,68.97338631848191,656 days 00:00:00,74,-7389.127617210208,417.37571127549097,-21.505916512861653,33.140916119985256,-7.4962944340057724,42 days 03:53:30.810810810,13 days 21:24:19.459459459,2593.0827326422414,1.2806344300548318,0.970882697050054,1.2971954685364848,1.0267821298763908,12.965085556562743,1.2475307377447542,0.41838291380625475,-0.036108758439659425,None,None,0.0017357160805829563,0.437400452306905,184.49899459831502,0.42463354326460756,0.41105526564239836,5385.1984126984125
Most Sharpe Ratio,TSLA,SMA,11,26,0,false,1,75,3.5700073214917665,50.0,2.8440510163516324,12.822310842989742,2.0675657874876916,0.08587391433272802,28 days 00:38:55.135135134,0.013741369273508369,0.4236148466917698,0.8415814954276494,5.431721241987317,0,3718,3719 days 00:00:00,1000.0,185498.99459831556,18449.899459831555,16990.83034992056,100.0,5463.304725456949,68.97338631848191,656 days 00:00:00,74,-7389.127617210208,417.37571127549097,-21.505916512861653,33.140916119985256,-7.4962944340057724,42 days 03:53:30.810810810,13 days 21:24:19.459459459,2593.0827326422414,1.2806344300548318,0.970882697050054,1.2971954685364848,1.0267821298763908,12.965085556562743,1.2475307377447542,0.41838291380625475,-0.036108758439659425,None,None,0.0017357160805829563,0.437400452306905,184.49899459831502,0.42463354326460756,0.41105526564239836,5385.1984126984125
Most Omega Ratio,TSLA,SMA,11,26,0,false,1,75,3.5700073214917665,50.0,2.8440510163516324,12.822310842989742,2.0675657874876916,0.08587391433272802,28 days 00:38:55.135135134,0.013741369273508369,0.4236148466917698,0.8415814954276494,5.431721241987317,0,3718,3719 days 00:00:00,1000.0,185498.99459831556,18449.899459831555,16990.83034992056,100.0,5463.304725456949,68.97338631848191,656 days 00:00:00,74,-7389.127617210208,417.37571127549097,-21.505916512861653,33.140916119985256,-7.4962944340057724,42 days 03:53:30.810810810,13 days 21:24:19.459459459,2593.0827326422414,1.2806344300548318,0.970882697050054,1.2971954685364848,1.0267821298763908,12.965085556562743,1.2475307377447542,0.41838291380625475,-0.036108758439659425,None,None,0.0017357160805829563,0.437400452306905,184.49899459831502,0.42463354326460756,0.41105526564239836,5385.1984126984125
Most Sortino Ratio,TSLA,SMA,11,26,0,false,1,75,3.5700073214917665,50.0,2.8440510163516324,12.822310842989742,2.0675657874876916,0.08587391433272802,28 days 00:38:55.135135134,0.013741369273508369,0.4236148466917698,0.8415814954276494,5.431721241987317,0,3718,3719 days 00:00:00,1000.0,185498.99459831556,18449.899459831555,16990.83034992056,100.0,5463.304725456949,68.97338631848191,656 days 00:00:00,74,-7389.127617210208,417.37571127549097,-21.505916512861653,33.140916119985256,-7.4962944340057724,42 days 03:53:30.810810810,13 days 21:24:19.459459459,2593.0827326422414,1.2806344300548318,0.970882697050054,1.2971954685364848,1.0267821298763908,12.965085556562743,1.2475307377447542,0.41838291380625475,-0.036108758439659425,None,None,0.0017357160805829563,0.437400452306905,184.49899459831502,0.42463354326460756,0.41105526564239836,5385.1984126984125
Median Win Rate [%],TSLA,SMA,15,24,0,false,1,86,2.7163277091978806,51.76470588235295,2.5360880501781864,9.963850365085777,1.8897858649643162,-0.3081869912103839,24 days 12:42:21.176470587,0.01578400524659745,0.4857450242065627,0.9658418504572351,4.839890736779159,0,3718,3719 days 00:00:00,1000.0,118544.77466212469,11754.47746621247,16990.83034992056,100.0,4187.106088560491,61.350742619892515,667 days 00:00:00,85,2026.2939425546938,379.5311065571732,-19.823638251583823,26.08376420088865,-7.335569361141697,36 days 03:16:21.818181818,12 days 01:45:21.951219512,1359.0409496420007,1.1838222048634996,0.9745057153110268,1.2708605492245977,0.9565034002448136,12.62811204441826,1.2237916399940603,0.423813169984686,-0.03675768470488207,None,None,0.001623358797325234,0.40908641692595893,117.54477466212496,0.38205900419586736,0.4158864202399511,5385.1984126984125
Most Best Trade [%],TSLA,SMA,15,23,0,false,1,90,2.4214270443913968,51.68539325842697,2.0839624053821555,10.201245602188262,1.9173247603547932,-0.2123220565885438,23 days 10:14:49.887640448,0.01652678196408439,0.5083378160301237,1.0110274341043572,5.185678910203285,0,3718,3719 days 00:00:00,1000.0,134833.0230687838,13383.30230687838,16990.83034992056,100.0,5272.621589997418,60.923047519630536,655 days 00:00:00,89,2304.710086794774,422.1821879319977,-19.823638251583834,27.20280764711483,-7.986471934244816,33 days 17:44:20.869565217,12 days 09:29:18.139534883,1477.8462132807765,1.2006221503136592,1.014697878453779,1.2769475601157394,0.9568381360458649,12.602883509625086,1.2252260117762224,0.4259969325153375,-0.037130648741301814,None,None,0.0016661425852893864,0.4198679314929254,133.83302306878392,0.3941686607341046,0.42087440552311195,5385.1984126984125
