Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Profit Factor,MSTR_MSTY,SMA,69,80,0,false,18,7.2195584967963535,66.66666666666666,10.406750736380232,5.662376221880107,12.185594038304815,-0.5006912290899269,2 days 23:39:59.999999999,0.15155362512529236,4.609756097560976,9.219512195121952,26.102173315496106,0,1968,82 days 01:00:00,1000.0,2546.1146846845127,154.61146846845125,309.65101651758727,100.0,55.72764737574662,12.419143682419637,11 days 03:00:00,18,0,0.0,32.273726398052354,-4.425185991751452,9.558560070999334,-2.1299914763583434,3 days 13:55:00,1 days 19:10:00,85.8952602602507,5.202179439015765,506.7528519274425,1.3356794576978113,7.808272605965064,117.08011972317053,1.5520374524984493,0.44354838709677424,-0.008332508772104076,None,None,0.0005159082980897683,3.1202133868469186,1.546114684684504,16.64813378498171,0.7218469559484642,118.76984126984127
Least Max Drawdown Duration,MSTR_MSTY,SMA,69,80,0,false,18,7.2195584967963535,66.66666666666666,10.406750736380232,5.662376221880107,12.185594038304815,-0.5006912290899269,2 days 23:39:59.999999999,0.15155362512529236,4.609756097560976,9.219512195121952,26.102173315496106,0,1968,82 days 01:00:00,1000.0,2546.1146846845127,154.61146846845125,309.65101651758727,100.0,55.72764737574662,12.419143682419637,11 days 03:00:00,18,0,0.0,32.273726398052354,-4.425185991751452,9.558560070999334,-2.1299914763583434,3 days 13:55:00,1 days 19:10:00,85.8952602602507,5.202179439015765,506.7528519274425,1.3356794576978113,7.808272605965064,117.08011972317053,1.5520374524984493,0.44354838709677424,-0.008332508772104076,None,None,0.0005159082980897683,3.1202133868469186,1.546114684684504,16.64813378498171,0.7218469559484642,118.76984126984127
Most Total Return [%],MSTR_MSTY,SMA,71,78,0,false,19,6.237366974292275,68.42105263157895,8.175097845100494,5.559209599434719,12.522584868023905,-0.47749564531088046,2 days 19:53:41.052631577,0.15997327096558636,4.865853658536586,9.731707317073171,27.050300367981134,0,1968,82 days 01:00:00,1000.0,2617.9400456435183,161.79400456435184,309.65101651758727,100.0,58.15799280016281,12.419143682419612,12 days 17:00:00,19,0,0.0,35.128802071910386,-4.425185991751462,9.296068575598266,-2.537318182252968,3 days 10:32:18.461538461,1 days 12:09:59.999999999,85.15473924439571,5.350124766294488,574.5792576507346,1.3467257577660332,7.810169209717088,117.38821880509035,1.533771001900207,0.45099484156226965,-0.008238662507008108,None,None,0.0005299469716221254,3.2051192843706144,1.617940045643513,18.222468768150144,0.7209853647039676,118.76984126984127
Median Total Trades,MSTR_MSTY,SMA,71,78,0,false,19,6.237366974292275,68.42105263157895,8.175097845100494,5.559209599434719,12.522584868023905,-0.47749564531088046,2 days 19:53:41.052631577,0.15997327096558636,4.865853658536586,9.731707317073171,27.050300367981134,0,1968,82 days 01:00:00,1000.0,2617.9400456435183,161.79400456435184,309.65101651758727,100.0,58.15799280016281,12.419143682419612,12 days 17:00:00,19,0,0.0,35.128802071910386,-4.425185991751462,9.296068575598266,-2.537318182252968,3 days 10:32:18.461538461,1 days 12:09:59.999999999,85.15473924439571,5.350124766294488,574.5792576507346,1.3467257577660332,7.810169209717088,117.38821880509035,1.533771001900207,0.45099484156226965,-0.008238662507008108,None,None,0.0005299469716221254,3.2051192843706144,1.617940045643513,18.222468768150144,0.7209853647039676,118.76984126984127
Most Sharpe Ratio,MSTR_MSTY,SMA,71,78,0,false,19,6.237366974292275,68.42105263157895,8.175097845100494,5.559209599434719,12.522584868023905,-0.47749564531088046,2 days 19:53:41.052631577,0.15997327096558636,4.865853658536586,9.731707317073171,27.050300367981134,0,1968,82 days 01:00:00,1000.0,2617.9400456435183,161.79400456435184,309.65101651758727,100.0,58.15799280016281,12.419143682419612,12 days 17:00:00,19,0,0.0,35.128802071910386,-4.425185991751462,9.296068575598266,-2.537318182252968,3 days 10:32:18.461538461,1 days 12:09:59.999999999,85.15473924439571,5.350124766294488,574.5792576507346,1.3467257577660332,7.810169209717088,117.38821880509035,1.533771001900207,0.45099484156226965,-0.008238662507008108,None,None,0.0005299469716221254,3.2051192843706144,1.617940045643513,18.222468768150144,0.7209853647039676,118.76984126984127
Most Calmar Ratio,MSTR_MSTY,SMA,71,78,0,false,19,6.237366974292275,68.42105263157895,8.175097845100494,5.559209599434719,12.522584868023905,-0.47749564531088046,2 days 19:53:41.052631577,0.15997327096558636,4.865853658536586,9.731707317073171,27.050300367981134,0,1968,82 days 01:00:00,1000.0,2617.9400456435183,161.79400456435184,309.65101651758727,100.0,58.15799280016281,12.419143682419612,12 days 17:00:00,19,0,0.0,35.128802071910386,-4.425185991751462,9.296068575598266,-2.537318182252968,3 days 10:32:18.461538461,1 days 12:09:59.999999999,85.15473924439571,5.350124766294488,574.5792576507346,1.3467257577660332,7.810169209717088,117.38821880509035,1.533771001900207,0.45099484156226965,-0.008238662507008108,None,None,0.0005299469716221254,3.2051192843706144,1.617940045643513,18.222468768150144,0.7209853647039676,118.76984126984127
Most Sortino Ratio,MSTR_MSTY,SMA,71,78,0,false,19,6.237366974292275,68.42105263157895,8.175097845100494,5.559209599434719,12.522584868023905,-0.47749564531088046,2 days 19:53:41.052631577,0.15997327096558636,4.865853658536586,9.731707317073171,27.050300367981134,0,1968,82 days 01:00:00,1000.0,2617.9400456435183,161.79400456435184,309.65101651758727,100.0,58.15799280016281,12.419143682419612,12 days 17:00:00,19,0,0.0,35.128802071910386,-4.425185991751462,9.296068575598266,-2.537318182252968,3 days 10:32:18.461538461,1 days 12:09:59.999999999,85.15473924439571,5.350124766294488,574.5792576507346,1.3467257577660332,7.810169209717088,117.38821880509035,1.533771001900207,0.45099484156226965,-0.008238662507008108,None,None,0.0005299469716221254,3.2051192843706144,1.617940045643513,18.222468768150144,0.7209853647039676,118.76984126984127
Most Win Rate [%],MSTR_MSTY,SMA,67,79,0,false,17,5.885713601645305,76.47058823529412,7.453972795349824,5.872263941610633,11.973231405004814,-0.5217118318639802,3 days 03:38:49.411764705,0.14313397928499833,4.353658536585366,8.707317073170731,25.565832038475563,0,1968,82 days 01:00:00,1000.0,2481.024174516532,148.10241745165322,309.65101651758727,100.0,51.081303659171596,12.531198725697562,16 days 01:00:00,17,0,0.0,32.16419206402011,-5.699907497047217,8.829953618179804,-3.740227507239168,3 days 11:23:04.615384615,2 days 02:30:00,87.11906908920778,5.09550609994908,446.69844988973324,1.330510097794528,7.934318019102942,119.9897030483191,1.5637380782092598,0.4372262773722628,-0.008197550913969604,None,None,0.0005022287459873866,3.0374794557317144,1.4810241745165404,15.298682339230314,0.7174178617660038,118.76984126984127
Most Expectancy,MSTR_MSTY,SMA,66,84,0,false,14,4.572498573032667,64.28571428571429,7.305399430943444,7.335615775015392,11.417621937028397,-0.5387171941372788,3 days 21:08:34.285714285,0.11787504176411627,3.5853658536585367,7.170731707317073,26.30086631529909,0,1968,82 days 01:00:00,1000.0,2428.366897374765,142.8366897374765,309.65101651758727,100.0,42.435758163320884,13.385755279668288,12 days 13:00:00,14,0,0.0,52.41426574190668,-5.319487499448036,13.364594705683785,-3.516546300187721,4 days 17:53:20,2 days 07:48:00,102.02620695534034,4.951501195723749,379.434607877137,1.3152321940906382,7.734479474062083,116.22706177464168,1.5311980716096263,0.4477941176470589,-0.008364295443149945,None,None,0.0004920303451775545,2.9757995276338494,1.428366897374771,14.259322507755165,0.7232908050143735,118.76984126984127
Most Avg Losing Trade Duration,MSTR_MSTY,SMA,66,84,0,false,14,4.572498573032667,64.28571428571429,7.305399430943444,7.335615775015392,11.417621937028397,-0.5387171941372788,3 days 21:08:34.285714285,0.11787504176411627,3.5853658536585367,7.170731707317073,26.30086631529909,0,1968,82 days 01:00:00,1000.0,2428.366897374765,142.8366897374765,309.65101651758727,100.0,42.435758163320884,13.385755279668288,12 days 13:00:00,14,0,0.0,52.41426574190668,-5.319487499448036,13.364594705683785,-3.516546300187721,4 days 17:53:20,2 days 07:48:00,102.02620695534034,4.951501195723749,379.434607877137,1.3152321940906382,7.734479474062083,116.22706177464168,1.5311980716096263,0.4477941176470589,-0.008364295443149945,None,None,0.0004920303451775545,2.9757995276338494,1.428366897374771,14.259322507755165,0.7232908050143735,118.76984126984127
