Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Least Avg Losing Trade [%],RTX,SMA,47,89,0,false,false,1,93,1.2247283142076364,52.17391304347826,2.099892997790594,5.959593256262915,0.6785366405619024,-0.8415398764240319,103 days 05:13:02.608695651,0.003999106479832405,0.12296165711767298,0.24460114587924195,0.7328014625373968,0,15883,15884 days 00:00:00,1000.0,33293.102133569206,3229.3102133569205,20379.324087859502,100.0,1512.419721941074,65.6978461479111,3207 days 00:00:00,92,1822.426766276585,121.62931786054241,-31.389428477923705,20.394686666405264,-9.787781372983282,149 days 10:00:00,52 days 19:38:10.909090909,331.20299312274597,0.46336253306657615,0.12767969534287782,1.0909052782016107,0.060787391717246404,8.512985884110009,1.0819168999336886,0.40915542938254085,-0.01890028292713594,None,None,0.00029435635884724186,0.07417780242950495,32.29310213356913,0.05718789800654411,0.19266339566140867,9552,9551,23005.138888888887
Most Profit Factor,RTX,SMA,29,87,0,false,false,0,97,1.186304182143815,48.45360824742268,2.5910606350600065,5.177692359195948,0.6746792016500386,-0.8488222655654406,99 days 04:12:22.268041237,0.0042164492233015575,0.128250330542089,0.256500661084178,0.664040756512129,0,15883,15884 days 00:00:00,1000.0,31809.00044910242,3080.900044910242,20379.324087859502,100.0,1483.0353481424731,52.86925041780377,2333 days 00:00:00,97,0.0,90.97530464224263,-25.774447513798737,18.27377051496114,-7.132621107223333,151 days 15:49:47.234042554,49 days 20:09:36,317.6185613309528,0.45983776429919354,0.15651373365389493,1.0893639508983062,0.11835538780837901,8.289961060858833,1.0769848150926435,0.415686274509804,-0.019052200060291957,None,None,0.00029077360131036557,0.07327494753021212,30.80900044910207,0.056423341401349525,0.19177723068871808,9620,9620,23005.138888888887
Mean Expectancy,RTX,SMA,71,83,0,false,false,1,136,1.1508960869765852,54.074074074074076,1.599137037272287,3.376140657510445,0.5640760132003377,-0.9288996682843725,70 days 17:25:19.999999999,0.005868254073667116,0.17981489643014542,0.35830762450418685,0.6070803826638438,0,15883,15884 days 00:00:00,1000.0,15489.767027870883,1448.9767027870882,20379.324087859502,100.0,1539.2703151194478,58.14980678926677,2601 days 00:00:00,135,-403.8342593151665,98.38551191791933,-37.15852556159886,12.917152814999394,-7.857631721468479,92 days 06:54:14.794520548,45 days 08:07:44.516129032,110.3229724976745,0.3859480717075483,0.11176570549935357,1.0753774181970384,0.11526719435945361,9.28604463419012,1.0884632798700153,0.4079063995745435,-0.01910616240694605,None,None,0.0002476296554679823,0.06240267317793154,14.489767027870885,0.04443180287125714,0.19458998321378737,9598,9597,23005.138888888887
Most Best Trade [%],RTX,SMA,33,88,0,false,false,1,96,1.1284926811027614,46.31578947368421,2.1405050928351406,5.561462099127089,0.6830425239348649,-0.8381942778081352,100 days 12:37:53.684210527,0.004129512125913897,0.12692816218598502,0.252534156015866,0.7059061633092119,0,15883,15884 days 00:00:00,1000.0,33974.912518181736,3297.491251818174,20379.324087859502,100.0,1856.4326028195305,54.29397229150382,3181 days 00:00:00,95,567.7442082266643,123.55655418278357,-30.13117981982892,20.490339489196028,-7.318353688383368,155 days 22:21:49.090909092,52 days 17:24:42.352941177,341.1280874732112,0.46500210004033404,0.1554276382396171,1.0906502714586241,0.11940971724333166,8.45889243476211,1.0805690243234725,0.4141737891737892,-0.019086085095734902,None,None,0.00029579605445662115,0.07454060572306853,32.974912518181775,0.05752796349181355,0.1929230703828966,9614,9613,23005.138888888887
Most Win Rate [%],RTX,SMA,81,87,0,false,false,1,187,1.1167916973677285,55.376344086021504,1.4420376509537356,2.416438754033686,0.5585455347229955,-0.9307074975459603,51 days 15:05:48.387096773,0.008085150057052471,0.24724548259144996,0.49316879682679593,0.5974535658937408,0,15883,15884 days 00:00:00,1000.0,15121.34364369673,1412.134364369673,20379.324087859502,100.0,2304.962983412626,70.16209563568802,4321 days 00:00:00,186,-187.8650354326055,105.00448680860013,-36.42748305749134,9.968142424328114,-6.954952547656988,62 days 16:46:36.116504855,37 days 21:23:51.325301205,76.93122945768454,0.38291888618276887,0.09179114686317641,1.0743583619617791,0.07527096869944991,9.208674088920493,1.1001318173708523,0.41103313493826066,-0.019086085095734867,None,None,0.0002468554568627571,0.062207575129414786,14.121343643696795,0.044033001273918515,0.19551615487957844,9643,9642,23005.138888888887
Median Win Rate [%],RTX,SMA,32,89,0,false,false,1,95,1.0992498000712747,44.680851063829785,2.1522875513884205,5.538351630454322,0.6799759649612072,-0.842677413979668,101 days 16:20:25.531914893,0.004086043577220066,0.125605993829881,0.24988981930365797,0.6956501607225569,0,15883,15884 days 00:00:00,1000.0,33061.27966848502,3206.127966848502,20379.324087859502,100.0,1773.916468127927,50.14802549363686,3184 days 00:00:00,94,628.5215304498997,119.08337345014297,-23.911708925993665,21.13202369842394,-7.056537347521137,165 days 16:00:00,50 days 00:00:00,334.39104402165003,0.46303049948849,0.16692340207109982,1.0900634043121396,0.12180427915454757,8.360866081729394,1.079062120223098,0.41480359846797904,-0.019082708835800374,None,None,0.0002936124840526296,0.07399034598126265,32.06127966848491,0.05707070911445378,0.19231431897223578,9623,9622,23005.138888888887
Mean Win Rate [%],RTX,SMA,29,86,0,false,false,0,98,1.0977617239285595,44.89795918367347,2.3911794971094156,4.885987847534803,0.6347358367030044,-0.8851825200830306,98 days 01:57:33.061224490,0.004259917771995388,0.12957249889819303,0.25914499779638606,0.6330896549912878,0,15883,15884 days 00:00:00,1000.0,24399.026341792178,2339.902634179218,20379.324087859502,100.0,1213.7731254845735,54.93250880722116,2339 days 00:00:00,98,0.0,90.97530464224266,-25.77444751379876,19.535282232468603,-7.0504742438927375,158 days 02:43:38.181818182,49 days 04:00:00,238.76557491624678,0.43363415540477135,0.13865965432072638,1.0840108113000246,0.10062220758001372,8.226827448805196,1.0753890572118674,0.4141737891737892,-0.019070550332063955,None,None,0.0002739497258766124,0.06903533092090633,23.3990263417923,0.05198777832235946,0.19159937608398914,9612,9612,23005.138888888887
Least Avg Winning Trade Duration,RTX,SMA,74,87,0,false,false,1,131,1.0949288361665388,50.76923076923077,1.712551705524,3.3862859302354678,0.5460446456948146,-0.9372786046514101,73 days 16:25:50.769230769,0.005650911330197963,0.17320405464962538,0.34508594094314676,0.5865184533197615,0,15883,15884 days 00:00:00,1000.0,13782.196430516766,1278.2196430516767,20379.324087859502,100.0,1141.014340617878,68.70514133916495,7735 days 00:00:00,130,227.14009996068125,101.86223521114835,-38.31974536899922,13.959414334044423,-7.517252736192516,100 days 01:27:16.363636364,46 days 11:37:30,96.57735638889287,0.3744295396300693,0.09044000449703957,1.0728053239192972,0.09598038913828119,9.194244036941456,1.0811540034828757,0.41090779889856105,-0.0190475970555857,None,None,0.00024036656833508133,0.0605723752204405,12.78219643051665,0.04249819419269163,0.19469314556263287,9626,9625,23005.138888888887
Most Total Return [%],RTX,SMA,10,64,0,true,false,1,171,1.094816441996055,45.294117647058826,1.8562251002067147,3.5580959501666145,0.8303901088309235,-0.6057244912308515,55 days 14:15:31.764705882,0.007389653277951183,0.2260907888937858,0.4508594094314676,0.8044527203329542,0,15883,15884 days 00:00:00,1000.0,81350.6837311217,8035.068373112169,20379.324087859502,100.0,8397.889256876191,56.47120594308848,2275 days 00:00:00,170,-81.35068373111426,94.12412505273552,-18.551752050647536,13.833260675281633,-4.949298499659798,97 days 22:45:11.688311689,20 days 12:38:42.580645161,473.1296142050162,0.5608680733096586,0.18835240131930536,1.1099979858732452,0.20470390723797713,6.006879233176117,1.1070953979825335,0.40628596724214255,-0.018796909728104588,None,None,0.0003465401835230355,0.08732812624780495,80.35068373112338,0.07227929824771473,0.18738705447765192,9452,9451,23005.138888888887
Most Sharpe Ratio,RTX,SMA,10,64,0,true,false,1,171,1.094816441996055,45.294117647058826,1.8562251002067147,3.5580959501666145,0.8303901088309235,-0.6057244912308515,55 days 14:15:31.764705882,0.007389653277951183,0.2260907888937858,0.4508594094314676,0.8044527203329542,0,15883,15884 days 00:00:00,1000.0,81350.6837311217,8035.068373112169,20379.324087859502,100.0,8397.889256876191,56.47120594308848,2275 days 00:00:00,170,-81.35068373111426,94.12412505273552,-18.551752050647536,13.833260675281633,-4.949298499659798,97 days 22:45:11.688311689,20 days 12:38:42.580645161,473.1296142050162,0.5608680733096586,0.18835240131930536,1.1099979858732452,0.20470390723797713,6.006879233176117,1.1070953979825335,0.40628596724214255,-0.018796909728104588,None,None,0.0003465401835230355,0.08732812624780495,80.35068373112338,0.07227929824771473,0.18738705447765192,9452,9451,23005.138888888887
