Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Win Rate [%],PENDLE-USD,SMA,57,70,0,false,1,156,0.7083678258788341,52.25806451612903,1.468280699124396,1.7904497131160815,2.5786418577893446,0.47735506032040825,2 days 08:01:09.677419353,0.21349862258953167,6.446280991735537,12.851239669421489,11.541741952318542,0,17424,726 days 01:00:00,1000.0,9209.66833237639,820.966833237639,555.7004238775125,100.0,1320.5100408864969,45.948148040426325,124 days 03:00:00,155,1124.9424489143312,80.3654283941507,-12.258148071647422,7.50309263936289,-4.462578354802723,3 days 01:10:22.222222222,1 days 13:14:35.675675675,45.7079089255616,1.6899361831162958,4.46844241691903,1.0785490641312852,1.2918258780927216,29.47372454271067,1.1051920876734094,0.3349421588906765,-0.013553804156745904,None,None,0.00017300329575620086,1.0463239327335028,8.209668332376378,1.1611108972982733,0.7451471011454296,726.0
Most Worst Trade [%],PENDLE-USD,SMA,57,70,0,false,1,156,0.7083678258788341,52.25806451612903,1.468280699124396,1.7904497131160815,2.5786418577893446,0.47735506032040825,2 days 08:01:09.677419353,0.21349862258953167,6.446280991735537,12.851239669421489,11.541741952318542,0,17424,726 days 01:00:00,1000.0,9209.66833237639,820.966833237639,555.7004238775125,100.0,1320.5100408864969,45.948148040426325,124 days 03:00:00,155,1124.9424489143312,80.3654283941507,-12.258148071647422,7.50309263936289,-4.462578354802723,3 days 01:10:22.222222222,1 days 13:14:35.675675675,45.7079089255616,1.6899361831162958,4.46844241691903,1.0785490641312852,1.2918258780927216,29.47372454271067,1.1051920876734094,0.3349421588906765,-0.013553804156745904,None,None,0.00017300329575620086,1.0463239327335028,8.209668332376378,1.1611108972982733,0.7451471011454296,726.0
Most Total Return [%],PENDLE-USD,SMA,47,75,0,false,1,120,0.7061163695072614,50.42016806722689,1.4701833444575987,2.3797913331695253,2.634121628097958,0.593310774151234,3 days 01:42:51.428571428,0.16391184573002754,4.958677685950414,9.87603305785124,11.80061818100591,0,17424,726 days 01:00:00,1000.0,9854.034725644484,885.4034725644484,555.7004238775125,100.0,1140.244318868484,46.25474631202964,124 days 15:00:00,119,1487.462162514843,82.02072369877368,-15.495376272774902,9.500723214399102,-4.861834308758857,4 days 07:03:00,1 days 19:52:52.881355932,61.90397111873639,1.723928491539042,4.667094119286705,1.0798842100141968,1.3062225718236349,29.252312130004896,1.1041540254038436,0.3383256528417819,-0.013502087203157057,None,None,0.0001773033341007298,1.0723305646412138,8.85403472564449,1.212437687139646,0.7486099572283264,726.0
Mean Total Fees Paid,PENDLE-USD,SMA,47,75,0,false,1,120,0.7061163695072614,50.42016806722689,1.4701833444575987,2.3797913331695253,2.634121628097958,0.593310774151234,3 days 01:42:51.428571428,0.16391184573002754,4.958677685950414,9.87603305785124,11.80061818100591,0,17424,726 days 01:00:00,1000.0,9854.034725644484,885.4034725644484,555.7004238775125,100.0,1140.244318868484,46.25474631202964,124 days 15:00:00,119,1487.462162514843,82.02072369877368,-15.495376272774902,9.500723214399102,-4.861834308758857,4 days 07:03:00,1 days 19:52:52.881355932,61.90397111873639,1.723928491539042,4.667094119286705,1.0798842100141968,1.3062225718236349,29.252312130004896,1.1041540254038436,0.3383256528417819,-0.013502087203157057,None,None,0.0001773033341007298,1.0723305646412138,8.85403472564449,1.212437687139646,0.7486099572283264,726.0
Median Win Rate [%],PENDLE-USD,SMA,47,75,0,false,1,120,0.7061163695072614,50.42016806722689,1.4701833444575987,2.3797913331695253,2.634121628097958,0.593310774151234,3 days 01:42:51.428571428,0.16391184573002754,4.958677685950414,9.87603305785124,11.80061818100591,0,17424,726 days 01:00:00,1000.0,9854.034725644484,885.4034725644484,555.7004238775125,100.0,1140.244318868484,46.25474631202964,124 days 15:00:00,119,1487.462162514843,82.02072369877368,-15.495376272774902,9.500723214399102,-4.861834308758857,4 days 07:03:00,1 days 19:52:52.881355932,61.90397111873639,1.723928491539042,4.667094119286705,1.0798842100141968,1.3062225718236349,29.252312130004896,1.1041540254038436,0.3383256528417819,-0.013502087203157057,None,None,0.0001773033341007298,1.0723305646412138,8.85403472564449,1.212437687139646,0.7486099572283264,726.0
Most Profit Factor,PENDLE-USD,SMA,47,75,0,false,1,120,0.7061163695072614,50.42016806722689,1.4701833444575987,2.3797913331695253,2.634121628097958,0.593310774151234,3 days 01:42:51.428571428,0.16391184573002754,4.958677685950414,9.87603305785124,11.80061818100591,0,17424,726 days 01:00:00,1000.0,9854.034725644484,885.4034725644484,555.7004238775125,100.0,1140.244318868484,46.25474631202964,124 days 15:00:00,119,1487.462162514843,82.02072369877368,-15.495376272774902,9.500723214399102,-4.861834308758857,4 days 07:03:00,1 days 19:52:52.881355932,61.90397111873639,1.723928491539042,4.667094119286705,1.0798842100141968,1.3062225718236349,29.252312130004896,1.1041540254038436,0.3383256528417819,-0.013502087203157057,None,None,0.0001773033341007298,1.0723305646412138,8.85403472564449,1.212437687139646,0.7486099572283264,726.0
Most Sharpe Ratio,PENDLE-USD,SMA,47,75,0,false,1,120,0.7061163695072614,50.42016806722689,1.4701833444575987,2.3797913331695253,2.634121628097958,0.593310774151234,3 days 01:42:51.428571428,0.16391184573002754,4.958677685950414,9.87603305785124,11.80061818100591,0,17424,726 days 01:00:00,1000.0,9854.034725644484,885.4034725644484,555.7004238775125,100.0,1140.244318868484,46.25474631202964,124 days 15:00:00,119,1487.462162514843,82.02072369877368,-15.495376272774902,9.500723214399102,-4.861834308758857,4 days 07:03:00,1 days 19:52:52.881355932,61.90397111873639,1.723928491539042,4.667094119286705,1.0798842100141968,1.3062225718236349,29.252312130004896,1.1041540254038436,0.3383256528417819,-0.013502087203157057,None,None,0.0001773033341007298,1.0723305646412138,8.85403472564449,1.212437687139646,0.7486099572283264,726.0
Most Calmar Ratio,PENDLE-USD,SMA,47,75,0,false,1,120,0.7061163695072614,50.42016806722689,1.4701833444575987,2.3797913331695253,2.634121628097958,0.593310774151234,3 days 01:42:51.428571428,0.16391184573002754,4.958677685950414,9.87603305785124,11.80061818100591,0,17424,726 days 01:00:00,1000.0,9854.034725644484,885.4034725644484,555.7004238775125,100.0,1140.244318868484,46.25474631202964,124 days 15:00:00,119,1487.462162514843,82.02072369877368,-15.495376272774902,9.500723214399102,-4.861834308758857,4 days 07:03:00,1 days 19:52:52.881355932,61.90397111873639,1.723928491539042,4.667094119286705,1.0798842100141968,1.3062225718236349,29.252312130004896,1.1041540254038436,0.3383256528417819,-0.013502087203157057,None,None,0.0001773033341007298,1.0723305646412138,8.85403472564449,1.212437687139646,0.7486099572283264,726.0
Most Omega Ratio,PENDLE-USD,SMA,47,75,0,false,1,120,0.7061163695072614,50.42016806722689,1.4701833444575987,2.3797913331695253,2.634121628097958,0.593310774151234,3 days 01:42:51.428571428,0.16391184573002754,4.958677685950414,9.87603305785124,11.80061818100591,0,17424,726 days 01:00:00,1000.0,9854.034725644484,885.4034725644484,555.7004238775125,100.0,1140.244318868484,46.25474631202964,124 days 15:00:00,119,1487.462162514843,82.02072369877368,-15.495376272774902,9.500723214399102,-4.861834308758857,4 days 07:03:00,1 days 19:52:52.881355932,61.90397111873639,1.723928491539042,4.667094119286705,1.0798842100141968,1.3062225718236349,29.252312130004896,1.1041540254038436,0.3383256528417819,-0.013502087203157057,None,None,0.0001773033341007298,1.0723305646412138,8.85403472564449,1.212437687139646,0.7486099572283264,726.0
Most Sortino Ratio,PENDLE-USD,SMA,47,75,0,false,1,120,0.7061163695072614,50.42016806722689,1.4701833444575987,2.3797913331695253,2.634121628097958,0.593310774151234,3 days 01:42:51.428571428,0.16391184573002754,4.958677685950414,9.87603305785124,11.80061818100591,0,17424,726 days 01:00:00,1000.0,9854.034725644484,885.4034725644484,555.7004238775125,100.0,1140.244318868484,46.25474631202964,124 days 15:00:00,119,1487.462162514843,82.02072369877368,-15.495376272774902,9.500723214399102,-4.861834308758857,4 days 07:03:00,1 days 19:52:52.881355932,61.90397111873639,1.723928491539042,4.667094119286705,1.0798842100141968,1.3062225718236349,29.252312130004896,1.1041540254038436,0.3383256528417819,-0.013502087203157057,None,None,0.0001773033341007298,1.0723305646412138,8.85403472564449,1.212437687139646,0.7486099572283264,726.0
