Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],TLT,SMA,28,62,0,false,1,26,0.0045645122086810505,32.0,1.42225203278431,0.36057261759100045,0.7652017122750197,1.2317282003200918,2 days 13:16:47.999999999,0.11876335302249591,3.756880733944954,7.3692660550458715,1.354628320215731,0,3488,145 days 09:00:00,1000.0,1040.257211231076,4.025721123107609,-17.372599094744544,100.0,52.098184908270795,10.672675759963884,44 days 13:00:00,25,-37.50974789028896,16.811813455325023,-2.746608674083998,3.4154815498612807,-1.0770315858303081,4 days 02:52:30,1 days 19:35:17.647058823,3.1106783648545777,0.5422324312432382,0.976046850194045,1.0297988559878477,0.08015627012930848,25.399413219370008,0.9315451004044668,0.31116121758737314,-0.002666774439503309,None,None,0.000014400326243755683,0.08709317312223437,0.04025721123107329,0.07081038042216337,0.19330575605248929,210.50264550264552
Most Profit Factor,TLT,SMA,28,62,0,false,1,26,0.0045645122086810505,32.0,1.42225203278431,0.36057261759100045,0.7652017122750197,1.2317282003200918,2 days 13:16:47.999999999,0.11876335302249591,3.756880733944954,7.3692660550458715,1.354628320215731,0,3488,145 days 09:00:00,1000.0,1040.257211231076,4.025721123107609,-17.372599094744544,100.0,52.098184908270795,10.672675759963884,44 days 13:00:00,25,-37.50974789028896,16.811813455325023,-2.746608674083998,3.4154815498612807,-1.0770315858303081,4 days 02:52:30,1 days 19:35:17.647058823,3.1106783648545777,0.5422324312432382,0.976046850194045,1.0297988559878477,0.08015627012930848,25.399413219370008,0.9315451004044668,0.31116121758737314,-0.002666774439503309,None,None,0.000014400326243755683,0.08709317312223437,0.04025721123107329,0.07081038042216337,0.19330575605248929,210.50264550264552
Most Sharpe Ratio,TLT,SMA,28,62,0,false,1,26,0.0045645122086810505,32.0,1.42225203278431,0.36057261759100045,0.7652017122750197,1.2317282003200918,2 days 13:16:47.999999999,0.11876335302249591,3.756880733944954,7.3692660550458715,1.354628320215731,0,3488,145 days 09:00:00,1000.0,1040.257211231076,4.025721123107609,-17.372599094744544,100.0,52.098184908270795,10.672675759963884,44 days 13:00:00,25,-37.50974789028896,16.811813455325023,-2.746608674083998,3.4154815498612807,-1.0770315858303081,4 days 02:52:30,1 days 19:35:17.647058823,3.1106783648545777,0.5422324312432382,0.976046850194045,1.0297988559878477,0.08015627012930848,25.399413219370008,0.9315451004044668,0.31116121758737314,-0.002666774439503309,None,None,0.000014400326243755683,0.08709317312223437,0.04025721123107329,0.07081038042216337,0.19330575605248929,210.50264550264552
Most Calmar Ratio,TLT,SMA,28,62,0,false,1,26,0.0045645122086810505,32.0,1.42225203278431,0.36057261759100045,0.7652017122750197,1.2317282003200918,2 days 13:16:47.999999999,0.11876335302249591,3.756880733944954,7.3692660550458715,1.354628320215731,0,3488,145 days 09:00:00,1000.0,1040.257211231076,4.025721123107609,-17.372599094744544,100.0,52.098184908270795,10.672675759963884,44 days 13:00:00,25,-37.50974789028896,16.811813455325023,-2.746608674083998,3.4154815498612807,-1.0770315858303081,4 days 02:52:30,1 days 19:35:17.647058823,3.1106783648545777,0.5422324312432382,0.976046850194045,1.0297988559878477,0.08015627012930848,25.399413219370008,0.9315451004044668,0.31116121758737314,-0.002666774439503309,None,None,0.000014400326243755683,0.08709317312223437,0.04025721123107329,0.07081038042216337,0.19330575605248929,210.50264550264552
Most Omega Ratio,TLT,SMA,28,62,0,false,1,26,0.0045645122086810505,32.0,1.42225203278431,0.36057261759100045,0.7652017122750197,1.2317282003200918,2 days 13:16:47.999999999,0.11876335302249591,3.756880733944954,7.3692660550458715,1.354628320215731,0,3488,145 days 09:00:00,1000.0,1040.257211231076,4.025721123107609,-17.372599094744544,100.0,52.098184908270795,10.672675759963884,44 days 13:00:00,25,-37.50974789028896,16.811813455325023,-2.746608674083998,3.4154815498612807,-1.0770315858303081,4 days 02:52:30,1 days 19:35:17.647058823,3.1106783648545777,0.5422324312432382,0.976046850194045,1.0297988559878477,0.08015627012930848,25.399413219370008,0.9315451004044668,0.31116121758737314,-0.002666774439503309,None,None,0.000014400326243755683,0.08709317312223437,0.04025721123107329,0.07081038042216337,0.19330575605248929,210.50264550264552
Most Sortino Ratio,TLT,SMA,28,62,0,false,1,26,0.0045645122086810505,32.0,1.42225203278431,0.36057261759100045,0.7652017122750197,1.2317282003200918,2 days 13:16:47.999999999,0.11876335302249591,3.756880733944954,7.3692660550458715,1.354628320215731,0,3488,145 days 09:00:00,1000.0,1040.257211231076,4.025721123107609,-17.372599094744544,100.0,52.098184908270795,10.672675759963884,44 days 13:00:00,25,-37.50974789028896,16.811813455325023,-2.746608674083998,3.4154815498612807,-1.0770315858303081,4 days 02:52:30,1 days 19:35:17.647058823,3.1106783648545777,0.5422324312432382,0.976046850194045,1.0297988559878477,0.08015627012930848,25.399413219370008,0.9315451004044668,0.31116121758737314,-0.002666774439503309,None,None,0.000014400326243755683,0.08709317312223437,0.04025721123107329,0.07081038042216337,0.19330575605248929,210.50264550264552
Most Expectancy,TLT,SMA,28,63,0,false,1,25,0.003929035462314421,37.5,1.4023720485759537,0.3666655841704518,0.731144742833428,1.2184427134715772,2 days 15:32:30,0.11401281890159606,3.612385321100917,7.080275229357798,1.3245373740102329,0,3488,145 days 09:00:00,1000.0,1037.9491768630987,3.7949176863098613,-17.372599094744544,100.0,49.97389421233163,10.534115333328007,44 days 13:00:00,24,-37.426524446769236,16.811813455325034,-2.7466086740840017,3.0436770596570555,-1.2395413011215104,3 days 16:13:20,2 days 00:44:00,3.1406542212445148,0.5183286213349898,0.9305925360073963,1.0285264277751753,0.07856386827512302,25.426264465343884,0.9299177047239146,0.3091932457786116,-0.0026667744395033814,None,None,0.000013762245027181164,0.08323405792439167,0.03794917686309751,0.06669536618578076,0.19326002866697556,210.50264550264552
Least Max Drawdown [%],TLT,SMA,34,64,0,false,1,24,0.0011118234631840964,39.130434782608695,1.2169363461175517,0.24000581717504754,0.3557502615429624,1.073501083894516,2 days 18:46:57.391304347,0.10926228478069623,3.4678899082568804,6.791284403669724,0.8323137513042932,0,3488,145 days 09:00:00,1000.0,1012.7690486352861,1.276904863528614,-17.372599094744544,100.0,47.81018099082548,8.58092102257725,92 days 20:00:00,23,-30.150467152659985,15.287944677831527,-2.381028889331752,2.771412292827947,-1.3873269171732447,4 days 07:53:20,1 days 18:55:42.857142857,1.8660659038237508,0.2530077859004679,0.37722950405711214,1.0137436993070532,0.08000452563569074,24.719545569824938,0.9275200553805716,0.308702175543886,-0.0027336110412426546,None,None,6.792439736343115e-6,0.04108067552540316,0.01276904863529027,0.022238013934716028,0.19541138021502444,210.50264550264552
Mean Win Rate [%],TLT,SMA,37,69,0,false,1,22,0.0003608076047852706,28.57142857142857,1.1889933016280558,0.23913191038142378,0.21710233972102977,1.0217686980872587,3 days 00:39:59.999999999,0.09976121653889657,3.1788990825688073,6.213302752293577,0.7601762105244343,0,3488,145 days 09:00:00,1000.0,1003.7817886468448,0.37817886468448025,-17.372599094744544,100.0,44.030335616332124,9.784484894792792,92 days 20:00:00,21,-33.30875857763681,15.529538736773429,-3.658045532671534,4.028661664743705,-1.2766799913634885,5 days 00:40:00,2 days 05:28:00,1.7662165344991188,0.15618842342170483,0.09731999649548151,1.0084703584751933,-0.1143030599692487,25.31854876261577,0.9219594208608991,0.3052749719416386,-0.002720579470287993,None,None,4.100027906851553e-6,0.024796968780638192,0.003781788646845863,0.006564622527431618,0.19107150128840913,210.50264550264552
Median Total Trades,TLT,SMA,7,61,0,false,0,35,0.00019271743035078609,31.428571428571427,1.025167336369619,0.06308299775922765,0.2707765804562674,1.0411971344403335,1 days 22:10:17.142857142,0.16626869423149426,5.057339449541284,10.114678899082568,0.31903213316306644,0,3488,145 days 09:00:00,1000.0,1007.157013004842,0.7157013004842042,-17.372599094744544,100.0,70.70558681848827,11.214551576253056,86 days 01:00:00,35,0.0,15.839664933536316,-3.1634323345428204,2.751637828429709,-1.1691712996314096,4 days 00:21:49.090909090,0 days 23:10:00,0.20448608585263983,0.19420791132941442,0.1611007053459211,1.0103173637751288,-0.29993437468994555,28.002737027986765,0.9480703224050956,0.31909262759924384,-0.0028944136577908897,None,None,5.268873378249368e-6,0.03186614619165218,0.007157013004848611,0.012438851272359663,0.19747348403904574,210.50264550264552
Least Total Return [%],TLT,SMA,2,3,0,true,1,613,0.0,23.856209150326798,0.37530425511270593,0.0001,-15.60053009825872,-3.1301437740507825,0 days 02:49:12.941176470,2.9073268819907,88.57568807339449,177.00688073394494,0.008857568807339448,0,3488,145 days 09:00:00,1000.0,282.4866800976057,-71.75133199023944,-17.372599094744544,100.0,666.6508777798915,71.75133199023952,145 days 06:00:00,612,-0.28248668009757694,2.78813751331266,-2.597429493516294,0.5466200077743422,-0.43999997006811153,0 days 05:22:11.506849315,0 days 02:01:17.253218884,-1.171945805918785,-12.431651327840244,-1.3353895009994214,0.5807464226267839,-1.053912559340877,20.823494546418246,1.1689960290084356,0.2850828729281768,-0.0036522293061582826,None,None,-0.00035859936648795443,-2.1688089685191483,-0.717513319902395,-0.8882278645221803,0.2099610042799563,210.50264550264552
