Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],MSTR_BTC-USD,SMA,80,89,0,false,41,1.8621582162275145,53.65853658536586,2.385714458156685,5.177104199993902,5.3006912722654445,0.6193582948829631,1 days 22:07:19.024390243,0.2831654676258993,8.494964028776979,16.989928057553957,43.979313952178416,0,3475,144 days 20:00:00,1000.0,4238.484400661902,323.8484400661902,199.98566165963655,100.0,185.42898222406757,32.2118368212173,36 days 16:00:00,41,0,0.0,123.17085364872456,-16.950570922990483,13.827837833193476,-4.839534743710868,2 days 12:49:05.454545454,1 days 05:06:18.947368421,78.98742440638787,3.4778757135770686,115.10217284753567,1.1634259689302573,0.41079523768780657,17.517599935061103,1.1951668662987656,0.37772493063812923,-0.017894588521461606,None,None,0.000509209305584681,3.0796978801761505,3.238484400661897,11.339657892482599,1.0657128884899083,144.79166666666666
Most Sharpe Ratio,MSTR_BTC-USD,SMA,80,89,0,false,41,1.8621582162275145,53.65853658536586,2.385714458156685,5.177104199993902,5.3006912722654445,0.6193582948829631,1 days 22:07:19.024390243,0.2831654676258993,8.494964028776979,16.989928057553957,43.979313952178416,0,3475,144 days 20:00:00,1000.0,4238.484400661902,323.8484400661902,199.98566165963655,100.0,185.42898222406757,32.2118368212173,36 days 16:00:00,41,0,0.0,123.17085364872456,-16.950570922990483,13.827837833193476,-4.839534743710868,2 days 12:49:05.454545454,1 days 05:06:18.947368421,78.98742440638787,3.4778757135770686,115.10217284753567,1.1634259689302573,0.41079523768780657,17.517599935061103,1.1951668662987656,0.37772493063812923,-0.017894588521461606,None,None,0.000509209305584681,3.0796978801761505,3.238484400661897,11.339657892482599,1.0657128884899083,144.79166666666666
Most Calmar Ratio,MSTR_BTC-USD,SMA,80,89,0,false,41,1.8621582162275145,53.65853658536586,2.385714458156685,5.177104199993902,5.3006912722654445,0.6193582948829631,1 days 22:07:19.024390243,0.2831654676258993,8.494964028776979,16.989928057553957,43.979313952178416,0,3475,144 days 20:00:00,1000.0,4238.484400661902,323.8484400661902,199.98566165963655,100.0,185.42898222406757,32.2118368212173,36 days 16:00:00,41,0,0.0,123.17085364872456,-16.950570922990483,13.827837833193476,-4.839534743710868,2 days 12:49:05.454545454,1 days 05:06:18.947368421,78.98742440638787,3.4778757135770686,115.10217284753567,1.1634259689302573,0.41079523768780657,17.517599935061103,1.1951668662987656,0.37772493063812923,-0.017894588521461606,None,None,0.000509209305584681,3.0796978801761505,3.238484400661897,11.339657892482599,1.0657128884899083,144.79166666666666
Most Omega Ratio,MSTR_BTC-USD,SMA,80,89,0,false,41,1.8621582162275145,53.65853658536586,2.385714458156685,5.177104199993902,5.3006912722654445,0.6193582948829631,1 days 22:07:19.024390243,0.2831654676258993,8.494964028776979,16.989928057553957,43.979313952178416,0,3475,144 days 20:00:00,1000.0,4238.484400661902,323.8484400661902,199.98566165963655,100.0,185.42898222406757,32.2118368212173,36 days 16:00:00,41,0,0.0,123.17085364872456,-16.950570922990483,13.827837833193476,-4.839534743710868,2 days 12:49:05.454545454,1 days 05:06:18.947368421,78.98742440638787,3.4778757135770686,115.10217284753567,1.1634259689302573,0.41079523768780657,17.517599935061103,1.1951668662987656,0.37772493063812923,-0.017894588521461606,None,None,0.000509209305584681,3.0796978801761505,3.238484400661897,11.339657892482599,1.0657128884899083,144.79166666666666
Most Sortino Ratio,MSTR_BTC-USD,SMA,80,89,0,false,41,1.8621582162275145,53.65853658536586,2.385714458156685,5.177104199993902,5.3006912722654445,0.6193582948829631,1 days 22:07:19.024390243,0.2831654676258993,8.494964028776979,16.989928057553957,43.979313952178416,0,3475,144 days 20:00:00,1000.0,4238.484400661902,323.8484400661902,199.98566165963655,100.0,185.42898222406757,32.2118368212173,36 days 16:00:00,41,0,0.0,123.17085364872456,-16.950570922990483,13.827837833193476,-4.839534743710868,2 days 12:49:05.454545454,1 days 05:06:18.947368421,78.98742440638787,3.4778757135770686,115.10217284753567,1.1634259689302573,0.41079523768780657,17.517599935061103,1.1951668662987656,0.37772493063812923,-0.017894588521461606,None,None,0.000509209305584681,3.0796978801761505,3.238484400661897,11.339657892482599,1.0657128884899083,144.79166666666666
Most Expectancy,MSTR_BTC-USD,SMA,72,87,0,false,29,1.7349560474996386,55.172413793103445,2.8949122646868943,5.924048561811947,4.848025608120519,0.3185226182884642,2 days 16:20:41.379310344,0.20028776978417268,6.00863309352518,12.01726618705036,35.595434236153515,0,3475,144 days 20:00:00,1000.0,3636.856182316149,263.6856182316149,199.98566165963655,100.0,115.5019039177516,36.34345848755934,38 days 10:00:00,29,0,0.0,74.94884782528996,-13.599847441481296,14.61011345635054,-4.766492846850936,3 days 08:52:30,1 days 20:00:00,90.92607525228104,3.198970737855691,68.48143770075986,1.1505617056879058,0.3923193752112169,18.231488714450634,1.161542676367855,0.37228582708251085,-0.017726933823287803,None,None,0.0004630664365911695,2.8006258085033933,2.636856182316146,8.454199152477372,1.0536369221484332,144.79166666666666
Median Total Trades,MSTR_BTC-USD,SMA,80,88,0,false,44,1.3240194777267742,56.81818181818182,2.0018131318074674,4.314962574774178,4.6595468062713135,0.22417971872352907,1 days 18:50:27.272727272,0.30388489208633096,9.116546762589929,18.233093525179857,39.33755809175423,0,3475,144 days 20:00:00,1000.0,3448.183910392327,244.81839103923272,199.98566165963655,100.0,183.1311537798233,38.28557435486127,37 days 00:00:00,44,0,0.0,123.17085364872457,-17.316093153203287,11.672015108849497,-5.365369706903874,2 days 04:36:00,1 days 06:00:00,55.640543418007454,3.0749302520526194,56.51247514762818,1.1433141865916414,0.38969701149708486,17.575365945214955,1.1954483435624166,0.37228582708251085,-0.01794143960844679,None,None,0.00044958171417330535,2.7190702073201507,2.4481839103923266,7.617280201014125,1.064219749009003,144.79166666666666
Least Total Trades,MSTR_BTC-USD,SMA,40,89,0,false,20,1.2668963363948174,55.00000000000001,3.607556645800441,6.503190731296751,3.7677236813309776,-0.19630167406248034,3 days 22:53:59.999999998,0.1381294964028777,4.143884892086331,8.287769784172662,26.948473821776464,0,3475,144 days 20:00:00,1000.0,2607.281414873571,160.7281414873571,199.98566165963655,100.0,61.294476623873436,35.85158024804823,45 days 07:00:00,20,0,0.0,85.30919392765462,-10.289642899083743,16.447997660035796,-5.651573292717636,5 days 08:05:27.272727272,2 days 06:20:00,80.36407074367861,2.5275378809746254,28.42423916537904,1.1159044608360285,0.2702415715117066,17.374525470959654,1.127601572584834,0.37827121332275976,-0.017812027273223605,None,None,0.00036893314707254376,2.2313076734947446,1.6072814148735692,4.298320503573181,1.0624486465450893,144.79166666666666
Most Best Trade [%],MSTR_BTC-USD,SMA,81,88,0,false,49,1.0444408164009533,48.97959183673469,1.948797837340187,3.860818984608326,4.614686426007705,0.1991394342406358,1 days 14:26:56.326530611,0.33841726618705037,10.152517985611512,20.305035971223024,39.19703418042641,0,3475,144 days 20:00:00,1000.0,3398.1069317877577,239.81069317877578,199.98566165963655,100.0,204.38160016829625,37.35722710665802,38 days 10:00:00,49,0,0.0,123.1708536487246,-21.28184264057314,12.26889397301847,-4.210933004265411,2 days 05:37:30,0 days 23:52:48,48.94095779158689,3.0517460230894833,55.72357510562671,1.1423215750666558,0.37833913886886344,17.77022156053145,1.1844514540206437,0.3755441234665612,-0.01794143960844679,None,None,0.0004448023852516661,2.6901648260020763,2.398106931787753,7.400705737964515,1.0609054111196108,144.79166666666666
Most Win Rate [%],MSTR_BTC-USD,SMA,60,86,0,false,23,0.9611064499699864,65.21739130434783,2.4493475778564027,5.072610649751107,3.7748824997352664,-0.21009206666060226,3 days 08:44:20.869565217,0.15884892086330937,4.765467625899281,9.530935251798562,24.173361830180816,0,3475,144 days 20:00:00,1000.0,2579.702606990755,157.97026069907554,199.98566165963655,100.0,81.10015301238191,36.619659284136986,39 days 15:00:00,23,0,0.0,42.09341335402681,-10.393306199357259,11.67785637515171,-7.312225085375028,3 days 17:36:00,2 days 16:07:30,68.68272204307632,2.5185053601012415,27.01998424821139,1.1166401141726592,0.3411661297176769,18.10326409643147,1.1406538800688457,0.3652788688138256,-0.017892802333467153,None,None,0.0003639920011889812,2.201423623190958,1.5797026069907685,4.201190507637533,1.0519785991317308,144.79166666666666
