Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Median Max Drawdown [%],BKNG,SMA,74,77,0,false,0,96,7.4049173852308,53.125,3.430059418680698,8.729291940230729,1.2119298691744076,10.386790171389597,42 days 04:00:00,0.010120545435149569,0.3078332569857994,0.6156665139715988,2.687166369141113,0,6549,6550 days 00:00:00,1000.0,94642.57589880217,9364.257589880217,822.3790417609356,100.0,4671.191902330695,79.51563993825143,1531 days 00:00:00,96,0.0,213.11621090260462,-51.072372159090904,22.460383289062538,-6.83261158844532,61 days 11:17:38.823529412,20 days 06:56:00,975.4434989458559,0.7687444567151002,0.36294624632780087,1.1916145114127428,1.2949486278562303,42.34406381621014,1.1441082850441306,0.47422912446545135,-0.029099841984482424,None,None,0.0010030497030967067,0.2527685251803701,93.64257589880216,0.19131479693343367,0.39571923346809107,9485.654761904761
Most Profit Factor,BKNG,SMA,68,82,0,false,0,52,5.6937798050928565,63.46153846153846,5.623960873089687,14.510427804250082,1.2055980098366028,10.354102959498896,77 days 11:04:36.923076922,0.005481962110706016,0.16674301420064133,0.33348602840128266,2.419512469421452,0,6549,6550 days 00:00:00,1000.0,94373.76311887705,9337.376311887705,822.3790417609356,100.0,2278.694578584209,79.51563993825143,1572 days 00:00:00,52,0.0,212.009430773356,-44.56427996781978,28.958903168024207,-10.58429256441024,102 days 18:10:54.545454545,33 days 12:37:53.684210526,1795.6492907476354,0.7700089430258285,0.36268940598437277,1.192896917638429,1.2162804889733427,43.12985006496332,1.1146183752541667,0.47290308072858106,-0.02884977702730374,None,None,0.0010005529425909632,0.2521393415329227,93.37376311887775,0.1911844373788758,0.394086000241508,9485.654761904761
Median Total Trades,BKNG,SMA,69,78,0,false,0,61,5.669596336183648,59.01639344262295,4.015649058367576,12.118255008036591,1.1833231566308653,9.189976447527757,66 days 07:28:31.475409835,0.006430763245251288,0.19560238204306002,0.39120476408612004,2.3703595457771987,0,6549,6550 days 00:00:00,1000.0,84800.23066484378,8380.023066484378,822.3790417609356,100.0,2567.919685887832,79.51563993825144,1559 days 00:00:00,61,0.0,202.59755125778352,-44.16242960579242,26.7285530289264,-8.92057414204473,94 days 06:39:59.999999999,26 days 00:57:36,1373.7742731941603,0.7573835321358254,0.3530600926810559,1.1884848379994377,1.1974274493108648,42.95464942744052,1.1212973340935317,0.4735658042744657,-0.02912206150419961,None,None,0.000984543416834167,0.2481049410422101,83.80023066484338,0.18629244271607326,0.39424456711255695,9485.654761904761
Most Win Rate [%],BKNG,SMA,60,88,0,false,0,39,4.373642213722232,66.66666666666666,3.976563055002904,18.36723684149004,1.1188904177200418,6.129465221232181,101 days 20:18:27.692307691,0.004111471583029512,0.125057260650481,0.250114521300962,2.2969563251153375,0,6549,6550 days 00:00:00,1000.0,59631.227769048375,5863.122776904837,822.3790417609356,100.0,1304.9133161229706,79.51563993825143,1570 days 00:00:00,39,0.0,213.97291609909655,-49.58876404494381,35.226325359425495,-15.350940194380852,128 days 20:18:27.692307692,47 days 20:18:27.692307692,1503.3648145909838,0.7184684895589853,0.3217636680278392,1.1809268279958265,1.1876124702500026,44.565974196098814,1.0982847478513311,0.462706565430996,-0.028642552910471866,None,None,0.0009252790702171819,0.23317032569472984,58.631227769048174,0.1703299065253452,0.39058154183544114,9485.654761904761
Least Max Drawdown Duration,BKNG,SMA,60,86,0,false,0,43,3.913221009952566,60.46511627906976,3.210456933413217,16.179563835988535,1.1037800163321372,5.585863193319493,92 days 06:41:51.627906976,0.004533160976160744,0.13788364635822264,0.2757672927164453,2.2308972581917312,0,6549,6550 days 00:00:00,1000.0,55160.75862090699,5416.075862090699,822.3790417609356,100.0,1444.3825174706471,79.51563993825144,1006 days 00:00:00,43,0.0,203.4254859434776,-50.04349680170574,34.11853661631992,-11.256512180988874,122 days 13:50:46.153846154,45 days 22:35:17.647058823,1259.5525260676043,0.709061155381026,0.31492004277815305,1.1783475410666946,1.180690731298213,44.44441331964601,1.106343763096567,0.4594474153297683,-0.02857145473800201,None,None,0.000913866130508987,0.23029426488826474,54.16075862090666,0.16682635992532036,0.3908819268865631,9485.654761904761
Median Avg Losing Trade [%],BKNG,SMA,74,80,0,false,0,73,3.6981277200419735,54.794520547945204,2.1431854855627623,9.94175134064322,1.0393163398231189,3.7086775378991548,55 days 11:50:08.219178082,0.007695831424644984,0.23408153916628494,0.46816307833256987,2.327180455826242,0,6549,6550 days 00:00:00,1000.0,39723.17721578749,3872.3177215787487,822.3790417609356,100.0,2455.7033488654642,79.51563993825143,2295 days 00:00:00,73,0.0,238.59331408737904,-48.92995689655171,25.828878096393414,-9.315371999660043,76 days 10:48:00,30 days 02:10:54.545454545,530.4544824080476,0.6665242859739511,0.2864112871882252,1.1644336759306926,1.213018141527353,41.905632074743416,1.114529375533665,0.4719101123595505,-0.02941292979929105,None,None,0.0008737610694012111,0.22018778948910522,38.72317721578716,0.1521803669005788,0.3975789798609661,9485.654761904761
Median Avg Winning Trade [%],BKNG,SMA,69,85,0,false,0,52,3.64480137753027,53.84615384615385,3.1822374184296818,13.740890329537518,1.0719821116804897,4.697029444923287,77 days 06:55:23.076923077,0.005481962110706016,0.16674301420064133,0.33348602840128266,2.2911974713475294,0,6549,6550 days 00:00:00,1000.0,47851.17615799848,4685.117615799848,822.3790417609356,100.0,1534.9031504583288,79.51563993825144,1572 days 00:00:00,52,0.0,232.89999999999998,-51.011206896551705,33.90672299746144,-9.785914449707063,113 days 16:17:08.571428572,34 days 20:00:00,900.9841568845857,0.6908784318365966,0.3025121459475422,1.171568703053231,1.16042790864636,43.36862741552501,1.097751486440807,0.4702581369248036,-0.028976355239522793,None,None,0.000895850117881605,0.22575422970616446,46.851176157998374,0.1604621585233892,0.39326058679533665,9485.654761904761
Mean Total Trades,BKNG,SMA,48,55,0,false,0,85,3.4485388226733034,52.94117647058824,1.6997248270185885,8.771139575778925,1.1242764942812153,5.3023224040777865,46 days 12:59:17.647058823,0.00896089960403868,0.27256069628950985,0.5451213925790197,2.39066791002678,0,6549,6550 days 00:00:00,1000.0,52828.97859533966,5182.897859533966,822.3790417609356,100.0,4561.499448551802,69.54534836449889,2794 days 00:00:00,85,0.0,223.66168118474494,-29.337500000000006,24.21856456939674,-8.607213542041118,61 days 03:44:00,30 days 02:24:00,609.7526893569371,0.703605719801252,0.3557458917288809,1.1714878347045268,2.054497852811633,35.51750096121138,1.1181093293907927,0.45977267662135063,-0.02917729402066384,None,None,0.0008921050067047026,0.22481046168958504,51.82897859533994,0.16488901352904017,0.38453273603426025,9485.654761904761
Most Total Return [%],BKNG,SMA,42,55,0,false,0,68,3.171165057520643,50.0,1.839553827311625,13.049731269573641,1.3386904242189879,17.817087089140916,58 days 07:03:31.764705882,0.0071687196832309445,0.2180485570316079,0.4360971140632158,2.845475072980785,0,6549,6550 days 00:00:00,1000.0,155747.7804909978,15474.77804909978,822.3790417609356,100.0,10472.627537069453,59.18237637471766,1507 days 00:00:00,68,0.0,218.05203123354403,-30.804344250289457,34.03072745788273,-7.931264918735452,86 days 02:49:24.705882354,30 days 11:17:38.823529411,2275.7026542793806,0.8249778135211847,0.5489295886624541,1.2050510166939408,2.0746340677876893,33.741931345248844,1.1256416904375353,0.464996645045851,-0.029294662744717984,None,None,0.0010704285577756254,0.2697479965594576,154.74778049099703,0.21436618572025834,0.3935157513223565,9485.654761904761
Mean Sortino Ratio,BKNG,SMA,53,84,0,false,0,43,2.6026170517371674,53.48837209302325,3.0800277575150026,14.388724504516674,0.9381006679571683,1.7611083278939514,91 days 20:39:04.186046512,0.004533160976160744,0.13788364635822264,0.2757672927164453,1.9839698011266693,0,6549,6550 days 00:00:00,1000.0,23706.77620891567,2270.677620891567,822.3790417609356,100.0,684.1730352089346,82.9105588329698,1597 days 00:00:00,43,0.0,218.40210084969664,-59.22885993485342,36.24413534122542,-10.744997957698384,139 days 12:31:18.260869566,37 days 01:12:00,528.0645629980387,0.6124270980224422,0.23269677652816384,1.1526650535870224,1.0630864720444366,47.10233765154126,1.087876939626851,0.4542628774422735,-0.028248812661476403,None,None,0.0007742495031607445,0.1951108747965076,22.70677620891565,0.12952502685836742,0.38341865492898275,9485.654761904761
