Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Trades,MSTY_MSTR,EMA,2,3,0,false,238,0.0,26.160337552742618,0.30164846849707244,0.0001,-9.388492962756903,-0.0687407426475994,0 days 04:29:37.215189871,1.9954560641496826,60.951219512195124,121.64634146341464,0.006095121951219512,0,1968,82 days 01:00:00,1000.0,192.14979577529596,-80.7850204224704,-75.58897794271515,100.0,207.07339051151604,81.13262296023304,82 days 00:00:00,237,1,2.2308764451318837,7.912903390061382,-15.308447647117893,1.2824698406822908,-1.3637349470809548,0 days 10:08:42.580645161,0 days 02:29:29.142857142,-3.4180636315182937,-8.70711822798659,-1.2317486091445713,0.5751278925787541,-8.239575449594374,112.82842010437645,0.7861460402155621,0.39348903043170563,-0.008010912382301968,None,None,-0.0007986060787738297,-4.829969564424122,-0.8078502042247038,-0.9936959264772202,0.6675996717146818,118.76984126984127
Least Total Trades,MSTY_MSTR,EMA,87,89,0,false,5,-0.0,0.0,0.0,NaN,-3.406672397320224,0.5994709524238668,1 days 04:48:00,0.0420982292014701,1.2804878048780488,2.5609756097560976,NaN,0,1968,82 days 01:00:00,1000.0,697.2441865735096,-30.275581342649037,-75.58897794271515,100.0,8.486324004290644,31.099220967593038,81 days 17:00:00,5,0,0.0,-3.9860968510967836,-10.560077054921459,NaN,-6.931121474121508,NaT,1 days 04:48:00,-60.551162685298074,-3.285216339726743,-2.5691518184377506,0.5223579767586601,-17.92754907005617,380.60026248844633,0.5017385829392393,0.040147913365029056,0.0,None,None,-0.00017058337761261907,-1.03168826780112,-0.30275581342649116,-0.669676473961066,0.37794680596304137,118.76984126984127
Mean Total Trades,MSTY_MSTR,EMA,10,88,0,false,19,-0.0,0.0,0.0,NaN,-5.7827756335389715,0.2829256731365578,0 days 23:43:20,0.15155362512529236,4.865853658536586,9.475609756097562,NaN,0,1968,82 days 01:00:00,1000.0,457.97084523431954,-54.202915476568045,-75.58897794271515,100.0,24.5433292602324,55.28872548863003,81 days 17:00:00,18,1,4.2697036682266685,-0.8509858491016894,-7.227387557663738,NaN,-4.274560873072122,NaT,0 days 23:43:20,-30.349936579661517,-5.536671425400883,-1.7526538870636819,0.5400860824660244,-11.593725623895157,170.9037026700182,0.5544246510270693,0.12966150315547906,-0.0032989858890452753,None,None,-0.0003753533776971848,-2.270137228312574,-0.5420291547656817,-0.9091706708182767,0.49345723581422163,118.76984126984127
Median Total Trades,MSTY_MSTR,EMA,15,88,0,false,14,-0.0,0.0,0.0,NaN,-4.980408213305698,0.3680089204723868,1 days 06:18:27.692307692,0.10945539592382225,3.5853658536585367,6.914634146341464,NaN,0,1968,82 days 01:00:00,1000.0,522.2844022959451,-47.77155977040549,-75.58897794271515,100.0,18.95616198426919,49.00985176881118,81 days 17:00:00,13,1,4.869304785547229,-2.0432221264634665,-7.413758601056064,NaN,-4.931908629351087,NaT,1 days 06:18:27.692307692,-37.12191557612325,-4.747943770078328,-1.9269842444392926,0.5826466376730781,-12.212186209307115,190.96329921012727,0.5662340563301743,0.12129840546697039,-0.0028658631257850245,None,None,-0.0003101424379482562,-1.8757414647110533,-0.4777155977040556,-0.864005762779444,0.47545954870992385,118.76984126984127
Most Win Rate [%],MSTY_MSTR,EMA,3,4,0,false,153,0.0,32.89473684210527,0.43468762428357527,0.0001,-5.625247024649684,0.18687388880694486,0 days 07:16:11.052631578,1.279786167724691,39.1829268292683,78.10975609756098,0.00391829268292683,0,1968,82 days 01:00:00,1000.0,385.36628316382416,-61.46337168361759,-75.58897794271515,100.0,183.98103802056497,64.86889365664739,79 days 10:00:00,152,1,4.474137276021679,9.873478248764643,-15.308447647117898,1.4704757940610285,-1.6114953812983117,0 days 14:42:00,0 days 03:37:38.823529411,-4.073077987580248,-5.074941668950027,-1.5194128095846646,0.7317551930462821,-8.12808450659113,119.22545463927706,0.8183462242234271,0.4382761139517896,-0.006827328358887767,None,None,-0.0004483047423036936,-2.711347081452739,-0.6146337168361763,-0.9465478007748636,0.6429840834632783,118.76984126984127
Least Win Rate [%],MSTY_MSTR,EMA,2,64,0,false,43,-0.0,0.0,0.0,NaN,-6.072968302838897,0.17632207963584134,0 days 14:14:17.142857142,0.35362512529234885,11.012195121951219,21.76829268292683,NaN,0,1968,82 days 01:00:00,1000.0,377.39027845692135,-62.26097215430787,-75.58897794271515,100.0,52.20554936758115,63.16556929934034,81 days 17:00:00,42,1,4.381535142591872,-0.3083652012308172,-15.380747085184037,NaN,-2.2806576372762377,NaT,0 days 14:14:17.142857142,-14.92836325442072,-5.809734653752333,-1.5624071619529558,0.5569524393330383,-11.647468975639624,180.51353737870042,0.5920913944960059,0.19188861985472153,-0.004079256780604318,None,None,-0.0004649450238017176,-2.811987503952788,-0.6226097215430783,-0.9498736447423116,0.5825098195631535,118.76984126984127
Mean Win Rate [%],MSTY_MSTR,EMA,2,62,0,false,45,-0.0,2.272727272727273,0.00840821291879569,0.0001,-6.249519560660985,0.16008417214455697,0 days 13:57:16.363636363,0.37046441697293686,11.52439024390244,22.79268292682927,0.001152439024390244,0,1968,82 days 01:00:00,1000.0,365.11621014497587,-63.488378985502415,-75.58897794271515,100.0,53.559858548339186,64.36355542791819,81 days 17:00:00,44,1,4.239032103374086,0.5969759586367716,-15.380747085184044,0.5969759586367716,-2.3166848221929137,1 days 09:00:00,0 days 13:30:41.860465116,-14.525518680872686,-5.9708230619488,-1.5361098423800799,0.5562462208891822,-11.410904533410658,175.27916970589953,0.5974496446587516,0.19696048632218843,-0.0042527113156100495,None,None,-0.0004813163685986779,-2.911001397284804,-0.634883789855024,-0.9547145115228173,0.586751723772311,118.76984126984127
Median Win Rate [%],MSTY_MSTR,EMA,2,64,0,false,43,-0.0,0.0,0.0,NaN,-6.072968302838897,0.17632207963584134,0 days 14:14:17.142857142,0.35362512529234885,11.012195121951219,21.76829268292683,NaN,0,1968,82 days 01:00:00,1000.0,377.39027845692135,-62.26097215430787,-75.58897794271515,100.0,52.20554936758115,63.16556929934034,81 days 17:00:00,42,1,4.381535142591872,-0.3083652012308172,-15.380747085184037,NaN,-2.2806576372762377,NaT,0 days 14:14:17.142857142,-14.92836325442072,-5.809734653752333,-1.5624071619529558,0.5569524393330383,-11.647468975639624,180.51353737870042,0.5920913944960059,0.19188861985472153,-0.004079256780604318,None,None,-0.0004649450238017176,-2.811987503952788,-0.6226097215430783,-0.9498736447423116,0.5825098195631535,118.76984126984127
Most Best Trade [%],MSTY_MSTR,EMA,2,4,0,false,199,0.0,28.78787878787879,0.35718166575198396,0.0001,-7.693630272410965,0.018179961898883604,0 days 05:29:59.999999999,1.6670898763782158,50.963414634146346,101.67073170731707,0.005096341463414635,0,1968,82 days 01:00:00,1000.0,257.8522679625896,-74.21477320374103,-75.58897794271515,100.0,199.88742292008325,76.23851333418098,82 days 00:00:00,198,1,2.993688068210446,9.873478248764647,-15.308447647117898,1.3771352226894147,-1.478349944067899,0 days 11:50:31.578947368,0 days 02:56:10.212765957,-3.763340505583943,-7.064029025041231,-1.3085177173026998,0.638938171490337,-8.16998216097744,112.58717789973721,0.7942662442147121,0.4175665946724262,-0.007492379851923703,None,None,-0.0006492096191841798,-3.9264197768259197,-0.7421477320374109,-0.9844417348746112,0.6689450051991688,118.76984126984127
Least Best Trade [%],MSTY_MSTR,EMA,36,58,0,false,12,-0.0,0.0,0.0,NaN,-4.62955158668613,0.39256518623063713,1 days 15:43:38.181818181,0.09261610424323422,3.073170731707317,5.890243902439025,NaN,0,1968,82 days 01:00:00,1000.0,540.8462326035035,-45.91537673964965,-75.58897794271515,100.0,16.53712796728469,48.13899279586668,81 days 17:00:00,11,1,9.517780949650614,-4.366437106090331,-9.606126293039864,NaN,-5.581094858718295,NaT,1 days 15:43:38.181818181,-42.60650439510428,-4.360658015265825,-1.9424344134515157,0.6401628549869396,-11.375558728413482,174.24135134268295,0.5978380381283002,0.14012738853503184,-0.003659011847954387,None,None,-0.0002915264477858372,-1.7631519562087432,-0.4591537673964964,-0.8486066307571444,0.4866131901046851,118.76984126984127
Mean Best Trade [%],MSTY_MSTR,EMA,49,63,0,false,12,-0.0,0.0,0.0,NaN,-4.9984312876739265,0.3659223901430453,1 days 07:49:05.454545454,0.09261610424323422,3.073170731707317,5.890243902439025,NaN,0,1968,82 days 01:00:00,1000.0,520.707215345531,-47.92927846544689,-75.58897794271515,100.0,16.582963928104462,49.163831087428356,81 days 17:00:00,11,1,5.908014698356396,-1.4300773861071578,-8.398457994658303,NaN,-5.846685561785671,NaT,1 days 07:49:05.454545454,-44.1091635775296,-4.7701307347422714,-1.9224601482207964,0.5666152370627325,-12.224264525430005,190.8420174176092,0.548531772050092,0.10555867490174059,-0.0027237878883326462,None,None,-0.0003116672101492428,-1.8849632869826205,-0.47929278465447067,-0.8652632500517624,0.4755747364575799,118.76984126984127
Median Best Trade [%],MSTY_MSTR,EMA,42,86,0,false,12,-0.0,0.0,0.0,NaN,-4.991616554434339,0.37386457171005283,1 days 01:16:21.818181818,0.09261610424323422,3.073170731707317,5.890243902439025,NaN,0,1968,82 days 01:00:00,1000.0,526.7106292183868,-47.32893707816132,-75.58897794271515,100.0,16.460133111377502,48.153086889368666,81 days 17:00:00,11,1,1.675993518764244,-1.5037704678227353,-10.13269482323724,NaN,-5.668421843137392,NaT,1 days 01:16:21.818181818,-43.178669481852495,-4.799630280949238,-1.9568535814373353,0.5088285192645211,-13.048191085779475,208.80820918139491,0.5123136461087983,0.08008776741634668,-0.0017657342845039477,None,None,-0.00030666594862604975,-1.854715657290349,-0.4732893707816139,-0.8604345122814926,0.46506720484982433,118.76984126984127
Most Worst Trade [%],MSTY_MSTR,EMA,12,88,0,false,18,-0.0,0.0,0.0,NaN,-5.526716736061295,0.3187500732656436,1 days 00:24:42.352941176,0.14313397928499833,4.609756097560976,8.963414634146341,NaN,0,1968,82 days 01:00:00,1000.0,485.0501431460043,-51.49498568539958,-75.58897794271515,100.0,23.6993480437904,52.644998414944745,81 days 17:00:00,17,1,4.522166415210904,-0.789365343024166,-6.682116910286632,NaN,-4.203185867595099,NaT,1 days 00:24:42.352941176,-30.557177839365096,-5.274802011224451,-1.8235319597293553,0.5581467257881982,-11.970834737763496,184.8038915612693,0.5708318786470211,0.12578616352201258,-0.0033598834616022557,None,None,-0.00034737926971611986,-2.1009498232430928,-0.5149498568539949,-0.8916424675200545,0.4793532531248679,118.76984126984127
Least Worst Trade [%],MSTY_MSTR,EMA,8,53,0,false,25,-0.0,0.0,0.0,NaN,-5.741330938182932,0.20114731828584279,1 days 02:25:00,0.20207150016705647,6.402439024390244,12.548780487804878,NaN,0,1968,82 days 01:00:00,1000.0,396.1554226242972,-60.38445773757027,-75.58897794271515,100.0,31.38480557612915,62.01319711930617,81 days 17:00:00,24,1,8.584030362270937,-0.16281188716480377,-15.840867423623395,NaN,-3.8206069606753204,NaT,1 days 02:25:00,-25.517858655748896,-5.468186294138125,-1.586351823573055,0.5963199567199955,-11.351956329111996,174.89967311313265,0.5963199567199956,0.2109471094710947,-0.004344065207242203,None,None,-0.00044001925132965765,-2.6612364320417696,-0.6038445773757014,-0.9418164803296676,0.5857149646074441,118.76984126984127
Mean Worst Trade [%],MSTY_MSTR,EMA,85,89,0,false,6,-0.0,0.0,0.0,NaN,-3.936190214947934,0.5278953088285471,1 days 00:40:00,0.05051787504176412,1.5365853658536586,3.073170731707317,NaN,0,1968,82 days 01:00:00,1000.0,643.140889123887,-35.6859110876113,-75.58897794271515,100.0,9.832508182293168,36.445639645991065,81 days 17:00:00,6,0,0.0,-3.7517399573127683,-10.560077054921459,NaN,-7.068764105335097,NaT,1 days 00:40:00,-59.476518479352194,-3.812576546255233,-2.358763238317765,0.47204457545180534,-16.641374074269375,323.7702377155329,0.4720445754518055,0.040697674418604654,0.0,None,None,-0.00021003420029957814,-1.2702868434118486,-0.3568591108761139,-0.7422544503751897,0.40098616621775857,118.76984126984127
Median Worst Trade [%],MSTY_MSTR,EMA,33,76,0,false,13,-0.0,0.0,0.0,NaN,-5.236429850898351,0.3443392316299029,1 days 06:30:00,0.10103575008352823,3.329268292682927,6.402439024390244,NaN,0,1968,82 days 01:00:00,1000.0,504.39272641769065,-49.560727358230935,-75.58897794271515,100.0,17.314865171518534,50.75659971136153,81 days 17:00:00,12,1,5.450744285571318,-1.5674959231114973,-9.557849045502959,NaN,-5.6089316490725345,NaT,1 days 06:30:00,-41.754834822323396,-5.001032660760028,-1.8764011066050514,0.5581777857703345,-12.124438128170963,188.46645431575854,0.532933564303335,0.11242937853107345,-0.0028346784247910853,None,None,-0.0003277173652651747,-1.9820346251237766,-0.4956072735823098,-0.8778139193854412,0.4769772969684125,118.76984126984127
Most Avg Winning Trade [%],MSTY_MSTR,EMA,5,29,0,false,39,-0.0,10.526315789473683,0.11780919391636546,0.0001,-5.038765194435566,0.27388109362973406,0 days 21:59:59.999999999,0.3199465419311727,9.987804878048781,19.71951219512195,0.0009987804878048782,0,1968,82 days 01:00:00,1000.0,451.13414002589525,-54.88658599741048,-75.58897794271515,100.0,52.983239821624295,55.96794574192412,81 days 17:00:00,38,1,5.237708021066737,4.251016712232724,-15.38074708518404,2.237924176192562,-2.5596006685954658,1 days 16:00:00,0 days 19:52:56.470588235,-14.5816728419782,-4.702697540329372,-1.734966684980984,0.6955044724489782,-10.26686577922201,160.5186848508107,0.6769576865170064,0.29624753127057274,-0.0048172934838720885,None,None,-0.00037480195456535213,-2.2668022212112495,-0.5488658599741068,-0.9132714813484198,0.5801131950601981,118.76984126984127
Least Avg Winning Trade [%],MSTY_MSTR,EMA,14,36,0,false,26,-0.0,4.0,0.000286282812181318,0.0001,-5.82161995915746,0.18693307483983698,1 days 04:36:00,0.2104911460073505,6.658536585365854,13.060975609756097,0.0006658536585365855,0,1968,82 days 01:00:00,1000.0,385.4110212811721,-61.45889787188279,-75.58897794271515,100.0,32.0032341245658,63.25212124862484,81 days 17:00:00,25,1,10.784058411815465,0.03684200055132384,-15.84086742362337,0.03684200055132384,-3.958449153313611,2 days 17:00:00,1 days 03:05:00,-25.014921485225752,-5.510045519890087,-1.5582384192360266,0.6295487128755268,-10.674787698981401,160.4419625376736,0.6232215901330597,0.25334182049649906,-0.004897079413242983,None,None,-0.00045276292387878104,-2.7383101636188676,-0.614588978718829,-0.946528737923685,0.598099739857539,118.76984126984127
Mean Avg Winning Trade [%],MSTY_MSTR,EMA,2,3,0,false,238,0.0,26.160337552742618,0.30164846849707244,0.0001,-9.388492962756903,-0.0687407426475994,0 days 04:29:37.215189871,1.9954560641496826,60.951219512195124,121.64634146341464,0.006095121951219512,0,1968,82 days 01:00:00,1000.0,192.14979577529596,-80.7850204224704,-75.58897794271515,100.0,207.07339051151604,81.13262296023304,82 days 00:00:00,237,1,2.2308764451318837,7.912903390061382,-15.308447647117893,1.2824698406822908,-1.3637349470809548,0 days 10:08:42.580645161,0 days 02:29:29.142857142,-3.4180636315182937,-8.70711822798659,-1.2317486091445713,0.5751278925787541,-8.239575449594374,112.82842010437645,0.7861460402155621,0.39348903043170563,-0.008010912382301968,None,None,-0.0007986060787738297,-4.829969564424122,-0.8078502042247038,-0.9936959264772202,0.6675996717146818,118.76984126984127
Median Avg Winning Trade [%],MSTY_MSTR,EMA,2,3,0,false,238,0.0,26.160337552742618,0.30164846849707244,0.0001,-9.388492962756903,-0.0687407426475994,0 days 04:29:37.215189871,1.9954560641496826,60.951219512195124,121.64634146341464,0.006095121951219512,0,1968,82 days 01:00:00,1000.0,192.14979577529596,-80.7850204224704,-75.58897794271515,100.0,207.07339051151604,81.13262296023304,82 days 00:00:00,237,1,2.2308764451318837,7.912903390061382,-15.308447647117893,1.2824698406822908,-1.3637349470809548,0 days 10:08:42.580645161,0 days 02:29:29.142857142,-3.4180636315182937,-8.70711822798659,-1.2317486091445713,0.5751278925787541,-8.239575449594374,112.82842010437645,0.7861460402155621,0.39348903043170563,-0.008010912382301968,None,None,-0.0007986060787738297,-4.829969564424122,-0.8078502042247038,-0.9936959264772202,0.6675996717146818,118.76984126984127
