Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Total Fees Paid,GM,MACD,6,7,8,true,false,1,271,0.81735932865386,51.11111111111111,1.0427294779855596,0.07168349345105862,0.257611299258576,-0.6882629083151688,1 days 00:00:00,0.05123995571855679,1.5643210555250138,3.122869708631116,0.11213599813908044,0,3638,3639 days 00:00:00,1000.0,1119.990062702148,11.999006270214783,38.49078787950546,100.0,699.5006969443477,42.297705863156736,1000 days 00:00:00,270,-1.1199900627020725,19.72323950370358,-9.177723885498503,1.671509028416389,-1.6008613840126955,1 days 00:00:00,1 days 00:00:00,0.44855575098092615,0.15087540355371035,0.02702528785871643,1.0855031860305469,7.63356192604707,247.09759182442792,3.0211906855955113,0.040903890160183067,-0.00099900099900094,None,None,0.000052986029565426175,0.013352479450487396,0.11999006270214685,0.007878245009746987,0.106509816230215,271,270,5269.325396825397,14
Most Win Rate [%],GM,MACD,6,7,8,true,false,1,271,0.81735932865386,51.11111111111111,1.0427294779855596,0.07168349345105862,0.257611299258576,-0.6882629083151688,1 days 00:00:00,0.05123995571855679,1.5643210555250138,3.122869708631116,0.11213599813908044,0,3638,3639 days 00:00:00,1000.0,1119.990062702148,11.999006270214783,38.49078787950546,100.0,699.5006969443477,42.297705863156736,1000 days 00:00:00,270,-1.1199900627020725,19.72323950370358,-9.177723885498503,1.671509028416389,-1.6008613840126955,1 days 00:00:00,1 days 00:00:00,0.44855575098092615,0.15087540355371035,0.02702528785871643,1.0855031860305469,7.63356192604707,247.09759182442792,3.0211906855955113,0.040903890160183067,-0.00099900099900094,None,None,0.000052986029565426175,0.013352479450487396,0.11999006270214685,0.007878245009746987,0.106509816230215,271,270,5269.325396825397,14
Most Total Return [%],GM,MACD,3,10,14,true,false,1,268,0.8024703279398996,50.187265917603,1.0523568812051887,0.06993514335359086,0.2601893823515713,-0.6637376802689579,0 days 23:59:59.999999999,0.05067062287723949,1.5470038482682793,3.088235294117647,0.10818993589719883,0,3638,3639 days 00:00:00,1000.0,1129.4300162063798,12.943001620637984,38.49078787950546,100.0,632.6785781538507,37.32661171893577,1183 days 00:00:00,267,-1.1294300162062427,9.423598699226964,-6.648217176674989,1.6784020421272277,-1.550625491501051,1 days 00:00:00,1 days 00:00:00,0.48898668997223815,0.16346676910012073,0.032906614108806395,1.084537253880677,2.7406805194074058,70.97722556487275,3.089760809616892,0.039714285714285716,-0.000999000999000941,None,None,0.00005111144958005443,0.012880085294173716,0.12943001620637706,0.00846422745883113,0.09482774472371314,268,267,5269.325396825397,14
Most Sharpe Ratio,GM,MACD,3,10,14,true,false,1,268,0.8024703279398996,50.187265917603,1.0523568812051887,0.06993514335359086,0.2601893823515713,-0.6637376802689579,0 days 23:59:59.999999999,0.05067062287723949,1.5470038482682793,3.088235294117647,0.10818993589719883,0,3638,3639 days 00:00:00,1000.0,1129.4300162063798,12.943001620637984,38.49078787950546,100.0,632.6785781538507,37.32661171893577,1183 days 00:00:00,267,-1.1294300162062427,9.423598699226964,-6.648217176674989,1.6784020421272277,-1.550625491501051,1 days 00:00:00,1 days 00:00:00,0.48898668997223815,0.16346676910012073,0.032906614108806395,1.084537253880677,2.7406805194074058,70.97722556487275,3.089760809616892,0.039714285714285716,-0.000999000999000941,None,None,0.00005111144958005443,0.012880085294173716,0.12943001620637706,0.00846422745883113,0.09482774472371314,268,267,5269.325396825397,14
Most Sortino Ratio,GM,MACD,3,10,14,true,false,1,268,0.8024703279398996,50.187265917603,1.0523568812051887,0.06993514335359086,0.2601893823515713,-0.6637376802689579,0 days 23:59:59.999999999,0.05067062287723949,1.5470038482682793,3.088235294117647,0.10818993589719883,0,3638,3639 days 00:00:00,1000.0,1129.4300162063798,12.943001620637984,38.49078787950546,100.0,632.6785781538507,37.32661171893577,1183 days 00:00:00,267,-1.1294300162062427,9.423598699226964,-6.648217176674989,1.6784020421272277,-1.550625491501051,1 days 00:00:00,1 days 00:00:00,0.48898668997223815,0.16346676910012073,0.032906614108806395,1.084537253880677,2.7406805194074058,70.97722556487275,3.089760809616892,0.039714285714285716,-0.000999000999000941,None,None,0.00005111144958005443,0.012880085294173716,0.12943001620637706,0.00846422745883113,0.09482774472371314,268,267,5269.325396825397,14
Most Worst Trade [%],GM,MACD,4,12,7,true,false,1,278,0.7891077720736813,50.54151624548736,1.0236569736083674,0.05104981661192898,0.1905797303667173,-0.8343405460278726,0 days 23:59:59.999999999,0.05256839901496382,1.6047278724573941,3.203683342495877,0.08192106360100092,0,3638,3639 days 00:00:00,1000.0,1063.7636290307587,6.376362903075858,38.49078787950546,100.0,671.7291044134445,39.13185415028848,1000 days 00:00:00,277,-1.0637636290307455,19.723239503703578,-6.15203868043107,1.6719383286193819,-1.6053326044175846,1 days 00:00:00,1 days 00:00:00,0.23403390851908412,0.11038444977766715,0.01589310349490764,1.0600268075241543,8.146999625122987,242.16100724765738,2.969527152584793,0.041797881477240194,-0.0009990009990009409,None,None,0.00003866054253717186,0.009742456719367309,0.06376362903075661,0.0042897269156148,0.10622011071620974,278,277,5269.325396825397,14
Most Profit Factor,GM,MACD,4,11,14,true,false,1,232,0.7786915271673005,48.917748917748916,1.056397465167882,0.07385758913705076,0.2474457226436473,-0.6859731043846548,0 days 23:59:59.999999999,0.04383862878143192,1.3391973611874657,2.67262231995602,0.09890988847600642,0,3638,3639 days 00:00:00,1000.0,1120.8714262758986,12.087142627589856,38.49078787950546,100.0,552.0207638995613,28.20046721407463,1183 days 00:00:00,231,-1.1208714262756985,9.423598699226963,-9.177723885498493,1.726705196885321,-1.5089541030286657,1 days 00:00:00,1 days 00:00:00,0.5281051848578944,0.16081426521203826,0.04081805616262037,1.0895405500877164,1.268759135535292,84.32592664056442,3.185521099832729,0.03351320647543311,-0.0009990009990009203,None,None,0.000046672931887429625,0.011761578835632266,0.12087142627589742,0.007933149578873033,0.08802118581424045,232,231,5269.325396825397,14
Most Expectancy,GM,MACD,4,11,14,true,false,1,232,0.7786915271673005,48.917748917748916,1.056397465167882,0.07385758913705076,0.2474457226436473,-0.6859731043846548,0 days 23:59:59.999999999,0.04383862878143192,1.3391973611874657,2.67262231995602,0.09890988847600642,0,3638,3639 days 00:00:00,1000.0,1120.8714262758986,12.087142627589856,38.49078787950546,100.0,552.0207638995613,28.20046721407463,1183 days 00:00:00,231,-1.1208714262756985,9.423598699226963,-9.177723885498493,1.726705196885321,-1.5089541030286657,1 days 00:00:00,1 days 00:00:00,0.5281051848578944,0.16081426521203826,0.04081805616262037,1.0895405500877164,1.268759135535292,84.32592664056442,3.185521099832729,0.03351320647543311,-0.0009990009990009203,None,None,0.000046672931887429625,0.011761578835632266,0.12087142627589742,0.007933149578873033,0.08802118581424045,232,231,5269.325396825397,14
Most Calmar Ratio,GM,MACD,4,11,14,true,false,1,232,0.7786915271673005,48.917748917748916,1.056397465167882,0.07385758913705076,0.2474457226436473,-0.6859731043846548,0 days 23:59:59.999999999,0.04383862878143192,1.3391973611874657,2.67262231995602,0.09890988847600642,0,3638,3639 days 00:00:00,1000.0,1120.8714262758986,12.087142627589856,38.49078787950546,100.0,552.0207638995613,28.20046721407463,1183 days 00:00:00,231,-1.1208714262756985,9.423598699226963,-9.177723885498493,1.726705196885321,-1.5089541030286657,1 days 00:00:00,1 days 00:00:00,0.5281051848578944,0.16081426521203826,0.04081805616262037,1.0895405500877164,1.268759135535292,84.32592664056442,3.185521099832729,0.03351320647543311,-0.0009990009990009203,None,None,0.000046672931887429625,0.011761578835632266,0.12087142627589742,0.007933149578873033,0.08802118581424045,232,231,5269.325396825397,14
Most Omega Ratio,GM,MACD,4,11,14,true,false,1,232,0.7786915271673005,48.917748917748916,1.056397465167882,0.07385758913705076,0.2474457226436473,-0.6859731043846548,0 days 23:59:59.999999999,0.04383862878143192,1.3391973611874657,2.67262231995602,0.09890988847600642,0,3638,3639 days 00:00:00,1000.0,1120.8714262758986,12.087142627589856,38.49078787950546,100.0,552.0207638995613,28.20046721407463,1183 days 00:00:00,231,-1.1208714262756985,9.423598699226963,-9.177723885498493,1.726705196885321,-1.5089541030286657,1 days 00:00:00,1 days 00:00:00,0.5281051848578944,0.16081426521203826,0.04081805616262037,1.0895405500877164,1.268759135535292,84.32592664056442,3.185521099832729,0.03351320647543311,-0.0009990009990009203,None,None,0.000046672931887429625,0.011761578835632266,0.12087142627589742,0.007933149578873033,0.08802118581424045,232,231,5269.325396825397,14
