Metric Type,price_change,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Most Sortino Ratio,2.0,0,0,0,0,1884,78 days 13:00:00,1000.0,911.2596787887853,-8.874032121121468,3.0612769134382045,100.0,296.9038537492339,34.136254274452575,70 days 23:00:00,137,137,0,0.0,52.55474452554745,8.118641250894305,-11.028817530851665,1.6145362699327352,-1.8560528201550657,0 days 01:00:00,0 days 01:14:46.153846153,0.9333205303014437,-0.6477395708847755,-0.2118485680120285,-1.027340280290169,0.9764619666494906,-0.27495766794064086,14,-4.717248995503117,119.0735462147709,2.3549965078017117,0.04722222222222222,0.0001,-0.0009990009990009422,None,None,-0.00001773544769523259,-0.1072639876607667,-0.08874032121121533,-0.25781472568795416,0.6093608767049685,0.00008085345311622684,-3.8988008507713854,1.7452229299363058,36.64968152866242,73.29936305732484,0.003664968152866242,0 days 01:07:00.437956203,false
Least Avg Losing Trade Duration,2.0,0,0,0,0,1884,78 days 13:00:00,1000.0,911.2596787887853,-8.874032121121468,3.0612769134382045,100.0,296.9038537492339,34.136254274452575,70 days 23:00:00,137,137,0,0.0,52.55474452554745,8.118641250894305,-11.028817530851665,1.6145362699327352,-1.8560528201550657,0 days 01:00:00,0 days 01:14:46.153846153,0.9333205303014437,-0.6477395708847755,-0.2118485680120285,-1.027340280290169,0.9764619666494906,-0.27495766794064086,14,-4.717248995503117,119.0735462147709,2.3549965078017117,0.04722222222222222,0.0001,-0.0009990009990009422,None,None,-0.00001773544769523259,-0.1072639876607667,-0.08874032121121533,-0.25781472568795416,0.6093608767049685,0.00008085345311622684,-3.8988008507713854,1.7452229299363058,36.64968152866242,73.29936305732484,0.003664968152866242,0 days 01:07:00.437956203,false
Least Avg Winning Trade Duration,1.6,0,0,0,0,1884,78 days 13:00:00,1000.0,861.0383861072157,-13.896161389278427,3.0612769134382045,100.0,375.47708139425725,37.73720168167345,71 days 01:00:00,176,176,0,0.0,50.56818181818182,8.118641250894312,-12.353569023267061,1.6592670700323366,-1.7946086539927255,0 days 01:00:00,0 days 01:20:00,0.9184225843621935,-0.7895546243908154,-0.41564528291832076,-1.3277999610499516,0.9600163339601171,-0.5434423532191863,14,-4.035038257050176,91.79132744980419,2.458359584159551,0.06017997750281215,0.0001,-0.0011646615503349226,None,None,-0.00003924907905304658,-0.23737843011282572,-0.13896161389278416,-0.3812424526175625,0.6873288272572521,0.0000777972027972028,-5.539334984129634,2.2420382165605095,47.0828025477707,94.1656050955414,0.00470828025477707,0 days 01:09:53.181818181,false
Most Avg Winning Trade [%],1.8,0,0,0,0,1884,78 days 13:00:00,1000.0,851.6550247630329,-14.83449752369671,3.0612769134382045,100.0,324.48498028859063,38.44434105607046,71 days 01:00:00,151,151,0,0.0,50.993377483443716,8.118641250894305,-12.353569023267061,1.666145796889805,-1.8697541132910964,0 days 01:00:00,0 days 01:17:50.270270270,0.9018901923553343,-0.9824170545494653,-0.5220970334476289,-1.3678081457152547,0.9454992194877494,-0.6700293739651126,14,-4.696451712542354,104.19047769497662,2.3134555370444945,0.05248464544946957,0.0001,-0.000999000999000968,None,None,-0.000047625804930996645,-0.2880408682226677,-0.14834497523696655,-0.4026182429995796,0.6639709026452438,0.0000784513499745288,-5.845852872236794,1.9235668789808917,40.394904458598724,80.78980891719745,0.004039490445859872,0 days 01:08:44.503311257,false
Least Max Drawdown Duration,1.9,0,0,0,0,1884,78 days 13:00:00,1000.0,827.1861265259167,-17.281387347408327,3.0612769134382045,100.0,304.764321512645,40.212896528442336,70 days 23:00:00,142,142,0,0.0,52.112676056338024,8.118641250894305,-12.353569023267061,1.5764211403632105,-1.9128504072334933,0 days 01:00:00,0 days 01:17:38.823529411,0.8769726886853594,-1.21699910897242,-0.7315643441966317,-1.4570442764118035,0.921520179115159,-0.9193087926205397,14,-5.399022901015423,114.1282048449049,2.191170203673822,0.050139275766016705,0.0001,-0.000999000999000943,None,None,-0.00006495205087171312,-0.39283000367212095,-0.1728138734740836,-0.4559598081867705,0.6462466170640574,0.00008017334777898158,-6.645156526529031,1.8089171974522293,37.98726114649681,75.97452229299363,0.0037987261146496813,0 days 01:08:27.042253520,false
Mean Calmar Ratio,1.7,0,0,0,0,1884,78 days 13:00:00,1000.0,803.1096454266041,-19.689035457339592,3.0612769134382045,100.0,337.7282016197889,42.31798342984056,71 days 01:00:00,163,163,0,0.0,50.920245398773,8.118641250894305,-12.35356902326707,1.6513983293787398,-1.908715848485832,0 days 01:00:00,0 days 01:21:00,0.8776367432532227,-1.2079162857263572,-0.833688485354781,-1.510072883914523,0.9187823493099568,-1.0747391092529717,14,-4.396225162571759,97.09997103868791,2.3337071672472867,0.056022408963585436,0.0001,-0.0009990009990009955,None,None,-0.00007743165569974527,-0.4683066536720594,-0.19689035457339787,-0.5051526866197122,0.676040457363134,0.00007833883907503539,-7.431641440508005,2.0764331210191083,43.605095541401276,87.21019108280255,0.004360509554140128,0 days 01:10:18.404907974,false
Mean Profit Factor,1.4,0,0,0,0,1884,78 days 13:00:00,1000.0,687.0406601664396,-31.295933983356043,3.0612769134382045,100.0,334.15497646483374,41.948927542307224,71 days 01:00:00,189,189,0,0.0,50.79365079365079,8.118641250894312,-17.17828163823298,1.5883562991140736,-1.9539189239010946,0 days 01:00:37.500000,0 days 01:25:09.677419354,0.8124271712856415,-1.6558695229288967,-1.452474336387328,-1.9672682001133754,0.8711193711819593,-1.8198071274127672,14,-4.840447838737701,88.83148972839672,2.1887789242302986,0.06738391845979616,0.0001,-0.0022890727537244987,None,None,-0.00015044754505288198,-0.9099067524798302,-0.3129593398335625,-0.7001112977875772,0.7539361754538879,0.00007814407814407814,-11.22316336231299,2.4076433121019107,50.560509554140125,101.12101910828025,0.005056050955414013,0 days 01:12:41.904761904,false
Least Calmar Ratio,1.4,0,0,0,0,1884,78 days 13:00:00,1000.0,687.0406601664396,-31.295933983356043,3.0612769134382045,100.0,334.15497646483374,41.948927542307224,71 days 01:00:00,189,189,0,0.0,50.79365079365079,8.118641250894312,-17.17828163823298,1.5883562991140736,-1.9539189239010946,0 days 01:00:37.500000,0 days 01:25:09.677419354,0.8124271712856415,-1.6558695229288967,-1.452474336387328,-1.9672682001133754,0.8711193711819593,-1.8198071274127672,14,-4.840447838737701,88.83148972839672,2.1887789242302986,0.06738391845979616,0.0001,-0.0022890727537244987,None,None,-0.00015044754505288198,-0.9099067524798302,-0.3129593398335625,-0.7001112977875772,0.7539361754538879,0.00007814407814407814,-11.22316336231299,2.4076433121019107,50.560509554140125,101.12101910828025,0.005056050955414013,0 days 01:12:41.904761904,false
Mean Best Trade [%],1.2,0,0,0,0,1884,78 days 13:00:00,1000.0,610.7285368424667,-38.927146315753326,3.0612769134382045,100.0,373.349159006711,50.89072603418009,71 days 01:00:00,217,217,0,0.0,48.8479262672811,8.118641250894312,-17.17828163823299,1.5430425027793766,-1.8343409501231442,0 days 01:00:33.962264150,0 days 01:31:53.513513513,0.7837502464640999,-1.7938777104033798,-1.975904193420244,-1.7663155529645642,0.8425045234156464,-2.477717488726575,14,-4.475440607204727,79.8095305075303,2.1517201857018344,0.07961053837342498,0.0001,-0.005821439151677152,None,None,-0.00021027597186884075,-1.271749077862749,-0.38927146315753447,-0.7944599071060949,0.7746075225840172,0.00007515065579581709,-13.715983367879378,2.7643312101910826,58.05095541401274,116.10191082802548,0.005805095541401274,0 days 01:16:35.391705067,false
Median Avg Winning Trade [%],1.2,0,0,0,0,1884,78 days 13:00:00,1000.0,610.7285368424667,-38.927146315753326,3.0612769134382045,100.0,373.349159006711,50.89072603418009,71 days 01:00:00,217,217,0,0.0,48.8479262672811,8.118641250894312,-17.17828163823299,1.5430425027793766,-1.8343409501231442,0 days 01:00:33.962264150,0 days 01:31:53.513513513,0.7837502464640999,-1.7938777104033798,-1.975904193420244,-1.7663155529645642,0.8425045234156464,-2.477717488726575,14,-4.475440607204727,79.8095305075303,2.1517201857018344,0.07961053837342498,0.0001,-0.005821439151677152,None,None,-0.00021027597186884075,-1.271749077862749,-0.38927146315753447,-0.7944599071060949,0.7746075225840172,0.00007515065579581709,-13.715983367879378,2.7643312101910826,58.05095541401274,116.10191082802548,0.005805095541401274,0 days 01:16:35.391705067,false
Median Profit Factor,1.2,0,0,0,0,1884,78 days 13:00:00,1000.0,610.7285368424667,-38.927146315753326,3.0612769134382045,100.0,373.349159006711,50.89072603418009,71 days 01:00:00,217,217,0,0.0,48.8479262672811,8.118641250894312,-17.17828163823299,1.5430425027793766,-1.8343409501231442,0 days 01:00:33.962264150,0 days 01:31:53.513513513,0.7837502464640999,-1.7938777104033798,-1.975904193420244,-1.7663155529645642,0.8425045234156464,-2.477717488726575,14,-4.475440607204727,79.8095305075303,2.1517201857018344,0.07961053837342498,0.0001,-0.005821439151677152,None,None,-0.00021027597186884075,-1.271749077862749,-0.38927146315753447,-0.7944599071060949,0.7746075225840172,0.00007515065579581709,-13.715983367879378,2.7643312101910826,58.05095541401274,116.10191082802548,0.005805095541401274,0 days 01:16:35.391705067,false
Mean Sharpe Ratio,1.3,0,0,0,0,1884,78 days 13:00:00,1000.0,604.1150583605997,-39.58849416394003,3.0612769134382045,100.0,350.49956555345153,49.52999877510156,71 days 01:00:00,205,205,0,0.0,48.78048780487805,8.118641250894312,-17.178281638232985,1.5522070650767066,-1.873561866749933,0 days 01:01:12,0 days 01:25:08.571428571,0.7719784408050183,-1.931146056777565,-2.0713089503223205,-1.8249132214115311,0.8281437698114756,-2.5833441028868207,14,-4.696463509875282,84.24160951425688,2.14534882100768,0.07224118316268487,0.0001,-0.0036069318385871943,None,None,-0.00021739610505012416,-1.314811643343151,-0.3958849416394006,-0.801516209279455,0.7639497996956852,0.00007504690431519701,-13.932019965314767,2.611464968152866,54.84076433121019,109.68152866242038,0.005484076433121019,0 days 01:13:27.804878048,false
Mean Total Return [%],1.0,0,0,0,0,1884,78 days 13:00:00,1000.0,590.3607804863975,-40.96392195136025,3.0612769134382045,100.0,457.20549819593424,53.26331988490233,71 days 01:00:00,258,258,0,0.0,47.674418604651166,8.118641250894305,-17.17828163823299,1.5395837700038408,-1.7200299835007573,0 days 01:01:57.073170731,0 days 01:36:26.666666666,0.8033203135651961,-1.58774891284342,-1.9774995081558393,-1.715318882440246,0.8588082527176917,-2.5395064370637295,14,-3.556082764640981,65.3843047196282,2.2185879861873747,0.09784507862550962,0.0001,-0.009649866687978428,None,None,-0.00022250306258966775,-1.3456985225423106,-0.4096392195136038,-0.815654209469794,0.8189880280108207,0.00007334525939177103,-14.381318681606148,3.286624203821656,69.01910828025477,138.03821656050954,0.006901910828025477,0 days 01:19:59.999999998,false
Median Total Return [%],1.0,0,0,0,0,1884,78 days 13:00:00,1000.0,590.3607804863975,-40.96392195136025,3.0612769134382045,100.0,457.20549819593424,53.26331988490233,71 days 01:00:00,258,258,0,0.0,47.674418604651166,8.118641250894305,-17.17828163823299,1.5395837700038408,-1.7200299835007573,0 days 01:01:57.073170731,0 days 01:36:26.666666666,0.8033203135651961,-1.58774891284342,-1.9774995081558393,-1.715318882440246,0.8588082527176917,-2.5395064370637295,14,-3.556082764640981,65.3843047196282,2.2185879861873747,0.09784507862550962,0.0001,-0.009649866687978428,None,None,-0.00022250306258966775,-1.3456985225423106,-0.4096392195136038,-0.815654209469794,0.8189880280108207,0.00007334525939177103,-14.381318681606148,3.286624203821656,69.01910828025477,138.03821656050954,0.006901910828025477,0 days 01:19:59.999999998,false
Mean Total Fees Paid,1.0,0,0,0,0,1884,78 days 13:00:00,1000.0,590.3607804863975,-40.96392195136025,3.0612769134382045,100.0,457.20549819593424,53.26331988490233,71 days 01:00:00,258,258,0,0.0,47.674418604651166,8.118641250894305,-17.17828163823299,1.5395837700038408,-1.7200299835007573,0 days 01:01:57.073170731,0 days 01:36:26.666666666,0.8033203135651961,-1.58774891284342,-1.9774995081558393,-1.715318882440246,0.8588082527176917,-2.5395064370637295,14,-3.556082764640981,65.3843047196282,2.2185879861873747,0.09784507862550962,0.0001,-0.009649866687978428,None,None,-0.00022250306258966775,-1.3456985225423106,-0.4096392195136038,-0.815654209469794,0.8189880280108207,0.00007334525939177103,-14.381318681606148,3.286624203821656,69.01910828025477,138.03821656050954,0.006901910828025477,0 days 01:19:59.999999998,false
Median Total Fees Paid,1.0,0,0,0,0,1884,78 days 13:00:00,1000.0,590.3607804863975,-40.96392195136025,3.0612769134382045,100.0,457.20549819593424,53.26331988490233,71 days 01:00:00,258,258,0,0.0,47.674418604651166,8.118641250894305,-17.17828163823299,1.5395837700038408,-1.7200299835007573,0 days 01:01:57.073170731,0 days 01:36:26.666666666,0.8033203135651961,-1.58774891284342,-1.9774995081558393,-1.715318882440246,0.8588082527176917,-2.5395064370637295,14,-3.556082764640981,65.3843047196282,2.2185879861873747,0.09784507862550962,0.0001,-0.009649866687978428,None,None,-0.00022250306258966775,-1.3456985225423106,-0.4096392195136038,-0.815654209469794,0.8189880280108207,0.00007334525939177103,-14.381318681606148,3.286624203821656,69.01910828025477,138.03821656050954,0.006901910828025477,0 days 01:19:59.999999998,false
Median Max Drawdown [%],1.0,0,0,0,0,1884,78 days 13:00:00,1000.0,590.3607804863975,-40.96392195136025,3.0612769134382045,100.0,457.20549819593424,53.26331988490233,71 days 01:00:00,258,258,0,0.0,47.674418604651166,8.118641250894305,-17.17828163823299,1.5395837700038408,-1.7200299835007573,0 days 01:01:57.073170731,0 days 01:36:26.666666666,0.8033203135651961,-1.58774891284342,-1.9774995081558393,-1.715318882440246,0.8588082527176917,-2.5395064370637295,14,-3.556082764640981,65.3843047196282,2.2185879861873747,0.09784507862550962,0.0001,-0.009649866687978428,None,None,-0.00022250306258966775,-1.3456985225423106,-0.4096392195136038,-0.815654209469794,0.8189880280108207,0.00007334525939177103,-14.381318681606148,3.286624203821656,69.01910828025477,138.03821656050954,0.006901910828025477,0 days 01:19:59.999999998,false
Mean Total Trades,1.0,0,0,0,0,1884,78 days 13:00:00,1000.0,590.3607804863975,-40.96392195136025,3.0612769134382045,100.0,457.20549819593424,53.26331988490233,71 days 01:00:00,258,258,0,0.0,47.674418604651166,8.118641250894305,-17.17828163823299,1.5395837700038408,-1.7200299835007573,0 days 01:01:57.073170731,0 days 01:36:26.666666666,0.8033203135651961,-1.58774891284342,-1.9774995081558393,-1.715318882440246,0.8588082527176917,-2.5395064370637295,14,-3.556082764640981,65.3843047196282,2.2185879861873747,0.09784507862550962,0.0001,-0.009649866687978428,None,None,-0.00022250306258966775,-1.3456985225423106,-0.4096392195136038,-0.815654209469794,0.8189880280108207,0.00007334525939177103,-14.381318681606148,3.286624203821656,69.01910828025477,138.03821656050954,0.006901910828025477,0 days 01:19:59.999999998,false
Median Total Trades,1.0,0,0,0,0,1884,78 days 13:00:00,1000.0,590.3607804863975,-40.96392195136025,3.0612769134382045,100.0,457.20549819593424,53.26331988490233,71 days 01:00:00,258,258,0,0.0,47.674418604651166,8.118641250894305,-17.17828163823299,1.5395837700038408,-1.7200299835007573,0 days 01:01:57.073170731,0 days 01:36:26.666666666,0.8033203135651961,-1.58774891284342,-1.9774995081558393,-1.715318882440246,0.8588082527176917,-2.5395064370637295,14,-3.556082764640981,65.3843047196282,2.2185879861873747,0.09784507862550962,0.0001,-0.009649866687978428,None,None,-0.00022250306258966775,-1.3456985225423106,-0.4096392195136038,-0.815654209469794,0.8189880280108207,0.00007334525939177103,-14.381318681606148,3.286624203821656,69.01910828025477,138.03821656050954,0.006901910828025477,0 days 01:19:59.999999998,false
Most Avg Losing Trade [%],1.0,0,0,0,0,1884,78 days 13:00:00,1000.0,590.3607804863975,-40.96392195136025,3.0612769134382045,100.0,457.20549819593424,53.26331988490233,71 days 01:00:00,258,258,0,0.0,47.674418604651166,8.118641250894305,-17.17828163823299,1.5395837700038408,-1.7200299835007573,0 days 01:01:57.073170731,0 days 01:36:26.666666666,0.8033203135651961,-1.58774891284342,-1.9774995081558393,-1.715318882440246,0.8588082527176917,-2.5395064370637295,14,-3.556082764640981,65.3843047196282,2.2185879861873747,0.09784507862550962,0.0001,-0.009649866687978428,None,None,-0.00022250306258966775,-1.3456985225423106,-0.4096392195136038,-0.815654209469794,0.8189880280108207,0.00007334525939177103,-14.381318681606148,3.286624203821656,69.01910828025477,138.03821656050954,0.006901910828025477,0 days 01:19:59.999999998,false
Mean Expectancy,1.0,0,0,0,0,1884,78 days 13:00:00,1000.0,590.3607804863975,-40.96392195136025,3.0612769134382045,100.0,457.20549819593424,53.26331988490233,71 days 01:00:00,258,258,0,0.0,47.674418604651166,8.118641250894305,-17.17828163823299,1.5395837700038408,-1.7200299835007573,0 days 01:01:57.073170731,0 days 01:36:26.666666666,0.8033203135651961,-1.58774891284342,-1.9774995081558393,-1.715318882440246,0.8588082527176917,-2.5395064370637295,14,-3.556082764640981,65.3843047196282,2.2185879861873747,0.09784507862550962,0.0001,-0.009649866687978428,None,None,-0.00022250306258966775,-1.3456985225423106,-0.4096392195136038,-0.815654209469794,0.8189880280108207,0.00007334525939177103,-14.381318681606148,3.286624203821656,69.01910828025477,138.03821656050954,0.006901910828025477,0 days 01:19:59.999999998,false
Mean Max Drawdown [%],1.1,0,0,0,0,1884,78 days 13:00:00,1000.0,548.5054112517558,-45.14945887482442,3.0612769134382045,100.0,401.4518338113383,57.294281708892,71 days 01:00:00,238,238,0,0.0,45.79831932773109,8.118641250894305,-17.178281638232995,1.5800083703503487,-1.7253556291288341,0 days 01:00:33.027522935,0 days 01:31:37.674418604,0.7650754123965132,-1.897036087177499,-2.4011610922122646,-1.6382707035992043,0.820381623459073,-3.043348903213472,14,-3.8820400720022534,71.59561842616404,2.1603382751088933,0.08645533141210374,0.0001,-0.00801623633625143,None,None,-0.0002639858708259925,-1.5965865467556024,-0.45149458874824455,-0.854398756645744,0.8002346084520886,0.000070458952811894,-15.74857066233705,3.031847133757962,63.6687898089172,127.3375796178344,0.00636687898089172,0 days 01:17:23.697478990,false
