Metric Type,Fast Period,Slow Period,Ticker,Strategy Type,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Mean Expectancy,75,81,UAA,SMA,0,true,false,None,1,62,1.3554669689054002,62.295081967213115,1.3043991869080562,5.900543853229114,0.9089367897349924,5.769161342754196,44 days 16:55:04.918032786,0.008516697369696803,0.2632962588473205,0.5223458038422649,1.5535911217197786,0,4945,4946 days 00:00:00,1000.0,9171.154143840276,817.1154143840276,120.7114697094167,100.0,880.8094247234716,61.227654608219595,1338 days 00:00:00,61,-9.171154143839885,86.97851583644089,-41.759541031105314,17.1162633753183,-12.62977535717911,52 days 07:34:44.210526316,32 days 03:07:49.565217391,134.10369340957595,0.6024768366165548,0.29018109977875206,1.1323202944048778,1.0709709853735965,21.776456288322258,1.0733950470167215,1.0548961424332344,-0.030776354139416366,,,0.0006740801105557166,0.16986818786004057,8.171154143840337,0.11953005041603637,0.33932656545483736,0,62,7162.400793650793,,,,
Median Expectancy,75,81,UAA,SMA,0,true,false,None,1,62,1.3554669689054002,62.295081967213115,1.3043991869080562,5.900543853229114,0.9089367897349924,5.769161342754196,44 days 16:55:04.918032786,0.008516697369696803,0.2632962588473205,0.5223458038422649,1.5535911217197786,0,4945,4946 days 00:00:00,1000.0,9171.154143840276,817.1154143840276,120.7114697094167,100.0,880.8094247234716,61.227654608219595,1338 days 00:00:00,61,-9.171154143839885,86.97851583644089,-41.759541031105314,17.1162633753183,-12.62977535717911,52 days 07:34:44.210526316,32 days 03:07:49.565217391,134.10369340957595,0.6024768366165548,0.29018109977875206,1.1323202944048778,1.0709709853735965,21.776456288322258,1.0733950470167215,1.0548961424332344,-0.030776354139416366,,,0.0006740801105557166,0.16986818786004057,8.171154143840337,0.11953005041603637,0.33932656545483736,0,62,7162.400793650793,,,,
Mean Win Rate [%],73,78,UAA,SMA,0,true,false,None,1,69,1.289678688237021,57.35294117647059,1.3684431870511222,4.761364272321214,0.8417146009989473,4.0491131618316665,40 days 05:38:49.411764705,0.009494023297366927,0.2930232558139535,0.5817997977755308,1.3951904611917976,0,4945,4946 days 00:00:00,1000.0,7094.858704938604,609.4858704938604,120.7114697094167,100.0,668.3867374426635,62.90689319699607,1379 days 00:00:00,68,-7.094858704937906,88.81346402554982,-44.922671556034274,15.807653592368698,-10.093990330501263,47 days 19:41:32.307692307,30 days 00:49:39.310344827,89.734611230052,0.5553822741523529,0.24730556198653753,1.1208864849936089,1.1318335519045635,21.705952313916043,1.0946529715150368,1.0239651416122006,-0.030687071683402057,,,0.0006235014515750401,0.1571223657969101,6.094858704938604,0.10498353748818068,0.34048043178249193,0,69,7162.400793650793,,,,
Median Win Rate [%],73,78,UAA,SMA,0,true,false,None,1,69,1.289678688237021,57.35294117647059,1.3684431870511222,4.761364272321214,0.8417146009989473,4.0491131618316665,40 days 05:38:49.411764705,0.009494023297366927,0.2930232558139535,0.5817997977755308,1.3951904611917976,0,4945,4946 days 00:00:00,1000.0,7094.858704938604,609.4858704938604,120.7114697094167,100.0,668.3867374426635,62.90689319699607,1379 days 00:00:00,68,-7.094858704937906,88.81346402554982,-44.922671556034274,15.807653592368698,-10.093990330501263,47 days 19:41:32.307692307,30 days 00:49:39.310344827,89.734611230052,0.5553822741523529,0.24730556198653753,1.1208864849936089,1.1318335519045635,21.705952313916043,1.0946529715150368,1.0239651416122006,-0.030687071683402057,,,0.0006235014515750401,0.1571223657969101,6.094858704938604,0.10498353748818068,0.34048043178249193,0,69,7162.400793650793,,,,
Median Best Trade [%],73,78,UAA,SMA,0,true,false,None,1,69,1.289678688237021,57.35294117647059,1.3684431870511222,4.761364272321214,0.8417146009989473,4.0491131618316665,40 days 05:38:49.411764705,0.009494023297366927,0.2930232558139535,0.5817997977755308,1.3951904611917976,0,4945,4946 days 00:00:00,1000.0,7094.858704938604,609.4858704938604,120.7114697094167,100.0,668.3867374426635,62.90689319699607,1379 days 00:00:00,68,-7.094858704937906,88.81346402554982,-44.922671556034274,15.807653592368698,-10.093990330501263,47 days 19:41:32.307692307,30 days 00:49:39.310344827,89.734611230052,0.5553822741523529,0.24730556198653753,1.1208864849936089,1.1318335519045635,21.705952313916043,1.0946529715150368,1.0239651416122006,-0.030687071683402057,,,0.0006235014515750401,0.1571223657969101,6.094858704938604,0.10498353748818068,0.34048043178249193,0,69,7162.400793650793,,,,
Least Worst Trade [%],73,78,UAA,SMA,0,true,false,None,1,69,1.289678688237021,57.35294117647059,1.3684431870511222,4.761364272321214,0.8417146009989473,4.0491131618316665,40 days 05:38:49.411764705,0.009494023297366927,0.2930232558139535,0.5817997977755308,1.3951904611917976,0,4945,4946 days 00:00:00,1000.0,7094.858704938604,609.4858704938604,120.7114697094167,100.0,668.3867374426635,62.90689319699607,1379 days 00:00:00,68,-7.094858704937906,88.81346402554982,-44.922671556034274,15.807653592368698,-10.093990330501263,47 days 19:41:32.307692307,30 days 00:49:39.310344827,89.734611230052,0.5553822741523529,0.24730556198653753,1.1208864849936089,1.1318335519045635,21.705952313916043,1.0946529715150368,1.0239651416122006,-0.030687071683402057,,,0.0006235014515750401,0.1571223657969101,6.094858704938604,0.10498353748818068,0.34048043178249193,0,69,7162.400793650793,,,,
Mean Total Fees Paid,76,81,UAA,SMA,0,true,false,None,1,68,1.2772102328135466,58.2089552238806,1.240282572749425,4.677252044195366,0.7992752381953646,3.348574418122234,40 days 15:45:40.298507462,0.009354405307699766,0.28877654196157737,0.5733063700707786,1.3506806712054567,0,4945,4946 days 00:00:00,1000.0,6249.228091523064,524.9228091523064,120.7114697094167,100.0,796.9193193552655,60.0035104756748,1358 days 00:00:00,67,-6.249228091522127,86.97851583644088,-41.75954103110532,15.821377880515342,-10.844923227821745,50 days 15:23:04.615384615,26 days 18:00:00,78.43995999424743,0.5334277901634852,0.24131914596510962,1.116401981454626,1.0330948733805956,21.860842275453336,1.071430311530307,1.041973490427099,-0.030776354139416318,,,0.0005960479535842108,0.1502040843032211,5.249228091523077,0.09786151925049791,0.3388849377079439,0,68,7162.400793650793,,,,
Median Total Fees Paid,76,81,UAA,SMA,0,true,false,None,1,68,1.2772102328135466,58.2089552238806,1.240282572749425,4.677252044195366,0.7992752381953646,3.348574418122234,40 days 15:45:40.298507462,0.009354405307699766,0.28877654196157737,0.5733063700707786,1.3506806712054567,0,4945,4946 days 00:00:00,1000.0,6249.228091523064,524.9228091523064,120.7114697094167,100.0,796.9193193552655,60.0035104756748,1358 days 00:00:00,67,-6.249228091522127,86.97851583644088,-41.75954103110532,15.821377880515342,-10.844923227821745,50 days 15:23:04.615384615,26 days 18:00:00,78.43995999424743,0.5334277901634852,0.24131914596510962,1.116401981454626,1.0330948733805956,21.860842275453336,1.071430311530307,1.041973490427099,-0.030776354139416318,,,0.0005960479535842108,0.1502040843032211,5.249228091523077,0.09786151925049791,0.3388849377079439,0,68,7162.400793650793,,,,
Least Best Trade [%],76,81,UAA,SMA,0,true,false,None,1,68,1.2772102328135466,58.2089552238806,1.240282572749425,4.677252044195366,0.7992752381953646,3.348574418122234,40 days 15:45:40.298507462,0.009354405307699766,0.28877654196157737,0.5733063700707786,1.3506806712054567,0,4945,4946 days 00:00:00,1000.0,6249.228091523064,524.9228091523064,120.7114697094167,100.0,796.9193193552655,60.0035104756748,1358 days 00:00:00,67,-6.249228091522127,86.97851583644088,-41.75954103110532,15.821377880515342,-10.844923227821745,50 days 15:23:04.615384615,26 days 18:00:00,78.43995999424743,0.5334277901634852,0.24131914596510962,1.116401981454626,1.0330948733805956,21.860842275453336,1.071430311530307,1.041973490427099,-0.030776354139416318,,,0.0005960479535842108,0.1502040843032211,5.249228091523077,0.09786151925049791,0.3388849377079439,0,68,7162.400793650793,,,,
Median Avg Losing Trade [%],76,81,UAA,SMA,0,true,false,None,1,68,1.2772102328135466,58.2089552238806,1.240282572749425,4.677252044195366,0.7992752381953646,3.348574418122234,40 days 15:45:40.298507462,0.009354405307699766,0.28877654196157737,0.5733063700707786,1.3506806712054567,0,4945,4946 days 00:00:00,1000.0,6249.228091523064,524.9228091523064,120.7114697094167,100.0,796.9193193552655,60.0035104756748,1358 days 00:00:00,67,-6.249228091522127,86.97851583644088,-41.75954103110532,15.821377880515342,-10.844923227821745,50 days 15:23:04.615384615,26 days 18:00:00,78.43995999424743,0.5334277901634852,0.24131914596510962,1.116401981454626,1.0330948733805956,21.860842275453336,1.071430311530307,1.041973490427099,-0.030776354139416318,,,0.0005960479535842108,0.1502040843032211,5.249228091523077,0.09786151925049791,0.3388849377079439,0,68,7162.400793650793,,,,
Most Total Fees Paid,73,77,UAA,SMA,0,true,false,None,1,77,1.2442406054580404,53.94736842105263,1.3326491389470203,4.511304015964706,0.907030801545005,5.384740846513832,35 days 19:53:41.052631578,0.010610967214704213,0.32699696663296257,0.6497472194135491,1.475182728779561,0,4945,4946 days 00:00:00,1000.0,8707.114512964301,770.71145129643,120.7114697094167,100.0,991.063267213625,62.27270330195825,2473 days 00:00:00,76,-8.707114512963017,88.13915820100794,-38.62787205187416,15.686508514130873,-8.579649824744234,44 days 14:38:02.926829268,25 days 13:01:42.857142857,101.52396878259566,0.5918346203912496,0.27807880263586116,1.1294611018666074,1.2601085302147532,21.722661583042694,1.1101540744842728,1.017391304347826,-0.030687071683402095,,,0.0006646156825657543,0.16748315200657007,7.707114512964331,0.11657227620913302,0.3405782590210215,0,77,7162.400793650793,,,,
Most Worst Trade [%],73,77,UAA,SMA,0,true,false,None,1,77,1.2442406054580404,53.94736842105263,1.3326491389470203,4.511304015964706,0.907030801545005,5.384740846513832,35 days 19:53:41.052631578,0.010610967214704213,0.32699696663296257,0.6497472194135491,1.475182728779561,0,4945,4946 days 00:00:00,1000.0,8707.114512964301,770.71145129643,120.7114697094167,100.0,991.063267213625,62.27270330195825,2473 days 00:00:00,76,-8.707114512963017,88.13915820100794,-38.62787205187416,15.686508514130873,-8.579649824744234,44 days 14:38:02.926829268,25 days 13:01:42.857142857,101.52396878259566,0.5918346203912496,0.27807880263586116,1.1294611018666074,1.2601085302147532,21.722661583042694,1.1101540744842728,1.017391304347826,-0.030687071683402095,,,0.0006646156825657543,0.16748315200657007,7.707114512964331,0.11657227620913302,0.3405782590210215,0,77,7162.400793650793,,,,
Least Avg Winning Trade [%],73,77,UAA,SMA,0,true,false,None,1,77,1.2442406054580404,53.94736842105263,1.3326491389470203,4.511304015964706,0.907030801545005,5.384740846513832,35 days 19:53:41.052631578,0.010610967214704213,0.32699696663296257,0.6497472194135491,1.475182728779561,0,4945,4946 days 00:00:00,1000.0,8707.114512964301,770.71145129643,120.7114697094167,100.0,991.063267213625,62.27270330195825,2473 days 00:00:00,76,-8.707114512963017,88.13915820100794,-38.62787205187416,15.686508514130873,-8.579649824744234,44 days 14:38:02.926829268,25 days 13:01:42.857142857,101.52396878259566,0.5918346203912496,0.27807880263586116,1.1294611018666074,1.2601085302147532,21.722661583042694,1.1101540744842728,1.017391304347826,-0.030687071683402095,,,0.0006646156825657543,0.16748315200657007,7.707114512964331,0.11657227620913302,0.3405782590210215,0,77,7162.400793650793,,,,
Most Avg Losing Trade [%],73,77,UAA,SMA,0,true,false,None,1,77,1.2442406054580404,53.94736842105263,1.3326491389470203,4.511304015964706,0.907030801545005,5.384740846513832,35 days 19:53:41.052631578,0.010610967214704213,0.32699696663296257,0.6497472194135491,1.475182728779561,0,4945,4946 days 00:00:00,1000.0,8707.114512964301,770.71145129643,120.7114697094167,100.0,991.063267213625,62.27270330195825,2473 days 00:00:00,76,-8.707114512963017,88.13915820100794,-38.62787205187416,15.686508514130873,-8.579649824744234,44 days 14:38:02.926829268,25 days 13:01:42.857142857,101.52396878259566,0.5918346203912496,0.27807880263586116,1.1294611018666074,1.2601085302147532,21.722661583042694,1.1101540744842728,1.017391304347826,-0.030687071683402095,,,0.0006646156825657543,0.16748315200657007,7.707114512964331,0.11657227620913302,0.3405782590210215,0,77,7162.400793650793,,,,
Mean Calmar Ratio,73,77,UAA,SMA,0,true,false,None,1,77,1.2442406054580404,53.94736842105263,1.3326491389470203,4.511304015964706,0.907030801545005,5.384740846513832,35 days 19:53:41.052631578,0.010610967214704213,0.32699696663296257,0.6497472194135491,1.475182728779561,0,4945,4946 days 00:00:00,1000.0,8707.114512964301,770.71145129643,120.7114697094167,100.0,991.063267213625,62.27270330195825,2473 days 00:00:00,76,-8.707114512963017,88.13915820100794,-38.62787205187416,15.686508514130873,-8.579649824744234,44 days 14:38:02.926829268,25 days 13:01:42.857142857,101.52396878259566,0.5918346203912496,0.27807880263586116,1.1294611018666074,1.2601085302147532,21.722661583042694,1.1101540744842728,1.017391304347826,-0.030687071683402095,,,0.0006646156825657543,0.16748315200657007,7.707114512964331,0.11657227620913302,0.3405782590210215,0,77,7162.400793650793,,,,
Median Calmar Ratio,73,77,UAA,SMA,0,true,false,None,1,77,1.2442406054580404,53.94736842105263,1.3326491389470203,4.511304015964706,0.907030801545005,5.384740846513832,35 days 19:53:41.052631578,0.010610967214704213,0.32699696663296257,0.6497472194135491,1.475182728779561,0,4945,4946 days 00:00:00,1000.0,8707.114512964301,770.71145129643,120.7114697094167,100.0,991.063267213625,62.27270330195825,2473 days 00:00:00,76,-8.707114512963017,88.13915820100794,-38.62787205187416,15.686508514130873,-8.579649824744234,44 days 14:38:02.926829268,25 days 13:01:42.857142857,101.52396878259566,0.5918346203912496,0.27807880263586116,1.1294611018666074,1.2601085302147532,21.722661583042694,1.1101540744842728,1.017391304347826,-0.030687071683402095,,,0.0006646156825657543,0.16748315200657007,7.707114512964331,0.11657227620913302,0.3405782590210215,0,77,7162.400793650793,,,,
