Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
ASML,true,71,74,,,125,62.096774193548384,2.900152508944932,16.487169259406997,4814.961626418623,4530.205831307844,0.34902273633825287,1,1680.5310822163124,1.49413435429,0,0,7521,7522 days 00:00:00,1000.0,597457.7838920172,59645.778389201725,34948.77025462973,100.0,25907.41756888637,58.337023811713685,602 days 00:00:00,124,1,-597.4577838919358,162.20151109467744,-35.36649760931235,15.991226959903637,-6.893363132219187,46 days 18:04:40.519480520,22 days 02:02:33.191489361,0.9644968247478121,0.6234441381671005,1.2012986152035612,0.7066631516541082,37 days 09:40:38.709677419,1
ASML,false,,,35,41,54,50.943396226415096,2.804274875219831,7.0469352479723435,3827.4232291988687,2372.3697701645874,0.15077782209812524,1,577.090538746379,1.3005724010962478,0,0,7521,7522 days 00:00:00,1000.0,203649.7813661739,20264.97813661739,34948.77025462973,100.0,4894.9988310543895,63.647010098621756,1282 days 00:00:00,53,1,-203.64978136614081,222.44218491535838,-21.826904188903054,43.01143707670912,-9.999691715179997,153 days 20:26:40,25 days 06:27:41.538461538,0.8457747557881818,0.46240386647655013,1.17069727162058,-0.4201518969345467,90 days 18:33:57.735849056,1
MSFT,true,81,88,,,96,56.84210526315789,2.29919512466192,9.69585629720351,1693.5333239314564,1458.545446448144,0.20575627679118189,1,348.45511135393104,1.1091373553654518,0,0,9798,9799 days 00:00:00,1000.0,161723.9418316567,16072.39418316567,426819.8288654737,100.0,7867.581384684174,79.92099124939648,5410 days 00:00:00,95,1,-161.7239418316458,211.92450179352105,-28.984848528403006,20.20640904348325,-7.677304955415301,94 days 22:40:00,33 days 04:40:58.536585366,0.764281695534345,0.26097775680057933,1.153703146571332,-0.9623438437106177,68 days 07:04:25.263157894,1
TSLA,true,10,23,,,88,37.93103448275862,2.503556209710845,23.69926450558431,2143.9628575739544,1232.1625618241117,0.5034050667393081,2,1079.2817654036141,2.0608325293672864,0,0,3671,3672 days 00:00:00,1000.0,187337.43117775623,18633.743117775623,25303.930028601928,100.0,6072.065584054467,71.43619572613676,705 days 00:00:00,87,1,-187.33743117772974,318.19281885292077,-19.24547021169332,38.35548636787367,-6.294805729947367,41 days 12:21:49.090909091,13 days 01:20:00,1.2892228588875112,0.9551040437639544,1.2967517583252541,-0.26360280412120796,23 days 20:24:49.655172413,1
BRO,true,68,73,,,148,53.06122448979592,2.27467550589377,13.263556798700712,1207.9552940804888,971.1452580733676,0.2804294866011008,1,338.7462829560732,1.1603976217362277,0,0,11083,11084 days 00:00:00,1000.0,178391.0371926391,17739.103719263912,58771.17661653144,100.0,12158.306790042747,50.6105565496629,1816 days 00:00:00,147,1,-178.3910371926322,98.98387096774194,-19.146423854436957,12.954274851682367,-4.547552136481736,66 days 07:04:36.923076923,24 days 01:44:20.869565217,0.7620861269890844,0.36780264395912615,1.1838273558757388,-0.698166605800535,46 days 11:25:42.857142856,1
BRO,false,,,26,77,72,36.61971830985916,2.300513063924164,6.406207705494902,852.4547409171406,472.9795830952979,0.13642515564377877,1,116.29627070889802,0.9203401844805663,0,0,11083,11084 days 00:00:00,1000.0,61462.823781335625,6046.282378133562,58771.17661653144,100.0,2697.600673678987,61.12773224741366,3435 days 00:00:00,71,1,-61.46282378133037,221.6226209699986,-32.66742999729229,37.24846305669448,-5.73663531763898,222 days 19:23:04.615384616,30 days 21:20:00,0.6260345409991793,0.23761432427690235,1.1476881062181754,-0.8971216380848698,101 days 04:03:22.816901409,1
ETH-USD,true,19,20,,,146,48.275862068965516,1.2553867635872988,54.92424242424242,295.98615272154234,216.49979822892334,1.6590909090909092,4,491.06793519710436,1.7777641237981625,0,0,2640,2641 days 00:00:00,1000.0,43874.11802659709,4287.411802659709,930.0948755017619,100.0,9656.449854724378,60.884669028992946,1361 days 00:00:00,145,1,-43.87411802659335,127.94975174568523,-25.267866728403003,14.437148328515526,-5.5415344570582405,13 days 06:10:17.142857143,6 days 00:57:36,1.1310522453871457,1.1273849805898661,1.2708775781349375,3.609649956781842,9 days 12:34:45.517241379,1
TSLA,false,,,3,4,291,35.172413793103445,1.7435344459876088,78.9975483519477,168.54391180932126,89.8196395222088,1.6646690275129392,4,280.56982976484943,1.62409260712879,0,0,3671,3672 days 00:00:00,1000.0,49827.90651818495,4882.7906518184955,25303.930028601928,100.0,5331.1844839600335,57.98129530450641,653 days 00:00:00,290,1,-49.82790651817777,147.8848006768535,-19.451025687638705,13.228552426757133,-3.8406689630454167,13 days 14:07:03.529411764,3 days 10:35:44.680851063,1.030930383519267,0.8188679717545736,1.2332138583515464,-0.8070342967950312,7 days 00:14:53.793103447,1
FDS,true,2,33,,,207,36.89320388349515,1.452899777476454,28.634973589102028,109.308779796202,61.102289382990236,0.6042535446205171,2,66.05021764999861,1.043470668421021,0,0,7194,7195 days 00:00:00,1000.0,23494.114523494147,2249.4114523494145,10574.225718630905,100.0,5533.624323209825,50.284099539098314,1517 days 00:00:00,206,1,-23.49411452349159,125.29936901572376,-14.163510072625968,10.926848035986572,-3.111992590595526,42 days 13:53:41.052631579,7 days 20:29:32.307692307,0.6953690244219541,0.3453899431814573,1.152054363586386,-0.7872741217935096,20 days 15:57:40.194174756,1
GOOG,true,28,31,,,134,49.62406015037594,1.8853097959484022,25.845316750874467,70.66185639066178,53.129215331324644,0.5468324912553439,2,38.640198966832926,1.1494111631368897,0,0,5146,5147 days 00:00:00,1000.0,10387.639260697326,938.7639260697325,8126.852954611066,100.0,1111.7038990041685,39.650301833137426,2013 days 00:00:00,133,1,-10.387639260696233,50.98127169012334,-26.582820723428807,8.58312847290338,-4.041662219701019,34 days 09:49:05.454545454,13 days 05:43:52.835820895,0.7491578558132829,0.45536967607718143,1.1606891333025144,-0.8844861681006434,23 days 17:51:52.781954886,1
