Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
ASML,true,71,74,,,125,62.096774193548384,2.900152508944932,16.487169259406997,4814.961626418623,4530.205831307844,0.34902273633825287,1,1680.5310822163124,1.49413435429,0,0,7521,7522 days 00:00:00,1000.0,597457.7838920172,59645.778389201725,34948.77025462973,100.0,25907.41756888637,58.337023811713685,602 days 00:00:00,124,1,-597.4577838919358,162.20151109467744,-35.36649760931235,15.991226959903637,-6.893363132219187,46 days 18:04:40.519480520,22 days 02:02:33.191489361,0.9644968247478121,0.6234441381671005,1.2012986152035612,0.7066631516541082,37 days 09:40:38.709677419,1
ASML,false,,,35,41,54,50.943396226415096,2.804274875219831,7.0469352479723435,3827.4232291988687,2372.3697701645874,0.15077782209812524,1,577.090538746379,1.3005724010962478,0,0,7521,7522 days 00:00:00,1000.0,203649.7813661739,20264.97813661739,34948.77025462973,100.0,4894.9988310543895,63.647010098621756,1282 days 00:00:00,53,1,-203.64978136614081,222.44218491535838,-21.826904188903054,43.01143707670912,-9.999691715179997,153 days 20:26:40,25 days 06:27:41.538461538,0.8457747557881818,0.46240386647655013,1.17069727162058,-0.4201518969345467,90 days 18:33:57.735849056,1
BRO,true,68,73,,,148,53.06122448979592,2.27467550589377,13.263556798700712,1207.9552940804888,971.1452580733676,0.2804294866011008,1,338.7462829560732,1.1603976217362277,0,0,11083,11084 days 00:00:00,1000.0,178391.0371926391,17739.103719263912,58771.17661653144,100.0,12158.306790042747,50.6105565496629,1816 days 00:00:00,147,1,-178.3910371926322,98.98387096774194,-19.146423854436957,12.954274851682367,-4.547552136481736,66 days 07:04:36.923076923,24 days 01:44:20.869565217,0.7620861269890844,0.36780264395912615,1.1838273558757388,-0.698166605800535,46 days 11:25:42.857142856,1
BRO,false,,,26,77,72,36.61971830985916,2.300513063924164,6.406207705494902,852.4547409171406,472.9795830952979,0.13642515564377877,1,116.29627070889802,0.9203401844805663,0,0,11083,11084 days 00:00:00,1000.0,61462.823781335625,6046.282378133562,58771.17661653144,100.0,2697.600673678987,61.12773224741366,3435 days 00:00:00,71,1,-61.46282378133037,221.6226209699986,-32.66742999729229,37.24846305669448,-5.73663531763898,222 days 19:23:04.615384616,30 days 21:20:00,0.6260345409991793,0.23761432427690235,1.1476881062181754,-0.8971216380848698,101 days 04:03:22.816901409,1
PDD,true,27,29,,,59,53.44827586206896,1.4047212029614862,35.40903540903541,119.4705555720426,85.0226635154573,0.7564102564102564,2,90.36875357372453,1.6895580833036912,0,0,1638,1639 days 00:00:00,1000.0,7921.370852326147,692.1370852326147,319.1385785181118,100.0,747.5278497714107,59.31539628041974,241 days 00:00:00,58,1,-7.921370852325708,110.38462216444202,-36.41169565985783,17.422717682852294,-8.352518665865468,15 days 23:13:32.903225806,12 days 05:19:59.999999999,1.072453376750127,0.9870572898350884,1.2620333812280733,1.1687665854955058,14 days 05:22:45.517241378,1
FDS,true,2,33,,,207,36.89320388349515,1.452899777476454,28.634973589102028,109.308779796202,61.102289382990236,0.6042535446205171,2,66.05021764999861,1.043470668421021,0,0,7194,7195 days 00:00:00,1000.0,23494.114523494147,2249.4114523494145,10574.225718630905,100.0,5533.624323209825,50.284099539098314,1517 days 00:00:00,206,1,-23.49411452349159,125.29936901572376,-14.163510072625968,10.926848035986572,-3.111992590595526,42 days 13:53:41.052631579,7 days 20:29:32.307692307,0.6953690244219541,0.3453899431814573,1.152054363586386,-0.7872741217935096,20 days 15:57:40.194174756,1
LI,true,33,35,,,34,63.63636363636363,2.104051222819765,29.151943462897524,101.24094994841907,48.807620498549134,0.6307420494699646,2,63.85692426075195,1.8257206030789503,0,0,1132,1133 days 00:00:00,1000.0,4336.614733564267,333.66147335642665,42.28433401546727,100.0,172.10336428887976,44.004833998767936,373 days 00:00:00,33,1,-4.336614733563692,59.564831077173,-22.013269729341133,14.035059591229318,-8.247589799857598,17 days 20:34:17.142857143,13 days 06:00:00,1.0800651408686162,1.3730469961154022,1.2691266156496905,6.890900522032012,16 days 04:21:49.090909090,1
AON,true,60,65,,,181,54.44444444444444,1.5040091718425466,15.987210231814549,42.185409591524476,34.79941195260436,0.3375965893951506,1,14.241650400336136,0.5823014526941018,0,0,11259,11260 days 00:00:00,1000.0,8584.788937536874,758.4788937536874,13709.849729393469,100.0,1190.4758431468094,47.81549332613316,2454 days 00:00:00,180,1,-8.58478893753636,57.42371870357508,-23.162085770220216,7.609250728191102,-5.4276240995281135,50 days 10:17:08.571428571,26 days 14:20:29.268292683,0.41176101427655226,0.150953874893891,1.0849794593694078,-0.9446763524965899,39 days 13:43:59.999999999,1
NIO,true,6,18,,,46,44.44444444444444,1.225907618204315,28.037383177570092,60.02149131125219,27.55807681875674,0.6018691588785047,2,36.125084490136835,1.284666506719524,0,0,1605,1606 days 00:00:00,1000.0,3697.2698391671847,269.72698391671844,-34.54545099873179,100.0,360.28703259893615,66.63959856527869,1019 days 00:00:00,45,1,-3.697269839166893,209.01465710695524,-34.80391205399119,31.728412624393815,-12.060085489794714,26 days 00:00:00,8 days 07:40:48,0.7556978889385194,0.5192984217151686,1.1783594806034206,8.807887178159014,16 days 04:16:00,1
EWN,false,,,16,47,69,38.23529411764706,1.9480584934926621,9.35865675750069,43.11146812874167,24.97544945069704,0.1994219653179191,1,8.597373701974496,0.6731727769225782,0,0,7266,7267 days 00:00:00,1000.0,3927.6521805738607,292.7652180573861,181.9771770288734,100.0,279.6712429806133,47.44827191243625,2019 days 00:00:00,68,1,-3.9276521805732045,53.8743116593102,-8.65714285714285,12.514721341307238,-3.617790307579812,123 days 07:23:04.615384616,28 days 10:51:25.714285714,0.4795758631017441,0.1499073383534451,1.0931738949431933,0.6088018444803907,64 days 17:17:38.823529411,1
