Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Trades,MA,SMA,76,78,0,true,false,1,87,1.7513588001063847,66.27906976744185,3.681113320210527,5.787498859013855,1.7592567625276716,-0.5000636733604854,40 days 18:58:36.279069767,0.012367286495678698,0.3805457196417413,0.7567173505519683,2.202407918229184,0,4801,4802 days 00:00:00,1000.0,59819.68342982239,5881.968342982239,11765.434975529406,100.0,3725.044159931942,40.997212534172405,906 days 00:00:00,86,-59.81968342981418,88.31533739816425,-13.495910689414565,10.562338491707417,-3.5975307638665917,52 days 01:15:47.368421053,18 days 15:43:26.896551724,684.645385037816,1.1507090131618802,0.889731506497707,1.237001789810076,0.6370699406257906,13.334030855056756,1.0891839658705071,1.1357142857142857,-0.022845808829043013,,,0.000985381987430176,0.24831626083240438,58.819683429822184,0.2394969530576916,0.2597082865899943,0,87,6953.829365079365,,,,
Most Total Return [%],AVGO,SMA,82,85,0,true,false,1,67,1.5831286528642425,57.57575757575758,6.557073796075903,8.908700609043592,1.7156048856837873,-0.7374652619476477,42 days 22:10:54.545454544,0.011403184005923732,0.35210210210210213,0.698948948948949,3.1367722114425263,0,3996,3997 days 00:00:00,1000.0,44574.92655183478,4357.492655183479,16597.77554585766,100.0,1121.4275185128095,45.946418911007015,667 days 00:00:00,66,-44.574926551831595,264.8257848493493,-15.935264618495099,18.767035516136986,-4.470468193440302,56 days 05:03:09.473684210,24 days 21:25:42.857142857,660.9015375513122,1.1037525776909423,0.9020634347014014,1.2184824991167242,0.8605688609447089,13.959583950425673,1.110709129557883,1.0970311368573495,-0.02915753413485424,,,0.0011449134275500646,0.2885181837426163,43.57492655183485,0.27048835305919616,0.314591961008339,0,67,5787.857142857143,,,,
Most Total Return [%],CINF,SMA,76,84,0,true,false,1,103,1.488239591591547,57.84313725490197,2.191027238249285,4.870284840450466,1.0049540939092763,-0.6610940366462817,69 days 05:38:49.411764706,0.006170865563285943,0.18953732912723448,0.37723449001051523,0.9231007807478407,0,11412,11413 days 00:00:00,1000.0,37930.22803996208,3693.022803996208,10896.895314119263,100.0,2801.221252219029,39.578598336089975,3642 days 00:00:00,102,-37.930228039957,113.85249317256614,-17.26710382939985,12.55573355944064,-5.674865727466285,91 days 10:34:34.576271186,38 days 18:25:06.976744186,362.4329241960985,0.664589240604712,0.31154436762310306,1.1403296340458662,1.3609153446616657,30.715944220488616,1.0717870932434672,1.0639516385618835,-0.015748087610354983,,,0.0003767681593680938,0.09494557616075963,36.93022803996196,0.08358786217889458,0.17193630533863583,0,103,16529.285714285714,,,,
Most Total Return [%],TSLA,SMA,10,20,0,true,false,1,104,1.4871815739200307,42.71844660194174,2.559753609505403,9.992971729337123,2.2276944563642207,0.8135159628459838,20 days 11:53:00.582524270,0.0188576846372642,0.579156722354813,1.1527446300715989,5.787496753347195,0,3771,3772 days 00:00:00,1000.0,370141.1369835711,36914.11369835711,20354.997945773313,100.0,13946.54709850916,68.09828928354644,655 days 00:00:00,103,-370.14113698352594,304.81715436949213,-18.820153875529176,31.837922494895338,-6.298177994130018,34 days 07:05:27.272727273,10 days 04:52:52.881355932,3587.4881370927615,1.3779542732328838,1.1340509571443624,1.32328630837855,0.9385173254252503,12.39313900539798,1.29487944666023,1.0219378427787935,-0.036132365682765,,,0.0019176763923735895,0.48325445087814456,369.14113698356914,0.48452542066854853,0.4220726572408979,0,104,5461.964285714285,,,,
Most Total Return [%],TSM,SMA,76,83,0,true,false,1,79,1.4118215902127569,60.256410256410255,1.805609284833265,6.791710198968904,0.9713000052220526,-0.36868941578713355,53 days 10:27:41.538461537,0.007726263241681571,0.23802008608321376,0.47302725968436155,1.6165634462108194,0,6970,6971 days 00:00:00,1000.0,22732.637657280688,2173.263765728069,3442.4636939007564,100.0,1299.5588204987018,53.668149505778416,1422 days 00:00:00,78,-22.732637657278246,227.88351602893803,-35.97813449271926,17.103768969433116,-8.842701485283285,69 days 21:26:48.510638298,28 days 11:36:46.451612903,278.91500378125573,0.6291018997785177,0.33110485393584216,1.1294567475454613,0.8176944665669255,10.121389362133039,1.1064066098404515,1.0208333333333333,-0.028944310037227285,,,0.0006290509958086725,0.15852085094378549,21.73263765728078,0.11954761790983359,0.30325750678816055,0,79,10095.436507936507,,,,
Most Total Return [%],XYL,SMA,22,26,0,true,false,1,94,1.4094453113502432,60.215053763440864,2.073337852729921,1.9460602073894298,1.2819159799427873,-0.17434096992794737,22 days 00:46:27.096774192,0.018643501503508186,0.573170731707317,1.1402439024390243,1.1154247530158925,0,3444,3445 days 00:00:00,1000.0,4583.530429487996,358.3530429487996,434.02061855670286,100.0,409.78583358496144,35.213638254002625,413 days 00:00:00,93,-4.583530429487837,26.849843298870606,-16.041328665999593,6.012266011833285,-4.208197226363432,28 days 08:34:17.142857143,12 days 11:01:37.297297297,38.58187053674713,0.8587395216359688,0.49709499012386865,1.178125698283392,0.47206115746693467,14.113780375883866,1.1314779956810097,1.0412272291466922,-0.016910747066616463,,,0.0005049182596901308,0.12723940144191295,3.5835304294880013,0.1178060421873035,0.17832257568361015,0,94,4988.333333333333,,,,
Most Total Return [%],CAT,SMA,55,75,0,true,false,1,122,1.332044251559594,51.2396694214876,2.4022163930346045,4.569709536037308,0.6836124269988761,-0.8243269921602413,75 days 16:27:46.115702479,0.005228749203692637,0.16035551104713025,0.31939663265944795,0.7327781079882071,0,15977,15978 days 00:00:00,1000.0,42644.168528235816,4164.416852823581,23705.50208044586,100.0,1713.325247506808,64.94860618530362,5482 days 00:00:00,121,-42.64416852823342,101.10374707259957,-25.205910361223015,16.26409292705579,-7.71930351893126,104 days 11:36:46.451612904,45 days 10:10:10.169491525,344.5191131963971,0.4705387059729503,0.13782109093622516,1.0947870977292669,-0.11512016170707859,13.52376798393244,1.0696672333795005,1.0234838121295031,-0.02011783537761312,,,0.0003189075801454246,0.080364710196647,41.64416852823573,0.06097618267594496,0.20554938938178738,0,122,23141.289682539682,,,,
Most Total Return [%],LYV,SMA,18,29,0,true,false,1,94,1.3226389600820931,54.83870967741935,1.8049028931100377,4.166614047784028,1.2548240795608463,0.4128043769132311,30 days 14:11:36.774193547,0.013085025306313875,0.4022824536376605,0.8002853067047075,1.6761557225037034,0,4907,4908 days 00:00:00,1000.0,18754.45761924907,1775.445761924907,1256.681951824069,100.0,1599.6368206993366,52.64078641150323,911 days 00:00:00,93,-18.75445761924857,89.32364073224062,-18.36363815311909,11.953892260208647,-5.289366638731579,39 days 12:14:07.058823529,19 days 18:17:08.571428571,191.10980727815394,0.781170492364387,0.4627481874567367,1.176631581960642,1.7459383356905345,22.935731129348966,1.1734079337908871,1.0027472527472527,-0.026687966016766998,,,0.0007726094410310865,0.1946975791398338,17.75445761924918,0.1624311093435109,0.29995829982877875,0,94,7107.361111111111,,,,
Most Total Return [%],GME,SMA,62,64,0,true,false,1,134,1.2976648830480528,45.86466165413533,1.1860594154640516,18.646747323061962,1.1891838903313647,1.9666405827899633,22 days 19:40:09.022556390,0.015619094664780842,0.47865283211430515,0.9537336281680557,8.925318415903446,0,5879,5880 days 00:00:00,1000.0,26229.72689295645,2522.972689295645,850.4477097535446,100.0,4208.322321962362,88.31976086675505,3271 days 00:00:00,133,-26.229726892954204,2316.1209057479764,-33.58835019269065,49.70303559239706,-7.664830238458036,28 days 08:39:20.655737705,18 days 03:00:00,189.89441067555924,0.5987084670803446,0.25454948594663274,1.2168779031053145,10.617485434388904,292.7355219076762,1.340116376189759,0.9080389768574908,-0.035260154817502366,,,0.0013563855851825922,0.3418091674660132,25.229726892956464,0.15028497538981833,0.6870913296563884,0,134,8515.218253968254,,,,
Most Total Return [%],CARR,SMA,22,23,0,true,false,1,79,1.2803214332178632,52.56410256410257,1.8811400545183825,2.0609064014627934,2.4334567391286464,-0.3827605527734963,9 days 18:27:41.538461537,0.040673757397674135,1.2530211480362536,2.490181268882175,2.5823593051561735,0,1324,1325 days 00:00:00,1000.0,4116.544653921268,311.6544653921268,504.91663614908475,100.0,550.4668014377836,28.85510287594067,378 days 00:00:00,78,-4.116544653920755,30.54264396118486,-10.552412519186277,6.142582776970918,-2.4620322849110745,15 days 04:05:51.219512195,3 days 18:48:38.918918918,40.008476904810074,1.5280228889438165,1.651978281036007,1.3225536174830685,0.4227715996073468,4.336154775633341,1.3971093361156937,0.9466357308584689,-0.020694183036561332,,,0.0011760343223716386,0.29636064923765293,3.116544653921272,0.30881175651755743,0.2334193415221865,0,79,1917.6984126984125,,,,
