Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
V,SMA,38,41,0,true,false,1,106,1.240890028362372,58.0952380952381,2.062755489245005,1.614018835637787,0.931268733022827,-0.8658234878973942,27 days 05:01:42.857142857,0.01675367475963289,0.5144441876588861,1.0240351282643865,0.8303226087658225,0,4327,4328 days 00:00:00,1000.0,4334.844428239332,333.4844428239332,2485.415946487823,100.0,458.26330657712805,41.334906860208946,915 days 00:00:00,105,-4.334844428239194,27.78803946974342,-15.069055913857337,5.2431749381691235,-3.4173112155988403,34 days 15:20:39.344262295,16 days 21:49:05.454545454,31.801707358738778,0.6552285393303645,0.3185385356254536,1.1271451581135197,-0.22265663513023487,9.764109521587041,1.02368387016774,1.1010676156583632,-0.017860458623838973,0.00041083329899987265,0.1035299913479679,3.3348444282393137,0.08915103056122975,0.1901601599981657,2858,210,6267.281746031746,,
V,SMA,38,42,0,true,false,1,89,1.2291232052493843,56.81818181818182,2.0462532463904055,2.0484049575278602,0.9537616101785915,-0.8581457120904369,32 days 16:05:27.272727271,0.014041175036644708,0.4319389877513289,0.859024728449272,0.8847859638593878,0,4327,4328 days 00:00:00,1000.0,4525.66909248103,352.56690924810295,2485.415946487823,100.0,417.95153778609534,40.48938304346274,1247 days 00:00:00,88,-4.525669092480712,46.844685835815625,-15.069055913857321,6.53609600245171,-3.8564516805298377,42 days 12:28:48,19 days 17:03:09.473684210,40.115849563335345,0.6696675672906096,0.3353633616939045,1.1295710340389549,-0.1983626659250634,9.679105705048128,1.0182868304279038,1.1092857142857144,-0.01779638953450277,0.0004212402483425174,0.1061525425823144,3.5256690924810297,0.09188641868173342,0.19077317017219314,2876,176,6267.281746031746,,
V,SMA,38,43,0,true,false,1,79,1.3369244500961184,60.256410256410255,2.4124036382739735,2.356841062681595,0.9797161528721618,-0.8515043281572572,36 days 21:32:18.461538460,0.012445586964298717,0.3834065172174717,0.7619597873815577,0.9036282234778753,0,4327,4328 days 00:00:00,1000.0,4690.735107823759,369.07351078237593,2485.415946487823,100.0,378.89065874053324,33.222460724755955,996 days 00:00:00,78,-4.690735107823457,48.17826760187221,-8.191555869169873,6.403770141550444,-3.7788256052808515,47 days 13:47:14.042553191,20 days 17:01:56.129032258,47.37725439655876,0.6831874864025952,0.4190633989525338,1.1320918624447547,-0.03037881275167093,9.464016612631685,1.0126943927078145,1.117900790797987,-0.017890838228464923,0.0004292568513400556,0.10817272653769401,3.690735107823758,0.0941663216481532,0.19055661751898784,2879,156,6267.281746031746,,
V,SMA,38,44,0,true,false,1,73,1.25186291611106,58.333333333333336,2.0881966457720176,2.286906631885041,0.8765327072642757,-0.8837832589957897,39 days 22:59:59.999999999,0.011488234120891123,0.3542870348971574,0.7037208227409291,0.8102213696971962,0,4327,4328 days 00:00:00,1000.0,3888.469413407095,288.8469413407095,2485.415946487823,100.0,352.28491917004703,32.44738994356525,956 days 00:00:00,72,-3.8884694134067104,49.35395479721109,-10.544945036965869,6.689120131033718,-3.8761922669231086,51 days 01:42:51.428571428,24 days 09:36:00,40.17163726139584,0.6155783647031627,0.3739704600986377,1.1183613533398418,-0.08115261569001607,9.733129470793285,0.9988198307033858,1.1196827685652488,-0.017928404589714286,0.00038543731397979315,0.09713020312290788,2.888469413407065,0.0822813229792756,0.1898965659874762,2878,144,6267.281746031746,,
V,SMA,38,45,0,true,false,1,72,1.2748553963530866,57.74647887323944,2.23254908816059,2.4776618439876588,0.9256333614722728,-0.8685070187251365,40 days 10:28:43.943661972,0.011328675313656526,0.34943378784377166,0.6940143286341577,0.8657787631405917,0,4327,4328 days 00:00:00,1000.0,4268.147525117707,326.8147525117707,2485.415946487823,100.0,348.8203238299449,35.69078283753799,1008 days 00:00:00,71,-4.268147525117456,47.76976482968185,-10.740746715926372,7.135870035135156,-3.8885560172472537,52 days 03:30:43.902439025,24 days 10:24:00,46.09036158651864,0.6474466858976705,0.3647684589898887,1.1249072766938215,-0.0523650835300452,9.550522848409086,1.0037075894629377,1.1207519884309471,-0.018197091345243197,0.0004078085667657562,0.10276775882497056,3.2681475251177385,0.08816815120921717,0.19102888250870326,2872,142,6267.281746031746,,
V,SMA,38,46,0,true,false,1,63,1.3007507157708322,58.06451612903226,2.2540778767301295,3.0717950086918098,1.000820096225625,-0.8429707771116443,46 days 03:52:15.483870967,0.009892646048545135,0.30575456436330023,0.6066558816732147,0.9392153446959244,0,4327,4328 days 00:00:00,1000.0,4902.829346313099,390.28293463131,2485.415946487823,100.0,374.5712342915108,33.78701834366313,1239 days 00:00:00,62,-4.902829346312501,47.769764829681854,-14.44046462973388,8.321436318664015,-4.196939112808167,58 days 15:20:00,28 days 21:13:50.769230769,63.027938317087305,0.6984160935044851,0.4246597990549262,1.1361457437121438,-0.12267106548552764,10.959364633465444,1.004684794698262,1.1308479532163744,-0.017928404589714387,0.00043989106302799274,0.11085254788305417,3.9028293463130996,0.096987337504024,0.19101945569314205,2863,124,6267.281746031746,,
V,SMA,38,47,0,true,false,1,64,1.1172451135745813,53.96825396825397,1.8116261505180926,2.634051909743177,0.837440279262258,-0.8861801352772193,45 days 16:22:51.428571428,0.010052204855779734,0.3106078114166859,0.6163623757799862,0.8181570988432701,0,4327,4328 days 00:00:00,1000.0,3828.897068090861,282.8897068090861,2485.415946487823,100.0,342.03951688558965,37.69342639332008,1327 days 00:00:00,63,-3.828897068090555,48.86155981734264,-15.457013871796219,8.538566760426257,-4.288482742781813,60 days 21:52:56.470588235,27 days 19:51:43.448275862,44.96390420887223,0.5984030398820357,0.31805170267485405,1.1172356010597904,-0.564151219142193,14.410309223834634,0.9845728371342044,1.1347414420975968,-0.01828845241135817,0.0003869919310771666,0.09752196663144598,2.8288970680908663,0.08130886137731319,0.19613487430137425,2879,126,6267.281746031746,,
V,SMA,38,48,0,true,false,1,62,1.189354977667257,59.01639344262295,1.77644810374891,2.5958219961354536,0.8012886785263337,-0.8981352768566496,47 days 05:06:53.114754098,0.009733087241310535,0.3009013173099145,0.5969493875664433,0.7810862581392097,0,4327,4328 days 00:00:00,1000.0,3531.7620728505,253.17620728505,2485.415946487823,100.0,300.0546792410687,38.342800025624435,1327 days 00:00:00,61,-3.5317620728501424,48.861559817342645,-15.617115709413557,7.9218089766452895,-5.07359925579871,59 days 18:40:00,29 days 02:52:48,41.562194015136896,0.5722041462646776,0.2928353152805586,1.1112250672659283,-0.49194197916598775,13.73692949079615,0.9806186528088524,1.1331877729257642,-0.018540169714836352,0.00036701886057996665,0.0924887528661516,2.5317620728505315,0.07623492199057202,0.19452887930165774,2881,122,6267.281746031746,,
V,SMA,38,49,0,true,false,1,59,1.1680459081475028,60.3448275862069,1.6677064537460686,2.33671721414124,0.6804204859611517,-0.9267499739165255,49 days 19:26:53.793103448,0.00925441081960674,0.28634157614975736,0.567829905246129,0.6690992901134728,0,4327,4328 days 00:00:00,1000.0,2820.567829085168,182.0567829085168,2485.415946487823,100.0,232.49151312535062,39.0340253971271,1327 days 00:00:00,58,-2.8205678290846663,46.84614558000112,-15.626516714005371,7.733650232587719,-5.8760069443642715,61 days 06:10:17.142857143,32 days 09:23:28.695652174,31.437730981280197,0.49046322452725366,0.2341224177540288,1.094814237489318,-0.6190095852709999,14.516395106073102,0.975674761548754,1.1221098265895952,-0.01863950744370944,0.0003156488583976895,0.07954351231621776,1.8205678290851504,0.06223614313182324,0.1951841180007317,2890,116,6267.281746031746,,
V,SMA,39,40,0,true,false,1,197,1.030588570638901,53.57142857142857,1.605285851868466,0.710635252260784,0.7540995120499451,-0.9135285734346795,14 days 13:35:30.612244897,0.03127352621798139,0.9560896695169864,1.907326091980587,0.6794310234811332,0,4327,4328 days 00:00:00,1000.0,3149.1746250099823,214.91746250099823,2485.415946487823,100.0,624.8085528080538,46.60562960411166,1028 days 00:00:00,196,-3.1491746250094366,27.788039469743396,-18.425086201119647,3.620892056452934,-2.6473533679609274,18 days 16:54:51.428571428,9 days 18:59:20.439560439,10.981243875688733,0.5339588382921365,0.21795194970885517,1.1021987919323506,-0.22569150043319453,9.557652119113175,1.0658390646435045,1.034113712374582,-0.018197091345243104,0.00033865433452375524,0.08534089229998632,2.149174625009972,0.06907397794795433,0.19235149306666613,2856,392,6267.281746031746,,
